Marital Status,City,Active online hours,Gender,Years subscribed,Brand Loyalty,Location Code,Years after high school graduation,Education Level,Renew,Monthly Income
Divorced,Khon Kaen,4.853387975292088,Male,6.0,0.9353618492469365,Suburban,25.0,High School,Yes,6376.008915592614
Single,Udon,5.8557931546852116,Male,4.0,0.8516521277872189,Suburban,28.0,High School,No,2989.0950497397894
Married,Mahasarakam,4.244690261767387,Male,4.0,0.052008624549260106,Rural,41.0,High School,No,5883.201495146559
Divorced,Khon Kaen,5.715628527862842,Male,3.0,-0.153431311862199,Suburban,40.0,High School,Yes,5778.473994654423
Divorced,Udon,5.761551749067325,Male,2.0,-0.5543392322918284,Rural,23.0,Graduate School,No,5220.715363688536
Married,Khon Kaen,5.967128990108816,Male,3.0,0.1192702950654351,Rural,37.0,Graduate School,No,3008.5683594317857
Single,Mahasarakam,5.257539654122385,Female,5.0,-0.1339568135878909,Suburban,31.0,High School,Yes,6273.23176877817
Single,Udon,2.3632046996114178,Male,5.0,0.06082702571688921,Urban,47.0,Graduate School,Yes,5923.506043762449
Single,Mahasarakam,4.649211443012548,Male,5.0,0.9159186331980085,Suburban,22.0,High School,Yes,7161.836454352075
Married,Udon,5.655891414736865,Female,2.0,-0.08214908981730167,Suburban,32.0,High School,No,5513.413280060898
Single,Mahasarakam,2.974821405240899,Female,,0.2834424980066655,Urban,39.0,College,Yes,5937.635670817151
Married,Udon,6.085678261599446,Female,6.0,-0.620428167445775,,25.0,College,Yes,7473.436034482785
Divorced,Mahasarakam,4.353336667043404,Male,2.0,0.2237850428097565,Urban,49.0,Graduate School,Yes,5494.96912482335
Divorced,Khon Kaen,5.15059438764161,Female,4.0,0.5912971580141978,Rural,36.0,College,Yes,6109.458427782624
Married,Khon Kaen,6.8020395922426475,Female,2.0,0.2457781215187062,Rural,26.0,College,No,5363.273600935466
Married,Khon Kaen,3.273373536006095,Female,1.0,-0.4159700059777814,Urban,41.0,College,No,5075.065422471127
Divorced,Khon Kaen,5.434255921449643,Male,2.0,0.2059974740424993,Suburban,36.0,Graduate School,No,4570.840968116551
Divorced,Khon Kaen,5.687397821257047,Male,7.0,-0.3476094767806036,Rural,27.0,High School,Yes,5903.316241153088
Single,Udon,1.8223873666997314,Female,3.0,0.26804711234374856,Suburban,32.0,High School,No,4903.392807545678
Married,Mahasarakam,5.256359496177038,Female,,-1.0156492031939357,,27.0,College,Yes,6482.617624801305
Divorced,Udon,6.052916907434938,Male,4.0,-0.16016765539422265,Urban,29.0,High School,Yes,6156.223456836926
Divorced,Mahasarakam,4.454690858307844,Male,3.0,0.42604161975979804,Rural,33.0,College,No,7678.377529738301
Divorced,Khon Kaen,7.486921722507953,Female,5.0,-0.272540663975103,Urban,47.0,Graduate School,Yes,5629.9266087905
Divorced,Khon Kaen,1.9385292020860674,Male,3.0,-0.3050597930342568,Rural,26.0,High School,No,3569.425992170891
Married,Khon Kaen,6.492669248331867,Female,4.0,0.49640699939655697,Rural,45.0,College,No,5659.027283084255
Divorced,Mahasarakam,3.417458435548581,Female,5.0,0.588033807227389,Suburban,40.0,College,Yes,5456.590555476252
Divorced,Udon,5.356918046650036,Male,2.0,-0.9478133747188244,Rural,25.0,High School,No,6471.796242004125
Single,Mahasarakam,7.658842054572262,Female,4.0,-0.5822177727748087,Rural,39.0,High School,Yes,4989.457168241876
Divorced,Udon,4.345445760843354,Male,4.0,0.9352551848032824,Urban,23.0,High School,Yes,6929.645330839194
Married,Udon,3.5168513068664797,Male,4.0,-0.19231806083257624,Urban,40.0,High School,No,5427.3442312375755
Divorced,Khon Kaen,4.184668280745098,Female,3.0,0.4172872418018971,Urban,39.0,College,Yes,5179.870733265014
Divorced,Mahasarakam,4.790749484362588,Female,4.0,-0.11742191880549098,Urban,36.0,College,Yes,5338.626355186548
Divorced,Mahasarakam,6.707431171654779,Female,4.0,0.7532108413580361,Rural,32.0,College,No,5913.050415050574
Married,Mahasarakam,7.895257338597613,Female,1.0,0.42766966670514756,Urban,35.0,Graduate School,No,6895.778331472979
Divorced,Khon Kaen,4.550412247884646,Male,6.0,0.5068303795083657,Urban,36.0,Graduate School,Yes,4298.3526177358235
Single,Mahasarakam,4.668598714584924,Female,4.0,0.04858612045644834,Urban,40.0,College,Yes,5048.0511480042705
Divorced,Mahasarakam,3.766556743773598,Female,5.0,-0.5308383725488311,Urban,25.0,Graduate School,Yes,7180.794186197768
Divorced,Khon Kaen,3.347198136164318,Male,5.0,-0.5401105337342963,Urban,38.0,High School,Yes,5704.3647853482735
Single,Khon Kaen,5.239386554852035,Male,3.0,0.13926233243420605,Urban,33.0,High School,Yes,5283.723435745278
Single,Udon,2.782079472647914,Female,4.0,-0.24302969060565455,Rural,41.0,High School,Yes,5804.979444499858
Single,Mahasarakam,5.274641559314451,Male,5.0,-0.13178415524188947,Rural,30.0,College,No,3898.035051732337
Single,Mahasarakam,7.6901303216030685,Male,5.0,-0.1047011718650589,Urban,30.0,Graduate School,Yes,5616.491380551612
Divorced,Udon,4.376231888796961,Male,3.0,0.11323713216886469,Urban,41.0,Graduate School,Yes,6086.099944769526
Married,Udon,6.235526124195844,Male,3.0,-0.18653448509139162,Suburban,29.0,Graduate School,No,4643.125368871855
Single,Mahasarakam,4.398374013575672,Female,3.0,-0.13051034087494628,Rural,32.0,Graduate School,No,6101.4052335682545
Divorced,Khon Kaen,8.137357826003473,,3.0,0.6270937203802343,Suburban,35.0,High School,No,4657.327268948475
Single,Mahasarakam,4.567574555721216,Male,4.0,0.5131290029033886,Suburban,29.0,College,Yes,6111.092164937314
Married,Udon,4.306730834943778,Male,5.0,0.5405848044221622,Suburban,32.0,High School,Yes,5814.850717732768
Married,Mahasarakam,4.741970843765801,Male,2.0,-0.04533041940008177,Rural,32.0,High School,No,6532.724375987638
Married,Mahasarakam,2.7242431642765967,Male,2.0,-0.3668220874534323,Suburban,26.0,Graduate School,No,6330.121053435344
Married,Udon,5.662104956184922,Male,6.0,0.38523143946010197,Rural,27.0,College,No,5151.318165762859
Divorced,Udon,3.776303136130956,Male,3.0,-0.6318290072742594,Urban,40.0,College,Yes,5953.50921085812
,Mahasarakam,7.560466718590892,Male,4.0,-0.12755609343239493,Rural,33.0,College,No,5047.023350103171
,Khon Kaen,2.419652993853484,Female,4.0,0.5650274829879837,Urban,37.0,High School,Yes,5649.690739763749
Divorced,Khon Kaen,5.000191200618853,Female,7.0,-0.08717812993537538,Urban,29.0,College,Yes,5940.487343424484
Married,Udon,5.093623899251939,Male,2.0,-0.030415781481210335,Suburban,36.0,High School,No,
Single,Khon Kaen,6.967212616015183,Female,6.0,1.1698898345811455,Urban,25.0,High School,Yes,6319.901822213134
Single,Udon,4.051489870468219,Male,3.0,-0.13639809163807723,Urban,47.0,College,Yes,5390.540777156827
Single,Khon Kaen,3.769020600287979,Male,3.0,-0.42834340605042226,Rural,32.0,College,No,4531.043202822173
Divorced,Khon Kaen,7.384602795710856,Female,1.0,-0.051306887100150134,Suburban,37.0,College,Yes,5480.662291484258
Divorced,Khon Kaen,7.5533181565988325,Male,7.0,0.7130649589311526,Suburban,24.0,High School,Yes,6720.442638744661
Married,Khon Kaen,6.386158386679589,Male,3.0,-0.13715134719169067,Suburban,28.0,Graduate School,No,4946.325531659761
Divorced,Khon Kaen,5.670665685673868,Male,5.0,0.43428084708631576,Urban,29.0,Graduate School,Yes,6304.09996352878
Married,Udon,5.44536740142553,Female,7.0,-0.5638099561533891,Suburban,25.0,,Yes,7071.781389307753
Single,Udon,6.955541490177808,Male,2.0,0.14999967698204233,Urban,46.0,Graduate School,Yes,4627.130692774894
Married,Udon,6.038381822102984,Male,4.0,-0.0005838970356783013,Urban,47.0,College,Yes,4798.634909513978
Divorced,Khon Kaen,6.668602805756969,Female,4.0,0.473369918722464,Urban,43.0,College,Yes,5464.802511107801
Divorced,Udon,4.56403480080288,Male,3.0,0.7215738796258981,Suburban,35.0,College,No,4568.207257290902
Divorced,Udon,4.917713849586624,Female,5.0,0.2214776507695556,Urban,21.0,College,Yes,6405.684450100936
Single,Mahasarakam,4.560792168251977,Male,6.0,-0.34008954350162823,Rural,25.0,High School,Yes,6279.173450482993
Single,Mahasarakam,5.674765627241283,Female,5.0,-0.28125396724696394,Urban,40.0,College,Yes,5395.820092759821
Divorced,Mahasarakam,1.8505932537145307,Male,5.0,0.7431508305118163,,29.0,High School,No,3299.296055120498
Divorced,Mahasarakam,2.050245568143588,Male,3.0,-1.373808862226649,Rural,34.0,High School,No,4803.209862185084
Divorced,Mahasarakam,6.3416136166406245,Female,6.0,0.21670544090339164,Suburban,25.0,College,Yes,6254.823914834123
Married,Udon,5.680358080373972,Male,3.0,0.05262171425385611,Rural,34.0,Graduate School,No,5917.331586473975
Married,Khon Kaen,6.19802484167749,Male,3.0,0.346210283864737,Rural,35.0,Graduate School,No,4072.366655660904
Married,Udon,5.288819012182185,Male,5.0,-0.751994658513352,Rural,30.0,College,No,6798.256605790059
Single,,5.439794236814588,Female,4.0,-0.2325959027036945,Urban,,Graduate School,Yes,5984.586270855666
Married,Udon,2.562668302124055,Male,4.0,0.32805233476253776,Rural,30.0,Graduate School,No,5050.405136982537
Married,Udon,7.344140346918856,Female,4.0,-0.6109596159939489,Urban,39.0,College,No,6375.345434268526
Divorced,Khon Kaen,5.148665359878475,Female,3.0,0.22425805829144047,Suburban,34.0,College,No,6154.531386209674
Single,Mahasarakam,6.115669527808149,Male,4.0,0.35505304656493397,Urban,43.0,High School,Yes,6113.532615268212
Single,Udon,3.0717276032361926,Female,5.0,0.3337589687248319,Rural,34.0,Graduate School,Yes,5901.450117358443
Single,Khon Kaen,4.644937086380353,Male,5.0,-0.13406760238954052,Urban,28.0,Graduate School,No,4863.737272116167
Single,Mahasarakam,3.895863924586628,Female,6.0,-1.102357882769133,Suburban,33.0,Graduate School,Yes,6137.9569624767555
Divorced,Udon,7.0000243279746055,Female,5.0,-0.10101522943934578,Rural,40.0,College,No,3679.275684645211
Divorced,Udon,6.083502481235547,,3.0,-1.0132129316762275,Rural,28.0,Graduate School,Yes,5681.28584753602
Married,Udon,5.778407548902916,Male,1.0,-0.44446163817008194,Suburban,38.0,High School,No,6335.034787055007
,Mahasarakam,7.269246064511132,Male,3.0,-0.688462034838931,Rural,25.0,College,No,4944.0910900847275
Single,Udon,6.283222023682189,Male,5.0,0.0011873977711739196,Suburban,35.0,College,Yes,5386.967114589614
Single,Mahasarakam,4.770284106649234,Male,4.0,0.24084369845746603,Urban,40.0,High School,Yes,6358.243364986085
Single,Mahasarakam,4.280803312622616,Female,3.0,0.9862397045140474,Rural,43.0,College,No,6617.139953955186
Single,Udon,7.63221629955803,Female,5.0,-0.36984432107765985,Urban,35.0,College,Yes,6081.273665211751
Single,Udon,6.8050058500107475,Female,7.0,0.9938142976337714,Urban,27.0,Graduate School,Yes,5866.206106445156
Married,Khon Kaen,7.611159358026457,Male,4.0,0.28500356730956056,Suburban,35.0,High School,No,5415.6980056013945
Single,Khon Kaen,2.702069899550916,Female,4.0,0.21299065323208802,Urban,45.0,Graduate School,Yes,5511.820002748554
Single,Mahasarakam,5.29862014013629,Female,6.0,0.29895517716081194,Urban,28.0,College,Yes,6480.243536132384
Divorced,Mahasarakam,7.492648110617416,Male,6.0,-0.15630790069185485,Rural,22.0,College,Yes,6312.254095904051
Married,Mahasarakam,4.4675048664012245,,2.0,-0.3584017978862727,Rural,29.0,High School,No,4582.5354990694295
Single,Khon Kaen,4.455753493009248,Female,4.0,-0.17347210767518997,Suburban,31.0,High School,Yes,5986.464464456827
Single,Udon,3.452478916833274,Female,5.0,0.05661149282274394,Urban,34.0,Graduate School,Yes,5693.61643915151
Married,Udon,3.5289245621545065,Female,4.0,-0.9389779042088506,Rural,32.0,Graduate School,No,4332.44390901093
Single,Mahasarakam,3.431548794524928,Female,3.0,-0.48470943866107785,Urban,45.0,College,Yes,5398.042362325383
Married,Mahasarakam,7.233888414541048,Female,4.0,-1.085661336345833,Suburban,28.0,College,No,4515.147057504924
Married,Mahasarakam,3.282877520332477,Male,5.0,-0.3220363110567064,Rural,42.0,High School,No,5361.306760801214
Married,Udon,3.829744174614243,Male,1.0,-0.03966424773082279,Rural,23.0,College,No,3800.611629407281
Married,Khon Kaen,7.694991969358021,Female,4.0,0.4331667993213278,Urban,29.0,High School,No,4322.354492756193
Single,Udon,5.708061631066031,Male,5.0,-0.09291999287275743,Rural,30.0,High School,No,3700.4678458999197
Divorced,Khon Kaen,6.538261793371733,,5.0,-0.6272745334161206,Urban,45.0,High School,Yes,5765.362935662472
Married,Mahasarakam,5.05326454837894,Male,5.0,0.5075535735043354,Suburban,24.0,High School,Yes,6779.654649662785
Single,Mahasarakam,7.261952478936473,Male,6.0,0.710338578488978,Suburban,19.0,High School,Yes,7039.415204178786
Divorced,Udon,5.89731411721176,Male,5.0,-0.20138369450628169,Suburban,27.0,,Yes,5802.762612855186
Divorced,Udon,4.838685307336332,Male,3.0,-0.6009863658303334,Suburban,33.0,College,Yes,5909.8282845566455
Single,Mahasarakam,6.013611151261742,Female,4.0,-0.5386775010291703,Urban,38.0,College,Yes,
Married,Mahasarakam,6.561406530606406,Female,5.0,0.12680354129757213,Rural,45.0,Graduate School,No,5274.886209914672
Single,Udon,7.99575826639554,Male,3.0,0.3494524733627632,Rural,32.0,High School,No,5128.711562331856
Married,Udon,6.037152451965743,Male,3.0,0.04409100675211892,Rural,39.0,College,No,3802.8566339703953
Married,Mahasarakam,6.2210027884641,Female,1.0,0.5752962328283197,Rural,28.0,High School,No,5417.378751660462
Divorced,Khon Kaen,5.292383430936722,Male,4.0,-0.36580148958842046,Urban,37.0,High School,,5798.304442619549
Divorced,Mahasarakam,6.370520250763362,Male,6.0,-0.20203900708297576,Rural,23.0,College,Yes,6300.363338244001
Single,,7.2629016395557535,Female,3.0,0.05968119260406529,Rural,43.0,High School,No,4501.085005589553
Single,Mahasarakam,8.76583879404961,Female,4.0,-0.6615449182469423,Rural,46.0,Graduate School,Yes,5031.426584557184
Single,Udon,2.091783265850375,Female,5.0,0.12894699707426374,Suburban,35.0,College,Yes,6520.994688977509
Single,Udon,6.485556411715532,Male,4.0,-0.32434407449737973,Rural,38.0,Graduate School,Yes,5293.289948309145
Married,Khon Kaen,6.9780733743243974,Female,4.0,0.2630320759634248,Suburban,38.0,Graduate School,No,5024.196936181529
Divorced,Udon,3.175527294116492,Female,5.0,-0.6374575394443924,Urban,31.0,Graduate School,Yes,6092.1680420612665
Divorced,Udon,4.833346715339019,Female,4.0,-0.035411925389874165,Suburban,32.0,High School,No,4215.104021845549
Divorced,Udon,4.863168386843905,Male,4.0,0.18115799283898543,Suburban,41.0,High School,Yes,6055.974969456202
Divorced,Udon,5.529224463518828,Male,6.0,0.011339698170317658,Urban,15.0,Graduate School,Yes,7792.394227873854
Divorced,Khon Kaen,4.59467810747326,Male,3.0,-0.1285732466948511,Suburban,41.0,Graduate School,No,4895.006691489117
Divorced,Mahasarakam,5.674530164107325,Female,5.0,-0.34722189880915155,Suburban,34.0,Graduate School,Yes,5999.308380414794
Married,Udon,5.252476369684707,Male,5.0,0.7978259981681942,Rural,38.0,Graduate School,No,4903.071080886076
Divorced,Udon,,Male,5.0,0.06870384432667477,Urban,35.0,Graduate School,Yes,6136.16978975006
Divorced,Khon Kaen,4.131744260661429,Male,6.0,-0.5309680911582638,Urban,38.0,High School,Yes,6104.886535334222
Single,Khon Kaen,5.598252491555639,Male,5.0,-0.7471439790373463,Urban,42.0,High School,Yes,5792.538768007578
Single,Udon,7.146089269759275,Female,5.0,-1.0124625252710877,Rural,32.0,College,Yes,5566.475917193952
Divorced,Mahasarakam,7.2631323799255,Female,2.0,-0.42373515021260655,Rural,39.0,Graduate School,No,4307.9851169320955
Divorced,Mahasarakam,6.645458225482553,Female,5.0,-0.3612754316933536,Urban,35.0,High School,Yes,7030.75768344778
Divorced,Khon Kaen,5.334799699715641,Male,4.0,-0.17136078744699548,Urban,48.0,High School,Yes,6247.187910062015
Married,Mahasarakam,5.190622815197698,Male,2.0,0.20045173503817307,Rural,38.0,College,No,4829.499294590127
Divorced,Udon,4.308260713721383,Female,7.0,-0.0039640955914237086,Rural,34.0,Graduate School,Yes,6311.256481687999
Married,Mahasarakam,6.505141072727974,Male,2.0,0.31405836162797013,Urban,40.0,High School,Yes,6047.450073798496
Married,Mahasarakam,7.391221093978972,Male,4.0,-0.5168093921243356,Suburban,34.0,High School,No,5521.817372227047
Married,Mahasarakam,4.0396110021605125,Male,4.0,-0.5134998073659746,Rural,41.0,College,No,5597.812084329418
Divorced,Udon,4.578114506432207,Female,3.0,-0.18286655510320174,Suburban,36.0,High School,Yes,5342.013948401389
Single,Mahasarakam,5.565103529154528,Male,,-0.1475463458571924,Suburban,29.0,High School,No,4702.4133160084675
Divorced,Udon,4.911031921813289,Female,4.0,-0.8415136868171257,Urban,39.0,College,Yes,5479.097909409006
Married,Mahasarakam,3.60449845308723,Female,5.0,-0.40309027860321034,Urban,50.0,High School,,5063.936560086644
Divorced,Udon,4.926311735164577,Male,5.0,-0.118463227458256,Urban,27.0,College,Yes,5950.37981142935
Divorced,Mahasarakam,2.473903988708134,Female,5.0,-0.5314661362843537,Suburban,29.0,College,Yes,5952.491352273492
Divorced,Khon Kaen,4.2793920267058505,Male,4.0,-0.5304990619647443,Suburban,27.0,College,No,4940.609282557514
Married,Khon Kaen,5.159511133020532,Male,3.0,0.3515961663515155,Rural,27.0,College,No,6137.066802885613
Married,Udon,5.965725105778488,Male,2.0,-0.05141114548966346,Rural,33.0,College,No,4378.478448904002
Married,Mahasarakam,2.6627656686860735,Female,4.0,-0.5753178396932099,Suburban,46.0,College,Yes,5909.481845090632
Married,Mahasarakam,6.309705075595753,Male,4.0,-0.1611625876267495,Rural,30.0,Graduate School,No,5506.452123535431
Married,Udon,6.2878724205847165,Female,5.0,-0.8416284895087202,Suburban,27.0,Graduate School,Yes,5657.960305444904
Married,Khon Kaen,6.5726286491701815,Female,3.0,-0.5121816054319218,Rural,31.0,Graduate School,No,5362.8467704504765
,Mahasarakam,5.178484367612922,Female,3.0,0.30313759517544026,Rural,37.0,High School,No,5659.54784817383
Divorced,Mahasarakam,5.261634976090664,Male,4.0,-0.04037752123403355,Urban,41.0,High School,Yes,5240.190060099249
Married,Mahasarakam,4.182076907797678,Male,2.0,-0.6362240462875085,Rural,56.0,Graduate School,Yes,4618.412406350929
Single,Mahasarakam,5.1943402533535386,Female,5.0,-0.3393081643165329,Rural,36.0,Graduate School,No,4651.762559877138
Divorced,Khon Kaen,4.8791188313651705,Female,3.0,-0.20243960140085573,Urban,35.0,Graduate School,No,5949.491626796213
Married,Khon Kaen,6.289283207139564,Female,5.0,-0.3436610489079249,Urban,32.0,High School,Yes,4851.429531129712
Married,Mahasarakam,5.4200462209790174,Male,5.0,-0.12178339762675937,Rural,31.0,High School,No,3697.415739470243
Divorced,Udon,7.800712759422459,Male,5.0,-0.2885209282825443,Rural,,High School,Yes,6438.552074870523
Married,Mahasarakam,4.845458035369768,Male,,-0.1877393829978772,Rural,32.0,High School,No,4943.687814682544
Divorced,Mahasarakam,5.777797169439411,Female,6.0,0.12864378958400816,Urban,31.0,Graduate School,Yes,5869.647237872646
Married,Khon Kaen,3.5309661412748596,Male,5.0,0.2965691323647882,Suburban,36.0,Graduate School,No,3671.510568138462
Divorced,Khon Kaen,4.9119405906443445,Male,2.0,0.3236120163618648,Rural,22.0,Graduate School,No,4536.533392496423
Divorced,Mahasarakam,3.5820893287061915,Female,10.0,-0.006855732357536062,Urban,13.0,High School,Yes,7042.304071809582
Divorced,Udon,6.534756789903094,Male,2.0,0.7294287780013892,Urban,33.0,Graduate School,No,6358.759042789775
Divorced,Mahasarakam,7.211096489137179,Male,4.0,-0.32585426162476,Suburban,22.0,High School,No,5885.262037822992
