Age,Location Code,Years with Company,Hours Online,Sex,Brand Loyalty,Annual Income,Renew,Marital Status,Education Level,City
46.0,Rural,6.0,6.0165484948985215,M,0.06267692770819472,53585.94656671806,Yes,Divorced,High School,Tokyo
,Rural,4.0,3.6537565097584106,F,-0.9176498643115689,33174.44062998345,No,Divorced,Graduate School,Kyoto
53.0,Urban,5.0,4.159452948766121,F,0.6523759958254909,48012.79838001926,Yes,Married,Graduate School,Tokyo
39.0,Urban,5.0,5.543646888527734,F,-0.28916708677727865,52632.12462177189,Yes,Married,College,Tokyo
47.0,Rural,3.0,3.6276971359898624,M,-0.26408655022404703,74202.31719233839,No,Married,High School,Tokyo
54.0,Rural,5.0,3.0832866283343363,M,-0.4105886844655461,49964.849480510806,No,Married,College,Osaka
60.0,Rural,3.0,4.5291026653995194,M,-0.392184889658301,36152.71391789668,No,Divorced,Graduate School,Kyoto
58.0,Urban,3.0,4.05539500660182,M,-0.057622179531483714,54517.19415362582,Yes,Single,Graduate School,Tokyo
54.0,Rural,5.0,4.015338004225088,M,0.3837447039368763,72197.2039224008,No,Married,High School,Kyoto
70.0,Suburban,4.0,7.24515397672184,M,-0.010124217500173588,51064.399620587355,Yes,Single,High School,Tokyo
36.0,Suburban,6.0,4.917908613292929,F,-0.25589639816218973,64366.01193574276,No,Single,High School,Tokyo
41.0,Suburban,5.0,6.4091569674077835,F,-0.4074918491579935,63033.55512151821,No,,High School,Tokyo
39.0,Urban,3.0,2.966259607897889,M,-0.20001453672666117,42936.56646493429,Yes,Divorced,High School,Osaka
41.0,Rural,5.0,4.22277311180315,M,-0.2295085489115341,41001.75841645153,No,Married,High School,Kyoto
,Urban,4.0,4.648364487004462,M,-0.6792190669231915,53959.79012232654,Yes,Married,Graduate School,Osaka
35.0,Suburban,2.0,4.6445470904366415,M,-0.4134939661251163,38998.95284289715,No,Married,College,Tokyo
33.0,Urban,5.0,7.206039723491246,M,-0.3338151026463513,46703.56579090127,Yes,Divorced,College,Osaka
54.0,Urban,3.0,7.7079762911429786,F,-0.0687927337145331,64034.93778723897,Yes,Married,High School,Osaka
62.0,Urban,7.0,2.869236424233587,M,-0.2545541417364172,39353.85062570618,Yes,Single,High School,Tokyo
48.0,Rural,2.0,4.099282025455345,M,0.13275720749102748,32451.820705848404,No,Married,High School,Osaka
44.0,Rural,6.0,5.532766622313587,M,0.32902907466673537,47429.99229311606,Yes,Single,College,Tokyo
20.0,Suburban,6.0,5.636533544682539,F,0.02618319454658455,,Yes,Divorced,Graduate School,Kyoto
58.0,Urban,4.0,4.557130169679201,F,-0.5092851307285529,66155.29465168987,Yes,Divorced,College,Kyoto
50.0,Suburban,4.0,6.074922558488038,M,-0.15282233708377682,31724.208440593717,Yes,,High School,Tokyo
53.0,Urban,5.0,6.191302247770078,F,-0.9331820678547563,48938.47471263854,Yes,Single,High School,Osaka
44.0,Suburban,5.0,4.647482313262901,F,-0.10441361996870593,39096.71995974517,No,Married,Graduate School,Kyoto
52.0,Rural,3.0,5.6106299290766,M,0.014845290032438535,62871.44437006202,Yes,Divorced,High School,Tokyo
42.0,Urban,4.0,4.963289449317127,F,0.3409769853467457,47736.699204184246,Yes,Single,Graduate School,Osaka
42.0,Urban,3.0,4.765281997319232,F,-0.28690159005025184,47344.403726509394,Yes,Divorced,Graduate School,Kyoto
41.0,Suburban,6.0,5.341820005517486,M,-0.3601584758937413,73404.0790582443,No,Single,Graduate School,Osaka
71.0,Rural,7.0,4.534188949933075,M,0.1071662725772447,71562.49649364062,No,Single,Graduate School,Kyoto
58.0,Suburban,3.0,4.780845679823221,F,0.2340126999606379,56385.892859987485,No,,Graduate School,Tokyo
45.0,Rural,4.0,7.383496204292143,M,-0.1773608356212715,55737.50925758391,No,Married,Graduate School,Osaka
47.0,Rural,5.0,7.208666766636648,M,0.19301840785556107,54869.94402238461,No,Divorced,College,Kyoto
43.0,Urban,4.0,5.069238833477934,F,-0.3118814060225493,65834.8698353183,No,Married,High School,Kyoto
50.0,Suburban,4.0,5.614626014038992,M,0.046124370775084966,49367.61787053093,Yes,Divorced,High School,Osaka
43.0,Suburban,5.0,5.4966929966503635,F,-0.4420748807939683,50882.38372910202,No,Married,College,Osaka
41.0,Rural,4.0,6.089100810936346,F,-0.5803929761893039,51307.71843397953,No,Divorced,High School,Kyoto
56.0,Urban,4.0,6.577493987286328,M,-0.4119632175331235,47100.96237010471,Yes,Married,High School,Osaka
64.0,Urban,4.0,6.60553751986081,F,,57808.979030770686,No,Married,Graduate School,Kyoto
67.0,Rural,4.0,4.230962816793996,F,-0.6062856866626227,84817.32713422365,No,Single,Graduate School,Tokyo
35.0,Urban,5.0,3.384611103137948,M,-0.6380555373548538,46414.23159169965,Yes,Divorced,High School,Kyoto
35.0,Suburban,6.0,6.349385258331667,M,-0.7151096904059475,37474.057172331726,Yes,Single,High School,Osaka
61.0,Urban,4.0,5.320654355695008,F,-0.3756237448342348,51167.90912862226,Yes,Married,College,Kyoto
36.0,Urban,2.0,5.155151653967868,F,-0.2960344165873256,45908.38571820029,Yes,Married,High School,Osaka
48.0,Rural,5.0,5.129301479747017,,-0.5265355430938742,71212.96425028518,No,Married,College,Tokyo
38.0,Rural,4.0,5.088694838780819,M,0.22274059553275716,30565.951558160294,No,Married,College,Tokyo
66.0,Urban,5.0,6.399699179696015,F,0.006843209244997289,40296.18120500914,Yes,Single,High School,Osaka
47.0,Rural,4.0,,M,0.19443527370124725,42484.404198218566,No,Married,High School,Osaka
41.0,Rural,6.0,5.192670657944539,M,-0.46198289018785416,58335.27072941923,No,Divorced,College,Tokyo
49.0,Urban,5.0,6.419970151730817,M,-0.6301592424463218,58985.4781584253,Yes,Divorced,Graduate School,Tokyo
43.0,Rural,5.0,4.0207671198976715,M,0.03388300249592513,62616.375070805734,No,Divorced,College,Osaka
41.0,Suburban,5.0,4.525800919098899,M,-0.3056840028129566,57656.135428591144,No,Single,Graduate School,Tokyo
25.0,Suburban,6.0,3.991587326502879,F,-0.31730365942150396,60289.74045289332,No,Married,High School,Tokyo
61.0,Suburban,2.0,1.5738431731387306,M,-0.6621700373507242,49005.95253595105,Yes,Single,College,Osaka
43.0,Rural,3.0,4.0795622710642885,F,-0.8648539582298511,40076.0448454335,No,Married,College,Kyoto
42.0,Rural,5.0,3.9266719016975804,M,-0.042440104139262136,59662.17389201296,No,Divorced,Graduate School,Kyoto
47.0,Rural,3.0,5.129402604148613,M,0.4818645656315266,67116.26444301612,No,Divorced,Graduate School,Osaka
43.0,Suburban,6.0,5.0970692472170205,F,-0.5839700924470916,66379.87888156335,,,High School,Kyoto
52.0,Rural,3.0,5.924637801504964,F,-0.9324759777887263,51475.878776753205,No,Single,Graduate School,Kyoto
55.0,Suburban,4.0,6.734604401299712,F,0.1359908797742474,51655.22389198775,Yes,Single,Graduate School,Kyoto
,Rural,4.0,7.220763865261423,F,0.16350068191733697,40310.31429625083,No,Single,College,Kyoto
49.0,Rural,4.0,4.005005774193597,F,-0.5261797147204623,38567.42640220454,No,Married,High School,Kyoto
48.0,Rural,4.0,6.124763734277652,F,-0.5212318179991348,51273.86772238144,Yes,Divorced,High School,Tokyo
30.0,Urban,7.0,3.297378553750127,M,-0.5182798680986582,89632.55179942743,No,Divorced,Graduate School,Tokyo
34.0,Urban,3.0,3.756827657061283,F,0.6903666826312667,57035.81512775049,Yes,Single,Graduate School,Osaka
55.0,Suburban,5.0,5.074219591424816,M,-0.15420899013839606,35007.86376987156,Yes,Married,Graduate School,Osaka
44.0,Suburban,5.0,4.575151700434743,F,0.20746360357807042,67478.28757768756,No,Divorced,Graduate School,Kyoto
40.0,Rural,4.0,4.367036287579195,F,0.27248718169987307,71755.76786757047,No,Married,High School,Osaka
36.0,Suburban,6.0,4.891504813044148,F,0.8979864111666955,69852.66221371507,No,Married,College,Osaka
48.0,Urban,7.0,3.978729641447675,M,-1.0017216751839684,,No,Married,College,Kyoto
29.0,Rural,3.0,5.998742291218374,M,0.06510774980998235,54711.683628574116,Yes,Single,College,Tokyo
38.0,Suburban,2.0,6.4506462985608986,F,-0.10756822746808269,51035.923209408276,Yes,Divorced,College,Tokyo
40.0,Rural,,5.8813671398633165,M,0.5454716371925806,66421.92185244225,No,Married,Graduate School,Osaka
40.0,,7.0,4.38218778539371,F,-0.1411082325203596,42312.04803843612,Yes,Divorced,Graduate School,Osaka
36.0,Rural,4.0,5.257567221111369,F,-0.4664652170862948,61960.84250912099,No,Single,College,Osaka
35.0,Suburban,4.0,4.994856338801393,M,0.3815024217651415,45678.89565436742,Yes,Divorced,High School,Tokyo
55.0,Urban,3.0,7.201827873009309,M,0.264205871657116,56056.066974496185,Yes,Divorced,College,Osaka
45.0,Rural,5.0,4.6955936025777385,M,-0.4617366531245529,64711.20740800341,No,Divorced,Graduate School,Osaka
54.0,Urban,5.0,7.346875570728056,M,-0.5164940195335107,43752.74536083187,Yes,Single,Graduate School,Kyoto
46.0,Rural,7.0,5.565513155166755,M,-0.3083153473633107,48165.045621680256,No,Married,Graduate School,Osaka
51.0,Suburban,6.0,6.6190495797910085,F,-0.11180388525400292,41114.478563315395,Yes,Divorced,Graduate School,Kyoto
53.0,Suburban,0.0,3.661886336909286,F,-0.8496645378062876,49030.8216619114,No,Married,Graduate School,Osaka
37.0,Urban,2.0,4.213503380171916,M,0.33505481791084857,,Yes,Divorced,High School,Osaka
39.0,Urban,4.0,5.045972128704699,F,-0.45853759734377725,49289.62250835212,Yes,Single,College,Tokyo
55.0,Rural,5.0,5.078311063156603,F,0.3635514220819097,37752.75800990837,Yes,Single,High School,Osaka
49.0,Suburban,2.0,4.187806207620047,F,-0.11434389798515505,56811.42077405463,No,Single,College,Tokyo
63.0,Rural,4.0,4.70657644874063,F,-0.4962044403490363,39560.54192133395,No,Married,High School,Tokyo
53.0,Rural,5.0,5.372069066738865,M,,57773.42883463115,No,Married,Graduate School,Kyoto
44.0,Rural,7.0,5.942786470675986,M,-1.0304997151566628,52495.66090538538,No,Single,College,Tokyo
39.0,Suburban,3.0,6.842663130939136,M,0.0735300127674614,62548.95001173204,No,Married,High School,Osaka
25.0,Urban,5.0,5.498289469500473,M,-0.4265615558610346,42084.35633276634,Yes,Single,College,Kyoto
59.0,Suburban,3.0,7.353586485262234,F,-0.1525220644850804,51002.10949187498,Yes,Married,High School,Kyoto
40.0,Suburban,4.0,6.126213926201957,M,0.04242032487185904,76437.88759059283,No,Married,Graduate School,Tokyo
47.0,Suburban,5.0,,F,0.06948202056849045,52170.36869628879,No,Divorced,Graduate School,Osaka
71.0,Urban,2.0,4.457982537749333,F,-0.5460593265358371,54180.328366566144,No,Divorced,Graduate School,Tokyo
61.0,Urban,6.0,3.4771703902416027,F,-0.1152929906291027,48395.29546054567,No,Single,College,Kyoto
50.0,Rural,4.0,6.137149346327822,F,-0.3757373567606831,78523.86994966639,No,Divorced,College,Osaka
62.0,Urban,6.0,6.266574341104494,M,-0.40792856217144796,36117.03392990853,Yes,Divorced,Graduate School,Tokyo
37.0,Rural,7.0,5.635035690516506,F,-0.2880455703751253,65730.4780068723,No,,Graduate School,Osaka
56.0,Urban,4.0,4.223523962371386,F,-0.014220644891477174,51103.347373036275,Yes,Single,Graduate School,Osaka
43.0,Rural,5.0,5.529352156215293,F,-0.9929988106174783,66853.5747905515,No,Married,High School,Kyoto
32.0,Rural,6.0,5.627424465588702,M,0.013161661276021752,33098.08271148414,No,Married,High School,Tokyo
56.0,Suburban,0.0,4.529071457336455,F,0.22042156680898906,45291.686580557216,No,Married,High School,Kyoto
25.0,Suburban,5.0,6.570071246674281,M,-0.8198953832583996,43632.7514198307,Yes,Divorced,College,Tokyo
64.0,Suburban,5.0,7.332000735331766,F,-0.3664229798156067,55397.584450486385,Yes,Single,Graduate School,Kyoto
59.0,Urban,4.0,8.104872435179868,F,-0.19989211411538493,61913.767747559694,Yes,Married,High School,Osaka
48.0,Suburban,2.0,6.67831196645582,F,-0.6930726391592588,55279.20399999614,Yes,Single,High School,Kyoto
35.0,Suburban,4.0,6.152337193700526,M,-0.574884386736204,47801.01585071266,Yes,Divorced,High School,Osaka
68.0,Suburban,,5.464226210452098,F,0.38053700453366823,44669.83745371078,Yes,Single,College,Osaka
54.0,Rural,4.0,6.756958775541614,M,-0.46355311402150723,61055.06360914872,No,Single,College,Kyoto
53.0,Urban,3.0,4.019307174281995,F,-0.07877606469873716,48311.51984374631,Yes,Divorced,College,Osaka
56.0,Rural,7.0,,M,0.0763367356472413,81500.65406848975,No,Single,College,Osaka
58.0,Urban,3.0,6.716951063344416,F,-0.5171965308836826,62707.22025869036,Yes,Divorced,College,Kyoto
54.0,Urban,8.0,3.76414547701589,M,-0.14106270623368888,33596.348414883614,Yes,Divorced,College,Kyoto
37.0,Suburban,6.0,4.093847063043221,F,-0.5850634223478981,60773.85898060162,No,Married,Graduate School,Osaka
47.0,Suburban,4.0,3.513111722139098,M,-0.35876481340886424,43456.96155234299,Yes,Single,Graduate School,Tokyo
46.0,Rural,5.0,5.782677172623499,M,0.6269977352756165,80749.55470979412,No,Single,Graduate School,Tokyo
38.0,Suburban,3.0,4.954579212884593,M,-0.6890114991967553,42600.9481924527,Yes,Divorced,College,Kyoto
46.0,Urban,3.0,4.172107871592321,M,-1.0263217171081065,66556.49778883783,No,Single,College,Tokyo
51.0,Urban,2.0,6.9495721545350815,,-1.2683381816659633,56496.79339166071,No,Married,High School,
50.0,Rural,4.0,4.97395268945201,F,0.09542453418918179,,Yes,Single,College,Tokyo
34.0,Rural,5.0,7.357812034256911,M,-0.672813364419687,53592.588173549484,No,Married,High School,Kyoto
50.0,Urban,4.0,3.743945320701725,M,0.10368299181771029,54055.140180017115,Yes,Divorced,College,Kyoto
47.0,Urban,5.0,2.1769558385984524,M,0.40303457378947094,41119.486936934285,Yes,Divorced,Graduate School,Osaka
,Suburban,5.0,3.4073286941597996,M,-0.056038954061475854,46462.882236122845,Yes,Single,High School,Osaka
49.0,Urban,6.0,5.218254417631985,F,0.3763850735065105,44683.224118973965,Yes,Married,Graduate School,Osaka
46.0,Urban,4.0,7.41267418850336,M,0.30044669339330154,51713.38614695616,Yes,Divorced,Graduate School,Osaka
59.0,Suburban,4.0,5.907416813070803,F,-0.45826294142495994,42794.65940978806,Yes,Divorced,College,Kyoto
61.0,Suburban,2.0,7.70331468921394,F,-0.20403093269795305,50126.058820945946,Yes,Divorced,High School,Tokyo
47.0,Urban,3.0,3.960533660391688,M,-0.02331589737354059,51048.82469860273,Yes,Married,Graduate School,Osaka
48.0,Urban,3.0,6.582096288416414,F,-0.03681781054602787,51517.88501630332,Yes,Divorced,Graduate School,Tokyo
44.0,Suburban,5.0,3.306820071239832,M,-0.3737699973052281,23203.53545953706,No,Single,High School,Tokyo
45.0,Urban,6.0,4.513761456116415,F,0.2869020015393764,37879.00804961022,Yes,Married,Graduate School,Tokyo
47.0,Rural,3.0,5.1017193112678845,F,0.45874134255066734,42279.669632228346,No,Single,High School,Kyoto
58.0,Rural,8.0,3.4875187518500312,M,-0.3895972059632683,55052.093378463855,No,Divorced,Graduate School,Osaka
46.0,Urban,5.0,5.696533794656298,F,0.1214575988478967,45223.93110352452,Yes,Divorced,High School,Tokyo
67.0,Rural,6.0,4.267225318811804,M,-0.3281489979876473,32072.894024939997,Yes,Married,Graduate School,Osaka
50.0,Urban,5.0,4.140036727764308,M,-0.6912636698601395,38185.2375465536,Yes,Single,High School,Tokyo
38.0,Rural,2.0,4.81835649703338,F,-0.9048107381642461,51692.46885075363,No,Single,High School,Tokyo
49.0,Rural,5.0,5.477927995021582,M,-0.45357949364054,59768.922502837806,No,Married,High School,Kyoto
43.0,Rural,5.0,6.323208904969314,M,-0.20950960894554427,55493.025186683415,No,Divorced,College,Kyoto
42.0,Rural,5.0,5.015893125524891,F,-0.7127004035797724,43475.111633411245,Yes,Divorced,Graduate School,Tokyo
34.0,Rural,6.0,4.390569272146152,M,-0.19202078364237224,48168.45046018507,Yes,Single,Graduate School,Tokyo
47.0,Suburban,9.0,3.8739821489232344,F,-0.501577262863533,29372.57351358603,Yes,Divorced,College,Kyoto
47.0,Suburban,6.0,4.648720019407719,F,-0.05432426329539178,41587.48072862775,Yes,Single,,Kyoto
38.0,Rural,5.0,3.3771020743972624,M,-0.21093037934659328,68757.3548334543,No,Married,High School,Kyoto
44.0,Suburban,5.0,6.331746593504553,M,0.013237857196073566,51522.44910064712,Yes,Divorced,High School,Kyoto
50.0,Suburban,4.0,,F,-0.4719251900565592,44436.5973900995,Yes,Divorced,Graduate School,Osaka
,Suburban,6.0,6.805524936819031,F,-0.9270414275534687,44794.138188291014,Yes,Divorced,Graduate School,Tokyo
46.0,Suburban,1.0,8.758553114546919,F,-0.019364083016084638,51282.60859593138,No,Married,High School,Kyoto
37.0,Urban,2.0,3.868364912724849,M,-1.101127244274425,55276.697524119336,Yes,Divorced,College,Tokyo
57.0,Urban,2.0,4.339029679656112,F,-0.10388100110755526,74448.18499390922,Yes,Married,High School,Kyoto
56.0,Urban,3.0,7.727177353684008,M,-0.12853236414592215,60051.843022084104,Yes,Divorced,College,Osaka
36.0,Rural,7.0,4.267618689495612,F,-0.12167706628137075,36947.173894348954,Yes,Single,Graduate School,Osaka
25.0,Suburban,3.0,3.3844669253126654,F,-0.5949294217941283,85724.7071809583,No,Married,High School,Tokyo
70.0,Suburban,6.0,6.848782378743593,F,0.09750454944166048,46640.04060141824,No,Married,College,Osaka
48.0,Rural,5.0,5.474044517667964,M,-0.47364897322230104,65441.71246640406,No,Single,College,Osaka
39.0,Suburban,6.0,3.1774224289700443,F,0.06906316752953956,73285.10197515078,No,Married,Graduate School,Osaka
46.0,Urban,5.0,4.0915251361799445,F,0.0671610841828259,48790.12532732428,Yes,Married,Graduate School,Osaka
45.0,Urban,4.0,6.546651141194312,F,-0.5760895936322867,56435.53159394901,Yes,Divorced,High School,Osaka
41.0,Rural,5.0,4.021432195954451,M,0.10332546649877433,72923.60966638944,No,Divorced,Graduate School,Kyoto
56.0,Suburban,3.0,5.89711438063102,F,-0.21090064859149718,54092.286948022076,Yes,,College,Tokyo
38.0,Rural,7.0,8.10859668773232,F,0.5819102079606835,39620.963062377465,No,,Graduate School,Tokyo
32.0,Urban,5.0,4.034895198053887,F,-0.4206370454888674,53608.62429966334,Yes,Single,High School,Osaka
47.0,Suburban,3.0,5.1690493757672415,F,-0.5383351722186835,39944.69592819633,,Divorced,Graduate School,Osaka
38.0,Suburban,4.0,7.78935925533254,M,-0.09857017003229895,39811.31898518385,Yes,Married,Graduate School,Tokyo
39.0,Suburban,6.0,5.050784436071291,M,-0.4974491898937821,45746.11876428271,Yes,Divorced,Graduate School,Osaka
51.0,,3.0,6.4715550408528815,F,-0.3011152101032075,68199.38200898265,Yes,Married,College,Tokyo
35.0,Suburban,4.0,6.745002619970141,F,0.3356316185124414,65899.54565040348,No,Single,Graduate School,Tokyo
50.0,Urban,4.0,3.0961982895535445,F,-0.14847494687093526,50497.04497819847,No,Single,High School,Tokyo
54.0,Urban,7.0,4.453769365967729,F,-0.27945824933121277,28835.553772803294,Yes,Married,College,Tokyo
47.0,Rural,6.0,2.613954302994691,M,0.012071563681320174,54584.55219110661,No,Married,Graduate School,Osaka
56.0,,4.0,4.949449175183268,M,-0.742757753119275,57396.98972678725,No,Single,College,Kyoto
35.0,Suburban,5.0,2.9386045475170333,F,0.3317246270969314,32758.436500567535,No,Divorced,High School,Osaka
32.0,,3.0,3.6684304797534066,F,-0.7080198075800892,55276.222708739384,No,Divorced,College,Kyoto
54.0,Rural,5.0,4.969860345315571,F,-0.23823123183396974,75428.0764512464,No,Married,College,Tokyo
58.0,Suburban,4.0,6.866966863617296,M,-0.646810012322457,31367.815240621603,No,Divorced,Graduate School,Kyoto
52.0,Rural,6.0,2.9834667354213016,F,-0.19040098823045642,45393.46720950446,No,Divorced,College,Osaka
51.0,Urban,4.0,4.976523537996565,M,0.18543119099934924,60967.61669990839,Yes,Single,College,Osaka
43.0,Urban,6.0,5.259324956142064,M,-0.4841429152064097,49279.20854975323,Yes,Single,College,Kyoto
52.0,Urban,7.0,6.963530466775282,M,0.27459528539941935,37362.942916404965,Yes,Divorced,College,Tokyo
50.0,Suburban,4.0,3.160616661551184,M,0.08028124302378264,45201.16611935522,Yes,Divorced,Graduate School,Osaka
40.0,Suburban,4.0,3.4809822869939944,F,-0.024846687589201277,41160.218492976644,Yes,Married,Graduate School,Osaka
51.0,Urban,4.0,5.605732676584724,F,-0.5269701148901551,80781.41439378767,No,Married,College,Kyoto
52.0,Suburban,5.0,4.887986873830391,F,-0.017993430573185754,32188.08503501113,Yes,Divorced,Graduate School,Osaka
55.0,Suburban,3.0,3.3244618003561874,F,-0.12644561203870813,54020.05008780945,No,Married,Graduate School,Kyoto
60.0,Urban,4.0,2.988745954701721,F,-0.21196599870787847,47422.25272146121,Yes,Divorced,College,Tokyo
39.0,Suburban,6.0,4.856938913043566,F,-0.8618725623738976,44607.48882195015,Yes,Single,College,Kyoto
