distribution_channel,promotion_effectiveness,pricing_strategy,customer_satisfaction,consumer_confidence,economic_conditions,advertising_spend,Sales,demographic_factors,Season,brand_image
Retailer,1.1205467701679888,59990.50724740248,5.464715669548329,0.5477471392222264,0.02277168626762525,3660.2994196065865,7083.674574634876,0,Summer,1.016309476878359
Retailer,-2.287227982784072,23445.65594800769,2.2803675537435524,-1.7238881070197059,0.07694184906785968,5939.391453047183,1190.70280001441,1,Rainy,1.161647755997441
Retailer,-2.250970392510274,59158.60271479711,4.9776907434043345,0.20351256012178043,-0.9784384431197384,7288.526228838045,4094.985701567545,1,Summer,0.2859923695906026
Retailer,-0.25458159064842567,39456.81643617183,2.0249360766770614,-1.6748862922654697,-1.2041135032503107,4260.41625923006,3113.8941720675725,0,Rainy,1.3190915253776152
Retailer,1.1177158161250895,55760.78935154158,5.9483324849258095,0.743513854384527,0.8132631922449775,2134.1818922396737,7349.236570734916,2,Rainy,0.9413375978806141
Retailer,0.6779538968586456,49045.92714935068,7.164602886659299,-0.22560997918811926,0.737431926079271,4314.935115555929,5919.233893907317,1,Rainy,-1.152694245387873
Retailer,0.1249996787794284,51647.750092540606,5.653686744233642,-0.5808438328072373,-1.3593985156964792,5109.729344492277,5137.300504490058,0,Rainy,-0.12036312517218876
Distributor,0.3097240050285558,18174.42950972212,5.833588825039532,-1.111033244718225,0.7339080310621038,1982.1541941765436,3812.9694895567227,0,Summer,-0.12101328067744117
Retailer,0.2760886463890334,56810.02861493494,1.8054194438707585,-0.02288832096569781,-0.5297527135233693,7387.10330025802,4414.188367671148,2,Summer,-0.31138669637234545
Retailer,1.0473905103554388,63830.586918953995,6.887808242521109,-0.7155643544956145,-0.3039199915826684,6107.990555011932,7656.727873645061,0,Rainy,0.0670342616958427
Retailer,1.4851049340500533,47249.52475949896,7.2783245204156675,0.09080900176679144,0.6384199511966,6810.831902251741,7112.698595964141,0,Rainy,-0.2351008534126592
Retailer,-0.8731587659892864,59776.85282494774,6.8425058567456425,-0.0695650149289581,-0.4620085040577754,5835.503313937426,6090.898668740092,1,Summer,1.1062146005372233
Internet,,50354.87475984182,5.332377699451961,-0.09250972835003424,-0.38650946088740323,7369.403161074713,5104.507570227838,1,,0.5975510265152257
Internet,0.3645266466567988,29743.932360314015,5.94956302709617,-0.5388637503761046,-0.6754005749818888,3987.0405241459744,3229.4447439721403,2,Summer,-1.063456522249262
Retailer,1.1461485635788018,40521.56847913147,2.173116396230197,-0.27628359523231233,-0.04004158497533951,5408.947680603577,3760.3710107927554,0,Summer,0.17389927611572864
Distributor,1.5014585631745723,54602.767658199184,6.164502267171816,-1.5394819064507854,-0.8487576842250009,3921.817447348535,7173.870457049465,1,Summer,0.03243434599879081
Retailer,1.9408826317140386,45347.89693226353,4.702244312090589,-1.0928627109077655,-1.913477914553947,6378.2347279523765,5452.921557404448,2,Rainy,-0.8883255389697575
Retailer,-0.4317898874865898,60457.564842608524,8.619478890004398,-0.6119546655754782,0.5956690586942999,4772.975664072707,6099.9386398643055,2,Summer,-0.9407131276660852
Retailer,,47684.90091871915,4.243220124065758,0.12155815307254174,0.5748349452744682,4952.240292785637,4792.875278215006,2,,-0.20094504245892916
Internet,-0.36272646261967423,47128.47340606677,4.755593246285395,0.48839236202875697,-0.11085127444948593,6650.307502696149,4154.967348902936,0,Summer,0.46619589250460636
Retailer,0.797373454937218,62074.951226618985,4.393700501229408,-1.1760473243932812,1.411136020843127,2392.6508008375476,6193.758330914451,2,Summer,0.604153836872677
Retailer,0.8431716922009752,58489.893018482326,6.042354458580985,-1.1764056601277535,-1.0949552696691451,5348.763468941237,6909.191527405464,0,Rainy,0.9815563083969576
Retailer,0.12974026953551482,39556.10426989733,7.003908406715434,0.8896364975405533,-1.4396328069342523,4926.277039106266,6018.918232481523,0,Summer,0.7049929615920085
Internet,-0.41029841537325723,85632.07525479517,3.0801163556584203,-1.0108391522262996,0.6316391931477509,5661.624394166154,4462.090576260474,2,Summer,-1.1030723942442242
Retailer,1.58119566366352,67782.34110565946,1.0805169954010418,1.7754259049652716,-0.342849135049744,5066.114875934521,6184.844168329217,2,Summer,0.3956061705072718
Distributor,0.6524694856779335,76288.79227991254,3.583006516895207,0.21366721682391168,0.47294247140192747,4082.146910010766,7015.116705566885,0,Summer,-0.07281875823197868
Retailer,0.25034241529791956,60419.95366115364,2.320969788776765,-0.39827727219134973,0.05973349478222868,2990.9346062446934,5166.477268669786,1,Rainy,0.8598225397455281
Retailer,-0.2462598046947519,46267.643330858904,6.11739055008336,-0.09438169923321972,-0.8326116318330368,4693.868268273916,4587.675424307155,1,Rainy,-0.9177561558285522
Internet,0.250342050389112,69841.67589734959,3.9745214874386416,1.8927075659022004,0.27818830404969447,6679.333174584786,6788.273156001982,0,Summer,2.043519201307684
Retailer,-0.9145016797410173,56292.18129198704,6.17048215354841,1.6603823382363239,-1.7413145823935285,2386.4953650053244,4755.3621065635925,1,Summer,-0.9538669429318046
Retailer,-0.23590057459040945,57796.77832573103,4.5518669207485445,-0.20017851144632431,1.786069783844079,6955.714828619001,3851.7936785976517,2,Rainy,-2.4533130441366016
Retailer,-0.8756734452921378,57580.80822345085,5.79298135005235,0.9514788109221571,-0.0011399765175959722,1360.8958940741632,5395.429742858672,1,Summer,-0.7045539880429627
Retailer,-0.20441944802118883,41816.47856901588,2.695280549578199,-1.4032538151961258,-1.1396326087960043,4341.561335701677,3500.2539101384305,1,Rainy,0.18272535001650103
Distributor,1.1720111352844622,62693.41004470291,5.846604298556297,0.18370651383791894,-0.6950117085601143,4061.688032449045,7471.336435391212,0,Rainy,-0.3981129557723119
Internet,-0.4162514812878867,57561.13058612457,3.6058706137110987,-1.244320514719677,-0.9766786787884614,3779.3588705529755,4439.779269283257,2,Rainy,0.9052856651962943
Retailer,-0.19239717922975857,48012.05249091123,2.1882621886226823,0.5980250948187307,0.7016633609984003,5521.092928285513,3552.447795762555,0,Rainy,-0.6011824710547986
Internet,-0.33778529979283867,45253.37433097852,5.104980276646105,0.7409622721508655,-0.6925005959974284,4478.663450053594,4365.495417616219,1,Summer,0.153848756537241
Retailer,1.39804256756208,42366.814449913974,3.6204709921753615,-0.44331208917162096,-0.6788293989996147,7954.169591769118,4469.641635704847,2,Summer,-0.6099089432172307
Retailer,-0.7168157224458404,55662.1131423223,7.7327169702550735,0.6546442388328707,-0.7082523915838359,3027.1151400151252,5592.184352565209,1,Rainy,-0.473846422160017
Retailer,-0.3213769649171212,43580.41315173727,5.341801243191718,-0.40457276992616986,-0.35615246337564466,6956.203152352058,4411.914204485657,0,Summer,0.16360355727786532
Distributor,-1.7596623552688366,64685.64246107348,7.460874085570534,-0.01897636732629909,0.7649970421277946,4919.62814477191,7707.057855725281,2,Rainy,1.8316981194678317
Retailer,1.17700118414431,88668.62488433733,3.180877467537523,0.7630610961805812,0.0169368708655113,6732.1853260039015,7467.0287669143645,1,Summer,-0.40588230742260273
Retailer,-0.28121699928391874,54647.65140967407,7.630313948333622,0.9292085108581299,-0.06759105486572815,7244.962729305163,7066.081762395164,0,Rainy,0.8497484518910632
Retailer,-1.2376095684276136,90566.42173673553,5.130473851127415,-0.6671249083015047,0.9328126890203485,5017.086158123986,7044.037894449522,2,Rainy,1.1113285384411926
Retailer,0.949264690131173,43326.71131236464,7.063765984525309,-0.011395631303186939,0.5118517021871449,8067.717601179587,5716.583245850911,1,Rainy,-0.5727344362684592
Retailer,-0.9376929026091324,44014.22401857212,7.462654795929029,-0.5353692537909897,-0.6696330510039334,8396.972890317225,5299.36374845813,0,Summer,0.510509380257223
Retailer,0.8800376454115788,44728.57240764625,5.9697831443803935,1.591632785900703,-0.5956403522316616,940.7997967621804,7829.3703732809245,0,Rainy,2.6201949808880647
Distributor,2.406752532776459,40438.52041003078,5.1031955454617615,0.8814815409310668,0.37851916855672996,1786.338520696755,6197.740004047827,2,Summer,-1.5121182772189865
Retailer,1.1446462880438584,69807.41382593883,5.757240265605701,0.31042263623526567,-0.5511351515780709,7568.388886046155,7595.278780995113,1,Summer,0.6841276044222847
Retailer,0.5053864323669417,59859.256493765686,6.629228869630481,1.3418061638512218,-0.7673115027669988,5309.6046558323005,7958.713877715571,1,Summer,0.7873518629967767
Retailer,-0.7631635160118356,47440.72200886121,7.329932291866213,-0.48522451318653803,0.5256202569102608,3169.540165288069,5591.611972673404,2,Rainy,0.7008687636137366
Internet,,58938.51553823024,4.170995703548168,-1.3715430360722103,1.3574692273406153,5230.555020350042,3927.1988057895246,0,,-1.7451996576525683
Retailer,-1.6307874462893734,47086.90676130763,3.8322646965313627,-0.44357234546396673,0.4364505290906175,6439.0789276682535,2688.987161624475,0,Summer,-0.2602389768632611
Distributor,,54126.25672988165,3.2590559532001904,-0.5458988168234112,-0.350765348897071,5378.554318758553,8559.524131391072,1,,2.0546442086966743
Retailer,0.052965603575906905,49052.05468417012,3.341067591390881,-0.5198611924761353,-0.5215378645914212,6109.9413596061595,4350.763102745603,0,Rainy,0.6988521660203454
Distributor,0.5335303911572162,39286.42238105797,3.683362536777244,1.0980550902598785,-0.3228330008317308,8611.640939977398,4762.448150760156,1,Rainy,-0.5098887405489467
Retailer,0.4435426004397162,19763.373808381024,0.5265289574034959,-1.449320952594894,-1.5126679625842028,6478.3000788833615,1896.6746379719489,1,Summer,0.34560746125913966
Distributor,-0.39357572934352164,65438.500629534756,4.837665694921193,-0.3610337756865081,0.9475752188687679,4133.583372727033,5988.677455374132,1,Summer,-0.15463269599631105
Distributor,-1.0613493199321054,79311.82597666595,2.686340621515563,0.2531867817072775,1.7773082694131024,6022.110135915673,5365.889490919106,0,Rainy,-0.4901203211219311
Retailer,-1.1705427570557958,50013.76221728365,5.451531226284322,1.527905873954132,0.960858149593208,4470.6644053461505,5380.023039019685,2,Rainy,0.26196216762385194
Internet,0.14083819289062,56132.85772748776,7.731709337338912,-0.23887745294496243,0.9788311472082561,5860.838924742804,6034.930696500292,1,Rainy,0.6008251602458999
Internet,-0.9821872600136451,64696.226001458956,5.638169118523388,-4.221856431515481e-06,0.7879793062181366,4615.231315811722,5359.8764699475505,1,Rainy,0.9188452955070483
Distributor,0.35036426045668884,50571.26146058439,5.834850745850488,-0.0064517015891804,0.43718519435051134,6272.803832152493,5016.956169007671,1,Summer,-1.8357452082667272
Internet,-0.2860246146665871,62032.694500485624,2.8887527736020546,0.7243621537556664,-0.7774826581802791,5238.31766824603,3230.38390093053,0,Summer,-1.9316256239967373
Distributor,1.810541617305214,48880.965866569255,3.392889739173641,-0.9460687114851305,1.052613094146674,4709.106007653952,5403.792292389003,2,Summer,-0.6658748518978641
Internet,-0.1681590887787055,41320.78458791548,3.260423930995051,0.468962972303362,1.1120958099953224,5031.957899798666,3742.530047434311,1,Summer,0.858271280668812
Internet,0.3201907676662893,72318.89322752942,5.938921180959626,-0.5389279217727647,0.6610062551798134,4079.6440337393324,6846.456054104328,0,Summer,1.4652204670606703
Retailer,-0.021732475408776382,56215.233021169406,6.906477480496358,0.51024381598448,-0.6147888065278306,3854.0373078503812,5845.8753456377835,0,Summer,-1.101941879711281
Retailer,-0.8815574810207417,53381.54315004161,3.232976804161589,-0.009428964701697172,-0.614141431368539,7860.684447136743,3983.513931257952,2,Rainy,0.4219604713100288
Internet,-1.072973641316668,61822.25433777772,4.3036407641126395,0.2904381063420981,0.08862583257575604,6755.260801873426,4076.1916002923763,1,Summer,-0.32792249593958533
Distributor,-1.10728987544798,57272.21470601676,7.942519664688592,0.4005921527093003,-0.05213631812722189,7423.5597828500295,6485.381043236674,2,Summer,-0.6927106292046162
Retailer,1.4282654433351984,70291.68710206912,4.0038539378240205,0.11021447109922503,-0.625342306040742,7302.936304922514,7432.116829220492,2,Rainy,0.9843184985234724
Retailer,0.04767154838341783,66700.94399341357,2.3285234511380297,0.6758432822390198,-0.22485827752328716,3540.964984348338,4932.7065316258,2,Rainy,0.19338526788963192
Internet,1.6668105765917418,71155.95088899128,6.180431896091109,-0.2915580478879331,1.6952024710928568,8298.42355780895,7393.763451822523,0,Rainy,-0.07948466967049582
Retailer,3.0057291294709945,52087.90827692747,4.687062881361772,0.6008191307706453,1.2533776009797803,5384.061719718959,7793.976044046195,2,Rainy,1.0105651864570617
Retailer,0.6187714732235039,59030.06542899362,4.985207198355913,0.5300022682319062,-1.4764782030259267,4304.677773664711,6447.118310525276,0,Summer,-0.11053831536224255
Retailer,-0.7342630320083854,64980.07389052527,3.136493911536883,1.5766075724550628,1.0332581227787025,5643.977213661145,6092.012242213033,0,Rainy,1.4245054727738955
Internet,-0.9771655013164369,54952.92123915803,3.6892163803667444,0.11491186712075198,-0.9206089082838355,4788.446527028331,4484.683631056762,0,Rainy,1.6798120784060888
Internet,-1.181444961974006,68920.90339111738,5.664312842536457,-0.2816343700742773,0.5729685537444736,3327.118766081032,4627.8991999064565,2,Rainy,-0.6690774543691944
Retailer,-0.8913249380954402,57379.85824634601,4.07117909428781,0.20685530634203414,1.4927811692988602,5523.239917765563,4688.532345058348,2,Rainy,0.10840660329941225
Retailer,-0.9930271791258551,41404.34650124429,4.699202417727471,0.4485215308112716,0.6529372951425666,6317.816013318848,3631.2627133240276,1,Summer,-0.9186621144535669
Retailer,-1.8321309937498063,47720.09264429117,3.673732326685308,0.2436645667022859,0.6575002437416623,5364.789297199795,3845.739335696645,1,Rainy,0.6699950954026024
Distributor,0.6263310801263051,62260.19857819786,3.880377749599874,-0.7443112448308428,-0.7450839005364053,2547.662371911408,8621.077768621351,1,Rainy,2.731770761627081
Retailer,1.0950868618202318,63636.86268325978,6.916182699070731,1.4934867598372183,-0.2847410392005239,1887.3297915344979,8329.268505781307,1,Summer,0.03691438081028858
Retailer,1.500420087803385,36748.53450198711,4.307418120255605,-0.9584587792778835,0.4339245121018729,4462.559725779359,4354.462840906079,2,Rainy,0.13841071529894533
Retailer,0.6147070846200635,24598.49584256881,6.468666830751815,-0.621057441535255,0.8827679224375772,6459.412626863395,3287.4529031222855,1,Summer,-1.5919358801446404
Retailer,-0.7804690226966008,63746.263293982,6.003480680283111,-0.5125369274105986,0.23934844565771382,6764.4619168785985,6099.082904350718,1,Rainy,1.088512408925323
Internet,-1.9531963121500817,84272.98618826322,0.0,0.8304808231386177,0.9648200158862541,2031.473227396351,3690.153002351867,2,Summer,0.8071378167886067
Retailer,-0.3758433254395113,70408.85453962718,4.591236405241001,-0.7021636834914183,0.9257370251236035,4890.259003153478,5495.811461150606,1,Rainy,-0.7763033673913791
Retailer,0.5724864589474435,49026.30687825728,4.419454925822903,-0.39229503630819157,-1.3426981580367985,2515.489572903797,5534.919123195165,0,Summer,1.1033191019809394
Retailer,-0.04503843467074874,76968.84292597629,4.591677485009019,-0.598408519108047,0.700172674942484,4427.653260437055,7450.281504923214,0,Rainy,1.7544779125053425
Retailer,-0.7956428230428251,43456.25284002532,7.006483825127379,0.5814494014402787,2.279968666502845,6135.338685462102,5722.918639638669,0,Rainy,0.1849400771615305
Retailer,0.16130931361857012,71332.56903588236,6.383593505934042,-0.38031775184041755,1.2502435848283149,3970.100129851925,6455.826273126213,0,Rainy,-0.8080894196587591
Distributor,-0.44835608912455205,52508.028112290565,4.3636938580354965,-0.06668274548465826,-0.8200214026480493,6479.597526781274,4959.673493220346,1,Rainy,-0.6174998738964924
Retailer,-0.38387362402295644,66790.56374707517,6.664534170960261,1.8827433103021232,-0.6589828592808371,3995.6997293151926,6788.610714551911,2,Rainy,-0.7480842014971579
Retailer,0.9037374187969379,50853.708148619146,4.052713146053115,-0.3438133050992559,-0.2927363803411746,5210.729290551699,5399.543896320205,0,Summer,-0.09202212347979466
Retailer,2.369301357253057,59160.971950995816,2.9865956057278584,-0.5454816096415253,-1.919157490409025,3961.6202693387477,7523.878454179386,2,Rainy,1.5258954246319711
