sales_channel,Season,advertising_spend,population_variables,pricing_strategy,Sales,promotion_effectiveness,brand_image,product_quality,economic_conditions,consumer_confidence
Agent,Summer,5511.035436405915,2,69572.04796135443,6377.638213334124,1.47508004500869,1.5157340110979316,2.8418143000997826,1.072018182416259,-0.6529573403937029
Call center,Summer,2275.07097909134,0,60589.191883955966,4665.426893759316,1.1109282462167445,1.7095410469075267,3.002207217352441,-0.360970551289873,0.68001527426323
Call center,Summer,2977.8263406998876,2,72888.51465692585,4638.3089188017275,1.3867018119493346,-0.2475648008290983,4.818492701525953,0.2294684623750493,0.34638046372915765
Web,Summer,6490.744611007769,0,64060.929834400464,5729.955513109584,1.4708170906834401,0.1181625795379375,2.4974426356136536,-1.2897701071678123,-0.4375018061081417
Agent,Rainy,5770.636357741226,1,86196.74908962437,5688.633980231742,0.3405017039494399,1.0877698901272557,3.177909455840818,-1.448949771499083,0.29628941333031084
Call center,Summer,3251.5045007916215,2,59053.110944075626,5140.390721685866,-0.06307899948374977,0.5802848949378465,6.230482449757594,1.1184483756064703,1.128654471565136
Agent,Rainy,7576.523172862918,2,56489.437488116324,4759.430046436172,-1.0200377068151907,-0.6885962280051663,4.358034898574316,-0.8459694240907486,-1.2678643726634
Web,Summer,7147.0722248537795,2,53951.726370521916,6537.456306431286,0.621114764974564,0.7480541764065017,3.6271859493204266,-0.756238804249538,-0.677394401401243
Call center,Summer,6039.767993665446,1,55499.82469919327,6085.0441660286015,0.5852521576788704,0.8284985407392983,3.764432723087479,0.16822205118814113,1.0255018532599924
Call center,Rainy,3723.2439784947264,2,42423.03870237045,3786.4484115435644,-1.0487581586406662,1.5716734775340027,3.2515636423800114,-0.10765419064164057,-2.6785050804232946
Call center,Rainy,4851.526570147636,1,77094.84429074347,5248.93026071678,0.25616905500968423,2.243373614785406,1.4023412396891293,1.4314462887665318,-0.37889427113869223
Call center,Rainy,4231.238356362537,2,74985.54053687368,6005.734007469783,0.13950820110760315,1.359615586226317,5.559067281177828,0.7286212928139263,0.22358433338612918
Call center,Rainy,5144.979962447135,2,61665.24826647775,3819.269333277988,-1.3324308438202017,0.8868872256792903,2.6228428963544705,-0.13727972678743286,1.5524204785523619
Call center,Rainy,6760.304742029729,0,30704.393512569564,2806.7354114432387,-0.7726968039292559,-1.5700089233284236,2.380904345235254,1.6604327012085254,1.0867551684963437
Call center,Rainy,6535.36966720879,1,55239.26056498395,5077.13416345379,-1.4359983968406127,0.8427339269886255,4.037537926643369,-0.7779255377822782,0.3339966709814311
Call center,Rainy,3129.2801943494915,2,38737.04836900753,2250.5371550365544,-1.3773459249542883,0.5601917965757849,2.653343326202452,0.9441777735413106,0.3785938011292928
Web,Rainy,4447.900809638495,0,57825.46082062101,3397.7838099628625,-1.1452602816875248,-0.23489504704886197,4.261330224880521,-0.7507276915045802,-0.6126482906275111
Agent,Rainy,6521.125816158024,1,64169.2469160098,5581.545676146943,-1.6572047724847625,1.5366412013185016,4.6184437775700475,1.1424958612537852,-1.7071097371863593
Agent,Rainy,3623.8355919884225,1,69066.52618006831,1946.5822208913855,-1.0583118102291065,-1.2297043717565297,3.1852329085776097,-1.4347850950034309,-0.04131702387523131
Web,Rainy,3769.270284943361,2,43107.938031801954,4143.487873623636,-0.12708551583267552,-0.2825517865821583,5.126981472502362,-1.8943043942016586,0.57138088315355
Call center,Rainy,3063.0005896188068,1,70619.56995688667,6006.606566065464,-0.4524519245500925,1.6623637684128463,6.6524282896656235,0.6476391497478011,0.6842440696142162
Call center,Summer,8751.084242960369,1,82767.15788557364,9304.359622474261,1.7912870620042878,0.7161693042693249,5.658790344674119,-0.5508469349648197,0.07626517502269597
Call center,Rainy,5304.486367494422,2,62057.132764527676,5492.375055974094,1.8887733680896908,-0.06010478828326356,2.884434229367871,,
Agent,Rainy,7731.461077540513,2,60721.688839396826,6222.160108028277,0.9936166327126961,0.7756241932051703,1.9892607144707943,1.24938417512977,-1.8396245630293715
Agent,Rainy,7574.203342944797,2,32379.931916032474,6425.082746347194,0.45919049595106054,0.5270743287176095,4.230012081126779,0.5423955326205886,0.4228341879931664
Call center,Rainy,5334.41562800099,1,64921.04030490418,4343.879244725252,0.0830445934893778,-0.8884978114828379,4.27095867338213,0.3800202399139274,1.7137859168313048
Call center,Summer,6948.9198824076875,1,53914.00517571935,4855.891185269751,-0.5044671032684522,-1.1643886331017292,5.249923038250181,-0.21640444824211583,0.12927044914234356
Call center,Rainy,7555.49870246781,0,52851.16805167018,5464.276456708558,0.1969708402740492,-0.6714067529987563,4.183148306908222,-2.9493215514324413,-0.013570440951804555
Web,Rainy,4133.154845953925,2,48888.82622991919,2158.865394772019,-1.2375538617977049,-0.777508993586007,2.838667137703969,-0.5538891590855404,0.7486079317693718
Call center,Summer,5248.708169165102,1,47307.31816102581,5821.349049130929,1.1443425070095812,-1.3366434651852284,6.877389725360096,-0.5199570528615516,-0.02149587040880629
Call center,Rainy,3414.46587432961,0,51297.68833311582,7195.901365511776,0.5445428330406272,1.4393349636789237,8.17462216443486,0.2887437336026981,0.5987980869122377
Web,Rainy,6822.4755405317665,0,56075.17803368913,4776.6530534011235,-0.27383855871878726,-1.4788729982227349,5.2225930981329505,0.1910644411102137,-0.6236624703221465
Call center,Summer,924.867967880261,2,51430.637522889374,3358.8493187700146,0.3430894340404412,1.7013200966481123,3.344866374686325,-0.4842127000265647,1.2778934053986093
Call center,Summer,6498.162774503862,2,61247.374441189895,5238.526488851884,0.9486826138002054,-0.7111231808340602,3.5217836463552525,1.350099174161944,0.12742692540989978
Call center,Summer,3713.709782113983,0,69903.5410524969,4012.616355086093,0.8885588774629173,-0.6015893853001346,3.573975937844276,1.6728703437610566,-1.2393690147835474
Call center,Rainy,6873.0269286402945,1,57991.0443551903,6570.273787510909,-0.10705991464891065,-0.29722350956155186,6.2633246712897375,0.721130029990356,-0.20814353675005481
Call center,Summer,8776.73465854354,2,53649.75526189417,6564.491910811785,1.2578282144214818,-2.0753547258441256,5.394371126294402,-1.2398363067261646,-3.1835124155031127
Call center,Summer,4936.057668763582,0,68479.869709018,4830.7019102431295,-0.33563404030624333,-0.8168468342494742,6.259573168430089,2.110814289166079,0.33521590134294166
Call center,Summer,6041.1786387945485,0,44345.32427872233,6026.08928585413,1.136537857646131,0.6850049415782602,3.5358001572606654,-1.2166378186381417,0.9597932059984429
Call center,Rainy,4062.51917241301,2,37942.425811169145,2887.0454698683134,-0.5248982675913402,-0.501048594010749,3.1682770495153623,-0.2866438415307056,-0.4564419930889201
Call center,Rainy,5558.831141658124,2,34368.82124817212,5132.646574663747,0.2974101116078503,1.0779503265624713,3.084468955201288,0.07999692683729231,0.7414174643482744
Call center,Rainy,2841.137028418458,1,44326.447852341706,5629.375415838469,2.7879729052779214,-0.9682084602210996,6.052882880073609,0.4500949951252283,1.0546731032014072
Call center,Rainy,5347.832724531041,2,46784.35631381786,3701.2197905388393,-1.165297301179487,-0.26666451049232737,4.2120606192768095,-1.1744025522752708,0.3921248496550524
Call center,Rainy,5931.538912773345,2,65269.08594296043,6766.337115612711,0.12557623006409463,0.8705018569267874,6.108660456168236,-1.146290627206443,0.11944592667330843
Web,Summer,4102.0838050078255,0,75105.49622959699,5447.080657510135,0.6494496471848984,-0.6114908920122244,6.4837766868105,0.24547800261748237,1.3972345143842007
Call center,Rainy,5064.161511219044,1,57217.58064377526,5875.825106273084,2.089243185381925,-0.7170757000986422,4.875446698215417,-0.8973002089763354,1.3492337743322038
Call center,Rainy,6353.601149458827,0,53154.510703607106,4283.962350170882,-0.5320013625701024,-0.28798272629362615,3.041552579888231,-0.9024815942647987,1.1573989631278088
Call center,Summer,6973.474467400858,0,53128.014531576846,6682.525452074089,0.3371639668827841,0.36357527967751924,5.14313771648484,1.0120830585711558,-1.3705405024983648
Agent,Summer,7820.744126254069,0,46732.04835030362,7067.056612493418,-0.13644507954792423,1.449055267394402,4.3378509896583255,-0.2806809591833119,0.007452975425516955
Call center,Rainy,3548.43117375861,1,64048.29214016428,5285.539492468804,0.69588917500183,0.5677227218405485,5.050468537304381,0.9149283698343079,0.9116526883048672
Call center,Rainy,6663.129000041751,1,66205.92368673332,6384.535432368463,1.3292125285621617,-0.9013755207656846,5.065971852620553,0.9552247736771327,1.091011003424981
Agent,Rainy,5258.531013447416,0,44750.136972155684,6258.303984865562,0.6657124525391679,-0.06328400702893253,6.731620353877169,0.8924657439764945,0.06261150857223853
Agent,Summer,3252.2124729069574,1,51323.82836383544,4317.6562894398685,-0.3562322572369868,0.9114321613860711,4.219580232260813,0.1469508558283133,-0.25841718942174674
Call center,Rainy,4910.412935036551,1,68363.10298947092,4946.306280959175,-0.9813281057870313,-0.16014889305132432,5.9932066143952465,2.275097866731904,1.0480154290053918
Call center,Summer,4706.046125602448,2,46302.487019972905,4368.828346996047,-0.5023534557253878,0.828933433497976,3.3902916553169975,-0.3379746345127552,-0.08717380650572672
Agent,Rainy,3733.48579768171,1,40574.18781833451,5225.06550589665,0.49671796012310554,0.9188322626923295,4.812814881933014,1.9264122654123832,-0.4490107364416171
Call center,Summer,5769.005884669468,0,68220.86193836971,6156.440727289258,-0.3444857843978294,1.269312285869227,4.958218391261669,,
Call center,Rainy,5444.633278719828,1,47709.6550626316,3003.06188408077,0.1999384319909744,-0.5128477947004788,0.9096710048388581,0.44190587113592195,-0.09741547809551078
Agent,Summer,5829.5163467713755,2,47594.83414642337,6452.819137899379,1.6195013055415701,-0.23081921787172455,5.156756220461947,,
Web,Summer,3220.134104326086,2,60556.96795229223,2641.349689540021,-0.7264921254662903,-0.8579590290436385,4.160761644436617,1.2735960984027446,-0.9490073554736163
Call center,Rainy,4425.071943878856,0,59456.88477677695,4002.055954408562,1.1961687890089725,-1.0606879739116182,3.128435823850098,0.1887173173134086,0.027973495622903688
Agent,Rainy,4509.183717111427,2,43280.46792262405,3266.8837306962123,-1.2815826779195103,-0.7027027802119143,5.150778972510298,-0.6996974063710872,-0.8484583709237824
Call center,Rainy,7346.536542963269,2,73428.202080833,7954.885346396019,0.645019808897411,1.143543281705517,5.828201910033312,0.01077463618861548,-1.478430180318972
Call center,Rainy,2814.413853040571,1,40705.35688637387,5301.266304047641,0.4640558283996476,2.0945818116921084,4.286636090164247,-0.19422405841052653,0.47720253585944217
Call center,Summer,6337.963523582495,2,48619.07658572885,5477.978500643367,-1.6142300649363888,2.391626846996999,3.1961745004939113,,
Call center,Summer,5458.813569347196,0,48198.62779958813,7024.0808870615365,0.2135035604245041,1.4069379181658332,6.548193311946803,-0.8563070078102206,1.2885145906615512
Call center,Summer,6429.531749957816,0,69525.46988875447,4765.489187822429,0.5391674588032211,-0.9751945636067952,3.43764377001596,1.1150832851581582,-0.8672019630321182
Agent,Rainy,5181.44772443583,1,74633.92192091508,5339.468810856826,-0.6605203837494235,0.8875005113988216,5.096335154289614,-1.1693280913439308,1.121496288364803
Call center,Rainy,2361.9060766185867,0,62809.17505810359,6022.677382834943,1.7136184210657057,0.5417819117306879,6.496642226848676,0.4786075211751647,0.842441947536083
Call center,Rainy,2544.5648322297307,0,82453.79393755505,2489.7017844650413,-1.224864352165266,-0.3138373400302006,4.212337330597536,,
Agent,Rainy,3262.499701127054,1,64993.24928360074,4179.259878180338,0.3069597298313951,0.5316117122591999,3.822815439796437,0.5971178027674571,-0.03813952692973377
Call center,Summer,4435.151277433039,0,38526.66633197048,3768.4524031469036,-0.5905637878393387,0.652538103760186,3.1388495745209317,0.968760904880119,-0.13808939848501423
Agent,Rainy,6560.875573910295,2,77306.73332157882,8072.440528679171,1.688773242347327,0.20886657549515894,6.736012259690629,0.904894376068279,-0.558300121076176
Web,Summer,3795.820696211982,0,58019.57201502508,6700.50765259815,2.0996911749010407,-0.1786820422543164,6.559395392683371,,
Call center,Rainy,5298.712330003667,0,39978.71324629728,7399.348857118656,2.3932815341091715,0.8943938665164162,5.231942819220177,-0.36494865691210104,2.7256824587725648
Call center,Rainy,6460.585104895103,1,50923.7845094855,6635.317991728552,0.3664784631312615,-0.3444166602647604,6.726528052329666,-0.2687502016308646,1.8699817169420334
Web,Rainy,5496.2667445765965,1,44546.65224059396,5869.472096726323,1.5105042351677072,-0.36730161666867,5.089831112984101,,
Web,Summer,6228.454342845514,2,64509.80725255968,7087.540706246352,0.7486365589953624,1.1272594872511275,5.03490476168006,-1.0278591183724564,-1.4353958128759898
Agent,Summer,6124.196670281802,0,56276.72707381766,5238.668766564705,0.17984969034328027,0.7108374809863599,2.773169209069202,-0.10857250268350978,1.1501664612978053
Call center,Summer,3642.4025022765854,2,30368.81278380503,5240.233087825348,1.2286433441714049,0.8051580520884037,4.352343525326119,0.00769042206977641,0.9071642831468246
Call center,Rainy,6277.691307399243,1,80139.0540701727,3411.4019468539236,-1.147988393511393,-0.8932776293373973,2.759050791165576,,
Call center,Rainy,5302.697481633362,2,55905.93956139796,7382.146470560912,1.4945400204869719,0.7810957736869224,5.936011644325742,-0.24254245925164042,-0.8334820086540808
Call center,Rainy,4616.965971496823,1,40327.37231857574,2666.0118352832874,-1.0992621534267324,-1.065366659671259,3.8404887523629765,-0.2662867629164082,0.22369439608977723
Call center,Summer,6326.486003997066,1,37360.95530787013,6950.335291462985,1.6838416532927305,2.519619132489698,1.4477973068481185,0.26761457649537934,-0.2957784337600828
Call center,Rainy,3346.0955210224474,0,49186.85127721934,4422.8285473441865,0.3839663976059362,1.9821986229712498,2.2476828406665663,-0.7659178060304961,0.005281923562804595
Web,Summer,5822.341573897957,2,82939.99615482808,7218.145546967444,-0.47010140758976066,-0.02714407785753096,8.929599196676087,0.21542766029379692,0.431264303907211
Agent,Summer,7502.310177920081,1,69714.89419597853,6969.530568386506,1.1266906356505404,1.086177843845599,2.810303450202375,1.5196687564909013,0.14556341554206362
Call center,Summer,5361.69824263273,2,42453.86683558636,5622.186143022969,0.671656118229518,1.505897363902147,2.6762202659158225,-0.5861732874603304,-1.7175743126568495
Agent,Rainy,4043.9162921626953,2,54666.1987431571,4191.657437139756,-0.08813176230075952,0.33691380403200405,3.9385492646271834,-0.8224827376800549,-1.851569942464034
Call center,Rainy,6699.450548106524,1,69016.5059967686,6290.611427023079,-0.43355876192902065,0.16556649060071282,5.848784069283157,0.48101948446271475,0.4871641766278636
Agent,Summer,4528.301896834522,0,66034.22621481333,5156.514345129992,0.8825917524894054,-0.2843902408429231,4.8557460578977,0.12010205669906336,0.2401703801408614
Call center,Rainy,3740.1173776045625,1,35227.21534433972,4395.608143688766,-0.3894329224333154,0.8635055777934573,4.675986196524552,,
Web,Summer,3015.225222155522,2,91254.50465781218,4082.3699663253387,0.34525497224826845,0.48095421359724283,3.5739975659994787,0.5599860239645167,-0.5260184557957316
Call center,Rainy,6479.611409308351,0,48274.72408103981,5492.669188706906,0.45786820392261934,-1.8340425918189833,6.621603871227568,0.043757589847882215,-0.8451063068090853
Call center,Summer,4453.754106770989,2,59668.72298782609,4828.763169329225,1.7372392503041136,0.21932753699692903,2.488047637012817,0.654524211088128,0.1310744108701553
Call center,Summer,2506.2534405128094,2,40291.55718019688,1624.012804903171,-0.6447372372344441,-0.6668486351085029,2.5063178060905327,0.3633340553789316,0.061009420349990566
