Education Level,Sex,Hours Online,Years with Company,Marital Status,Location Code,City,Monthly Income,Years after high school graduation,Brand Loyalty,Renew
College,M,4.277760465523484,5.0,Divorced,Suburban,Manchester,6840.6630616272905,37.0,0.371451682805643,Yes
High School,M,5.682696864476685,4.0,Single,Rural,New Castle,6278.460834441915,51.0,-0.19363797327750765,No
High School,M,4.2362670880314015,2.0,Married,Suburban,Manchester,4696.361330009509,30.0,0.18453299239213794,No
High School,M,4.490108977713334,2.0,Divorced,Rural,New Castle,3629.521580125055,40.0,-0.5198622209583289,No
High School,F,3.8442568373410952,2.0,Single,Urban,London,5717.562993372654,41.0,0.5784254561657363,No
Graduate School,M,4.6421700225768,3.0,Divorced,Rural,New Castle,4322.122174745353,39.0,0.4674068948499986,No
Graduate School,F,5.5339114551818165,3.0,Single,Urban,Manchester,5097.545975177955,33.0,-0.06462670217551017,Yes
College,M,5.632891598454971,1.0,Single,Urban,London,5554.656185460646,34.0,0.5818348055994579,Yes
High School,F,6.376735926059974,3.0,Single,Urban,New Castle,4759.454319572781,36.0,-0.3174491425796691,Yes
Graduate School,M,6.346252322577331,4.0,Married,Suburban,New Castle,5031.132741850458,22.0,0.3473982507297019,Yes
College,F,4.178154460156794,4.0,Single,Rural,New Castle,4964.867142816047,42.0,-0.5552383128323186,No
,F,4.07931911988903,5.0,Married,Suburban,London,4304.155180682373,36.0,0.5232337871445374,No
Graduate School,M,5.403845528831388,6.0,Single,Rural,New Castle,5664.046453527759,39.0,0.07023739761003775,No
High School,M,5.624746642230802,3.0,Married,Urban,London,1884.1810704953728,38.0,-0.1114018214058165,No
High School,M,4.421619916684241,5.0,Single,Urban,Manchester,6046.643810639467,37.0,0.13691357025805762,Yes
Graduate School,M,5.432535046377252,2.0,Married,Rural,Manchester,3120.7243687893842,43.0,0.107930476744962,No
Graduate School,M,4.73099992891457,4.0,Divorced,Urban,New Castle,5466.963341127027,21.0,0.09528323588517153,Yes
College,M,4.589412975627267,6.0,Single,Rural,Manchester,6282.156484831626,35.0,-0.15017802546727257,No
College,M,5.738389509184982,5.0,Married,Rural,Manchester,4838.403593432698,41.0,0.530378880296815,No
,F,5.35599676712085,3.0,Divorced,Suburban,New Castle,6665.054819979777,46.0,0.253715913691696,Yes
High School,F,4.171377515387505,5.0,Single,Rural,London,5767.49780344346,37.0,0.3022462601808521,No
Graduate School,M,4.714175242769212,3.0,Married,Suburban,Manchester,5753.711679817565,40.0,-0.6219314626594226,
College,M,5.377626171045978,4.0,Divorced,Suburban,Manchester,5536.249881397737,29.0,-0.38897959242172025,Yes
Graduate School,F,7.1832397217910575,5.0,Divorced,Urban,New Castle,5203.362826381241,62.0,-0.23773410270732176,Yes
College,M,7.302342318555088,3.0,Married,Suburban,Manchester,5033.881081343106,26.0,-0.6198981648695402,
High School,F,4.116421564776657,5.0,Married,Rural,Manchester,3491.65076411863,41.0,0.33346896968202716,No
College,M,4.72166966898391,3.0,Divorced,Suburban,Manchester,6473.830699206882,37.0,-0.002076704686705552,Yes
High School,M,3.8332859919322146,5.0,Married,Suburban,London,6143.545393970083,32.0,0.5465743473836773,No
High School,F,5.043851226415059,6.0,Single,Rural,London,6244.5190172204375,33.0,-0.33253624630359885,No
College,M,5.360900064933293,5.0,Divorced,Suburban,New Castle,5034.825364570919,,-0.23486274407392382,Yes
Graduate School,M,7.026582718563299,6.0,Divorced,Urban,London,4221.505985682377,36.0,0.43177995264964547,
Graduate School,F,5.659144714502219,4.0,Married,Rural,London,5230.4405959692795,,-0.056748554302454124,Yes
Graduate School,F,4.998311425453188,3.0,Married,Suburban,New Castle,4116.129876231952,33.0,-0.14441727617989256,No
Graduate School,M,5.296130729597516,3.0,Divorced,Suburban,Manchester,6321.683198634453,31.0,0.3432926974089668,Yes
High School,M,6.012769302783566,5.0,Married,Urban,,4702.7476578014885,35.0,0.09640136743576208,Yes
High School,M,5.465617077697644,3.0,Single,Urban,New Castle,5704.251079893857,25.0,0.07858534736018541,Yes
College,F,6.088211899996955,5.0,Divorced,Suburban,London,5174.900587054635,43.0,0.4060318043695337,Yes
High School,F,5.138012211597866,3.0,Divorced,Suburban,London,5506.321696803093,30.0,-0.2123648848263679,Yes
College,M,5.717036908725283,2.0,Single,Urban,New Castle,6234.118035694304,37.0,0.2314803714269395,Yes
High School,F,4.818685943425285,5.0,Married,Rural,London,5158.269967391957,40.0,0.38994726327709095,No
College,M,4.7168047445701955,5.0,Divorced,Rural,Manchester,6231.723290840195,24.0,0.3363516514718897,Yes
High School,F,5.434333844031316,5.0,Divorced,Rural,London,5598.978369531803,41.0,0.8252700320766716,No
High School,F,5.45493482378348,3.0,Married,Rural,New Castle,2466.295996370724,40.0,-0.2570989766329464,No
Graduate School,F,5.91555478479316,4.0,Single,Rural,London,3749.6680137802296,39.0,0.6457526565112043,No
High School,M,7.244047739701279,3.0,Divorced,Urban,Manchester,5067.394952077254,41.0,0.28229443886385375,Yes
High School,M,4.4491291390916246,3.0,Single,Urban,London,5866.18147936961,27.0,-0.14382515031495013,Yes
High School,M,6.988466775195687,5.0,Single,Suburban,London,5300.346375783258,39.0,0.20540183570864387,No
High School,F,5.954087711079146,4.0,Single,Urban,London,4590.211673113899,38.0,0.3416240371629918,Yes
Graduate School,M,6.96622229031021,4.0,Married,Rural,New Castle,3460.36765112185,26.0,0.46869449447332145,No
Graduate School,F,5.565477954060604,5.0,Single,Urban,London,4127.993132083452,35.0,,No
College,M,3.4124749980299973,4.0,Married,Rural,London,6492.942901330713,19.0,0.6546932933168772,Yes
Graduate School,F,3.528331324513232,2.0,Married,Suburban,Manchester,5103.917737920173,41.0,0.16176393515857262,No
College,F,5.084758877664326,4.0,Married,Rural,Manchester,5706.489829124357,41.0,-0.09720868192744966,No
College,F,2.553395436964425,7.0,Divorced,Urban,London,5840.53625805538,40.0,-0.042079392311070926,Yes
College,M,5.340294753713779,6.0,Married,Rural,New Castle,6091.292467626257,36.0,-0.6530930025451183,No
High School,M,5.836489969424392,5.0,Married,Rural,New Castle,5103.507267481522,43.0,-0.2802294264686348,No
Graduate School,F,6.156207100183442,6.0,Married,Suburban,New Castle,3774.041489512436,23.0,0.1362232090852297,Yes
High School,M,5.27587907461782,4.0,Single,Urban,London,6196.0099880748,43.0,0.052655637326735394,Yes
High School,F,5.777317957886771,4.0,Married,Rural,Manchester,5244.571883981534,36.0,0.23720887619952236,No
College,F,6.503483163680487,4.0,,Urban,Manchester,5867.302919901254,46.0,0.33197630560782787,Yes
Graduate School,M,6.836619776972932,4.0,Divorced,Urban,Manchester,4168.564919928171,38.0,-0.24623569724172362,Yes
High School,M,3.951568945243735,4.0,Divorced,Suburban,London,5723.898387869956,34.0,0.4595827889356726,Yes
College,F,4.925848535267701,8.0,Married,Rural,New Castle,5466.955037531354,36.0,0.46596042892605904,No
Graduate School,M,3.4433566969128475,5.0,Single,Urban,London,6702.271615717264,20.0,0.25717843261214324,Yes
High School,F,5.955190593734743,4.0,Divorced,Suburban,London,6188.366861820159,42.0,0.4996506095359357,Yes
High School,F,5.709428114735698,4.0,Divorced,Suburban,London,5474.254352962669,25.0,0.04766664021358849,Yes
High School,F,7.387127624103453,4.0,Married,Rural,Manchester,3085.48735814389,41.0,0.2519932251563214,No
Graduate School,F,6.466339467276673,1.0,Single,Urban,London,5166.265428041252,38.0,0.007152920031483628,Yes
Graduate School,F,6.4072204439790506,3.0,Single,Suburban,New Castle,4342.639948990413,39.0,0.3940163399655371,No
College,M,5.980066634379555,4.0,Single,Rural,Manchester,5487.787906278662,43.0,0.44907159259379503,No
Graduate School,F,4.012121419178306,5.0,Married,Urban,New Castle,5665.813487840096,36.0,0.31477259333037916,No
Graduate School,M,6.749450726576167,4.0,Single,Suburban,London,4869.749195389181,40.0,-0.3185279503026329,Yes
Graduate School,F,4.632054637301991,6.0,Single,Urban,Manchester,3597.1779023603094,30.0,-0.19488280334674063,No
Graduate School,M,5.855400868214174,3.0,Married,Rural,Manchester,4109.8505420547845,40.0,0.15906130493873424,No
College,F,7.851722931573493,3.0,Married,Suburban,London,2869.905150394839,48.0,-0.3229512467380961,No
High School,F,6.536089736846766,4.0,Divorced,Urban,Manchester,4698.041420420381,43.0,-0.144214458780239,Yes
Graduate School,F,5.955230525369316,2.0,Divorced,Urban,New Castle,5683.461591537253,,-0.2707912457661282,Yes
High School,M,3.396846218929191,7.0,Divorced,Urban,London,6111.314448280615,31.0,-0.547639269224763,Yes
College,M,4.476730182428895,6.0,Married,Rural,London,3279.0734406203583,40.0,0.974055961085935,No
Graduate School,F,5.389632238521984,3.0,Married,Suburban,Manchester,5105.512462309082,39.0,-0.3232110276622616,No
Graduate School,F,5.314201286597142,3.0,Divorced,Urban,London,5353.11500860079,36.0,0.25722538780105336,Yes
College,F,7.588891914031937,3.0,Divorced,Rural,Manchester,4581.495995338164,36.0,-0.4331743169076757,Yes
High School,M,6.073138323005584,4.0,Married,Suburban,London,5653.001133869239,36.0,0.19465004816763892,Yes
Graduate School,M,,6.0,Divorced,Rural,Manchester,5579.531965440987,,0.3365133942521267,Yes
High School,M,,3.0,Married,Suburban,New Castle,5288.527272811403,48.0,0.4944257211961966,No
High School,F,5.735997411820504,4.0,Divorced,Urban,London,5085.953102147848,26.0,0.07089439730992302,Yes
Graduate School,F,5.894286765821644,5.0,,Suburban,Manchester,5838.996369079022,39.0,0.5029425830607418,Yes
High School,F,5.71447804325935,3.0,Married,Urban,London,5257.588816696122,43.0,0.037383895178817274,Yes
College,M,5.582748371860679,6.0,Divorced,Urban,Manchester,6308.127504431167,36.0,0.061726542621152666,Yes
Graduate School,F,3.7222588882472634,6.0,Single,Urban,London,6648.551499980018,33.0,-0.770786419828414,Yes
College,F,7.021785102446025,3.0,Divorced,Urban,Manchester,4741.160384371682,40.0,-0.3212197767237228,Yes
Graduate School,F,6.0251664162911105,3.0,Married,Urban,New Castle,5226.760228385016,37.0,-0.6028719722889809,Yes
College,M,,6.0,Divorced,Urban,Manchester,4699.043736332899,46.0,0.21937116466433051,Yes
College,M,8.471327769729912,3.0,Divorced,Urban,London,4202.84365394215,43.0,0.05204889055085797,Yes
Graduate School,F,5.004937910977414,6.0,Single,Urban,Manchester,6030.294361440661,37.0,0.2546936765523522,Yes
College,M,5.1793998255013625,4.0,Divorced,Suburban,London,5729.171892434786,18.0,0.19814917435870372,Yes
College,F,4.283471850182482,4.0,Divorced,Urban,Manchester,6679.707601080937,26.0,-0.3636744932700311,Yes
High School,F,3.2948655683987798,6.0,Single,Suburban,London,5703.360359400367,33.0,0.269742538882202,Yes
Graduate School,F,5.977983188767238,3.0,Divorced,Urban,London,5963.173088444893,30.0,0.5576587499584189,Yes
Graduate School,M,5.016268840831494,7.0,Single,,London,5696.392567299356,39.0,0.4202450707670563,Yes
Graduate School,F,5.524137066202106,4.0,Single,Rural,Manchester,6395.547518880418,33.0,0.39669420274097,No
High School,F,,5.0,Married,Urban,New Castle,5126.427752068582,29.0,-0.5904884288117468,Yes
Graduate School,M,5.272956978675094,4.0,Single,Suburban,Manchester,4490.668311506016,20.0,0.27700858686764607,Yes
Graduate School,F,4.04106684083436,4.0,Single,Urban,London,6858.24726094092,39.0,-0.5265990713438476,Yes
,M,4.556807392305773,3.0,Married,Rural,New Castle,4230.290098224763,41.0,-0.1377223544582662,No
High School,F,4.750284028688578,5.0,Married,Rural,London,4066.5557107241484,41.0,-0.5401148570140457,No
College,F,6.454582165576447,4.0,Married,Rural,London,2609.6682813379653,38.0,0.09235758853187813,No
High School,M,6.4326191979596254,4.0,Single,Urban,Manchester,5629.634565596267,44.0,,Yes
Graduate School,M,4.399756883506509,4.0,Married,Rural,New Castle,6839.554439547843,24.0,0.8012382544163196,Yes
High School,M,5.523301672288307,5.0,Divorced,Urban,New Castle,5326.363198743042,35.0,-0.22840961229156376,Yes
High School,M,3.3038761153501777,6.0,Divorced,Suburban,Manchester,6237.4328637969065,20.0,-0.25944635649923914,Yes
High School,F,6.2779986092303215,4.0,Divorced,Rural,Manchester,4843.678935608383,41.0,0.314093415260258,No
High School,F,7.563315937300769,5.0,Married,Rural,Manchester,4355.010452969814,33.0,0.04410206698163662,Yes
Graduate School,M,4.003131580338589,6.0,Single,Suburban,New Castle,5530.990994081326,30.0,-0.11342305000269831,No
Graduate School,F,1.786412209174351,7.0,Married,Urban,Manchester,6689.638369343681,24.0,0.8178927474916068,Yes
College,F,3.8910357311930737,7.0,Divorced,Urban,London,6118.963652451837,45.0,,Yes
College,F,5.704675910057799,,Married,Suburban,London,6295.80932541562,37.0,0.32097772758009446,No
Graduate School,M,4.681265498304647,4.0,Single,Rural,London,4986.064436813487,38.0,0.725478132367567,No
High School,M,3.0303555938198627,6.0,Divorced,Urban,Manchester,7086.063552869292,23.0,0.4384199098879646,Yes
College,F,5.3443964630937275,6.0,Divorced,Suburban,New Castle,5131.750479443187,24.0,0.34568881355664893,Yes
Graduate School,M,3.2589026584169205,4.0,Single,Urban,Manchester,6988.290015673592,28.0,0.9956858465762342,Yes
High School,M,7.9636603074139245,0.0,Divorced,,Manchester,3424.5604889338083,47.0,-0.6563143505010846,No
College,M,4.94329627268879,6.0,Divorced,Urban,London,5423.580352990814,41.0,0.12237702547446197,Yes
High School,M,5.593092519784268,3.0,Divorced,Rural,London,4010.239081233777,,-0.2501687689103978,No
Graduate School,F,5.123357672730502,5.0,Single,Urban,London,6005.6759136847395,38.0,0.2583622860105273,Yes
,F,5.5903401229583025,5.0,Single,Urban,New Castle,5506.672248015256,38.0,-0.1947175318097344,Yes
High School,M,5.460249699716239,5.0,Married,Rural,London,4253.166566134996,39.0,0.21051254257539795,No
Graduate School,F,5.600420627959057,5.0,Married,Urban,New Castle,5402.177394403169,36.0,0.15465370719075916,Yes
College,M,3.3446042359110786,8.0,Married,Suburban,Manchester,5006.566428346103,24.0,1.072563188226275,No
High School,F,6.60318354847321,2.0,Single,Suburban,New Castle,5414.942499047594,29.0,-0.13724965935905348,Yes
Graduate School,M,4.065888331493531,4.0,Married,Suburban,,4361.746765673519,37.0,0.0635930392217039,No
College,M,7.5407021475316025,6.0,Single,Rural,Manchester,5551.656664814536,32.0,0.5463684717330584,No
Graduate School,,6.228706577976951,7.0,Single,Suburban,Manchester,4860.120744085655,38.0,-0.7772228529190558,No
High School,M,,3.0,Married,Rural,London,5138.453053663197,37.0,-0.20463781405191123,No
High School,M,5.819522541127282,3.0,Single,Urban,New Castle,5795.969253097227,39.0,0.10229575493944625,Yes
Graduate School,F,4.016303163651544,6.0,Single,Rural,Manchester,5467.4740293209,36.0,1.101894016327657,Yes
College,F,4.32512403481393,4.0,Single,Urban,New Castle,6273.724819339661,14.0,-0.09977657861164813,Yes
College,M,5.429604465468107,4.0,,Urban,New Castle,3173.0442974558955,38.0,0.1332171722881049,No
High School,M,5.138900867149734,7.0,Married,Urban,London,5263.928298468144,37.0,-0.034506322627872524,Yes
College,F,8.596582466561879,1.0,Married,Rural,New Castle,,50.0,0.0933299125565774,No
Graduate School,F,6.232450849777938,3.0,Married,Urban,Manchester,5384.064129989095,44.0,0.6651739139273993,Yes
High School,F,5.814254101681415,1.0,Married,Suburban,New Castle,6343.312835343265,38.0,0.5036469505892505,Yes
Graduate School,F,5.119932842760695,6.0,Divorced,Urban,New Castle,5246.916934424736,40.0,-0.6670430319076321,Yes
High School,M,7.1774763884508515,3.0,Divorced,Urban,Manchester,4919.81834107363,50.0,0.5449812776535446,Yes
Graduate School,M,3.506771888856895,5.0,Married,Suburban,London,4797.879907430275,33.0,0.08926183260563098,No
College,M,6.1920541105473434,6.0,Divorced,Rural,Manchester,3758.392800008246,36.0,-0.013609546531740138,No
College,F,3.173810438940997,6.0,Married,Rural,New Castle,4697.008537351745,37.0,0.7758514306056387,No
High School,M,3.672840740166224,5.0,Married,Rural,Manchester,4540.194733448817,30.0,0.3631153813045796,No
College,F,,5.0,Single,Suburban,Manchester,4478.492778947146,38.0,0.3876410586002957,No
Graduate School,F,3.1513091492991823,6.0,Single,Urban,Manchester,7452.096352178918,30.0,0.3128494277937998,Yes
College,M,6.58178951688465,3.0,Single,Rural,London,5317.897612664821,39.0,-0.6139998620126823,Yes
High School,M,7.665769205371847,5.0,Single,,Manchester,4088.2375303016424,25.0,-0.28632791768354093,Yes
High School,F,4.978394064511803,8.0,Married,Rural,London,4763.40031840705,39.0,-0.09521613026697948,No
,M,6.655728756063163,4.0,Divorced,Rural,London,3466.209205195048,39.0,0.8965171901325149,No
Graduate School,M,2.9907622591911394,6.0,Divorced,Urban,Manchester,6564.410951052601,18.0,-0.1361719377897922,Yes
,,4.1536787349195725,5.0,Divorced,Rural,London,5071.00276621053,32.0,-0.23817240911252557,No
College,M,4.501315615912802,6.0,Divorced,Urban,London,6206.354952588739,26.0,,Yes
Graduate School,M,4.600470241036402,6.0,Divorced,Urban,Manchester,4738.734653605632,23.0,0.5427030902471783,Yes
High School,M,3.158235154086613,8.0,Married,Suburban,New Castle,5382.307127798592,39.0,-0.25133707523296955,No
Graduate School,F,6.324930040646838,2.0,Divorced,Suburban,New Castle,4998.352201000039,37.0,0.7876150972962355,Yes
Graduate School,M,4.767429087009912,3.0,Divorced,Suburban,Manchester,6034.749286962638,32.0,0.2876823285787409,Yes
High School,M,5.35817400047991,3.0,Married,Suburban,Manchester,5078.997745563664,40.0,0.2122016780645384,No
Graduate School,F,4.8123103457168614,6.0,Single,Urban,Manchester,4933.743146345572,32.0,0.7718701054414661,Yes
College,F,4.792750191977216,5.0,Divorced,Urban,New Castle,5632.068988810254,20.0,0.20586291401445453,Yes
Graduate School,M,5.179186407291644,2.0,Divorced,Urban,New Castle,5990.418151131383,21.0,0.8643069002021498,Yes
College,F,4.810873533660271,5.0,Divorced,Urban,London,2523.45579299473,41.0,0.028182967633789142,No
Graduate School,F,4.238779525160841,4.0,Married,Rural,New Castle,5048.625931370784,31.0,-0.43058610466621194,No
High School,F,4.373924109012542,6.0,Married,Suburban,London,5630.351879135786,24.0,0.1404531871330053,No
Graduate School,M,4.518855579075988,,Married,Rural,,4784.507600302468,41.0,-0.27049159144758755,No
