sales_channel,financial_circumstances,customer_satisfaction,demographic_factors,Sales,competitor_pricing,advertising_spend,Season,consumer_confidence,product_awareness,promotion_effectiveness
Call center,-1.1866567536548995,5.388158603909433,0,3215.4615806205047,59261.624290065825,2608.2337102936394,Spring,0.05689984024873178,0.022649353054220847,0.37331925732178844
Agent,-0.7070449386554083,3.5437402577088193,0,5981.27722123339,72411.5628675219,5225.201897213789,Autumn,-1.3589806710825039,-0.6810397667594623,0.08629994771252959
Call center,-0.9937566836406428,6.768590531705647,0,4156.685437386399,66653.91320927933,6282.971716510415,Summer,-1.0215874254252675,0.3734699120516543,0.1559997593901024
Call center,-1.6423566909736824,5.1193426339087,1,4316.491168752172,52778.16326097834,7425.613031153116,Winter,0.2248091687327622,-0.4198195658074067,-0.8377470173897783
Agent,0.9912679438312634,6.013872266698634,2,6450.836785918058,53127.78550662343,4839.224045969658,Autumn,-1.4850671558404789,-0.5285365785688773,-0.11862446691004228
Agent,-0.23074756114364928,3.2909532409698787,1,5756.110207326781,59512.12624633662,5992.923050546624,Winter,-0.7853506102811691,-1.1488345156543582,-0.2124986764090008
Call center,-1.2118232411521797,5.3217642624711905,2,4092.409537320732,62127.77676781808,3704.9241214811545,Summer,0.021806185554533664,1.2460268210557448,1.9417492906206197
Call center,0.37983742100673124,1.9234234848378189,1,4781.227228174201,52549.52535741946,4907.50923829813,Spring,-0.38692343897261905,0.014395781458912968,-0.5808993476454273
Call center,-0.6577576816797047,4.550033002296382,1,7821.54336572236,57205.83464652833,,Autumn,-0.32265797991166467,1.9510715701396324,
Web,-1.2638990259017642,6.2765529807106155,2,4580.108444228379,52813.2858354373,7019.570387714324,Autumn,0.06356617477911541,0.4052818477845521,0.8941024564015354
Agent,2.001657993059048,6.5311392926753715,0,6891.762020875739,42349.66972717064,,Autumn,1.5493788020912838,-0.22823527703360244,
Web,-1.100877498260571,3.093817383481074,0,4399.694094582073,58795.81574789073,4825.880823971354,Spring,-1.4846020520132157,0.5993305546253376,1.4412984550051064
Call center,-0.5969122923152791,2.109207162772719,2,4504.326473598933,43807.51420107456,4698.261908526599,Autumn,0.05229068707860724,1.0875518903741777,-2.1194734982142163
Agent,-0.9431033334622426,3.614013520392471,0,2892.7569003857748,83794.25307833507,4229.674548628338,Autumn,0.7642257883461615,0.3165660753587714,0.3390059356707066
Call center,0.348927063788288,2.022550159691805,1,6175.4962785162625,53966.93026806838,6100.969738980579,Summer,-1.7119678910903633,2.1522810945864808,-0.7801659557880835
Call center,1.1854248873107671,2.1055091622167184,1,5342.627527896299,67955.38846763373,4912.445120860077,Spring,1.7173114067865596,-1.0805713972380002,-1.1937607141511153
Call center,-1.3884842165631333,4.071495989178489,1,3716.555724544037,63928.703857365144,4000.262825837303,Autumn,-0.21462906291064848,0.4639217383298552,-0.728121993623018
Agent,-0.6975311740547879,5.42155658301081,0,7022.023910927042,41142.20769786101,6373.701801471971,Autumn,0.12166159665549216,0.8744001319765732,-0.8656336711609038
Web,-1.1566920309964774,7.229841625176079,0,4945.443617751033,55201.93353061303,5047.8157000775345,Winter,-0.9774275155307458,1.6769679412854555,-0.5095253006780611
Call center,-1.1114622115340524,5.028307020470202,2,4908.239050964239,54878.187029749875,3604.888712546459,Summer,-0.6934909399925272,0.7437909656827073,-0.7942472054235903
Call center,-1.709466176610742,3.798332912881934,2,4688.678712111581,54418.32525718824,5432.973270530784,Spring,-0.8588298601706403,-0.4299669676017496,-1.3105256509902785
Agent,-0.49438851924899463,3.5000433301092975,2,5757.722599762807,61688.26907130018,4754.675260638991,Winter,0.6456886418961103,0.32495704387802166,-0.010277184198988692
Call center,-1.3930592557520727,3.906659976567701,0,3129.3863729016575,47033.428290969314,2504.569659426975,Summer,0.496639469555193,-2.067250176435787,-0.727455065546603
Agent,-0.5350752002330101,0.997696148815344,0,7314.888444022502,59841.70773968268,3858.9076255454747,Autumn,-0.5846497105753788,1.1548953731518956,-1.859192762983498
Call center,0.06201533588654005,2.928731646193326,0,3461.440404794427,58570.39226147446,5395.26289115824,Summer,2.4423811449052457,-1.3538936370009957,-0.0023574127956776806
Agent,-0.5865871129726117,3.926154289512107,2,5407.340658753802,64705.25452264235,1544.610785353977,Autumn,0.23061288690102613,0.7944798444488802,-0.6406219496722583
Call center,0.5294157664151748,6.0039319680470395,2,3680.0851539036066,48781.80417960323,2674.6372942874787,Summer,-0.4105356539232269,0.9923779757870596,-0.21498189121652073
Web,-0.01202195646572052,2.3650195678587242,0,3593.6282463996176,70813.38440613777,4935.218157721295,Spring,0.32456044957159796,-0.5273296598362929,1.3120693676856974
Call center,1.2195226923630662,4.641107111425051,0,7408.854315607923,71424.7081893215,5550.339655359633,Summer,-0.09403761744758687,2.3062907079078574,-0.9402005566630823
Call center,-0.0639744727585437,2.9727736720969475,1,6083.37220087758,40840.28246361899,4299.166077839565,Winter,-0.2588007899934001,0.815772546892526,-0.002939016720822455
Web,-0.7652928342062782,2.5570701840235266,0,4975.376443311766,24190.600526665847,3825.446077348901,Spring,-0.2078167026261185,0.048877578808281384,-1.167826968941394
Call center,1.4191391590114941,5.745670782494997,1,2600.073499536059,54946.22868304352,2162.8059265011116,Spring,-0.3335516229642966,-1.6355349802474581,0.29613063660748995
Call center,1.4446490944872084,3.7624874728457716,0,3567.9975014167685,62522.89308758492,5581.185028172333,Autumn,-1.384321285170037,-0.6534033868309601,1.0103064555624688
Call center,0.4857208341119118,6.6431131652024575,1,2849.125457074945,60808.207165466454,5131.77440239129,Summer,1.2328945738233712,-1.4276295308764173,0.2625423849354927
Call center,1.9826491826735042,4.781563197993726,1,3460.5460697569592,73539.52839251868,7295.91604395923,Spring,-0.7780286265400355,-1.4136103611024382,-0.47212413297195654
Call center,-1.4720316895647125,3.145768218455226,2,3332.9840984700977,39824.818403568264,4188.154654226487,Spring,-0.004685094357653295,-2.187183007342572,0.9362955469277785
Call center,-1.249091495126615,4.616181625630899,2,3963.146994379582,62109.8262375843,2856.7782763214436,Winter,2.137019652974154,-1.4324451227432464,0.9250777390887842
Agent,0.3975245669760732,5.000906137448251,2,5498.318706198915,58949.05647151108,2081.010882918683,Autumn,0.9888601219646739,-0.43998786321088806,0.3131532424930737
Web,-0.39119745894050545,2.616320489937573,0,3357.024884864957,55865.092585397666,6312.016093017867,Spring,-0.4152298495312888,-1.2287299268949996,0.026542333561544323
Agent,-1.5268828469571198,4.93341344036062,0,7444.196343663803,59175.26442493157,4261.046710785614,Summer,0.8369080447431124,0.29266215701320675,0.436208386068596
Call center,0.7051870898451126,4.784466073460593,0,4267.676805400673,66480.99286675482,4819.0473933476715,Spring,1.2812957597999242,-0.4062478381730604,-1.1876136579331886
Web,-0.9042490554867209,4.52960523201039,1,2910.5505548056153,53124.174516183404,6483.4892119009155,Spring,0.5899585381841658,-0.8666838957791331,0.5144576934872148
Web,-0.12508970994319826,4.123288225836525,1,4358.199674744233,46159.132908285304,4003.44202968589,Summer,0.26892270734355567,-1.1509058449887337,0.5363575982326102
Call center,1.1863981589051948,2.869327900014258,1,4462.929090529807,47060.70960636776,5568.367697291879,Autumn,-0.8111534081620508,-1.4109440549966137,0.666167096929273
Call center,0.07479166346900787,5.416738013698275,1,6287.045593587993,60920.020896959315,5305.654516280654,Winter,0.2677311069418864,1.4606535925277646,0.5408785453825005
Call center,-0.15671194791796955,4.462230336378656,2,4798.388276234781,59353.796252461594,5018.947190149243,Winter,-1.3051448902332417,0.803788498077973,-1.706325358631573
Call center,1.8863303414106811,4.732671199502335,0,4777.3196741731535,63674.408576199334,,Summer,-0.7894349326792967,-1.4740673624208598,
Call center,0.4070207878768908,3.2841395176940615,2,4168.64184986654,54874.50726366925,2767.722725546947,Summer,-0.4744660516142705,-1.1954288674887041,-0.1066422699106195
Call center,1.5479918546665978,4.177125567400392,1,5861.905421232116,27422.85440566946,5748.636997138991,Autumn,-0.2186227511462869,0.06078656171871313,2.4201296030381427
Call center,0.3937830510592079,3.6849037662956823,0,4510.369581570031,46138.64759779065,4439.187135476468,Summer,0.6189520812109698,1.4031889682732945,0.8675895810009322
Call center,-0.2222826764283894,4.393649297432396,2,4819.738059935826,62140.11335359336,4291.022151677257,Spring,0.0333257843604434,0.0022751843085050513,0.0339535081917673
Call center,2.14363362233544,7.3438604061353825,2,5026.071125488711,74227.90101427404,7886.370837124785,Winter,0.98613242244048,-0.4160584846759893,-0.5678882733528947
Web,-2.0473514527963546,6.8904758275582605,1,2958.454290332352,73151.47420726702,1814.1780392490232,Autumn,-1.4361084625492735,0.6080688412196221,0.9442022872481873
Call center,-1.1085077180635678,3.5232495050863153,1,5246.879327469763,52305.71686158224,5767.1085286620855,Summer,-0.08484165097333547,0.4462567089816403,0.15193495863597686
Call center,0.5221339627322967,4.6012054853105635,0,6723.509133190455,54507.21984863246,6861.472892373835,Spring,-0.6065603595798532,0.3286870450631516,-0.06504243359337028
Call center,-0.19230729641037417,4.579577608211873,1,2039.102585528336,77148.97209968537,4870.472023559459,Summer,-0.40166328888966474,-0.6323749883394248,-0.5242730237342751
Call center,-0.2074884937644283,5.80901747627855,0,4180.991697840145,52644.1475793558,,Spring,0.05371883582305761,0.30606406736738134,
Call center,0.8544122932651255,7.398283550054121,2,4690.667358174767,58098.082202717356,4742.154258688532,Autumn,-2.177028471086857,0.21215375065785902,1.0230339291355934
Call center,0.48296784788964225,2.9457931528766568,1,3626.47263698153,37532.33807977426,5376.99175495826,Spring,-0.31582339386561886,-0.045315397491207325,-0.29950112204881985
Agent,0.9260001915350966,4.364205929992246,1,7879.770591678471,63833.30863228746,5272.673975036353,Winter,-1.6273008508887625,0.9483491603833004,1.6755369664647823
Call center,0.17121785942533907,3.722467490492005,2,4916.49786262163,34007.47982747517,6753.8875162639,Autumn,-0.9750960804542125,-0.47276150818194357,0.6838013283640051
Agent,-0.8133460617927267,4.797758607003804,2,5951.005088345525,36184.234103196504,7399.273936921275,Autumn,1.0378838242703854,0.3882371296070177,0.3481262075094869
Call center,0.5513226966386836,4.296950573647465,1,4243.388893287317,65474.64755902102,2968.5948071299613,Summer,-0.7526994496102998,0.7161180755813246,2.8806503647555717
Agent,-0.1673759412426195,5.464355893376366,2,5748.739959225563,55545.87909978904,5437.173068752133,Winter,-1.3201717253140013,0.11426708554932145,2.23877600917529
Call center,0.23618952552820935,5.617435745154562,2,5043.266059722848,41997.31694711225,5247.3934229327815,Winter,0.9123410457979138,0.11977132232659636,1.872896740256084
Call center,1.6136191468249286,2.988909268450071,1,5558.757225839191,77806.07436729714,6653.493615095957,Summer,-0.633016846750097,-0.35533525953912887,-0.7090158894061095
Call center,0.38477962182430214,4.25659997729744,2,5496.059460879215,41901.44646694871,4466.763930478057,Summer,-0.22913005450974339,0.47313308843577706,-1.249641132178864
Call center,1.182623764040284,4.234739607129537,1,5186.975281486816,35338.833297942445,4678.21295590086,Autumn,0.043147446378231286,-1.3262579286545126,-1.3413901241903055
Call center,-1.5205974835786487,4.141290679586391,1,3812.0548851066137,56540.96952594539,4821.484044643895,Winter,0.0006565255827940342,1.479686965618597,-2.1785770703044745
Call center,-1.5880293693235645,4.924870856570126,2,5594.758849083929,66981.7826165621,5499.390317723863,Spring,1.5626321229251683,1.0139064462644698,0.3792655548968063
Call center,1.2705174442888436,5.318236261766704,1,3326.9466264272323,30838.342337597715,5727.143784530295,Autumn,-0.07640015473284749,-1.4803424470003796,-2.132167019854691
Call center,-0.3757214767423119,3.9713290185098997,0,5515.773242605158,55782.253597024144,4929.989150092325,Spring,0.47924074670696687,-1.0640192367729557,-0.5442352181188997
Call center,-1.6104408928810967,1.3674487021722617,0,4027.4746537056435,43909.432729202104,4799.537149300327,Summer,-0.9152462569953086,-0.5499572004956618,0.7447981329600563
Call center,0.28055995942253564,4.929057022503632,0,3055.8245031933848,58089.2416170939,2335.3691949686577,Spring,-1.1299490893332895,-0.27678310768437014,0.3331604599335031
Web,1.1686168708140083,3.5445458747286596,2,3120.3221669093123,61626.949219190814,,Autumn,-0.16005827127911534,0.058481721337761326,
Call center,-0.4847554961087215,2.4832759884215783,1,5445.301264774058,64178.23475224087,2963.110132813103,Spring,0.5952938764911158,1.6502191909120576,-0.4029934652692722
Web,-0.385824154242135,5.018562741620583,1,4517.47932089619,71905.65986666986,5638.014850788173,Spring,0.8351492783578711,0.9638680764527542,-0.2513465786651126
Agent,-1.2817946458907996,5.582666842692042,1,6030.854501897384,41654.27314749647,3138.772220531107,Autumn,-1.5668294657859694,0.6663442546594243,0.4066425659455763
Call center,-1.26902955988258,3.042399070399591,2,6541.197943327443,46742.82854876901,5488.516321966865,Summer,-0.16067375870597222,0.2496960554039654,-0.574587930975304
Call center,0.913186056499347,3.9044651625158826,2,7306.080139632656,48115.12804184981,,Spring,0.7880936519163685,1.9401926928802964,
Call center,-1.8284358177852924,4.798560801097113,1,8813.72160247105,62376.809500758456,,Winter,0.06545107549635644,0.5346072884870388,
Call center,1.5451060800841012,5.640556236860541,0,3798.223786800138,40155.65853998269,6468.282526607233,Winter,0.3343883782340143,-1.7069258114473989,-0.27425194586237817
Web,1.3577259824906385,6.172545453283179,2,3893.6978905933456,35302.74770482302,7178.633329346667,Spring,-0.8232992832613021,-0.9006272832407053,-0.4716924976181556
Web,0.7442162888287639,5.548853375114681,1,4968.663272970559,48449.34564284291,4119.120374002175,Winter,0.6924506820314532,0.488379172117392,0.826570834005508
Web,2.1551262604323562,4.604895033689228,2,3316.628660313736,46177.79571191212,5082.631481072329,Spring,1.2128430204299665,-0.6524342673598188,-0.16999390492209246
Call center,0.2783066121319897,2.7401800034698733,0,6690.447917453465,47428.34481813396,6024.288919148048,Winter,-2.6505333848449975,-0.5938128115088832,-0.18960536502712771
Call center,-1.0373168567507396,5.848163391138951,0,3905.9714227566114,45408.75430903352,3821.7148810864246,Winter,-1.0140472352648704,0.595931359320031,1.9033960303587545
Call center,-0.758248820531463,2.5712277354755186,2,3081.3644635037053,85077.98693664858,5183.21583934345,Autumn,-1.9574957068143704,0.4197267114795045,-1.1795693403912926
Call center,-0.17096610565581657,3.860805645704963,0,6157.5400864489275,62096.13396088788,7039.601314608682,Spring,0.22396387403373852,2.273545011453235,-0.2293566192340453
Call center,-1.2109893364790651,5.500230499555586,0,3998.8130654303186,59378.81448959823,6667.222587412758,Winter,-1.3163501667061321,-1.0489405222247166,1.5732683807408896
Call center,-0.14996403126858548,5.0327493783936195,0,3579.682306886976,54009.33013557553,,Winter,0.6956712374228997,-0.6584500662944979,
Agent,1.3185867066392387,2.106961232633808,0,3351.4958610827407,76805.92626495214,4178.923757407363,Autumn,-0.19711387967194866,-1.6050236808782454,-1.9877143545443998
Agent,-0.521541453559244,6.8239712858656905,2,6428.429270622212,73132.14546877459,4430.5884902866055,Summer,0.9137960433885045,-0.7559657817764358,0.18530191949634664
Call center,0.7355366452705,5.069016680816624,0,5007.085929059886,70718.83514095511,3776.019690784751,Autumn,-0.054040260531072616,-0.0009244948506997263,1.0405211376576744
