Annual Income,Renew,Brand Loyalty,Sex,Location Code,Years with Company,Education Level,Online Activity,City,Marital Status,Years after high school graduation
51037.810040241406,Yes,0.28302366222739633,M,Urban,5.0,College,5.161551107491017,Osaka,Single,30.0
51648.73635416436,,0.06958429025865964,M,Suburban,7.0,College,7.9742526591222695,Kyoto,Divorced,35.0
39487.7490601207,Yes,0.26432117493278806,M,Suburban,4.0,College,5.871600234782308,Tokyo,Single,26.0
56163.85453900245,Yes,0.35202525958582226,M,Rural,5.0,Graduate School,6.74530633914963,Kyoto,Divorced,39.0
72856.55169846523,Yes,0.3023169306077346,M,Urban,5.0,College,5.557690054396575,Kyoto,Single,20.0
25847.757050631146,No,0.27986478347415755,F,Rural,5.0,College,5.283664510419487,Osaka,Married,37.0
45790.370898842586,No,0.7310263881503493,M,Rural,5.0,College,4.415644023405454,Tokyo,Married,37.0
56548.21670692108,No,0.11262676924854204,M,Rural,4.0,High School,4.001696460972136,Kyoto,Married,31.0
48019.330804371624,No,-0.1576206968632199,M,Suburban,3.0,High School,6.297910379498264,Tokyo,Married,33.0
48066.28036038002,Yes,0.623590577788607,F,Suburban,5.0,College,7.494057863046079,Kyoto,Divorced,29.0
70225.69097390985,Yes,0.22290518770643195,M,Urban,4.0,High School,4.194677739275179,Tokyo,Single,25.0
59513.31642971916,Yes,-0.881717966079063,M,Urban,6.0,College,5.939104668902329,Kyoto,Single,27.0
48780.367512985395,No,-0.4428441036403854,M,Rural,4.0,College,5.0306050750792535,Osaka,Single,37.0
67256.46134575634,No,0.0013553914587068616,M,Suburban,5.0,College,4.353774437554525,Kyoto,Single,
53436.031672958525,No,-0.018669109168777454,M,Rural,6.0,High School,4.16272450871874,Kyoto,Married,37.0
61039.22326229233,No,0.5656664014064164,F,Suburban,,College,4.823581725875655,Osaka,Married,38.0
44022.29075231064,Yes,0.026721935878006975,F,Rural,7.0,College,6.971705506847469,Tokyo,Divorced,22.0
44346.4976349373,Yes,-0.2684316436690093,F,Urban,4.0,Graduate School,,Kyoto,Divorced,31.0
64876.92585143477,Yes,-0.019577564159131144,F,Urban,3.0,Graduate School,4.571174139536501,Osaka,Single,23.0
69086.14363339575,Yes,0.7928308101540005,F,Urban,,Graduate School,5.101380604101364,Tokyo,Divorced,42.0
52240.99756331437,No,-0.07627636834289525,F,Rural,4.0,Graduate School,5.543670269467283,Tokyo,Married,19.0
60654.93344589434,No,0.6000688216568422,F,Rural,5.0,Graduate School,6.64285231576849,Tokyo,Divorced,34.0
56660.84623202641,,-0.24473587800820767,F,Rural,5.0,Graduate School,6.6089548397435305,Osaka,Divorced,42.0
37508.544373532306,Yes,0.05054514275536136,M,Suburban,2.0,College,4.169276171671681,Osaka,Married,52.0
69860.9156503684,No,0.23672940733961645,F,Rural,4.0,High School,5.077445863719317,Tokyo,Single,39.0
53079.34993088771,No,0.1260990113844154,M,Rural,5.0,High School,4.131104416248901,Tokyo,Divorced,35.0
58917.99027575895,Yes,0.9256759393747379,M,Rural,3.0,High School,4.4420215824194305,Osaka,Single,32.0
69151.12720632157,Yes,0.4038920317261607,F,Suburban,5.0,High School,6.10978893945994,Tokyo,Single,21.0
60647.37349385879,No,0.9163182584555652,F,Suburban,3.0,College,7.60182371426577,Osaka,Single,42.0
40404.06161174629,Yes,0.4377845149312558,M,Suburban,5.0,College,5.614819009660523,Tokyo,Divorced,44.0
50440.62873218825,No,-0.08648760500393338,F,Rural,5.0,Graduate School,4.576803659629093,Kyoto,Married,30.0
31767.970216270936,Yes,-0.2556359100116397,F,Suburban,4.0,College,4.310871513971109,Kyoto,,26.0
30989.16231766316,No,0.3775728777741888,F,Suburban,5.0,High School,4.439723074139745,Tokyo,Divorced,38.0
47453.627825051866,No,1.1454453340129924,M,,5.0,College,5.470537251497214,Osaka,Married,31.0
68278.31631536101,Yes,-1.0281888882653574,M,Urban,4.0,High School,3.964562895224965,Osaka,Single,35.0
58912.35721327177,No,-0.1645588621894548,M,Rural,3.0,College,6.504725114278573,Osaka,Single,62.0
46472.843921848835,Yes,0.5328012405759088,F,Suburban,4.0,Graduate School,3.5617604086300774,,Divorced,41.0
66574.42119187664,Yes,0.07492111586488798,F,Rural,2.0,Graduate School,5.015399781453583,Tokyo,Single,48.0
35159.006745558494,,-0.3728231290042563,M,Urban,4.0,Graduate School,5.403739709378042,Kyoto,,42.0
48862.15748089397,No,0.531502614244998,M,Rural,5.0,High School,4.264840704539409,Kyoto,Married,10.0
68136.94479582852,No,0.4095091418078429,M,Rural,4.0,High School,5.802074481246711,Kyoto,Married,30.0
36864.69349412449,No,1.2282387271303215,F,Rural,5.0,High School,6.08698070959449,Kyoto,Divorced,32.0
42731.71603571537,Yes,-0.5908053277855685,F,Urban,4.0,,2.6510247442547277,Tokyo,Divorced,43.0
61288.43696414951,Yes,0.1973664496040962,M,Suburban,4.0,Graduate School,4.414203360312289,Kyoto,Single,42.0
,No,0.5591565907760303,M,Rural,4.0,High School,6.084509342647483,Tokyo,Married,22.0
60245.200089826016,No,0.9676980439039787,M,Rural,4.0,High School,5.419865193917986,Tokyo,Married,16.0
38983.58367587105,Yes,0.3658019067007007,M,Urban,4.0,College,4.38995363897219,Osaka,Divorced,26.0
72161.38643047606,No,-0.4109929041900071,M,Rural,5.0,Graduate School,4.989350633573524,Osaka,Single,38.0
62877.05386575844,Yes,0.16044304838985443,M,Urban,6.0,Graduate School,5.4649341545115675,Tokyo,Single,36.0
59035.16842212754,Yes,-0.36036971643400295,M,Suburban,2.0,High School,2.752209659097348,Tokyo,Divorced,58.0
59895.494593553565,No,-0.33616750603342227,F,Suburban,5.0,College,3.3474448575508307,Osaka,Married,26.0
59889.484216930934,Yes,-0.05078906430600255,M,Suburban,4.0,College,4.653993694425266,Osaka,Divorced,39.0
54963.46993065215,,0.10647506453485231,,Suburban,4.0,Graduate School,5.211883126171598,Osaka,Single,29.0
49922.16142005696,No,0.5627954182213758,,Suburban,4.0,High School,4.936289982494394,Tokyo,Married,40.0
42793.31322381282,No,0.3184421833563927,F,Rural,5.0,High School,5.4395192044391205,Kyoto,Married,45.0
78456.8864480419,No,-0.3187950049071213,F,Rural,5.0,College,4.272559822842484,Tokyo,Married,35.0
52956.673447854344,Yes,-0.6988511422766457,F,Urban,3.0,Graduate School,4.259694012142453,Kyoto,Divorced,34.0
53481.89523287461,Yes,0.20200403772016418,F,Urban,5.0,Graduate School,6.699125023171837,Tokyo,Divorced,44.0
46293.72731770789,No,-0.07114417932116185,F,Suburban,5.0,Graduate School,4.3617773294215985,Tokyo,Divorced,32.0
55599.55301576464,Yes,-0.17446744929744817,F,Suburban,5.0,Graduate School,6.085319448445249,Tokyo,Divorced,25.0
48635.191745537726,Yes,0.8257243101554975,M,Suburban,4.0,Graduate School,5.70333106380348,Osaka,Divorced,35.0
85024.47625625363,No,0.8369900603741125,M,Rural,5.0,Graduate School,4.751742238284237,Osaka,Married,36.0
64966.71451579917,Yes,0.5308560894156413,M,Urban,2.0,Graduate School,5.275226041460901,Kyoto,Single,42.0
52175.12224755037,Yes,-0.18786658714940907,F,Urban,4.0,High School,4.65836193015162,Tokyo,Divorced,42.0
59378.581072550696,Yes,0.056013296033025475,M,Urban,3.0,Graduate School,3.491481326340669,Osaka,Married,34.0
51940.35109390578,Yes,0.41914591295217973,F,Suburban,6.0,College,5.9952513560369445,Tokyo,Single,27.0
40240.47945796209,Yes,0.4347057991560442,F,,7.0,High School,6.158297410878666,Tokyo,Single,
63569.50203993365,Yes,-0.09103764673348597,M,Urban,4.0,Graduate School,5.076219443642499,Tokyo,Divorced,30.0
51693.04617721223,Yes,0.06470421350855501,F,Suburban,3.0,College,4.907597129602811,Tokyo,Divorced,25.0
59040.06090551696,Yes,0.1301762614440548,F,Urban,3.0,High School,4.892913236718022,Tokyo,Married,29.0
41492.2659874567,Yes,0.5658736950744954,M,Urban,3.0,Graduate School,2.993903477627519,Kyoto,Divorced,27.0
37155.42592409189,No,-0.07965115848584292,F,Rural,4.0,College,4.819518550965464,Osaka,Divorced,31.0
49054.23132903608,Yes,-0.04759459429461388,F,,5.0,Graduate School,5.132252595991183,Osaka,Married,45.0
51226.75936387071,No,0.013696135611243915,M,Rural,4.0,College,5.21100284844947,Tokyo,Married,38.0
,No,0.08358573908087802,F,Urban,6.0,High School,5.7180419976686485,Osaka,Single,28.0
86706.03186498467,No,-0.0778659367133327,M,,4.0,College,8.40356185246978,Osaka,Married,34.0
69722.57630386659,Yes,0.04866645555571654,F,Urban,5.0,High School,7.040460295479807,Tokyo,Divorced,18.0
30433.026192149526,Yes,0.6375183251292666,F,Urban,4.0,Graduate School,5.148564137618228,Kyoto,Divorced,23.0
66332.40032845737,Yes,-0.27026406955962895,M,Urban,6.0,High School,6.679467960064915,,Single,30.0
69672.76139444552,No,0.09113906047522935,M,Rural,4.0,High School,6.422007800688045,Osaka,Married,35.0
65692.30916390604,Yes,0.586579725214234,F,,3.0,College,4.804969277420875,Tokyo,Divorced,16.0
45343.88122109925,Yes,0.3669982159274882,M,Suburban,6.0,High School,6.485106408852243,Tokyo,Single,13.0
55960.13675626733,Yes,,M,Urban,4.0,Graduate School,5.898965337756302,Osaka,Single,47.0
52391.137080641645,No,-0.3181796378739284,M,Rural,6.0,Graduate School,2.938811715994319,Tokyo,Single,40.0
46124.494541840795,Yes,1.0329676181585659,M,Urban,3.0,Graduate School,4.533127607608084,Osaka,Divorced,43.0
50604.01942981604,Yes,0.2898234471080941,M,Urban,3.0,College,3.700592271853698,Kyoto,Married,25.0
59745.4896221986,Yes,-0.24280785606769356,M,Urban,6.0,Graduate School,6.873395278541273,Osaka,Divorced,36.0
72243.5098416701,Yes,0.9668874882718396,M,Suburban,3.0,Graduate School,4.344714539588344,Osaka,Divorced,15.0
39274.633371635435,No,-0.5632093595460566,F,Rural,4.0,College,6.1693164270483924,Osaka,Divorced,31.0
34520.40878051289,No,-0.23063100844578366,F,Rural,3.0,High School,6.276808662724888,Osaka,Married,49.0
47078.957517933035,Yes,-0.07512650815084293,M,Suburban,4.0,Graduate School,5.653420268255476,Kyoto,Divorced,45.0
63650.638735698114,Yes,0.6529793515405553,F,Urban,4.0,High School,6.074193216042641,Kyoto,Married,60.0
72015.6108971157,Yes,0.18252668234134525,F,Urban,4.0,High School,4.494931215085591,Osaka,Divorced,38.0
35277.6151791062,Yes,-0.23713742054988068,F,Suburban,7.0,Graduate School,6.017658901778832,Tokyo,Single,44.0
39100.953343567744,Yes,0.05340439750259847,M,Urban,3.0,High School,5.8697245811428616,Tokyo,Divorced,39.0
40606.572170366984,No,-0.48377647772132093,M,Rural,2.0,College,5.298960470338997,Tokyo,Married,
55756.401140654176,Yes,0.03726128660807082,M,Suburban,5.0,Graduate School,,Osaka,Divorced,26.0
53199.5526743392,No,-0.43230450737099124,M,Rural,4.0,Graduate School,5.01279351894816,Tokyo,Married,32.0
51630.748317711594,Yes,-0.1026885914546436,F,Urban,4.0,Graduate School,5.611575014265789,Kyoto,Divorced,22.0
88254.92753051317,No,-0.5211795186303296,M,Rural,5.0,College,4.874739759958883,Osaka,Married,56.0
52527.56834885146,Yes,-0.04701000473171055,F,Urban,5.0,College,5.919699821142701,Kyoto,Divorced,47.0
53544.45225979665,No,-0.2629182199747744,F,Urban,6.0,Graduate School,3.2599120073428636,Tokyo,Single,31.0
74781.23370522715,No,0.7798800883531,F,Rural,3.0,Graduate School,4.9522621209037565,Tokyo,Married,48.0
46367.75476947783,No,-0.005004235308477711,M,Rural,4.0,College,4.860665399140117,Tokyo,Married,48.0
48898.83918544032,No,0.9090905631820582,F,Rural,4.0,Graduate School,4.6158972726671745,Tokyo,Divorced,30.0
47133.521012910336,No,0.2814803214294682,M,Rural,3.0,High School,5.346297018611397,Kyoto,Married,48.0
53160.18452800347,Yes,0.5249080131254165,M,,4.0,Graduate School,7.596739030762211,Tokyo,Divorced,35.0
55129.9967141623,No,0.265837856193475,M,Rural,5.0,High School,4.615548898733862,Kyoto,Married,46.0
55140.69317091083,Yes,0.6312946295312438,F,Urban,5.0,Graduate School,5.482549304159757,Kyoto,Married,35.0
36310.90072302416,Yes,0.7743084896172091,M,Urban,3.0,Graduate School,3.984531771764577,Osaka,Divorced,28.0
53336.11407284648,Yes,0.04675235284181463,M,Urban,5.0,Graduate School,5.581745690702185,Kyoto,Divorced,43.0
32557.126696531246,No,0.43413304259795366,M,Rural,2.0,Graduate School,6.170505389365946,Kyoto,Married,39.0
56001.61480483931,No,0.6276906945822387,M,Rural,5.0,High School,5.151203923535336,Kyoto,Married,30.0
52188.6585478837,No,-0.0035332255805989865,F,Rural,3.0,College,6.6989113687542,Tokyo,Divorced,21.0
44998.60729794636,Yes,0.539137293578948,F,Urban,4.0,College,3.793327920122239,Kyoto,Single,39.0
58589.84684520016,Yes,0.5653321242198328,F,Rural,8.0,High School,7.564594390566059,Tokyo,Divorced,28.0
68392.74470589345,No,0.5193852454851522,F,Rural,3.0,Graduate School,7.38598190847388,Tokyo,Divorced,33.0
72005.08995974061,No,0.35112689351297166,F,Rural,5.0,High School,5.7959923975134,Osaka,Divorced,38.0
58914.790361285755,Yes,-0.47194850330332905,M,Urban,4.0,High School,6.0181112046703875,Tokyo,Single,28.0
55671.48684765546,No,0.7553653270978908,F,Suburban,3.0,High School,7.659285302379084,Osaka,Single,43.0
68628.02568229641,Yes,-0.30933768158724256,F,Urban,4.0,College,3.9810459231796913,Kyoto,Married,20.0
49692.549231290395,Yes,-0.07106431689955042,F,Urban,4.0,High School,5.598798159742165,Kyoto,Married,54.0
38489.38769804772,Yes,-0.3881244903391504,M,Rural,3.0,College,4.084954344241275,Tokyo,Divorced,26.0
58560.347172265334,No,-0.34297270228440546,F,Rural,4.0,College,4.686839436393503,Osaka,Married,44.0
42233.201989888745,Yes,-0.48935528753664015,M,Urban,4.0,High School,4.326817060053383,Osaka,Divorced,46.0
31443.39379528612,Yes,-0.3689901030795939,M,Suburban,6.0,Graduate School,5.6469399122581025,Tokyo,Divorced,20.0
68625.96453848889,Yes,-0.6979560914628545,M,Suburban,5.0,Graduate School,5.537785002353463,Kyoto,Single,23.0
61807.98460658836,No,0.5653104459216829,F,Rural,7.0,Graduate School,3.207116622344352,Osaka,Married,24.0
57074.20846950569,Yes,,M,,4.0,College,5.815877080717662,Tokyo,Divorced,17.0
,Yes,0.016282038854499442,F,Suburban,5.0,Graduate School,5.2209611598845616,Kyoto,Single,34.0
65709.86116713601,Yes,1.129859475744866,F,Rural,,College,2.270211361774317,Osaka,Divorced,46.0
63454.57473322326,No,0.5523316241983713,F,Rural,5.0,High School,5.468441760454524,Osaka,Married,36.0
77791.324341802,Yes,0.4836907179992022,M,Urban,7.0,College,8.205421425319228,Osaka,Married,33.0
48336.987782504,No,-0.43289775961712507,M,Suburban,4.0,College,6.0626152995223705,Tokyo,Divorced,33.0
60260.93919892565,Yes,0.004129906914594944,M,Urban,2.0,College,4.398854051301824,Kyoto,Divorced,38.0
60587.186572851504,Yes,0.1944208762834975,F,Urban,4.0,High School,5.635863129938893,Osaka,Divorced,34.0
67702.57577845793,Yes,0.0272079894236196,F,Urban,6.0,College,5.360392630076683,Osaka,Divorced,28.0
51942.94946197911,No,0.39573422792583246,M,Suburban,5.0,College,5.550987527171822,Osaka,Single,28.0
61130.62208405197,Yes,0.29132578304132983,F,Suburban,4.0,College,3.716976316718171,Osaka,Single,33.0
56152.296821901364,No,-0.3751970148435393,F,Rural,7.0,Graduate School,3.6611009572005067,Osaka,Married,37.0
56423.830587289754,Yes,0.5291793545852856,F,Urban,5.0,College,5.2499212307979946,Tokyo,Divorced,37.0
62644.756087611466,Yes,0.1701879497413828,,Suburban,,College,4.790252037472497,Tokyo,Single,23.0
35832.27883808369,No,-0.8838488868352357,,Rural,3.0,High School,5.101841981671728,Kyoto,Married,34.0
69459.4242316497,Yes,-0.16240767639754466,M,Urban,4.0,Graduate School,5.209586525252859,Tokyo,Divorced,33.0
61879.978752914205,No,0.3954466488524134,M,Suburban,4.0,College,5.534341757443863,Kyoto,Married,36.0
47298.22972969738,,0.7395686538107205,F,Suburban,6.0,High School,5.696648854333473,Kyoto,Divorced,40.0
59965.55256412374,No,0.07306036138532411,F,Rural,2.0,College,7.747626084642112,Tokyo,Married,32.0
50227.834899436006,,0.251391757561781,M,Suburban,5.0,College,4.027838583436436,Kyoto,Single,30.0
46911.09034833158,Yes,-0.16934993532962883,F,Urban,5.0,College,4.198681980572573,Tokyo,Divorced,31.0
67761.39629058256,No,-0.005495331564615097,M,Rural,6.0,College,4.19785585368038,Tokyo,Single,28.0
56816.66041378988,Yes,0.3352194432853386,M,Urban,4.0,High School,4.799045288956673,Osaka,,
41403.69825035669,No,-0.5308173788785783,F,Suburban,6.0,College,4.652154967031799,Tokyo,Single,32.0
70210.43862141686,No,,F,Rural,6.0,Graduate School,2.843059810637291,Tokyo,Single,18.0
43096.37397398605,Yes,0.36374970794138817,M,Urban,5.0,High School,5.74922275452294,Kyoto,Divorced,20.0
61368.48827377069,Yes,0.6165313713475014,F,Urban,5.0,High School,5.075721513014229,Kyoto,Married,31.0
63960.72850863553,Yes,0.2652675827642727,F,Urban,4.0,College,2.7783510304610077,,Married,36.0
35387.62254689343,Yes,0.5440850358190561,F,Urban,4.0,Graduate School,5.550231105134149,Tokyo,Single,24.0
51409.91415116183,Yes,0.12945131094754622,F,Suburban,3.0,College,4.709528308173661,Osaka,Single,31.0
65804.62534230683,Yes,-0.3497804490746944,F,Suburban,4.0,College,6.465565413058715,Osaka,Single,37.0
41491.04062029335,Yes,0.04778848489084542,M,Urban,7.0,Graduate School,6.591731817669126,Tokyo,Single,28.0
47612.52758422093,No,0.0010455468662012024,F,Rural,4.0,High School,,Tokyo,Single,31.0
70079.15074503713,Yes,0.32046938142381853,M,Urban,2.0,High School,3.4599168463816503,Osaka,Single,34.0
55693.36973963705,Yes,0.3941529648090464,F,Urban,5.0,College,4.854784942789156,Osaka,Divorced,36.0
43000.947930593116,Yes,0.5142805066733791,F,Urban,4.0,High School,4.766046813912836,Kyoto,Divorced,25.0
56626.37636220041,Yes,-0.2681311251149271,M,Urban,4.0,Graduate School,4.038848847826591,Osaka,Single,27.0
56694.224058901484,Yes,-0.23082208358193884,F,Urban,2.0,High School,4.634188561346892,Kyoto,Single,33.0
48818.34700802867,No,0.2773915463473192,M,Rural,5.0,College,5.797721485091045,Tokyo,Married,41.0
60982.39683682279,No,0.5848710605140451,M,Suburban,2.0,Graduate School,7.222845958850244,Kyoto,Married,35.0
53787.51759251609,Yes,0.09827978100307275,F,Rural,5.0,High School,6.045477349409365,Kyoto,Single,38.0
49428.031413785364,Yes,0.29936529703309345,F,Urban,5.0,High School,6.502011447822956,Osaka,Divorced,32.0
61789.46006974617,Yes,-0.02689280222006407,M,Urban,6.0,Graduate School,6.631924838631818,Kyoto,Single,24.0
76856.1599425629,Yes,-0.19363872362933848,M,Urban,6.0,High School,7.375779505785022,Tokyo,Divorced,43.0
40021.11683025462,Yes,0.2575718149242056,M,Suburban,6.0,College,6.142843173201289,Kyoto,Divorced,36.0
,Yes,0.10293479022683073,F,Urban,5.0,Graduate School,5.609294554508832,Osaka,Divorced,48.0
66618.32928045347,No,0.1769887658970192,M,Suburban,6.0,,4.725573825139937,Osaka,Single,30.0
48134.68351166249,No,0.14711507189020945,F,Rural,6.0,College,4.4814551105737355,,Single,26.0
56055.56105504369,Yes,-0.5564680306567289,F,Urban,6.0,Graduate School,6.457448475283112,Tokyo,Divorced,
57091.90576576881,No,-0.46694299456405164,F,Suburban,5.0,High School,4.40352611499671,Tokyo,Married,35.0
63228.13730022582,Yes,0.1847547092744919,F,Suburban,3.0,High School,2.973501072342285,Osaka,Single,44.0
53090.638890812465,Yes,0.3012466681184054,F,Urban,4.0,Graduate School,5.100369172100999,Osaka,Married,46.0
77881.35553455979,Yes,-0.13084553306426222,M,Suburban,7.0,High School,6.404397800418751,Osaka,Divorced,44.0
76461.00249242123,No,0.3488427961157986,M,Rural,3.0,High School,6.34585379223115,Tokyo,Married,23.0
54112.68685741879,Yes,0.19951923999891039,M,Urban,4.0,High School,5.039173165788051,Tokyo,Divorced,29.0
35279.133844679876,Yes,0.7005247320528492,M,Suburban,3.0,,4.197729944349321,Kyoto,Married,2.0
48473.01497626914,Yes,-0.34508083185976646,F,Urban,2.0,College,4.4231080737666355,Tokyo,Single,29.0
70547.9522090354,Yes,-0.16596655571901825,F,Urban,5.0,College,4.985226083430411,Tokyo,Single,28.0
45894.03673653164,Yes,0.1895524338105568,M,Suburban,,College,2.950837660671647,Tokyo,Divorced,31.0
48998.25991795799,Yes,0.11595171808764591,F,Urban,3.0,College,4.324585373012468,Tokyo,Divorced,24.0
41168.77809238031,No,-0.2430513943898442,M,Rural,5.0,High School,4.537273271824588,Tokyo,Single,34.0
59310.927719463485,Yes,0.30123674148033286,M,Suburban,7.0,Graduate School,5.9242291760331796,Kyoto,Single,44.0
