Years after high school graduation,Renew,Active online hours,Monthly Income,Marital Status,Location Code,Brand Loyalty,Education Level,City,Years with Company,Gender
14.0,No,6.214732959715353,5358.685500271559,Married,,0.8046802938542263,High School,New Castle,3.0,M
25.0,Yes,4.91998180309965,4359.496338390147,Divorced,Urban,0.06658365418068064,High School,New Castle,4.0,F
39.0,No,6.126065566254663,4271.3614359363,Single,Rural,,Graduate School,London,3.0,M
20.0,No,6.099477192148374,5034.322007007708,Married,Rural,-0.04602456212256467,High School,Manchester,2.0,M
21.0,No,4.484579622516548,4875.969599943931,Married,Rural,0.12054632941887058,High School,New Castle,5.0,F
9.0,No,7.25554441845571,2850.980757071647,Single,Suburban,0.30668429420029353,Graduate School,Manchester,6.0,F
28.0,No,6.810886995767379,2710.0158057960393,Married,Rural,0.18141798014323693,Graduate School,,6.0,F
38.0,Yes,3.0845562564688698,4811.9041375322895,Married,Urban,0.3802785315099071,Graduate School,London,7.0,M
36.0,Yes,3.5227541872282995,5094.579495145736,Divorced,Urban,-1.111036460126612,Graduate School,London,2.0,M
16.0,Yes,4.760102176406824,4629.6555570718365,Single,Urban,-0.09668732658823653,College,Manchester,4.0,M
31.0,Yes,4.618803422719969,4705.742892097349,Divorced,Suburban,0.8726166078641421,High School,Manchester,4.0,M
39.0,No,8.276789352712285,2802.3577162562465,Divorced,Rural,0.8449999731432422,High School,Manchester,7.0,F
39.0,No,7.592370069807087,4816.049421926166,Married,Rural,0.5211888144123076,High School,New Castle,2.0,M
32.0,No,5.537685147518057,5407.312718066649,Divorced,Suburban,0.35803527692378107,High School,London,3.0,M
34.0,Yes,3.1923189158191465,6753.868698221033,Divorced,Urban,-0.3655019325182819,Graduate School,Manchester,6.0,M
42.0,Yes,5.6633321580009115,5010.965866369258,Divorced,Urban,-0.35344823992672025,College,Manchester,4.0,F
22.0,Yes,3.6473941624075397,5398.102204562535,Divorced,Suburban,-0.49673698772404873,College,Manchester,5.0,M
35.0,Yes,3.1153900516811404,5118.816650156839,Divorced,Urban,-0.3062701620094821,Graduate School,Manchester,6.0,M
17.0,Yes,5.202406873228348,4552.897195271745,Divorced,Urban,-0.35016771693893045,Graduate School,Manchester,4.0,F
44.0,Yes,5.186457239447496,3980.3240639911746,Divorced,Urban,-0.14969082666021105,Graduate School,London,3.0,F
22.0,No,7.741228598099067,4539.116704648044,Married,Suburban,0.9576723477990655,Graduate School,London,4.0,F
46.0,No,5.666020049440277,4892.238354546609,Single,Urban,0.3455876178074402,High School,Manchester,,F
28.0,Yes,3.6282361430400014,6290.1733138392665,Divorced,Suburban,0.23204310490679944,Graduate School,New Castle,5.0,F
30.0,Yes,5.76261600007586,4894.668429497003,Divorced,Urban,0.7488514640407593,College,Manchester,5.0,F
33.0,Yes,4.749684242346773,2876.2972921638857,Single,Urban,-0.18754783748543125,Graduate School,Manchester,3.0,F
42.0,Yes,3.989817182884698,3505.6283764715363,Divorced,Suburban,1.004115203548412,High School,Manchester,6.0,F
,No,6.371359873938671,4648.344100310051,Single,Rural,0.610833425522658,Graduate School,New Castle,5.0,F
28.0,Yes,6.085799849338332,5332.535667442661,Married,Urban,-0.19560361843466617,High School,Manchester,4.0,M
14.0,No,,5300.789318119671,Married,Suburban,0.4428947316135947,High School,Manchester,2.0,F
37.0,Yes,4.738698302484233,3451.915015986019,Divorced,Urban,0.5356616110987621,High School,New Castle,5.0,F
30.0,Yes,4.359143748414386,3579.7773681597873,Single,Urban,0.6903820303375844,Graduate School,Manchester,4.0,F
20.0,Yes,4.092353635181562,6591.317146299318,Divorced,Rural,-1.2842834408823458,College,Manchester,2.0,M
20.0,No,5.178677501945438,4517.205573204537,Divorced,Rural,0.06436794266204747,Graduate School,Manchester,5.0,F
35.0,Yes,6.579511865128047,5532.295769418538,Divorced,Suburban,-0.15647637182656954,High School,Manchester,3.0,M
35.0,No,4.222980393858657,6751.485758660388,Single,Rural,0.7387509029625773,College,New Castle,4.0,M
25.0,Yes,5.382823175135479,3750.549604888265,Divorced,Suburban,0.10246951126261944,High School,New Castle,1.0,M
40.0,Yes,5.735158432228633,5759.44647501173,Divorced,Urban,-0.6438149031796321,Graduate School,London,2.0,M
21.0,Yes,5.351527801554914,1252.4156468354226,Single,Suburban,0.29259313502161777,High School,New Castle,2.0,M
38.0,Yes,3.1175568137517877,5074.866747482712,Divorced,Rural,-0.21364797421906134,Graduate School,London,4.0,M
15.0,No,5.93328438194456,,Married,Rural,0.2461724200515148,Graduate School,Manchester,3.0,M
40.0,Yes,3.399034004277153,5977.201903957374,Married,Suburban,-0.19438401060559152,College,New Castle,5.0,F
30.0,No,7.348871780972228,3538.876632605962,Married,Rural,0.022867132324339623,Graduate School,London,5.0,F
37.0,No,6.764738287170928,4048.3900408154877,Married,Rural,0.5753975035159473,College,London,5.0,M
27.0,Yes,4.436616438786854,4089.432138919805,Single,Urban,0.11196999954887729,College,London,5.0,F
29.0,Yes,5.093717461170413,5151.553195547466,Divorced,Urban,-0.011295304216621338,High School,Manchester,3.0,M
40.0,No,6.026944341579678,3679.6048388626377,Married,Rural,0.13399209853508293,College,Manchester,6.0,F
31.0,Yes,4.102684302715773,4943.554368719038,Divorced,Urban,-0.26483893316234636,High School,London,3.0,M
38.0,Yes,5.800366804268737,4795.6985998178525,Married,Suburban,-0.03426640787128238,High School,London,2.0,F
29.0,,,3888.956729613822,Divorced,Urban,-0.805907979043102,High School,Manchester,2.0,F
15.0,Yes,4.070528992433434,4888.3669748148495,Single,Rural,-0.03846031478505396,High School,London,6.0,F
34.0,No,6.579390254673367,5511.406889768008,Married,Suburban,1.0602492837602264,Graduate School,London,3.0,F
35.0,No,6.711756198512022,,Married,Rural,0.5024876142674124,High School,London,4.0,F
30.0,Yes,4.979749820183205,3793.7849614653214,Married,Urban,-0.345702977449996,Graduate School,Manchester,3.0,M
,Yes,5.673030912187657,4916.100120070508,Single,Rural,-0.391782540122554,Graduate School,Manchester,4.0,M
28.0,Yes,4.962084948777817,5267.428271018196,Divorced,Suburban,-0.8858583410982592,College,Manchester,4.0,M
29.0,No,6.904305664506959,4256.717489256838,Married,Suburban,0.04156002189084232,Graduate School,Manchester,3.0,M
13.0,No,4.552486195956291,6916.675712690525,Divorced,Rural,0.4627772802751622,College,New Castle,3.0,M
36.0,No,4.008527382048625,6014.52867246381,Married,Urban,0.23455268712542723,Graduate School,New Castle,5.0,M
22.0,,4.758174125028452,6140.371306414838,Single,Urban,0.2560376643741552,High School,London,4.0,M
37.0,No,7.036595516454991,4368.567247818053,Married,Suburban,0.5070604248013035,College,New Castle,4.0,M
33.0,Yes,4.586740320256371,3289.6589801494492,,Urban,-0.12969863864586395,College,New Castle,3.0,M
36.0,No,5.79750493989178,5235.39730748697,Married,Suburban,0.15197579879623674,High School,London,,M
36.0,Yes,4.252080506738251,4798.819659640739,Divorced,Urban,0.03710179261611557,High School,New Castle,4.0,F
21.0,No,5.58423459800603,5913.666257117787,Married,Rural,0.4961966547244355,College,London,2.0,F
40.0,Yes,4.552206776235556,3858.3613455193035,Divorced,Urban,-0.18134718404273997,Graduate School,New Castle,3.0,F
26.0,No,5.924197114252426,4366.028622242407,Married,Suburban,0.5374526864249307,Graduate School,London,6.0,M
36.0,Yes,4.724660019700549,3239.9864211443123,Divorced,Suburban,-0.2494028332516769,High School,New Castle,3.0,M
17.0,Yes,4.397554091872027,4991.475792478819,Single,Urban,0.021675230623173503,High School,New Castle,4.0,F
,No,7.352621747637372,4855.537373160769,Married,Suburban,0.36497607183647435,High School,New Castle,3.0,F
30.0,,3.195081117333129,6397.0340870679765,Single,Rural,0.3819377195235135,College,London,6.0,F
39.0,Yes,5.37269057215884,3029.0510747848843,Divorced,Urban,0.5856124384561221,College,Manchester,3.0,M
28.0,Yes,5.931237379635498,4451.915525888262,Divorced,,-0.608211898364529,High School,London,1.0,M
35.0,Yes,6.06123317810086,4002.3080441549537,Single,Rural,0.3685476029557537,College,Manchester,4.0,F
35.0,No,6.358472914005512,4733.849630097297,Married,Suburban,0.054764536282849885,College,London,4.0,M
27.0,Yes,4.921762597513778,5003.029842348097,Divorced,Suburban,0.10282471940517945,Graduate School,New Castle,4.0,M
8.0,No,6.7617581352451595,4141.046947620759,Married,Urban,0.6739741344997333,Graduate School,London,6.0,M
25.0,Yes,,3222.805574816216,Divorced,Urban,0.42603702448775727,Graduate School,Manchester,2.0,F
37.0,Yes,3.100915573015474,3588.299783162948,Divorced,Urban,0.41910534624183066,College,London,5.0,F
16.0,No,6.469163309949772,5892.187753046348,Married,Rural,0.5520455568961476,Graduate School,London,2.0,M
17.0,No,5.967925374771088,4339.5306129402,Married,Rural,0.2957153401833299,Graduate School,New Castle,5.0,F
50.0,Yes,5.392822004520019,3126.95966062974,Divorced,,0.03170679313931879,Graduate School,New Castle,2.0,F
24.0,Yes,4.545143072315286,5180.873979544499,Married,Suburban,-0.6751569690980511,High School,New Castle,3.0,F
10.0,Yes,4.97643695765602,5111.28814980833,Divorced,Urban,-0.16698424865903655,High School,New Castle,4.0,F
33.0,Yes,4.850681301383004,5273.690033886712,Married,Urban,-0.5661721092754168,,Manchester,2.0,M
34.0,Yes,4.4047788711387845,4587.969470320891,Single,Urban,-0.056103671859226906,Graduate School,Manchester,4.0,F
28.0,Yes,4.548360389322637,5232.134681436751,Divorced,Urban,0.9219310563877348,College,London,6.0,M
23.0,Yes,5.0836647396310415,3451.2307538554214,Divorced,Urban,0.2644942226406458,College,New Castle,5.0,M
23.0,Yes,7.14610232940322,4279.454354806152,Single,Urban,-0.41155158096137134,College,New Castle,3.0,M
37.0,No,3.599339459437055,7180.100761786842,Married,Rural,-0.04291657817657646,Graduate School,New Castle,2.0,F
30.0,No,6.57202915152943,4536.085711551917,Married,Rural,1.1315632673594274,Graduate School,London,7.0,M
29.0,Yes,5.596551239334038,3817.5234918320284,Divorced,Suburban,-0.13987923167329558,Graduate School,New Castle,4.0,F
16.0,Yes,5.181453613190327,3370.8067227688007,Divorced,Suburban,-0.28633668664287326,Graduate School,Manchester,3.0,M
50.0,Yes,6.2505829386311635,3921.138177452154,Single,Urban,0.302702081387771,High School,Manchester,2.0,F
36.0,No,4.766855702400636,6392.056217499863,Married,Suburban,0.41044174315120896,College,London,2.0,F
43.0,Yes,6.900610788078712,5398.671235253602,Single,Rural,,,Manchester,1.0,F
32.0,Yes,4.832585941143905,5860.378981312523,Single,Urban,-0.46200190875431557,High School,New Castle,2.0,M
18.0,Yes,5.681655799319174,4590.630723880552,Divorced,Urban,0.4704319101310991,College,London,2.0,F
29.0,Yes,4.348400094492977,5430.584100272896,Divorced,Suburban,-0.834460767134662,Graduate School,Manchester,3.0,M
23.0,Yes,5.3015941805938915,4209.117044060258,Divorced,Urban,0.2318810460493886,High School,Manchester,5.0,F
29.0,Yes,5.071994734737366,3952.017396040005,Divorced,Suburban,,College,London,6.0,M
23.0,Yes,3.715382090426131,4523.222858586994,Divorced,Rural,0.29394503030910435,High School,London,5.0,F
22.0,Yes,2.6935288353013984,6351.129652730752,Single,Suburban,-0.2998776828391656,Graduate School,New Castle,4.0,M
43.0,No,4.991009661756295,6202.939758453553,,Rural,0.6718305157052471,High School,Manchester,3.0,F
39.0,No,7.9230420201216285,2861.2914326358114,Married,Rural,0.12349469697893939,College,London,4.0,
23.0,No,5.433799194273874,4531.0182020191005,Single,Rural,-0.23649121473007678,Graduate School,New Castle,3.0,F
32.0,Yes,3.5060514359264054,4528.586289705158,Divorced,Urban,0.5167352206136312,College,Manchester,7.0,M
48.0,,5.326328132303268,4483.157813854396,Married,Urban,0.1371753847850639,Graduate School,London,5.0,F
26.0,Yes,3.273857983110189,3648.0254306868837,Married,Urban,0.4325436871019956,Graduate School,New Castle,6.0,F
33.0,Yes,5.707749286555712,3298.9578362381126,Divorced,Urban,-0.010346300698506394,High School,New Castle,5.0,M
24.0,Yes,7.1116827155628135,4832.694843954,Divorced,Urban,-1.1080277488202601,College,Manchester,1.0,M
26.0,No,4.859494987187425,5919.049281298772,Single,Rural,0.5750881386257896,High School,Manchester,5.0,F
25.0,Yes,4.636839396088417,5192.644261226169,Married,Urban,-0.5851768011143227,High School,Manchester,3.0,M
37.0,Yes,4.158141337049717,4926.935259773095,Divorced,Urban,0.1891376045615288,High School,Manchester,5.0,M
21.0,Yes,3.75826192960292,4186.103539508838,Divorced,Urban,0.5960111332788707,Graduate School,London,6.0,F
24.0,No,5.363714627991661,5093.384385439847,Married,Rural,0.11400300323669935,High School,New Castle,3.0,M
17.0,No,6.703498698331702,4416.609909420935,Married,Suburban,-0.03444334812553765,Graduate School,,2.0,M
20.0,No,3.983330216468872,6364.762579496948,Divorced,Rural,-0.13395589510652833,College,New Castle,3.0,M
33.0,No,6.385066318990253,5661.500020590101,Married,Rural,0.9769265139334135,College,Manchester,3.0,M
19.0,No,5.202232522593644,6142.989842637723,Married,Rural,0.8860411734013013,High School,Manchester,4.0,F
28.0,Yes,4.419958797704709,6559.659129424985,Single,Urban,-0.29780199264432455,High School,London,4.0,M
37.0,Yes,6.767799292408301,4124.947532752559,Divorced,Rural,0.13065925593665512,College,London,2.0,F
44.0,Yes,3.4312687377429314,4922.659351294368,Single,Rural,-0.28587863478673387,High School,Manchester,4.0,F
37.0,Yes,4.731589258150652,5084.303834606207,Married,Urban,-0.12117442336843792,College,London,4.0,M
28.0,No,7.302907383671167,4635.880120248095,,Rural,0.5204226246559707,High School,London,3.0,M
49.0,No,6.143035899135876,6209.0797803690475,Single,Rural,0.8085636969023188,College,London,1.0,F
24.0,No,5.682821178216074,5378.848351421258,Divorced,Rural,0.35050790461713704,College,London,3.0,
24.0,Yes,4.217620752285384,5387.098223561987,Divorced,Suburban,0.0674794710994385,Graduate School,London,6.0,M
42.0,Yes,2.926322173103421,4830.113596218207,Divorced,Urban,0.3453795428264835,High School,New Castle,7.0,F
19.0,Yes,5.324708890819444,6254.879632120384,Single,Suburban,-0.06281924243547796,Graduate School,Manchester,3.0,F
19.0,No,5.805161272560049,4122.226076702449,,Rural,-0.030099251983952552,Graduate School,London,5.0,F
34.0,Yes,4.960885858119694,6865.843793826037,Married,Rural,0.20551343098187072,College,London,5.0,F
29.0,No,7.973279325780124,3126.299626638138,Married,Rural,0.8386087884325344,High School,London,6.0,M
23.0,Yes,4.318865035062009,6536.467941362658,Married,Urban,-0.01540788858266462,High School,Manchester,4.0,M
43.0,No,7.662219992313585,,Married,Rural,0.4073437463006324,High School,London,5.0,F
21.0,Yes,4.7751667892811485,4105.532111652187,Married,Urban,-0.36922475635235263,Graduate School,Manchester,3.0,M
19.0,Yes,5.526065221140757,5971.312509861889,Divorced,Urban,-0.3831435036795373,High School,London,4.0,M
37.0,Yes,5.201874576272083,4290.639101730133,Divorced,Urban,0.06478083961203336,College,New Castle,,M
23.0,Yes,5.523120130755489,5515.9775178262935,Divorced,Rural,-0.566511879836346,College,Manchester,3.0,M
36.0,Yes,4.216234934144278,3770.7868446525654,Divorced,Urban,0.19172764185135527,High School,Manchester,5.0,F
34.0,Yes,3.6731479345498945,3837.72526413532,Divorced,Urban,0.03604246466071567,College,Manchester,4.0,F
31.0,Yes,5.4050013571941244,,Single,,0.11754117990330819,Graduate School,,,F
26.0,No,6.507345439405526,3309.065061806778,Married,,0.17157731016683525,Graduate School,Manchester,5.0,M
39.0,Yes,2.975578802903264,5169.326875417215,Married,Urban,-0.5327209792224932,College,London,4.0,F
25.0,No,4.987847102480281,6313.925046663977,Divorced,Suburban,-0.32993608801649815,College,,,F
16.0,Yes,3.964019377782109,5546.179717579416,Divorced,Urban,-0.068075145281569,High School,Manchester,3.0,M
36.0,No,7.333294588879624,3524.622026279792,Married,Rural,0.20747600751795023,Graduate School,New Castle,4.0,F
24.0,Yes,4.4814071594269524,4355.280962831342,Single,Suburban,0.046066044062669426,Graduate School,Manchester,3.0,M
39.0,Yes,4.199287452335781,4478.610810060158,Single,Urban,0.43831092139341465,High School,Manchester,5.0,F
34.0,Yes,5.451874376845919,4796.394085538564,Single,Suburban,-0.2036207328649911,High School,New Castle,2.0,F
29.0,No,7.814794051438232,5385.606395384147,Married,Suburban,0.28120112155297644,High School,Manchester,0.0,F
19.0,Yes,3.3247607444442986,4159.268117593561,Single,Suburban,0.3681219870831958,College,London,5.0,M
37.0,No,6.148329192614961,4609.749515285934,Married,Suburban,0.8962146459879133,Graduate School,Manchester,5.0,F
35.0,No,6.294824332026668,3086.152847717417,Married,Rural,0.46858909829452855,College,,7.0,F
25.0,Yes,5.2347347037498695,3113.4602517742833,Married,Urban,0.7694544408152838,High School,London,4.0,F
18.0,Yes,3.6816705903242237,3245.1802058925587,Single,Urban,0.2774688246962263,High School,London,5.0,M
29.0,Yes,5.690074539596019,3602.8901694297156,Married,Urban,-0.17677944475135654,College,New Castle,3.0,F
31.0,No,6.728466494943355,5058.723950240786,Married,Rural,0.2853512513063651,Graduate School,Manchester,2.0,M
32.0,No,6.059816302713326,5667.750698392828,Divorced,,0.3962869051515384,College,London,3.0,M
41.0,Yes,5.475395590360027,3268.031722983197,Single,Urban,,Graduate School,London,5.0,M
36.0,No,6.699469298569693,5021.181881036873,Single,Rural,-0.07680674884764799,Graduate School,New Castle,1.0,F
21.0,Yes,1.1466956296429842,6302.820104948106,Divorced,Urban,-0.2260854892638085,Graduate School,New Castle,6.0,M
41.0,No,5.640640298936969,5952.556567539665,Single,Suburban,0.6586024427296469,College,New Castle,3.0,M
22.0,Yes,5.505287999013592,4643.933851890726,Single,Suburban,0.17086975520802627,High School,New Castle,5.0,M
19.0,Yes,3.948716071505862,4282.836379315271,Single,Urban,0.012917837272669125,Graduate School,New Castle,5.0,M
39.0,Yes,2.186505340380815,5503.03814211885,Single,Suburban,-0.8738347156952873,Graduate School,London,4.0,M
31.0,No,6.9359435280807045,3174.9277446138503,Married,Rural,0.1085002816458735,College,,7.0,F
45.0,Yes,5.858155068646723,,Single,Rural,-1.0296821151607787,High School,New Castle,4.0,M
22.0,Yes,7.140346913536231,4064.656772344302,Married,Rural,-0.2914823678690522,High School,Manchester,4.0,M
47.0,Yes,3.6599346137024664,5686.171162915002,Single,Suburban,-0.28875114960621845,Graduate School,Manchester,4.0,M
