Sex,Renew,Marital Status,Years after high school graduation,Location Code,Monthly Income,Education Level,Online Activity,Brand Loyalty,City,Years with Company
M,No,Married,25.0,Rural,3718.399672478791,Graduate School,5.212987501310419,0.2677263984183724,London,6.0
F,No,Divorced,22.0,Rural,5692.521916846836,Graduate School,5.734233625297266,0.19858845344355885,New Castle,7.0
M,No,Married,28.0,Rural,3234.928833131335,High School,5.103799370872514,0.06369705779550222,Manchester,5.0
M,No,Divorced,18.0,Suburban,5975.119256429767,College,8.805575376856426,-0.8334164946200955,New Castle,6.0
M,Yes,Single,51.0,Rural,3427.360181244633,College,5.871980833333571,0.151972074329578,New Castle,4.0
F,Yes,Married,39.0,Suburban,3243.8822704550003,Graduate School,6.584081162288415,0.411866446246055,New Castle,4.0
M,Yes,Divorced,46.0,Urban,2515.403854050456,High School,4.182220490312401,0.36191449869722686,Manchester,7.0
M,Yes,Divorced,30.0,Rural,4027.569060385026,High School,5.762276225241762,-0.1833611177621475,New Castle,3.0
F,Yes,Divorced,29.0,Urban,3127.470484198726,College,3.0064996797218937,-0.2525950294328848,Manchester,3.0
M,Yes,Single,17.0,Urban,3750.1470093653234,Graduate School,4.058943332767995,-0.5595023285182357,London,4.0
M,No,Married,23.0,Rural,5710.783871540325,High School,8.984409634764685,0.5085763996808946,London,5.0
F,No,Single,28.0,Rural,6922.978055900518,High School,8.983647633177767,0.6261699820690353,New Castle,7.0
F,Yes,Single,26.0,Suburban,3376.6118560910045,Graduate School,3.2617248558976946,0.2945599660616302,Manchester,3.0
F,Yes,Divorced,19.0,Urban,3581.819048641381,Graduate School,4.141467369101883,0.2596893824588513,New Castle,3.0
F,Yes,Single,22.0,Urban,4208.6854794412175,College,3.8268169149380244,-0.06785004875308841,London,
M,No,Married,29.0,Suburban,5069.007346255417,Graduate School,6.2858442781294865,,Manchester,4.0
M,No,Married,22.0,Rural,4877.759601999776,High School,5.741059997383484,-0.6436430872643636,New Castle,6.0
F,Yes,Married,21.0,Urban,4050.8295845441257,Graduate School,5.496422934956159,-0.230561990981493,New Castle,5.0
M,Yes,Single,17.0,Suburban,3322.1332722732395,High School,5.418090807416934,0.19670525645646247,New Castle,6.0
F,No,Divorced,35.0,Urban,4562.992376043007,College,7.3283550601519,0.8338841968198228,London,4.0
F,Yes,Divorced,30.0,Suburban,2260.863380432768,Graduate School,5.065421209497509,-0.18289080016561005,London,9.0
F,No,Single,23.0,Rural,5392.300482174613,High School,6.295376222274054,0.6117529145105888,New Castle,6.0
F,Yes,Divorced,28.0,Urban,4441.230501086237,High School,4.693676699709742,-0.5178640718389438,New Castle,1.0
M,Yes,Divorced,25.0,Urban,3527.5427369601775,High School,4.712056967598631,0.5915425039912984,New Castle,7.0
M,No,Married,28.0,Rural,5033.6171605015215,College,5.015500771265082,-0.1624993047562919,Manchester,7.0
M,No,Single,41.0,Suburban,3440.4265594956514,Graduate School,4.845738561443424,-0.5260536425535531,London,5.0
F,Yes,Married,44.0,Rural,2908.0605672706115,College,5.2675927660215525,0.8872693139760596,New Castle,6.0
M,No,Married,15.0,Rural,5021.274772214395,High School,,0.5097152191276866,New Castle,1.0
F,Yes,Divorced,39.0,,3631.5889660353982,College,5.602976113392243,0.037278706648076705,London,3.0
F,Yes,Married,29.0,Suburban,4401.3613825538805,College,4.531882466216829,0.01837428898787072,Manchester,4.0
M,No,Married,17.0,Rural,5854.098382724112,College,7.858005473451345,0.2846314755437908,Manchester,1.0
M,Yes,Single,20.0,Urban,3728.266958790862,College,4.363259818912482,0.05502586407942195,London,3.0
M,Yes,Divorced,22.0,Urban,3702.522789158277,High School,3.0237604367314,-0.4728231963624009,Manchester,4.0
M,Yes,Divorced,31.0,Urban,4746.509904990544,Graduate School,4.385298566153553,0.1333416147441571,Manchester,4.0
F,Yes,Single,34.0,Urban,3733.964297435902,Graduate School,6.8896054840750365,0.24098653511837176,Manchester,3.0
F,Yes,Divorced,12.0,Urban,4409.125573085287,College,3.4017099369296253,-0.8055619670069608,New Castle,7.0
F,No,Married,23.0,Rural,5224.0843389559495,High School,6.707759062956056,0.5974524249272004,New Castle,8.0
,No,Married,29.0,Rural,3242.049721464918,College,4.735516462495989,0.3551618925361072,London,5.0
F,Yes,Divorced,38.0,Urban,5040.910364145221,High School,7.759732520274662,,New Castle,3.0
M,Yes,Divorced,32.0,Urban,3750.1033909630837,High School,5.6744431728878615,-0.004942613039430038,Manchester,4.0
F,Yes,Married,16.0,Urban,3979.9389785929443,Graduate School,4.392141764288782,-0.31654222976716023,Manchester,4.0
M,Yes,Divorced,18.0,Urban,4215.5050607333815,High School,6.671967211568167,-0.5630512560046507,Manchester,6.0
M,Yes,Single,51.0,Suburban,3036.138525981116,Graduate School,6.514712886197807,-0.1443872813263594,London,4.0
F,Yes,Divorced,34.0,Suburban,3806.8506393868133,College,3.7934490849651548,0.4301810608580921,London,5.0
F,Yes,Single,36.0,Urban,3572.4833094369947,High School,6.2895821920969235,-0.42593989271812266,New Castle,2.0
M,Yes,Divorced,16.0,Urban,4634.96152077006,College,5.086513248619541,-0.2691543647174698,London,3.0
M,Yes,Divorced,46.0,Urban,2187.640960406921,Graduate School,4.529436056970716,0.06533962180353393,New Castle,5.0
F,No,Married,23.0,Rural,5628.459541248622,Graduate School,6.990716642585173,-0.24298201526145238,New Castle,5.0
M,Yes,Divorced,29.0,Suburban,3215.1933529820362,Graduate School,6.258820506913117,-0.02483330376503697,New Castle,5.0
,Yes,Divorced,35.0,Suburban,3887.8554863775903,College,6.756701099854091,-0.20137634869993196,New Castle,5.0
M,Yes,Single,32.0,Urban,3769.2539703252614,,5.937949976798906,-0.24786580360993837,London,4.0
F,No,Married,40.0,Rural,4054.2064483737613,High School,7.136611270398291,-0.6011507597776901,London,6.0
F,Yes,Single,44.0,Urban,2576.8679425186447,,4.530860801646623,-0.8327313747321436,London,6.0
M,No,Married,25.0,Rural,5862.545362123624,High School,8.288696424564591,0.23174208006011393,London,5.0
F,No,,21.0,Suburban,7058.71890502373,College,7.430761180944515,-0.2616882464589463,New Castle,3.0
M,Yes,Single,19.0,Urban,4236.46407973754,College,5.427207451620912,0.05554392162385659,New Castle,6.0
F,Yes,,35.0,Rural,4524.507310869617,High School,3.0597826810464444,0.2368284520148048,Manchester,1.0
M,Yes,Divorced,20.0,Urban,4368.1361895327145,College,5.353924103800276,0.40225656599218607,London,6.0
F,No,Married,31.0,Rural,5864.992201698539,College,8.013508248849487,-0.028392649271876666,Manchester,3.0
F,No,Married,25.0,Rural,5443.327307105057,College,7.505345375597324,0.18297668760455507,,7.0
M,No,Married,51.0,Urban,2855.7726592859726,Graduate School,5.846467765952597,-0.3955710453411177,New Castle,3.0
F,Yes,Divorced,23.0,Suburban,3556.3164026983804,High School,5.061199145039151,-0.20193564225234606,London,5.0
F,Yes,Single,35.0,Urban,4531.85602289672,High School,8.156369282614689,-0.16550161580125894,London,4.0
M,Yes,Single,42.0,Rural,3231.6490775010097,High School,4.911924488570473,-0.30266761837361067,London,4.0
M,No,,28.0,Urban,5002.721595357895,Graduate School,6.922497922061947,0.018744432730601557,New Castle,8.0
M,Yes,Single,36.0,Urban,3975.4462778125226,High School,6.173645664157615,-0.056180807370808036,Manchester,2.0
F,No,Married,25.0,Suburban,3330.538079865015,High School,4.69396558633269,-0.0750922337747756,London,4.0
F,No,Married,32.0,Rural,4488.934566041766,College,5.432234481347168,0.25187362469036917,Manchester,3.0
M,No,Married,8.0,Rural,5601.186751796953,High School,7.894599424298913,-0.31904118041374774,New Castle,5.0
M,Yes,Divorced,33.0,Suburban,3178.8097075225787,High School,6.837650078831272,-1.1186619027127,New Castle,5.0
M,No,Married,22.0,Rural,4994.5862186743625,Graduate School,6.212770491640445,0.16211622333501038,Manchester,7.0
F,No,Married,24.0,Rural,5874.872752013542,Graduate School,7.021749490837383,0.20518602479486459,Manchester,6.0
F,Yes,Divorced,13.0,Urban,3709.4225751965887,College,3.1502413366514053,-0.34313807907961147,New Castle,3.0
M,No,Married,15.0,Suburban,6080.563873711506,Graduate School,7.211517535280204,0.27857830134097566,New Castle,8.0
F,Yes,Divorced,28.0,Urban,4612.624854388487,High School,7.816462998743022,-0.5185731405623352,New Castle,4.0
M,No,Married,24.0,Urban,3954.2532685556043,College,7.067052125353577,-0.7303597404407405,New Castle,2.0
M,Yes,Divorced,28.0,Urban,4610.081299762226,College,4.823225261312411,0.015325705106615926,New Castle,2.0
M,No,Divorced,32.0,Rural,5973.757537477417,High School,6.44298941759655,-0.22340791320493686,Manchester,6.0
F,Yes,Divorced,10.0,Urban,3636.634938990719,Graduate School,,-0.09210135976730875,New Castle,8.0
F,Yes,Divorced,25.0,Rural,4018.214266885514,Graduate School,5.413754958953009,0.5471849487958595,Manchester,4.0
M,Yes,Single,33.0,Urban,4550.729620907963,Graduate School,5.5259909786870045,-0.9640658155523125,Manchester,5.0
,Yes,Single,31.0,Urban,4333.345530794942,Graduate School,4.71982975565701,-0.024664742011650406,Manchester,5.0
M,Yes,Single,36.0,Suburban,4520.050986717096,High School,7.187872873173994,0.07623211365349586,New Castle,4.0
F,Yes,Single,24.0,Urban,3152.871524930615,College,3.541091889195065,-0.8625677244430523,London,7.0
F,Yes,Single,44.0,Urban,2925.8038769833092,Graduate School,5.441447415788702,0.15974249329822038,London,5.0
M,Yes,Married,21.0,Urban,4424.424781870732,College,4.570824989103706,-0.3448846640624194,London,5.0
F,Yes,Divorced,34.0,Rural,4885.4730002939905,High School,7.243600557659619,-0.030923929887563574,New Castle,2.0
F,Yes,Divorced,20.0,Urban,4940.179415260362,College,6.383835358502652,0.9120781919345332,Manchester,
M,Yes,Divorced,32.0,Urban,3079.737618734481,Graduate School,4.57460990361368,-0.5371760433946442,New Castle,7.0
M,No,Married,51.0,Suburban,1902.7024893741873,High School,3.5336465358729923,0.1580320228157373,London,1.0
M,Yes,Divorced,35.0,Rural,3897.6970394150303,Graduate School,7.451432281920029,-0.21862763954318995,New Castle,6.0
M,Yes,Single,28.0,Urban,3301.2830083649333,Graduate School,5.946731474812125,0.4425092627183054,New Castle,3.0
F,Yes,Divorced,14.0,Rural,4313.330644640965,Graduate School,5.224562476241083,0.42402565916373314,New Castle,6.0
F,Yes,Married,,Urban,3915.921592173749,Graduate School,4.286177754235772,-0.17120701078943049,New Castle,4.0
F,No,Married,36.0,Rural,4686.716965367928,High School,6.489168651993304,0.6341174795349678,London,5.0
F,Yes,Divorced,22.0,Suburban,4517.822721521049,Graduate School,5.941580182475907,-0.39490201905150485,London,3.0
M,Yes,Divorced,43.0,Suburban,2919.514024043366,Graduate School,5.75968086469809,0.2683004169417256,Manchester,4.0
F,No,Married,31.0,Suburban,4871.952614412043,College,6.537227287159526,-0.7582815632311551,New Castle,3.0
F,Yes,Single,19.0,Urban,3778.0620959166745,High School,4.855695548926898,,London,3.0
M,Yes,Single,42.0,Urban,4254.300120623133,Graduate School,5.51933619375826,0.3466236524611688,London,4.0
F,Yes,Divorced,11.0,Suburban,4699.327517712339,High School,3.76889196968124,0.10042272566308995,Manchester,4.0
F,Yes,Single,30.0,Urban,3956.369348158721,College,5.314261624461524,-0.19650717999873324,New Castle,6.0
M,No,Married,45.0,Rural,4268.2764258795405,Graduate School,6.068668217174687,0.06917660250375463,Manchester,4.0
F,Yes,Divorced,33.0,Urban,3158.839081503681,Graduate School,,-0.5589136020524336,New Castle,4.0
M,Yes,Married,27.0,Suburban,3237.7607055875087,High School,5.7056874532683866,0.27129092812760747,London,5.0
M,No,Married,42.0,Rural,5280.048871498455,High School,7.443493322309928,-0.005605864933964371,London,2.0
M,Yes,Divorced,35.0,Suburban,3725.495992937238,College,6.915038041232417,0.6820537761683014,New Castle,4.0
F,Yes,Married,11.0,Urban,4878.644628595818,College,4.176712922305235,0.14805864272950486,Manchester,1.0
M,Yes,Single,35.0,Suburban,3984.288956293612,,4.140646239690803,0.4756218973282134,London,3.0
M,Yes,Divorced,12.0,,5266.045412980682,High School,3.029012678721334,-0.12194583525825495,New Castle,2.0
F,Yes,Divorced,22.0,Urban,4973.766182327561,College,5.056747224782696,-0.1918946440446621,New Castle,2.0
,Yes,Divorced,27.0,Urban,3530.526480245997,High School,5.102631860773171,0.08253108484502043,London,4.0
F,No,Married,31.0,Rural,4360.260737457557,College,5.373481106101992,0.49668320707129365,Manchester,3.0
F,Yes,Married,20.0,Urban,4056.625573145392,Graduate School,4.979052072684028,0.3087362755350353,Manchester,3.0
F,Yes,Married,24.0,Suburban,4529.2919846947725,High School,5.750948815093969,-0.08119689005648582,New Castle,5.0
M,Yes,Divorced,36.0,Suburban,3623.2462002718953,High School,6.878726438834493,0.3116170436401448,New Castle,6.0
F,No,Married,28.0,Rural,4886.889249428954,Graduate School,6.749627811309728,0.35991722733120185,London,6.0
F,No,Divorced,22.0,Rural,5051.685731486319,High School,8.049569216914389,-0.13667226612993344,Manchester,4.0
M,No,Married,29.0,Suburban,4280.60118717022,College,5.908020335290412,-0.7430984236783124,New Castle,4.0
M,No,Single,20.0,Rural,4701.797400216051,Graduate School,7.20750970922918,-0.7987029986815074,,5.0
M,No,Married,25.0,Rural,3740.7069629185685,Graduate School,6.410688973027795,-0.6394033645680028,London,3.0
F,Yes,Divorced,26.0,Urban,3245.5436019838826,Graduate School,6.581151300164523,0.4005696677273345,,5.0
F,No,Divorced,24.0,Rural,4655.354531773831,High School,7.143801273317107,0.2703261923438808,New Castle,5.0
F,No,Married,25.0,Suburban,5264.236743413551,High School,6.105200861351637,-0.6957768597231121,London,5.0
M,No,Married,23.0,Rural,4859.417809258626,College,7.447837165448108,0.48958617334278964,Manchester,4.0
M,Yes,Single,14.0,Suburban,4128.5548108646535,Graduate School,3.604831478793966,,New Castle,4.0
M,No,Married,24.0,Rural,4524.410450389644,High School,6.538424566758277,0.12940818296731307,New Castle,4.0
F,Yes,Single,27.0,,3962.902149900957,Graduate School,5.1631749441954975,-0.08474006474591578,New Castle,4.0
M,Yes,Single,28.0,Suburban,4072.0571028097997,,6.9445651906664185,0.8890112086305418,New Castle,3.0
F,Yes,Single,29.0,Urban,5517.902011467644,High School,6.527042732483419,-0.17169025824847572,Manchester,0.0
M,No,Single,38.0,Suburban,5679.821623654778,College,7.688308539899187,-0.11978212639910402,New Castle,8.0
F,No,Divorced,39.0,Rural,3461.702370687892,Graduate School,5.641490934700461,,Manchester,4.0
M,Yes,Married,46.0,Rural,3450.311225870494,College,5.88192039544307,0.40103789813056845,London,2.0
F,No,Single,35.0,Urban,5559.149754844159,College,6.24749921168546,0.2202305674996877,New Castle,2.0
,Yes,Married,27.0,Urban,4532.82042533493,High School,4.648321876956827,-0.12365864427475781,London,4.0
F,Yes,Divorced,18.0,Suburban,3923.1597352691842,College,,-0.18311086935703735,New Castle,4.0
M,Yes,Single,35.0,Suburban,3661.278740511856,Graduate School,3.629032156052372,0.27399714591915764,New Castle,4.0
M,Yes,Divorced,40.0,Urban,4160.312244010054,College,6.542669293142344,-0.7956295695591659,Manchester,3.0
M,Yes,Divorced,26.0,Urban,3750.2608097475872,College,4.988033050354107,0.20139395037532137,New Castle,6.0
M,Yes,Married,16.0,Suburban,4175.667809047031,College,4.025317846811518,-0.1943501928838535,New Castle,3.0
M,Yes,Single,28.0,Urban,3634.1941094409385,High School,4.660877306672862,-0.25930902395776134,London,5.0
M,No,Divorced,27.0,Rural,4314.014390743424,High School,7.243541670849401,-0.2677725983250713,Manchester,4.0
F,Yes,Divorced,30.0,Urban,3828.2175677695,Graduate School,1.5396039852934242,-0.25153420686853456,London,4.0
M,No,Married,45.0,Rural,3579.414250788757,High School,5.029682534186465,-0.023970022279965454,London,4.0
F,No,Married,43.0,Suburban,4071.3319667999576,High School,7.081066136955327,0.22814461139328554,Manchester,5.0
F,Yes,Divorced,11.0,Suburban,3922.7892928770243,High School,4.862978686221244,-0.49055030050279813,New Castle,5.0
F,No,Single,20.0,Suburban,5422.7998714602,High School,7.790685542258474,-0.06315578778274339,London,2.0
F,Yes,Single,39.0,Rural,5083.793486449283,College,7.480760292091479,0.572169671281033,Manchester,2.0
M,No,Married,23.0,Rural,5397.519909849307,Graduate School,6.893990250505677,0.22597507083881255,New Castle,5.0
M,Yes,Single,25.0,Urban,3682.5823232861044,College,5.395821035841809,-0.35520580234831844,London,7.0
F,Yes,Divorced,27.0,Suburban,4381.7814751244405,High School,4.046280186823629,0.35905631540946953,Manchester,4.0
M,No,Married,33.0,Rural,5147.347951946857,High School,6.529554850925572,-0.2620193076671263,London,6.0
F,Yes,Divorced,18.0,Urban,3032.2130943736374,Graduate School,3.0084910181440154,-0.3616726364277389,Manchester,4.0
F,Yes,Divorced,38.0,Urban,4014.218457442295,College,7.197758725423735,0.6251947873694776,New Castle,7.0
M,Yes,Single,39.0,Urban,3789.475875391475,High School,7.643313771267258,0.3787691492611205,New Castle,2.0
F,No,Married,33.0,Urban,4378.868968742966,Graduate School,5.235993933599433,0.08455142511406512,New Castle,4.0
M,Yes,Single,19.0,Urban,3725.951500319096,High School,6.545272407083339,0.07750789013113411,London,4.0
M,Yes,Divorced,42.0,Urban,3908.9865073481405,High School,4.212541504670826,-0.6869720329529634,London,4.0
M,No,,14.0,Suburban,6143.194537577958,High School,7.0621712910415,-0.21721061320758125,Manchester,3.0
F,Yes,Single,39.0,Suburban,3913.6065211819114,High School,6.799702706272317,0.536671308078104,London,4.0
M,Yes,Single,33.0,Suburban,3979.5470796178106,College,5.406682011129992,0.7886067353345293,New Castle,2.0
F,Yes,Divorced,26.0,Suburban,3293.1258500269905,Graduate School,5.663589662146986,0.6128538678196475,London,6.0
M,Yes,Divorced,42.0,Urban,3638.3236631711707,College,6.0453239407407615,-0.8825150818603931,London,4.0
M,No,Divorced,40.0,Rural,3942.9222200736995,College,4.316247900207308,-0.6996585970477356,London,6.0
M,No,Married,61.0,Rural,1253.0466261393403,College,3.0648380441854237,0.5325191142721959,Manchester,5.0
M,Yes,Single,39.0,Suburban,3910.3371061999883,College,5.359913826918139,-0.6575675204618192,Manchester,5.0
F,No,Married,39.0,Suburban,3777.0161245481377,Graduate School,6.117549731945735,-1.1360828578622149,London,7.0
