Marital Status,Gender,Age,Brand Loyalty,Renew,Location Code,Hours Online,Education Level,City,Months with Company,Monthly Income
Divorced,Male,56.0,0.08636547491466565,Yes,Rural,6.478393437154262,High School,Udon,60.0,4698.976694295034
Single,Female,54.0,-0.29322073187886655,Yes,Suburban,5.127689352262997,High School,Udon,42.0,5138.995170598889
Divorced,Female,71.0,0.16750736802009702,Yes,Suburban,5.870123211204438,Graduate School,Udon,89.0,4612.995814389997
Married,Female,53.0,0.042025219609918785,No,Urban,6.433663415134202,College,Udon,46.0,5369.811170541057
Married,Male,49.0,0.30081387616990185,No,Rural,5.814145702207748,Graduate School,Udon,77.0,3551.07023766407
Married,Female,54.0,-0.11725185606311206,No,Suburban,5.884426208201306,College,Mahasarakam,52.0,5178.148308799016
Single,Female,46.0,0.050045178763226894,No,Suburban,6.741901742919583,Graduate School,Khon Kaen,79.0,5133.129817476286
Divorced,Male,39.0,-0.8526843405216031,Yes,Suburban,4.109237480441331,Graduate School,Mahasarakam,78.0,4064.5983478897288
Married,Female,57.0,0.034214192104290414,No,Rural,5.209660772758955,High School,Mahasarakam,66.0,4594.315439888511
Divorced,Female,54.0,0.4775108817859772,Yes,Urban,6.305187079927206,Graduate School,Khon Kaen,57.0,4009.181413385343
Single,Female,39.0,0.4632817227617761,Yes,Urban,5.659839924701085,Graduate School,Udon,21.0,5364.200771590586
Divorced,Male,51.0,-0.4322105459632608,Yes,Urban,5.938857308654887,High School,Khon Kaen,64.0,3753.200900422792
Married,Female,55.0,0.09532900729253142,No,Suburban,5.1959511329843036,College,,55.0,5523.917290919399
Divorced,Male,55.0,0.3738841192803964,No,Suburban,5.554426391729338,High School,Udon,71.0,3753.49194012795
Single,Female,44.0,0.045820796185958135,No,Suburban,7.800312381889971,College,,71.0,5356.848422200389
Single,Male,56.0,0.10096261405404587,No,Rural,5.132099755267509,College,Mahasarakam,51.0,5104.345691033364
Divorced,Male,47.0,0.6263600951869217,Yes,Urban,6.433843375251974,College,Khon Kaen,27.0,3843.0852497849537
Single,Male,50.0,0.339953538677188,,Suburban,5.800230914049456,College,Khon Kaen,70.0,3875.5289546920644
Divorced,Female,60.0,0.0735333460998713,No,Rural,5.842778309014561,High School,Udon,48.0,6219.054910777021
Single,Male,34.0,-0.5858882112878026,Yes,Suburban,4.5433598473258225,High School,Khon Kaen,,4763.887756364978
Married,Male,56.0,-0.03523818953911542,No,Rural,3.9637669319799196,College,Khon Kaen,,4648.730125007224
Single,Female,58.0,-0.1866867003595994,No,Suburban,5.509682696698208,High School,Udon,75.0,5728.554877273509
Divorced,Male,56.0,0.07725429338884618,No,Rural,4.725308179257622,Graduate School,Udon,54.0,4188.006676622042
Married,Female,61.0,-0.3921256772071563,Yes,Suburban,7.62170344578425,High School,Mahasarakam,81.0,2195.2723917021954
Single,Female,64.0,-0.6703919914441009,Yes,Urban,4.569815505436843,Graduate School,Udon,,2779.118683482577
Divorced,Female,49.0,0.09081772520434062,No,Rural,6.5513704327330275,Graduate School,Mahasarakam,70.0,5801.144916589772
,Male,53.0,-0.02174011302647408,Yes,Rural,5.75642372411027,High School,Mahasarakam,61.0,4952.808097829362
Divorced,Male,60.0,0.022106507141224946,,Urban,5.084460719287968,High School,Khon Kaen,54.0,4864.045240428459
Single,Female,58.0,0.06418487331462322,No,Rural,3.59838636039657,Graduate School,Mahasarakam,47.0,3786.4662372565426
Married,,50.0,0.21351243056725686,No,Rural,7.052081506836031,College,Khon Kaen,69.0,4331.822777537619
Single,Female,49.0,-0.48650123480581897,Yes,Urban,6.5228330110110555,High School,Mahasarakam,50.0,4450.639758795014
Married,Male,46.0,0.7896782865495567,Yes,Urban,6.872269891428034,High School,Mahasarakam,56.0,5039.618835916139
Married,Female,54.0,0.21174183810857264,Yes,Urban,6.12419733601865,College,Mahasarakam,69.0,4123.29805896326
Single,Male,63.0,-0.4866828243836626,No,Suburban,3.4123566282403295,,Khon Kaen,66.0,6185.726842000429
Married,Female,54.0,-0.07154769940526318,No,Rural,6.448029297147657,Graduate School,Khon Kaen,48.0,5757.30671895999
Divorced,Male,52.0,0.5152642491950046,No,Rural,5.237617376150992,College,Udon,56.0,4251.080143171149
Married,Female,63.0,0.3334987910089842,Yes,Rural,7.0646523357527125,High School,Mahasarakam,,4258.432518249267
Single,Male,42.0,0.6571972530938855,No,Rural,6.25451745325368,College,Udon,31.0,
Divorced,Male,51.0,0.4303333433329205,No,Urban,8.877962110027834,College,Mahasarakam,99.0,6601.504907536037
Married,Male,58.0,-0.18129139965200292,No,Suburban,6.583225421724163,College,Mahasarakam,102.0,5817.444501399622
Divorced,Female,52.0,0.28019372006497323,Yes,Urban,7.863955324731041,Graduate School,Udon,31.0,4090.2373686804585
Single,Female,55.0,-0.379694813935187,Yes,Urban,5.7730939527238325,College,Mahasarakam,48.0,4132.522726518939
Divorced,Female,51.0,0.12960532487613657,Yes,Urban,6.393341678610304,College,Mahasarakam,75.0,5752.312135264043
Married,Female,51.0,-0.05399984720749951,No,Rural,6.5366450153832885,Graduate School,Udon,44.0,5062.9835671961555
Married,Female,44.0,-0.11662200477903112,No,Suburban,5.427122194956653,High School,Mahasarakam,37.0,4207.089658820878
Divorced,Female,53.0,0.25371642118421917,Yes,Urban,6.377215439090661,Graduate School,Udon,47.0,3982.6720191442614
Married,Female,56.0,-0.10948225708018727,No,Rural,6.801148736255687,High School,Udon,76.0,7122.430189386769
Married,Female,48.0,-0.134424984971583,Yes,Urban,4.59719431813834,Graduate School,Mahasarakam,26.0,3199.849101383755
Single,Male,49.0,-0.9187256204981862,Yes,Suburban,,Graduate School,Udon,67.0,1798.933785889079
Divorced,Female,44.0,-0.31091515319287777,Yes,Suburban,5.586637922804598,College,Udon,92.0,4033.184734240561
,Female,64.0,0.7039701106985251,Yes,Rural,7.224876093319528,High School,Udon,92.0,4728.194212906693
Divorced,Female,43.0,,Yes,Suburban,6.574089919790241,College,Khon Kaen,70.0,4846.477340821113
Single,Female,50.0,-0.10206174455009565,Yes,Urban,6.310094390560357,High School,Udon,80.0,3764.219586224702
Married,Female,49.0,0.5951464157914721,No,Rural,5.37548718741793,Graduate School,Udon,74.0,3511.79584088134
Married,Male,54.0,0.05904939857600047,Yes,Urban,6.020943407604376,High School,Khon Kaen,46.0,3782.082824944183
Single,Male,42.0,0.7798399672431913,No,Rural,6.701663153397806,College,Udon,41.0,4327.34549447296
Married,Male,53.0,0.008703676502715252,No,Suburban,5.121417777692606,High School,Mahasarakam,34.0,4764.386234619024
Single,Male,60.0,0.059870321730459836,No,Urban,3.121972464302929,Graduate School,Mahasarakam,49.0,3530.2236421674174
Single,Male,40.0,-0.1967982730047254,Yes,Rural,3.1634492837416355,College,Khon Kaen,35.0,4997.9325772800175
Divorced,Male,51.0,-0.2011578840545249,Yes,Urban,6.033310917251127,High School,Mahasarakam,86.0,3699.9694401059824
Married,Female,46.0,0.07819686550743801,No,Rural,5.016297502574757,College,Udon,58.0,4058.5827928110675
Divorced,Female,47.0,0.263634635513259,No,Rural,4.333069710155644,College,Udon,43.0,4477.531314389592
Divorced,Female,34.0,-0.14007247403698753,Yes,Suburban,4.835885511096422,Graduate School,Khon Kaen,78.0,5284.881275564052
Divorced,Male,62.0,0.16993670804311248,Yes,Suburban,6.961854060806784,College,Udon,67.0,5278.606303717421
Single,Female,56.0,0.0881220663007534,Yes,Urban,6.697799342035162,High School,Udon,48.0,4249.608499490425
Married,Male,52.0,-0.08996234072846937,No,Rural,5.140204199555182,High School,Khon Kaen,47.0,5193.766570426658
Divorced,Female,53.0,-0.7110208656679801,Yes,Suburban,5.274950801086815,High School,Mahasarakam,44.0,2888.765336582229
Married,Male,35.0,-0.5424144661229796,Yes,Suburban,,Graduate School,Udon,47.0,3551.0131364335366
Married,Female,66.0,0.5342791619627612,Yes,Urban,7.293367956236908,Graduate School,Khon Kaen,42.0,5548.190886835139
Single,Male,48.0,0.4178736046583805,Yes,Rural,5.979808561296989,College,Udon,11.0,4270.101813094216
Divorced,Female,51.0,-0.10144075632719896,Yes,Urban,5.542777306732479,Graduate School,Udon,61.0,4322.189387447541
Married,Female,57.0,0.2506791370009456,No,Suburban,5.729446683740189,Graduate School,Khon Kaen,71.0,6380.73326549351
Single,Male,54.0,0.22717691859006106,Yes,Suburban,6.053222118633555,High School,Khon Kaen,,3418.539900107982
Single,Female,,0.03698809369808165,No,Urban,5.785241555291009,Graduate School,Mahasarakam,50.0,5978.866838073408
Divorced,,54.0,-0.4103082539438523,No,Suburban,7.656137030486715,High School,Mahasarakam,69.0,6987.080115022383
Single,Male,49.0,-1.0654709851194517,Yes,Urban,5.205108667337541,Graduate School,Khon Kaen,72.0,3639.0438456179445
Divorced,Female,40.0,0.19396129101205417,Yes,Suburban,7.674819689156507,Graduate School,Khon Kaen,56.0,4171.865118122241
Married,Female,59.0,-0.012381478978030158,No,Rural,6.758279464412566,Graduate School,Mahasarakam,49.0,6870.464510492675
Married,Female,47.0,-0.49321272134158056,No,Suburban,7.354109183742259,High School,Khon Kaen,76.0,6170.535913542671
Single,Female,50.0,-0.054935771647810716,Yes,Urban,5.344246747290549,Graduate School,Mahasarakam,88.0,4035.123131860477
Divorced,Female,58.0,-0.2576271837575337,Yes,Urban,7.208010266856493,College,Khon Kaen,94.0,3108.485295168288
Divorced,Female,50.0,0.10030009228121431,Yes,Suburban,4.994281390704523,High School,Mahasarakam,54.0,5724.497964835032
Divorced,Female,45.0,-0.22880362703820595,Yes,Suburban,5.597457462359362,College,Udon,56.0,3338.936157102751
Married,Female,48.0,-0.1277427918898697,No,Rural,6.849919214811691,College,Udon,53.0,4945.474400270527
Single,Female,52.0,0.16249490157926583,Yes,Suburban,5.803921530261664,Graduate School,Udon,29.0,3364.609359459896
Single,Female,,-0.4151258041808962,Yes,Suburban,5.517557952220942,College,Udon,68.0,4688.149703707033
Single,Female,52.0,0.3219576352061116,Yes,Suburban,5.078899736546235,Graduate School,Mahasarakam,51.0,5323.929120031211
Divorced,Male,52.0,-0.38266437196634806,No,Suburban,6.280940963895468,High School,Udon,87.0,5315.9018577591205
Married,Male,58.0,-0.11927099131538449,Yes,Urban,5.305627171969349,College,Mahasarakam,57.0,4329.8785306340205
,Male,50.0,-0.4116068448732071,Yes,Suburban,5.3517131296576705,Graduate School,Udon,43.0,3650.8639561007803
Married,Female,57.0,-0.4397528078476972,No,Rural,5.654986331506145,High School,Mahasarakam,62.0,6619.974151603452
Divorced,Female,47.0,-0.3392570079437871,Yes,,6.531952110135269,College,,70.0,4439.384278345952
Single,Male,51.0,-0.3334814508249411,Yes,Urban,,Graduate School,Mahasarakam,86.0,4021.0168310602467
Single,Female,40.0,-0.623784763311423,Yes,Suburban,6.035131675685071,Graduate School,Mahasarakam,68.0,3086.6876636490115
Divorced,Male,43.0,-0.4617179109995494,Yes,Urban,5.259690801343986,College,Mahasarakam,57.0,4086.7952217763172
Single,Female,68.0,-0.11496541833725793,No,Rural,4.667138413186928,College,Mahasarakam,42.0,6218.316673635003
Married,Female,55.0,-0.19895923954625677,No,Rural,5.807124568912001,Graduate School,Udon,51.0,5455.10039252583
Divorced,Female,48.0,0.4911737984758199,Yes,Urban,4.097900439077171,College,Udon,34.0,4807.624786721358
Married,Female,61.0,0.6317630669430236,Yes,Urban,7.083793528577924,,Mahasarakam,43.0,4610.9010746777785
Divorced,Female,51.0,0.7720782072894354,No,Suburban,5.5398883446688405,Graduate School,,30.0,3264.4695073328003
Divorced,Female,61.0,0.3040981928559065,Yes,Suburban,7.015739595981874,High School,Mahasarakam,52.0,3908.9392698334705
Divorced,Female,37.0,-0.6707462657740298,Yes,Urban,3.7785023152780957,High School,Khon Kaen,84.0,5286.978949486217
Single,Female,56.0,-0.017161848374041694,No,Rural,6.248006810247575,Graduate School,Mahasarakam,,5514.625331543838
Single,Male,52.0,-0.09519942009265786,No,Suburban,5.413525297801799,Graduate School,Udon,73.0,5199.512130717016
Divorced,Female,57.0,0.2572506698688538,Yes,Suburban,7.217283494740203,High School,Khon Kaen,41.0,
Married,Male,47.0,0.3595976150965091,No,Suburban,6.34706815997352,Graduate School,Mahasarakam,73.0,4277.155446191521
Divorced,Male,45.0,-0.3662240069585465,Yes,Rural,4.055398911041986,High School,Mahasarakam,67.0,5125.136428783263
Married,Female,58.0,-0.23122521947402136,No,Suburban,4.5511588756807955,Graduate School,Udon,57.0,6182.443511467541
Single,Female,46.0,0.4710390725653146,No,Suburban,5.8050926066162525,High School,Khon Kaen,66.0,4060.581507925204
Single,Male,56.0,0.49519500641671615,Yes,Rural,8.476012212828728,College,Mahasarakam,38.0,3579.67991691929
Single,Female,63.0,-0.06230634911057353,Yes,Suburban,7.188401434267037,High School,Udon,72.0,3318.9829183060065
Single,Male,58.0,0.10516760883156297,Yes,Suburban,7.509900346244803,,Khon Kaen,52.0,2880.1227714102165
Divorced,Female,51.0,-0.14055956912726575,Yes,Suburban,4.465217152106403,College,Khon Kaen,42.0,4869.206018534187
Divorced,Male,49.0,0.18221912108286362,No,Rural,7.334055131729896,College,Khon Kaen,34.0,6487.219264942226
Single,Male,48.0,-0.2128688334224066,Yes,Rural,4.700824221477059,High School,Udon,40.0,5572.414092534138
Single,Male,,0.08615459417684841,No,Suburban,7.898855130923245,College,Khon Kaen,88.0,6555.503263488094
Married,Male,53.0,,No,Suburban,4.841531887731451,College,Khon Kaen,50.0,
Divorced,Female,48.0,-0.028371356103817025,Yes,Suburban,4.168305569462557,Graduate School,Khon Kaen,61.0,4206.742126430194
Single,,45.0,-0.2087558237563959,Yes,Suburban,5.2107777621009355,College,Udon,87.0,3366.285841593526
Single,Male,45.0,-0.22609868925807286,Yes,Suburban,6.846376991468137,High School,Udon,51.0,3659.1728532546795
Divorced,Male,55.0,0.21174633379651034,No,Rural,3.25353103619537,College,Mahasarakam,30.0,3239.5015951018886
Single,Male,59.0,0.7461136168204269,Yes,Suburban,7.208613320988056,High School,Udon,51.0,4691.611565194687
Single,Male,46.0,-0.13262752579279274,Yes,Urban,5.190043279558306,High School,Udon,82.0,4906.341935645379
Single,Male,52.0,-0.40386494439077436,Yes,Urban,5.486560153421935,High School,Udon,61.0,4160.910430196777
Single,Female,61.0,0.35194339781786954,Yes,Rural,4.494189442677928,High School,Udon,79.0,5675.957314091683
Divorced,Female,40.0,0.007053732164662846,Yes,Suburban,4.398328305414356,High School,,100.0,5081.408279782442
Divorced,Female,69.0,0.18496411727155615,Yes,Rural,7.2543945514317745,Graduate School,Udon,69.0,3512.1973509191466
Married,Male,60.0,0.12546602467011747,Yes,Urban,6.201507528634027,College,Mahasarakam,73.0,4280.516904455288
Married,Male,50.0,-0.26596818945965506,,Rural,8.092932420669174,Graduate School,Mahasarakam,70.0,7562.836115177663
Single,Female,38.0,,Yes,Suburban,5.580333557703012,High School,Mahasarakam,71.0,5293.113157699991
Married,Male,59.0,-0.2663495039590204,No,Suburban,5.945632963325408,College,Khon Kaen,43.0,5935.458504340776
Divorced,Male,48.0,0.10993409886165359,No,Rural,5.236917754445854,High School,Mahasarakam,82.0,4827.189087412477
Married,Male,46.0,-0.17670433585505546,No,Suburban,6.238051491747679,High School,Mahasarakam,55.0,4738.157313474198
Single,Female,70.0,0.4166143538338599,Yes,Urban,9.496016117469235,,Khon Kaen,70.0,2437.2132099432106
Divorced,,70.0,-0.08506343662487476,Yes,Suburban,6.830494487552451,Graduate School,Mahasarakam,86.0,2461.940193250216
Single,Female,41.0,-0.28463296144725164,Yes,Suburban,4.674284950376877,Graduate School,Mahasarakam,52.0,4248.0283850475425
Single,Female,51.0,-0.06293123099368697,No,Suburban,4.047359319791423,Graduate School,Mahasarakam,68.0,3711.776916221254
Married,Female,67.0,-0.15695583094310606,Yes,Urban,6.454374156375261,College,Udon,55.0,3544.74445683291
Divorced,Male,61.0,-0.625770705696628,Yes,Urban,5.549060973401996,Graduate School,,49.0,3721.955135275645
Single,Female,58.0,-0.5485126715400555,No,Suburban,5.120030920001883,Graduate School,Udon,38.0,4461.760269598733
Single,Male,66.0,-0.06663571509604149,Yes,Rural,7.425862055145235,High School,Khon Kaen,62.0,3509.091771032387
Married,,54.0,0.19480086082113138,Yes,Suburban,5.465257250587449,College,Khon Kaen,48.0,3400.5424330466167
Single,Male,51.0,0.10736524022771024,No,Suburban,5.779156556399364,Graduate School,Khon Kaen,45.0,5197.457580941109
Divorced,Female,49.0,-0.4196445691726337,Yes,,5.194217986585551,Graduate School,Khon Kaen,77.0,4728.288983868588
Divorced,Male,42.0,0.0952136170778096,No,Rural,7.147189309228215,College,Mahasarakam,67.0,5589.181855242456
Single,Male,53.0,0.2994586765450382,Yes,Suburban,5.452572272618861,College,Mahasarakam,79.0,4307.212489131595
Divorced,Female,43.0,0.486916554327851,Yes,Urban,3.730650276523479,College,,69.0,4792.860217693177
Divorced,Female,49.0,-1.0706204016952474,Yes,Urban,4.981054805399536,High School,Udon,54.0,3090.5630140608423
Married,Male,45.0,0.1304619343460267,No,Rural,5.694753910718404,College,Udon,89.0,3467.2595109775375
Divorced,Male,41.0,-0.08147329284548271,Yes,Urban,3.8464509266336315,College,Khon Kaen,44.0,4982.816619462989
Single,Male,62.0,0.3400990716077879,Yes,Urban,7.214380875151775,College,Khon Kaen,40.0,4573.117168779377
Single,Male,43.0,0.20884663208196186,No,Suburban,6.374534820222371,College,Mahasarakam,15.0,3687.3504095405497
Divorced,Female,52.0,,Yes,Suburban,5.131421194324263,College,Mahasarakam,84.0,5007.674322289987
Married,Female,49.0,0.20802775066987023,No,Rural,4.459200547320936,Graduate School,Udon,77.0,3296.1679813917162
Married,Female,51.0,-0.04011605585559652,No,Rural,5.90123105159517,Graduate School,Mahasarakam,35.0,5615.117957185456
Divorced,Female,49.0,0.161339293946657,Yes,Suburban,5.064442956323322,College,Mahasarakam,36.0,3998.374662789766
Single,Female,52.0,0.30038940471934134,No,Rural,7.715838289797716,College,Khon Kaen,79.0,5408.43625344261
Married,Male,44.0,0.3898317699783323,Yes,,4.553135350707853,Graduate School,Mahasarakam,83.0,5717.141330255422
Divorced,Male,40.0,-0.1808872363242347,Yes,Urban,7.218372801375344,High School,Mahasarakam,58.0,3918.798261497301
Married,,58.0,-0.09163986896454951,Yes,Urban,6.308950815539443,College,Udon,42.0,2751.19664199189
Single,Male,61.0,,No,Suburban,5.104049015261092,Graduate School,Udon,59.0,5983.179888180812
Married,Male,44.0,-0.31149349833192597,Yes,Urban,4.6695821108873545,College,Udon,74.0,5075.186767447488
Married,Male,50.0,0.1911784814299546,No,Rural,6.15356312269992,High School,Udon,53.0,5491.072843797591
Married,Male,,0.14609941689683262,No,Rural,6.61108042149253,Graduate School,Udon,22.0,5741.315769180851
Single,Female,51.0,0.26182857228757656,Yes,Suburban,5.245127088850663,College,Khon Kaen,78.0,5384.895501794623
Single,Male,50.0,-0.3256805863709106,No,Rural,6.575866707148775,College,Khon Kaen,84.0,5559.453317894709
Divorced,Male,50.0,0.8233476365523169,Yes,Urban,5.991123002786296,High School,Mahasarakam,49.0,4294.280909226814
,Female,38.0,0.33336940943420257,No,Rural,6.073776386462409,Graduate School,,64.0,4443.98534001227
Single,Female,53.0,0.08030022282404908,No,Suburban,6.9131468634665545,College,Mahasarakam,,6381.992351108358
