Sex,Education Level,Marital Status,Location Code,Brand Loyalty,City,Age,Active online hours,Monthly Income,Months after becoming member,Renew
Female,College,Divorced,Urban,-0.8508277796131716,Khon Kaen,45.0,5.479088339844618,4506.781424241463,26.0,Yes
Female,Graduate School,Single,Urban,0.1730590432335248,Udon,60.0,3.9197920482412,4923.327599704487,30.0,Yes
Male,Graduate School,Married,Rural,0.45351800919238794,Udon,35.0,5.044473630286011,5744.1823289245995,82.0,No
Male,High School,Single,Suburban,-0.6054718692005975,Mahasarakam,67.0,5.454961278416106,5412.134291233737,26.0,No
Male,High School,Single,Suburban,0.06869574952125845,Mahasarakam,68.0,4.466239000308301,,29.0,Yes
Male,Graduate School,Divorced,Urban,-1.0157217582915377,Udon,48.0,5.490822560010588,5051.282820436372,84.0,Yes
Female,Graduate School,Divorced,Rural,0.4167047294394732,Khon Kaen,44.0,4.332405911885487,3613.716613204705,63.0,No
Female,Graduate School,Married,Suburban,0.14156464420989245,Udon,63.0,7.29008457480972,4445.64263327521,56.0,Yes
Female,Graduate School,Single,Rural,0.5758906841906812,,56.0,5.896820503597233,4782.578539888881,59.0,No
Female,High School,Married,Rural,-0.4759783844903678,Mahasarakam,49.0,5.1632793374889205,6863.591095465943,67.0,Yes
Male,Graduate School,Married,Urban,-0.0889891798947523,Khon Kaen,56.0,5.435207804020598,3917.278893082101,29.0,No
Male,Graduate School,Divorced,Suburban,-0.14894714441531695,Udon,56.0,4.757644335241282,4491.6923106719605,53.0,Yes
Male,Graduate School,Single,Urban,0.07417882079608869,Udon,56.0,5.10369195390289,4393.729432349441,58.0,Yes
Female,High School,Divorced,Rural,0.2993457554764345,Khon Kaen,57.0,6.291948528725859,5171.737304145897,51.0,No
Female,High School,Single,Urban,-0.5283148187028899,,51.0,7.302652587095258,4961.807498610705,41.0,Yes
Female,,Married,Rural,0.6160834151883651,Udon,58.0,3.078897744787837,3894.2778576115884,41.0,No
Male,College,Single,Suburban,0.13745016848472968,Udon,28.0,7.666899464568763,,98.0,Yes
Male,College,Single,Suburban,-0.028666138226275024,Mahasarakam,47.0,6.301089311164424,4723.486405701088,80.0,Yes
Male,College,Married,Urban,0.5279597498074199,Udon,39.0,4.734359039320672,2088.291830183691,41.0,No
Female,College,Divorced,Rural,0.5569654849383967,Khon Kaen,37.0,5.918937453246643,3750.3185117381418,72.0,No
Male,Graduate School,Single,Urban,0.28927249898752516,Khon Kaen,53.0,6.355857368091692,3632.279527055122,73.0,Yes
Male,Graduate School,Divorced,Rural,0.5468355991974578,Mahasarakam,59.0,5.546520419199365,4421.793895311987,46.0,No
Female,College,Married,Rural,0.2512122541690421,Khon Kaen,70.0,7.588056789803966,4603.964692857382,72.0,No
Male,College,Single,Urban,-0.28014268092620437,Khon Kaen,47.0,4.568725228776691,4680.0479133540675,58.0,Yes
Female,Graduate School,Single,Rural,0.46038326834664434,Mahasarakam,55.0,6.097359549724289,5415.968734739443,81.0,No
Male,College,Divorced,Suburban,-0.38664504258144067,Udon,68.0,5.29038203624921,5148.182123045689,58.0,Yes
Male,High School,Divorced,Suburban,-1.0389662500084236,Udon,37.0,4.791287650792668,5679.22586301226,58.0,Yes
Male,Graduate School,Married,Rural,-0.29733938142516786,Udon,44.0,5.7391691081804,5218.158686832101,57.0,No
Male,Graduate School,Single,Rural,-1.3687209405068548,Khon Kaen,66.0,4.724241649033632,4790.416989861416,50.0,Yes
Female,High School,Married,Suburban,0.5040572287806102,Khon Kaen,31.0,2.5815043886690257,4588.333428720707,68.0,No
Male,College,Divorced,Suburban,-0.13105915029755294,Mahasarakam,53.0,6.432561183689394,3497.225596801048,38.0,Yes
Female,Graduate School,Single,Rural,0.42554743914283333,Mahasarakam,58.0,5.369984974866134,4352.739796231697,62.0,No
Male,High School,Married,Suburban,-0.2768889498271836,Mahasarakam,47.0,5.5567433556790675,4902.670696491953,23.0,Yes
Female,Graduate School,Single,,0.254154358396355,Mahasarakam,47.0,7.048074845319019,5689.958785151201,59.0,No
Male,College,Single,Rural,0.873360456701835,Khon Kaen,46.0,4.671838467200576,4897.140094004856,40.0,
Male,Graduate School,Married,Urban,-0.5928228722122875,Mahasarakam,46.0,6.25201484250152,4481.6316502275695,33.0,Yes
Male,Graduate School,Married,Suburban,0.36927503492902714,Udon,58.0,5.267213756419128,3985.9269897813774,40.0,No
Male,High School,Single,Urban,0.3405611060386337,Khon Kaen,50.0,5.1625562985678135,5124.621430754277,33.0,Yes
Female,High School,Married,Rural,0.2912429377376895,Mahasarakam,57.0,5.159624186391227,5541.001374130406,39.0,No
Male,Graduate School,Divorced,Rural,-0.06563434046588282,Udon,60.0,7.110364328316169,4278.159325764762,35.0,Yes
Male,Graduate School,Divorced,Suburban,0.3588158005380921,Mahasarakam,53.0,6.809586147244493,4288.912001506527,86.0,Yes
Male,Graduate School,Divorced,Suburban,0.3848911948941097,Khon Kaen,50.0,3.6113218597329424,5337.590660751367,35.0,No
,Graduate School,Married,Suburban,-0.10924402980963183,Mahasarakam,34.0,4.313710713614987,4666.467885406629,71.0,Yes
Female,Graduate School,Divorced,Urban,0.00042008504281965814,,59.0,6.947166530900106,3808.3701694487618,29.0,Yes
Male,High School,Divorced,Suburban,-0.1825402530915587,Udon,55.0,4.976018837307658,5499.555013214007,54.0,Yes
Female,Graduate School,Single,Urban,-0.330714373930805,Udon,55.0,4.37626843994355,3269.077698290258,58.0,Yes
Female,College,Married,Urban,0.07425338390098915,Udon,32.0,4.554810689604073,4246.394244267627,59.0,Yes
Male,College,Single,Rural,-0.7489655541898724,Khon Kaen,45.0,5.90090139451249,4649.573367254273,,No
Male,Graduate School,Divorced,Urban,-0.8081395441682316,Udon,53.0,4.413884680728888,4416.708537723985,70.0,Yes
Female,College,Single,Urban,0.31402771305972504,Khon Kaen,51.0,4.936810428576528,5448.986930215621,55.0,No
Female,College,Married,Rural,0.530192409761731,Khon Kaen,57.0,5.976160307771304,5928.99430097468,43.0,No
Male,College,Divorced,Urban,-1.0982011266397727,Mahasarakam,47.0,5.710662093264801,5270.260384477315,78.0,
Female,Graduate School,Divorced,Urban,0.08359473498605594,Mahasarakam,42.0,6.471929539316473,5395.300987104417,47.0,Yes
Male,College,Married,Urban,-0.1226033294454599,Udon,62.0,5.8490833524238095,5794.582209060975,75.0,Yes
Male,Graduate School,Single,Suburban,,Khon Kaen,45.0,5.151238057498438,5866.252916568088,71.0,Yes
Male,High School,Divorced,Suburban,-0.5002802581087988,Udon,67.0,5.196745196771099,5302.716540624978,60.0,Yes
Female,High School,Divorced,Urban,,Mahasarakam,52.0,3.035772568251213,4652.186864854069,63.0,Yes
Female,Graduate School,Single,Urban,-0.22602822578751203,Udon,44.0,6.0185155058998365,4689.2808986779,79.0,Yes
Female,College,Married,Suburban,0.4378218044906546,Mahasarakam,51.0,5.0241213786668135,5988.070488636523,50.0,No
Male,Graduate School,Married,Rural,-0.11938622284920898,Mahasarakam,53.0,4.889209637908485,5228.9961935523725,54.0,No
Male,High School,Divorced,Urban,0.35778025837239313,Khon Kaen,30.0,8.434132776064306,2826.4293112710175,33.0,Yes
Female,High School,Divorced,Urban,-0.21549312506663051,Mahasarakam,62.0,5.448308994939809,4489.096854943388,26.0,Yes
Female,College,Married,Urban,0.2930956289203246,Khon Kaen,65.0,5.7156160985068984,6461.308721128169,86.0,Yes
Female,Graduate School,Divorced,Urban,-0.8793620897491573,Khon Kaen,49.0,7.082125237620291,4376.882799570082,51.0,Yes
Female,Graduate School,Married,Rural,0.4055151871680956,Udon,43.0,8.099763989031935,3591.005522299417,60.0,No
Female,Graduate School,Married,Suburban,0.06290023819061756,Mahasarakam,45.0,6.436517640424643,4303.776710405787,65.0,
,High School,Divorced,Rural,-0.3692368931728037,,37.0,6.09028994611682,,73.0,No
Female,High School,Single,Suburban,-0.2069887016275146,Mahasarakam,43.0,4.946566807932361,4314.227904093242,39.0,Yes
Female,College,Single,Urban,0.6453593659336921,Udon,58.0,5.793189964347741,5403.800753405908,48.0,Yes
Male,College,Divorced,Urban,,Mahasarakam,49.0,6.065899931253714,5708.608657948225,81.0,Yes
Male,High School,Married,Rural,-0.26782228350368753,Mahasarakam,46.0,3.7226915430823087,4185.060874314991,55.0,No
Male,Graduate School,Single,Suburban,-0.3103208261767549,Udon,65.0,4.4228863585101275,5681.072836363629,61.0,Yes
Female,Graduate School,Married,Rural,-0.16358498738849023,Khon Kaen,50.0,3.671572463344421,3928.7621987056887,53.0,No
Male,Graduate School,Divorced,Suburban,-0.09456080404998352,Khon Kaen,54.0,3.847042117523587,4218.442727028086,34.0,Yes
Male,High School,Divorced,Rural,-0.5357060670122604,Mahasarakam,43.0,3.171763616344435,6074.211447261908,19.0,Yes
Male,Graduate School,Single,Rural,-0.6503962625892719,Udon,66.0,4.215695099840085,3455.253647527008,68.0,Yes
Male,College,Divorced,,-0.025333400817656355,Khon Kaen,47.0,7.374992514887026,4749.0126196697165,55.0,Yes
Male,Graduate School,Single,Rural,0.44439274979903226,Mahasarakam,64.0,3.1570120909348898,6681.232400870928,57.0,No
Male,High School,Single,Suburban,-0.737081174714998,Udon,52.0,5.641631782424657,4141.582801174032,76.0,Yes
Female,College,Single,Urban,-0.48758588296345035,Khon Kaen,57.0,3.4764023095349623,4659.81161049302,40.0,Yes
Male,Graduate School,Divorced,Suburban,-0.33776151068887067,Khon Kaen,53.0,4.546067149585102,6302.026925426576,56.0,Yes
Male,High School,Married,Rural,0.7471521461315245,Mahasarakam,55.0,5.355283427386988,6468.038073794124,55.0,No
Male,Graduate School,Single,Urban,-0.22816867936140148,Mahasarakam,49.0,4.4288187043850495,5502.354459237746,45.0,Yes
Male,High School,Married,Rural,0.2771468274876627,Udon,43.0,4.527954906223256,5010.169091386018,67.0,No
Male,High School,Single,Suburban,-0.45720043536599836,Mahasarakam,58.0,5.1387107671716175,5125.763041849634,52.0,Yes
Female,,Divorced,Suburban,-0.3303340003492333,Khon Kaen,49.0,4.960033258434194,4800.910701842474,29.0,Yes
Female,High School,Divorced,Urban,0.23782661506337993,Khon Kaen,55.0,5.942631970899562,3870.2299828555233,66.0,Yes
Female,High School,Married,Urban,-0.4586809336045018,Khon Kaen,39.0,6.318792286688131,5701.741771063192,52.0,
Female,Graduate School,Married,Rural,-0.43993581671088783,Udon,46.0,4.756230441329514,5919.946774484102,50.0,No
Female,College,Divorced,Urban,0.27926930788268894,Khon Kaen,38.0,4.183232480557666,4922.150163040418,28.0,No
Male,Graduate School,Divorced,Suburban,0.6376512751295911,Udon,43.0,2.780603413464144,7354.502121245992,51.0,No
Female,High School,Married,Rural,1.5000000000000002,Udon,50.0,6.797907035546787,3259.4242773726464,89.0,No
Male,Graduate School,Married,Urban,0.2453783196401073,Udon,49.0,5.5731702769299005,4789.582461776609,65.0,Yes
Male,High School,Married,Suburban,-0.25883623605586753,Mahasarakam,53.0,6.088975044078996,4605.083526819896,54.0,No
,High School,Divorced,Urban,-0.3508315769828774,Mahasarakam,61.0,5.291870199630316,4451.434306436571,47.0,Yes
Male,High School,Single,Rural,-0.306331747511574,Khon Kaen,58.0,4.791225028186993,5425.872973555969,46.0,Yes
Female,Graduate School,Divorced,Urban,-0.4414850583125175,Khon Kaen,,6.6614441697687905,5343.797648570986,61.0,Yes
Female,College,Divorced,Suburban,-0.220936136119398,Khon Kaen,52.0,5.05385096170677,3523.920334081809,78.0,Yes
Female,Graduate School,Divorced,Urban,-0.7556649359823856,Mahasarakam,51.0,3.9064179470755294,6788.0243514549475,44.0,Yes
,Graduate School,Single,Suburban,0.42864218273575855,Khon Kaen,49.0,8.515211235500432,4995.973295473298,,Yes
Male,Graduate School,Divorced,Urban,0.5448848095063946,Mahasarakam,55.0,4.9833279351144135,4141.085373786123,41.0,Yes
Female,High School,Single,Urban,-0.41216391275729797,Khon Kaen,34.0,6.424719182166732,5315.023637579836,52.0,Yes
Male,High School,Married,Urban,0.41499379207271125,Khon Kaen,55.0,6.198106173094674,5497.471037398657,54.0,Yes
Male,Graduate School,Divorced,Urban,0.9794270619680305,Udon,40.0,6.205710528034738,7173.120243480431,36.0,Yes
Male,Graduate School,Divorced,Urban,-0.9794264233068377,Udon,55.0,5.421881562886054,6999.4068604334925,47.0,Yes
Female,College,Divorced,Suburban,-0.6808371382100327,Khon Kaen,30.0,7.911455360188006,4398.79710198346,32.0,Yes
Male,Graduate School,Divorced,Urban,0.08594211746880445,Udon,61.0,5.90390545406567,6087.293678510356,31.0,Yes
Male,Graduate School,Divorced,Suburban,-0.3097856414211027,Udon,50.0,5.6685524984296976,3615.6875177102784,62.0,Yes
Female,High School,Married,Rural,-0.3369042512045228,Khon Kaen,67.0,7.994286325539164,4089.3502475576183,26.0,
Female,Graduate School,Single,Urban,-0.026934298989259357,Mahasarakam,59.0,7.821982600946477,4949.511208156914,42.0,Yes
Female,College,Married,Rural,0.05824535146555247,Mahasarakam,39.0,6.050199315658213,4877.766940054688,48.0,No
Male,High School,Divorced,Urban,-0.6253264958182629,Mahasarakam,64.0,5.038138054303171,5877.141419239817,75.0,Yes
Female,College,Divorced,Rural,0.25124391552876474,Khon Kaen,67.0,5.886412005934208,4140.18769742127,39.0,No
Male,Graduate School,Married,Urban,-0.46495900866880757,Khon Kaen,30.0,4.86974943685814,5820.478031533748,47.0,Yes
Female,Graduate School,Married,Rural,0.7550094251886716,Khon Kaen,65.0,4.7189595418079575,4929.66811781168,57.0,No
Male,College,,Suburban,-0.29420040428790606,Mahasarakam,43.0,3.9197920907596244,4790.903941686148,67.0,No
Female,Graduate School,Single,Suburban,-0.7480941666993477,Mahasarakam,46.0,5.188559077445389,4188.229969455059,61.0,Yes
Male,College,Single,Urban,-0.060780267241588096,Mahasarakam,51.0,5.086219597044021,2705.6466123374266,46.0,Yes
Male,High School,Single,Urban,0.022953267343192682,Udon,44.0,5.644827075630509,6306.492670424591,49.0,Yes
Male,College,Divorced,Rural,-0.01088219075735046,Udon,48.0,6.95478914040061,6144.164583314693,56.0,No
Female,Graduate School,Single,Suburban,0.2690982087217418,Udon,45.0,4.1611248868829485,6379.802446010797,56.0,Yes
Male,College,Divorced,Suburban,-0.13899124025407236,Mahasarakam,69.0,7.825581590485788,4406.7791101189505,31.0,Yes
Female,Graduate School,Divorced,Rural,0.3092037858130135,Khon Kaen,54.0,6.453909571775519,3338.1260196771564,59.0,No
Female,Graduate School,Married,Rural,-0.07059222647274817,Udon,50.0,3.3084883486059007,4383.129885299266,28.0,No
Male,Graduate School,Single,Urban,-0.6029059045955284,Udon,48.0,5.533553906675762,6047.770620105875,56.0,Yes
Male,Graduate School,Divorced,Urban,-0.5836283928435618,Khon Kaen,57.0,4.964117813400477,5095.270930908179,57.0,Yes
Female,High School,Single,Rural,-0.12492853306591878,Udon,42.0,5.607829444178383,4894.562156508117,63.0,Yes
Female,College,Married,Suburban,0.03739256253250506,Mahasarakam,,1.1522994204474446,5800.796195249551,7.0,No
Female,Graduate School,Married,Urban,-0.9516843610461229,Khon Kaen,57.0,6.123302342404825,3789.1606861789005,40.0,Yes
Male,College,Married,Suburban,0.07872630503422776,Mahasarakam,57.0,5.248342252948158,4618.630583404343,31.0,No
Male,Graduate School,Divorced,Urban,-0.14304664697538,Mahasarakam,44.0,6.8517349081886145,7305.717825762296,120.0,Yes
Male,College,Single,Rural,-0.2843335859847669,Khon Kaen,33.0,5.334514523718695,5186.471349845694,67.0,Yes
Female,Graduate School,Single,Rural,0.3466818867107522,Mahasarakam,54.0,4.903055762587147,3897.0409402556543,48.0,No
Male,College,Single,Urban,-0.5546475406488868,Khon Kaen,38.0,4.353112636309513,5947.417507042215,60.0,Yes
Male,College,Single,Urban,-0.4643337709536013,Khon Kaen,43.0,4.121250292544107,4061.2630990540492,36.0,Yes
,Graduate School,Married,Rural,0.24954697331743542,Mahasarakam,61.0,6.462336256978395,5390.101165739923,,No
Female,Graduate School,Married,Rural,0.17367166713847665,Udon,37.0,5.4453951484541525,2840.8774168907285,53.0,Yes
Female,College,Divorced,Urban,0.05815368791629319,Udon,51.0,4.268114089667215,2725.651587675209,69.0,Yes
Male,High School,Divorced,Urban,-1.0549834701458018,Khon Kaen,50.0,5.387301611590569,5624.821240739323,37.0,Yes
Male,High School,Married,Rural,0.2776851797710643,Mahasarakam,47.0,5.307301308381988,6214.646242994888,38.0,Yes
Male,High School,Married,Rural,0.2419796934293607,Khon Kaen,51.0,4.838776255273995,5153.899689982454,46.0,No
Female,Graduate School,Single,Suburban,-0.19128278059681555,Khon Kaen,45.0,5.141260857428381,3599.6216208426176,42.0,Yes
Male,Graduate School,Married,Suburban,-0.009421412160679793,Khon Kaen,39.0,6.930896636868545,7109.285908995176,78.0,No
Female,College,,Suburban,0.1959273404810909,Mahasarakam,52.0,6.945733703092953,4361.116324906438,33.0,No
Male,Graduate School,Married,Rural,-0.5560804736008946,Khon Kaen,42.0,6.482434194392021,6012.400508993882,70.0,No
Male,Graduate School,Divorced,Rural,-0.6296374880536791,Mahasarakam,42.0,6.725984861515947,4926.717819395815,61.0,Yes
Female,Graduate School,Single,Suburban,-0.030222070033185437,Udon,47.0,5.915583430823613,6470.299975164006,16.0,
Female,Graduate School,Married,Suburban,0.10642697018769534,Udon,35.0,6.926958777002659,4698.017028771841,64.0,No
Female,College,Married,Urban,-0.8950475806364143,Mahasarakam,50.0,6.233307122551129,4415.788255198479,22.0,Yes
Male,College,Single,Suburban,-0.679650645159545,Khon Kaen,52.0,3.367452763811353,5117.3924434750425,42.0,Yes
Male,College,Single,Rural,-0.16811833546888694,Mahasarakam,,5.637736602132157,3448.7844253492485,31.0,Yes
Female,College,Single,Urban,-0.13190580537294094,Mahasarakam,43.0,4.872288787014968,6314.142740481386,85.0,Yes
Female,Graduate School,Single,Rural,-0.1253816581929158,Mahasarakam,37.0,,5717.277426039588,84.0,No
Female,Graduate School,Married,Rural,0.08406927859856497,Mahasarakam,25.0,4.841880327558759,2739.839557458672,47.0,No
Male,High School,Married,Suburban,0.39183456182907145,Mahasarakam,48.0,5.7867631878098855,3882.423596646041,81.0,No
Male,College,Married,Suburban,-0.5803443925909122,Mahasarakam,55.0,5.5177295316759265,3971.33502885508,34.0,Yes
Male,College,Divorced,Urban,-0.37512713883182125,Khon Kaen,28.0,5.842374139766618,4620.122839891475,37.0,Yes
Female,High School,Divorced,Urban,0.1733115753523179,Khon Kaen,64.0,7.574102229307673,4494.885857427283,96.0,Yes
Male,High School,Divorced,Urban,-0.4702308969602806,Udon,52.0,5.587998002418974,5600.095149521477,53.0,Yes
,Graduate School,Married,Rural,0.09791674896949332,Khon Kaen,45.0,4.985537659272985,3490.54917452849,45.0,No
Female,High School,Divorced,Urban,-0.33713684747128253,Mahasarakam,55.0,6.702317684450462,6164.0368072526535,61.0,Yes
Male,Graduate School,Single,Suburban,-0.8020524739019703,Khon Kaen,58.0,7.319317632225326,4861.229778564867,86.0,Yes
Female,High School,Single,Urban,-0.24453262902733786,Udon,44.0,6.534848306845442,2927.7879453142195,44.0,Yes
Female,Graduate School,Divorced,Suburban,-0.1833005024187064,Udon,69.0,7.471914311568332,3754.988818992653,39.0,Yes
Male,High School,Single,Urban,0.2335091220440083,Khon Kaen,62.0,5.361595021791187,4953.732044748102,61.0,Yes
Male,College,Married,Urban,0.7138425008637989,Mahasarakam,61.0,3.6180875397975347,3193.6769414851733,34.0,
Male,High School,Divorced,Urban,-0.6816567982643967,Khon Kaen,48.0,4.595186958812653,6005.301165899236,70.0,Yes
