Years after high school graduation,Monthly Income,Sex,Location Code,Brand Loyalty,Active online hours,Years subscribed,Marital Status,City,Education Level,Renew
33.0,6199.430493369644,M,Suburban,0.5858084574728701,4.526693366208352,6.0,Single,Kyoto,High School,Yes
26.0,3141.8362426750123,F,Rural,-0.6504387147609294,6.052013043954008,4.0,Married,Kyoto,College,No
,4009.536894209225,F,Rural,-0.7340408318726759,7.883506731874968,3.0,Married,Osaka,Graduate School,No
16.0,7128.272783491464,F,Urban,0.509088961719044,3.6262607363603223,5.0,Single,Kyoto,College,Yes
26.0,5370.945032830992,F,Urban,-0.13212626082302714,,6.0,Single,Kyoto,Graduate School,Yes
20.0,4253.068812413177,F,Rural,-0.16629966296813006,4.840548948954533,4.0,Divorced,,Graduate School,No
21.0,4527.575780788551,F,Urban,0.11344818812263385,5.561599041236191,3.0,Married,Tokyo,Graduate School,Yes
24.0,3554.7233028937826,F,Rural,-0.16970588816267745,5.017104748185954,3.0,Divorced,Tokyo,High School,No
22.0,3597.6961028914384,M,Urban,-0.4903733337731364,5.782342846387842,4.0,Married,Osaka,Graduate School,No
27.0,5651.673377002971,M,Urban,0.047759143784672706,4.232800626511768,,Single,Osaka,High School,Yes
40.0,4736.1337569017915,M,,-0.04587869369012949,6.4209484414358275,2.0,,Osaka,College,No
18.0,4429.83843369209,M,Urban,0.918403856092817,3.564025068716185,3.0,Single,Osaka,College,Yes
34.0,6587.507416480674,F,Suburban,-0.7484060890753123,6.972101633405082,5.0,Married,Tokyo,High School,No
36.0,4453.242142495332,M,Suburban,0.48161054574185447,4.272552016808653,4.0,Single,Osaka,Graduate School,Yes
26.0,2939.806790997921,F,Rural,-0.600844031421589,6.581885778932797,5.0,Married,Kyoto,College,No
29.0,3051.994918126138,F,Suburban,0.11747443286157669,6.387962657943328,6.0,Married,Tokyo,Graduate School,No
35.0,5127.509744410821,M,Rural,-0.0877024420779958,3.8840882160596313,3.0,Married,Osaka,High School,No
35.0,,M,Rural,-0.5972334005966511,6.51213886154825,5.0,Married,Kyoto,College,No
32.0,5317.434777736866,M,Urban,0.2745428953104017,3.7009809110780676,5.0,Divorced,Tokyo,Graduate School,Yes
27.0,4208.028085620954,M,Urban,0.4339560172391609,5.00611259337921,,Single,,High School,Yes
28.0,6304.085261060933,F,Urban,-0.11905148868452564,,5.0,Divorced,Osaka,High School,Yes
36.0,4056.4483210350745,M,Rural,-0.5873996085504414,7.074706682135421,3.0,Divorced,Osaka,Graduate School,No
41.0,3965.893204017306,F,Urban,0.3931480614860559,5.691868670002099,6.0,Divorced,Kyoto,College,Yes
39.0,3619.5244447911473,M,Urban,-0.04353239061447043,3.271975287952929,10.0,Married,Osaka,High School,Yes
33.0,5308.783447426628,F,Urban,-0.8847136748279318,7.290209068650761,4.0,Married,Tokyo,Graduate School,No
29.0,5030.834655137653,F,Rural,0.3653421115988343,4.400675893758696,5.0,Married,Osaka,High School,Yes
20.0,5956.091929046059,M,Urban,-0.05756615784681698,,4.0,Divorced,Osaka,High School,Yes
30.0,4521.674003017864,M,Suburban,-0.6190112967341371,5.192207498156302,5.0,Married,Kyoto,College,No
15.0,6646.0384209178865,M,Urban,0.25421101193745055,4.685454571934851,3.0,Divorced,Tokyo,College,Yes
27.0,4869.903026769088,M,Urban,0.7108563996268626,3.5228073561887507,4.0,,Tokyo,High School,Yes
32.0,5629.105167932742,M,Rural,-0.3764173235738075,5.498790540789756,4.0,Married,Osaka,Graduate School,No
33.0,5356.798246171961,M,Urban,0.6712717816141697,5.03919680011605,3.0,Divorced,Kyoto,Graduate School,Yes
33.0,5330.905515499695,F,Suburban,0.605288977512907,4.474928446642319,5.0,Divorced,Kyoto,Graduate School,Yes
19.0,4646.523073678945,F,Suburban,-0.6970326657400285,6.30428326306351,6.0,Married,Kyoto,College,No
30.0,4277.512399297864,M,Rural,-0.6897942781286339,5.322546837017239,5.0,Single,Tokyo,Graduate School,No
26.0,4258.584675829665,M,Rural,-1.107233378380243,7.142685707967173,4.0,Married,Tokyo,Graduate School,No
30.0,4046.9282832515537,M,Rural,-0.19045151930769288,5.124883125078232,3.0,Single,Kyoto,,No
46.0,3979.351967403744,F,Suburban,-0.2314658392881298,6.064682613670902,5.0,Single,Kyoto,College,Yes
23.0,5252.446512408703,M,Urban,0.5336500851103626,5.762133107913182,2.0,Married,Kyoto,Graduate School,Yes
39.0,5031.9804769519915,M,Urban,0.7146293156170722,4.806329721376952,6.0,Divorced,Tokyo,High School,Yes
28.0,5685.951541633753,F,Suburban,0.09892779564695231,3.5750844543041373,3.0,Divorced,Kyoto,Graduate School,Yes
32.0,5631.714708256973,M,Urban,0.3619054024960211,3.709682606585118,2.0,Single,Kyoto,High School,Yes
,3690.293249351558,F,Rural,-0.24259748438883333,6.216683595048114,3.0,Married,Osaka,High School,No
36.0,5761.629370522547,M,Suburban,-0.5087511108118866,3.2463625489045986,5.0,Single,Osaka,High School,Yes
22.0,5720.2686195629185,M,Rural,-0.669960874224366,4.690671748437933,2.0,Married,Kyoto,College,No
41.0,7437.03076428892,M,Suburban,-0.8963626978364048,4.511849935879328,4.0,Married,Kyoto,College,No
39.0,5650.4928962449,M,Urban,-0.06663839304870145,4.369381146985554,4.0,Divorced,Tokyo,College,Yes
26.0,6127.914669704346,F,Urban,-0.21316526056139487,4.1986082536320115,4.0,Divorced,Tokyo,High School,Yes
36.0,5416.977211572884,F,Urban,0.11147653753897235,7.232113857279821,1.0,Married,Kyoto,Graduate School,No
34.0,4604.9175991566935,F,Suburban,-0.08835629173154791,6.708942584500223,4.0,Divorced,Osaka,High School,No
14.0,5230.579957826128,M,Rural,-1.2353711771997011,5.859184035433679,0.0,Divorced,,College,No
27.0,3810.5508258571213,F,Rural,-0.6356408663099675,4.29991245823263,4.0,Married,Tokyo,High School,No
39.0,4882.38320817405,M,Suburban,0.7970553414006258,4.581895005212634,4.0,Single,Kyoto,High School,Yes
37.0,3896.3203512248574,M,Urban,,4.820592820431806,4.0,Married,Osaka,High School,Yes
25.0,4842.457431461577,F,Suburban,,4.34698130617049,6.0,Married,Tokyo,College,No
38.0,5799.96175303056,F,Suburban,-0.21077046233449329,4.545963795265628,6.0,,Tokyo,College,Yes
32.0,6157.775106737681,F,Rural,-0.6022111351029176,5.666053903039346,3.0,Single,Osaka,Graduate School,No
37.0,6582.725469879588,F,Suburban,-0.004610213783422079,3.1094877285659797,5.0,,Kyoto,Graduate School,Yes
29.0,5964.250883474989,F,Suburban,-1.0958304896401618,6.996854768616373,5.0,Married,Tokyo,Graduate School,No
45.0,5907.9576939041035,M,Urban,0.7416332689473296,3.9092940615123712,6.0,Divorced,Kyoto,High School,Yes
37.0,5422.838837815059,F,Urban,-0.6315780322768786,5.791296313336341,6.0,Single,Kyoto,Graduate School,No
39.0,6021.179916095467,F,Urban,0.06437685778708455,4.5758924914483154,2.0,Divorced,Tokyo,High School,Yes
20.0,3544.9923322741306,M,Suburban,0.010880655102017953,6.005438087808529,2.0,Single,Kyoto,College,No
25.0,4610.390854303946,F,Urban,0.6882512806688259,4.288557074299035,6.0,Single,Kyoto,High School,Yes
38.0,4737.610267729587,M,Urban,-0.625816468056299,7.073997430977668,5.0,Single,Osaka,Graduate School,No
25.0,3901.056968329385,M,Suburban,-0.29679369147724455,3.73175380802446,3.0,Married,Kyoto,High School,No
29.0,4336.332612571858,F,Suburban,0.10491480269110495,4.13681755913246,3.0,Single,Tokyo,College,Yes
59.0,5272.865342299065,M,Suburban,0.35454608262077936,5.902810535742342,4.0,Divorced,Tokyo,Graduate School,Yes
33.0,5464.851293275791,F,Urban,0.6593799829140097,5.331032671725018,7.0,Married,Osaka,College,Yes
28.0,4256.846393533042,F,Rural,-0.12699930087668548,5.155451885893015,2.0,Divorced,Tokyo,High School,No
32.0,3464.9694735475573,F,Urban,-0.5410698092576209,6.823200768550925,4.0,Single,Osaka,College,No
23.0,5704.142002376691,F,Urban,0.5579221187381703,4.744375867479817,4.0,,Kyoto,High School,Yes
25.0,5019.447226713338,F,Urban,0.29728888363087536,3.3120220179089976,4.0,Single,Osaka,Graduate School,Yes
12.0,5333.759944148318,F,Urban,0.01779996180335748,4.9491443188114115,4.0,Divorced,Kyoto,High School,Yes
6.0,5357.634540412501,M,Urban,0.21607426950800163,5.998008180955975,5.0,Single,Kyoto,College,Yes
26.0,5206.915184119531,M,Urban,0.03977680168287352,3.3387030604059924,4.0,Married,Kyoto,College,Yes
50.0,5390.265640322656,M,Suburban,-0.20816835008711954,5.906156163014322,5.0,Married,Kyoto,High School,No
20.0,4518.859347586039,M,Rural,-0.6434073100621646,3.598759796403483,7.0,Single,Kyoto,Graduate School,No
41.0,4023.208715931365,M,Urban,0.7098058076127736,2.556752396637927,3.0,Divorced,Kyoto,Graduate School,
29.0,5641.13302593721,F,Urban,,3.4666033450879628,2.0,Single,Tokyo,College,Yes
36.0,4891.913335865999,F,Urban,0.2326640310923152,5.985757530790667,3.0,Single,Tokyo,High School,Yes
39.0,5964.143222701244,M,Urban,0.5681972855967914,3.527602516596642,2.0,Single,Tokyo,College,Yes
33.0,4545.537674442938,F,Rural,0.1947687523789835,4.936433714701294,4.0,Married,Osaka,Graduate School,No
19.0,4702.827116691131,F,Rural,-0.2797953075982247,4.60536248863421,0.0,Divorced,Tokyo,Graduate School,No
31.0,5296.011343369311,M,Suburban,-0.11368452107335608,4.3206644766654385,4.0,Divorced,Kyoto,High School,Yes
23.0,3611.081839298384,,Suburban,-0.7540425939765948,7.668757511347172,2.0,Single,Osaka,College,No
22.0,5406.533557424836,F,Rural,-0.6812498554375803,5.596382690387023,3.0,Married,Tokyo,College,No
18.0,6330.695737035122,M,Suburban,,4.354255929605189,2.0,Single,Tokyo,College,Yes
34.0,6138.046892155879,F,Urban,0.31114701231899067,5.478974705942529,4.0,Divorced,Tokyo,College,Yes
35.0,5449.700766377992,M,Urban,0.11844059989082106,5.84158048053085,5.0,Divorced,Kyoto,College,Yes
34.0,5446.989832115275,F,Suburban,0.1753536549334303,2.910619243152848,4.0,Single,Tokyo,Graduate School,Yes
30.0,4695.39321469809,F,Rural,-0.3672010566860547,6.080099764708514,6.0,Divorced,Kyoto,High School,No
46.0,5597.186421134733,M,Urban,-0.09249547906833372,4.19998983510224,4.0,Married,Kyoto,Graduate School,Yes
30.0,5238.1413948813215,F,Urban,0.11023831714824495,5.665525031156823,4.0,Married,Tokyo,High School,Yes
33.0,4354.47803307688,,Rural,-0.5719035264970811,3.957337700820289,5.0,Married,Tokyo,High School,No
18.0,6279.43155856823,F,Rural,-0.29067104008325134,5.842608963815223,5.0,Divorced,Tokyo,High School,Yes
29.0,4216.78293549783,F,Suburban,-0.41842441868556507,4.3418731830783805,3.0,Divorced,Tokyo,High School,Yes
20.0,6914.492454925062,M,Rural,-0.18758220893617347,3.175129348970265,4.0,Married,Tokyo,Graduate School,Yes
31.0,4684.321180558512,F,Suburban,-0.039833934846822315,5.505745451444144,3.0,Married,Tokyo,,No
27.0,5842.758510220627,M,Urban,0.007397481797044803,4.3952172019463385,3.0,Single,Osaka,High School,Yes
35.0,4089.786229946799,F,Suburban,-0.15388497546482757,6.495580141079733,4.0,Divorced,Tokyo,Graduate School,No
38.0,4629.100084533613,F,Urban,0.2642778134318558,5.179129117934877,6.0,Single,Tokyo,High School,Yes
26.0,4994.922157002679,F,Urban,0.3649915443181625,6.165202827207145,4.0,Single,Kyoto,Graduate School,Yes
28.0,5304.110728380118,F,Urban,0.15897347455767594,3.906667168635248,7.0,Single,Osaka,College,Yes
30.0,6227.7058044549185,F,Suburban,-0.09419993277908498,3.534711483315556,4.0,Single,Osaka,College,Yes
43.0,4762.264414076567,M,Urban,0.06003604566138129,7.473573260692464,4.0,Single,Tokyo,High School,Yes
40.0,4633.050840629132,M,Suburban,0.42713105528474427,3.5503842850323997,7.0,Single,Tokyo,High School,Yes
,5233.150537872758,F,Urban,-0.5603582326169854,5.437804183651542,3.0,Married,Kyoto,College,Yes
44.0,4203.030682988144,M,,-0.15460952143450096,5.369811509431036,4.0,Married,Osaka,High School,No
27.0,,F,Rural,-0.6756607339427252,7.356483190332165,6.0,Single,Tokyo,College,No
40.0,6200.027617740579,F,Rural,-0.15599835478760396,4.221618630857051,6.0,Single,Osaka,High School,No
19.0,5404.190538018098,M,Suburban,-0.09103496601224538,,5.0,Divorced,Tokyo,Graduate School,Yes
23.0,4563.0079338724445,F,Rural,-0.4988559528181573,6.906151054157738,3.0,Married,Tokyo,High School,No
30.0,4084.704593847446,M,Rural,-0.3945732795148006,6.095917581758054,4.0,Divorced,Osaka,Graduate School,No
30.0,5433.300830298247,F,Rural,-0.3319650416278501,5.769908653284483,6.0,Married,Kyoto,College,No
17.0,6258.08859497175,F,Suburban,0.7154294934100272,4.310828274153782,5.0,Divorced,Osaka,Graduate School,Yes
36.0,6222.875027839243,M,Rural,-0.16851828824290624,4.840537747604246,4.0,,Kyoto,High School,No
26.0,3631.8469570022257,M,Suburban,-0.5835577598344993,6.775150256673845,5.0,Divorced,Kyoto,Graduate School,No
20.0,5906.826016535383,M,Rural,0.9862483529891284,3.0260057526116246,6.0,Married,Osaka,Graduate School,Yes
44.0,3961.8899047848236,F,Urban,0.800319191905794,5.293284959623527,3.0,Single,Kyoto,High School,Yes
23.0,5393.665578225702,M,Urban,-0.010517194703440397,3.6833711021012014,2.0,Divorced,Tokyo,College,Yes
37.0,5192.830273514555,F,Urban,0.48854967118902703,3.1589357899991723,4.0,Married,Kyoto,College,Yes
31.0,5745.172093500028,F,Urban,0.22243126652369583,4.818125986142981,4.0,Divorced,Osaka,Graduate School,Yes
39.0,5049.014494156374,F,Urban,0.3218593418879628,3.655012262453689,7.0,Single,Osaka,Graduate School,Yes
20.0,3929.810524665463,F,Rural,-1.0847145767511697,5.636004405839671,4.0,Married,Osaka,College,No
23.0,5255.540190974265,F,Rural,0.631442496994411,4.266574913365978,3.0,Divorced,Tokyo,Graduate School,Yes
32.0,5425.3110188319615,M,Urban,0.1762314273014457,3.8963115168552767,6.0,Single,Osaka,High School,Yes
35.0,3723.863673767403,M,Rural,-0.6035562518360252,6.546682480927952,5.0,Single,Osaka,Graduate School,No
18.0,6101.003634612376,M,Urban,0.1896726600151472,6.564335083345431,2.0,Divorced,Kyoto,College,Yes
44.0,5330.388668710938,F,Urban,-0.4812158233618877,5.085345189909802,6.0,Divorced,Osaka,Graduate School,Yes
40.0,4148.121464686111,M,Rural,-0.6927094855140016,6.045967800102269,6.0,Divorced,Kyoto,Graduate School,No
18.0,5361.369284799808,F,Urban,0.11071244056826704,5.141694275598519,4.0,Divorced,Kyoto,,Yes
26.0,5371.69048176402,F,Suburban,-0.860225178516965,7.344489689303218,4.0,Married,Kyoto,College,No
42.0,5261.578600200681,M,Urban,0.34051045786261924,5.489185426930364,2.0,Divorced,Kyoto,High School,Yes
33.0,5362.183147165837,,Urban,-0.11767545320386139,3.1812645677732747,1.0,Single,Tokyo,Graduate School,Yes
27.0,6471.4420804545225,F,Urban,0.1471692459948375,1.4898238659144014,3.0,Divorced,Tokyo,Graduate School,Yes
25.0,5586.41991034038,M,Urban,0.6806516819282241,6.7712457781735695,6.0,Divorced,Kyoto,College,Yes
26.0,6207.916729460067,F,Suburban,0.4577222970982584,4.840493727892558,7.0,Divorced,Tokyo,College,Yes
26.0,3735.693332864399,F,Rural,-1.0921220553813675,6.052325371133066,6.0,Married,Kyoto,High School,No
36.0,3743.0932786916223,F,Urban,-0.6713995530428353,6.711898207964763,5.0,Married,Osaka,College,No
45.0,5493.227544051696,M,Suburban,0.6671664180608315,4.136772387735027,4.0,Married,Kyoto,College,Yes
32.0,5492.532092333269,F,Rural,0.6476686104323923,2.2458686887142485,4.0,Divorced,Kyoto,High School,Yes
25.0,7052.332908673778,M,Suburban,-0.14023339647989597,3.452714444614962,2.0,Divorced,Kyoto,College,Yes
43.0,4715.691137775348,M,Urban,0.12934719986392107,5.70601143352957,3.0,Single,Kyoto,College,Yes
35.0,6184.47915902349,F,Urban,-0.4729535515913759,5.061553775194628,4.0,Single,Tokyo,Graduate School,No
23.0,5135.345948246981,M,Suburban,0.3022300285888584,3.8264575589637806,4.0,Divorced,Osaka,Graduate School,Yes
29.0,4658.511706366838,F,Suburban,-0.6464641525088004,7.114738900252309,6.0,Single,Tokyo,Graduate School,No
23.0,5385.6022230569715,F,Urban,-0.3780802956930423,4.217204797785888,1.0,Single,Tokyo,Graduate School,Yes
38.0,5052.818828000591,F,Rural,-0.4990276344294916,5.98154551429696,3.0,Married,Tokyo,College,No
29.0,6602.275214838607,M,Urban,0.40927769872643593,4.3195262340271885,5.0,Single,Osaka,High School,Yes
23.0,4988.713368755082,F,Rural,-0.9686365738848041,6.210506428954156,6.0,Single,Tokyo,College,No
36.0,4182.7184456516225,,,0.8710426297395966,5.460333482664657,3.0,Divorced,Tokyo,College,Yes
35.0,3927.13791751199,M,Rural,0.11106626138280243,7.291043842943301,2.0,Single,Kyoto,College,No
33.0,5264.621196004506,F,Urban,0.8805448750162699,4.463911128688022,4.0,Single,Osaka,High School,Yes
31.0,4395.493869640091,M,Suburban,0.2216285942064481,6.193941126492781,5.0,Married,Kyoto,High School,No
34.0,4941.004846052547,M,Rural,-0.2634419398542227,5.0836353954644515,6.0,Married,Tokyo,High School,No
46.0,4147.174569602453,F,Suburban,-0.19763108458138867,5.510803538836372,4.0,Married,Osaka,Graduate School,No
29.0,,F,Rural,-0.24458052260961824,5.5950299112345485,6.0,Married,Tokyo,College,No
38.0,5786.877651025741,M,Suburban,-0.8774590161634105,8.00994271670401,3.0,Married,Osaka,College,No
41.0,4838.321225730046,F,Rural,0.6596709496388412,3.867902657641939,4.0,Divorced,Kyoto,High School,No
36.0,5862.276474047959,F,Suburban,0.0037245386209969478,5.122307562704263,6.0,Divorced,Tokyo,High School,Yes
25.0,6725.034715486064,M,Urban,-0.31093261620304213,2.965342738595221,2.0,Single,Kyoto,Graduate School,Yes
29.0,4532.179220989236,M,Suburban,0.5237233766551572,6.383000109346862,4.0,Single,Tokyo,High School,Yes
30.0,5510.000653901468,M,Suburban,-0.4206831694519589,6.425188329468944,4.0,Divorced,Osaka,Graduate School,No
24.0,5209.280848145697,,Urban,0.46505470575986574,6.738973701725264,2.0,Divorced,Tokyo,Graduate School,
22.0,5236.370761638969,M,Suburban,0.0817913444683569,3.5589529080003075,4.0,Divorced,Kyoto,High School,Yes
26.0,5521.1379120038255,F,Urban,0.6209798274237838,3.0654767563726057,4.0,Divorced,Osaka,College,Yes
19.0,5439.221491846834,F,Rural,-1.0112815508420252,5.041798034119922,4.0,Single,Kyoto,Graduate School,No
21.0,4747.04236430832,F,Rural,-0.6688448365319016,5.481209646124705,4.0,Divorced,Tokyo,Graduate School,No
16.0,3540.314917926119,M,Suburban,-0.1397528206472874,5.447588431684175,6.0,Single,Kyoto,Graduate School,Yes
42.0,4876.492917906662,M,Suburban,0.349225183522759,5.603940034481113,4.0,,Tokyo,Graduate School,Yes
18.0,4129.86641842891,F,Rural,-0.3420758881767389,6.042742581479089,3.0,Single,Kyoto,College,No
41.0,5672.69558576608,M,Urban,-0.05763597850834648,3.659395109788126,4.0,Divorced,Osaka,High School,Yes
38.0,5186.8457040244175,M,Urban,0.720375651152433,3.976364631053994,4.0,Single,Tokyo,College,Yes
32.0,5077.414361820136,F,Suburban,-0.5808798735631532,7.374093559434519,4.0,Married,Kyoto,High School,No
42.0,5403.538401782102,F,Rural,-0.4821314919265245,5.993359810884714,3.0,Married,Tokyo,College,No
33.0,4287.478351760094,F,Suburban,0.5410159067262653,4.306662759328135,4.0,Single,Osaka,High School,Yes
30.0,3711.554528149094,,Rural,-0.5437910411289941,6.169284601016707,3.0,Single,Osaka,High School,No
27.0,5237.943477611791,M,Urban,0.5633697698391235,6.532318090767253,2.0,Single,Osaka,High School,Yes
41.0,3666.5273015216812,F,Urban,0.4458659906786533,5.28673586542872,5.0,Single,Tokyo,High School,Yes
30.0,4498.976842508759,M,Suburban,0.07321548588688204,6.713676328290263,6.0,Single,Kyoto,High School,No
42.0,4775.376078027141,M,Urban,-0.25308616116407323,4.86196526284197,3.0,Divorced,Osaka,College,Yes
28.0,5131.876581859203,F,Rural,-0.8757042867967786,6.173030589568657,5.0,Divorced,Tokyo,College,No
22.0,3385.375092586248,F,Rural,0.027587668909998267,4.903400026784798,2.0,Divorced,Kyoto,High School,
30.0,3718.348181357209,M,Rural,-0.04513694912181397,5.229953456224715,4.0,Married,Kyoto,High School,No
28.0,5348.644039523065,F,Suburban,0.2136108307211168,5.454622724529236,4.0,Single,Tokyo,High School,Yes
34.0,5874.560558907623,F,,0.3061489299041672,3.3084307812571687,4.0,Single,Tokyo,High School,Yes
39.0,5776.034409128844,F,Urban,-0.028379386652321724,6.394629589398022,5.0,Divorced,Osaka,Graduate School,Yes
19.0,6032.550793253437,F,Rural,-0.8724255866277142,5.2516826136664845,3.0,Married,Osaka,High School,No
25.0,4277.298798277396,F,Rural,0.011005017046449184,4.672022947468281,3.0,Married,Osaka,College,No
18.0,3690.334104524795,M,Rural,-0.6075994694169415,4.661529701479058,4.0,,Kyoto,High School,No
32.0,4340.914379817256,F,Urban,0.3357121327616158,4.876529843825633,3.0,Single,Osaka,Graduate School,Yes
