Annual Income,Sex,Renew,Years after high school graduation,Education Level,Hours Online,Brand Loyalty,Years subscribed,Marital Status,Location Code,City
62928.9785330019,M,Yes,,College,4.990195252936182,0.0006887317989161951,3.0,Divorced,Urban,London
48143.695261426634,M,No,46.0,Graduate School,6.065157852725637,-0.21490718527057628,3.0,Divorced,Rural,Manchester
48190.54443517705,M,No,36.0,Graduate School,8.133198860363384,0.10518200183169388,2.0,Single,Suburban,London
51721.65809396218,M,Yes,36.0,High School,4.976512027296999,0.38060537775722575,5.0,Divorced,Urban,London
66704.58394036775,F,Yes,45.0,High School,5.3487453221097025,0.1827868887011091,6.0,Single,Suburban,Manchester
55802.90237668411,M,Yes,28.0,College,5.593015860659565,-0.42447028978337004,4.0,Single,Urban,London
48672.15006515678,M,Yes,34.0,Graduate School,2.9066417788430563,0.46512976981144616,7.0,Single,Urban,London
50615.62211311526,M,Yes,31.0,College,4.3628081662235605,-0.3669728172912504,6.0,Divorced,Urban,London
63262.11955688554,M,Yes,30.0,College,7.861606182292181,0.12842916883093017,2.0,Married,Urban,New Castle
52717.954406479876,M,Yes,29.0,Graduate School,5.279575490447611,0.25556053696964864,6.0,Divorced,Rural,Manchester
50552.431873229085,F,No,51.0,High School,5.659227188364707,0.06009628290271225,3.0,Single,Rural,London
57640.808051328735,F,Yes,34.0,College,4.473886139537728,0.17328022547831784,6.0,Married,Suburban,London
61927.34108349147,F,Yes,35.0,College,5.8455117964443,-0.7849570573382042,4.0,Divorced,Suburban,London
63920.50390765219,M,No,54.0,High School,5.992618956935969,0.12917516178222577,4.0,Married,Suburban,Manchester
46975.20474321599,M,No,39.0,High School,6.744084366535041,-0.501489300933301,5.0,Married,Rural,London
53534.238591646914,F,No,37.0,College,6.174550635732309,0.4327493019814218,3.0,Single,Urban,New Castle
68600.0136592271,M,Yes,29.0,High School,5.7761055890839765,0.07665186953304279,2.0,Married,Urban,Manchester
50024.72126050454,F,No,42.0,High School,7.429646567053126,-0.05461522445290759,3.0,Married,Suburban,Manchester
48624.20627693618,F,Yes,40.0,Graduate School,4.826527933450831,0.2886615246536215,4.0,Divorced,Urban,London
45358.61590502807,F,No,42.0,Graduate School,4.454226967990915,0.644351035812161,4.0,Divorced,,Manchester
60049.429640099384,M,Yes,44.0,College,6.725258717894699,-0.18180552930379573,1.0,Divorced,Urban,London
45391.785963511,F,Yes,29.0,High School,4.2926179759035366,0.2175350551488284,6.0,Single,Suburban,New Castle
59970.81565100241,M,Yes,31.0,High School,2.3361847377389244,0.31548538186762964,4.0,Divorced,Suburban,Manchester
59322.73400604545,M,No,29.0,Graduate School,4.270641203389996,0.2738418262711896,4.0,Married,Rural,New Castle
49537.58601032517,M,Yes,,Graduate School,1.6241237169331897,0.8433106157883389,6.0,Divorced,Urban,London
53784.61141815433,F,No,34.0,College,3.9953029227159744,0.5301857806976834,2.0,Single,Suburban,London
40598.16449472457,M,Yes,38.0,Graduate School,,0.1401756409127994,7.0,Married,Urban,Manchester
55804.35818979477,M,No,45.0,College,7.285420852622419,-0.41333153001395617,5.0,Divorced,Suburban,Manchester
72764.01155787206,M,Yes,31.0,College,4.4757144357271725,0.3518479714828315,3.0,Single,Urban,Manchester
60521.843086055145,M,Yes,41.0,College,5.833624903736284,-0.4340127081770268,3.0,Single,Urban,Manchester
58476.43836159741,M,No,39.0,College,4.845046801038349,0.24363793374460782,2.0,Married,Suburban,Manchester
45621.33874926141,M,Yes,34.0,College,5.994079114053272,0.5848435616173668,3.0,Divorced,Suburban,New Castle
41704.082412397576,M,Yes,21.0,High School,3.694984904189591,-0.01919607528341108,2.0,Divorced,Suburban,New Castle
68343.54475232861,M,Yes,32.0,High School,5.767236406567022,-0.0001841137218418637,3.0,Single,Urban,New Castle
37044.53266172785,F,No,21.0,Graduate School,4.635062752735749,0.5993848405485114,2.0,Single,Rural,New Castle
80748.17637850788,M,Yes,43.0,College,5.03783524438137,0.1863410514100186,4.0,Divorced,Suburban,Manchester
65690.43008001761,F,Yes,45.0,College,5.000321753809473,-0.6008787370006509,5.0,Single,Suburban,London
54149.89519347681,M,Yes,54.0,High School,5.846957478181526,-0.3486044786064795,4.0,Single,Rural,New Castle
47367.52471286782,F,Yes,43.0,High School,5.929532240989922,0.32306217915483976,1.0,Divorced,Urban,New Castle
67391.21077204889,F,Yes,53.0,Graduate School,5.5452987031914835,-0.3690484987926935,3.0,Divorced,Urban,New Castle
41188.89599486455,F,No,41.0,College,6.626859938677093,-0.031010522823206224,2.0,Divorced,Rural,New Castle
85335.77691411012,F,No,39.0,High School,3.5419865382160562,-0.3953714049424767,4.0,Married,Rural,Manchester
65443.569749310904,M,No,42.0,Graduate School,5.585989885621951,0.419716223393541,2.0,Single,Rural,
56728.97041213162,M,No,42.0,College,5.799701332637857,-0.3892239007622988,3.0,Divorced,Suburban,Manchester
60199.41535045199,M,No,40.0,College,5.8708554039882435,0.22696558252677454,5.0,Divorced,Suburban,London
45410.89778031842,F,Yes,40.0,College,5.391973738092909,-0.07432836152931441,4.0,Married,Urban,Manchester
48461.58767934322,M,Yes,41.0,High School,4.896803848861525,-0.04617150578275349,3.0,,Urban,Manchester
100000.0,F,No,36.0,High School,5.994915779966049,-0.532254103112464,3.0,Single,Rural,New Castle
39643.472992374926,M,No,30.0,Graduate School,5.767766042147881,-0.23985495138707047,3.0,Married,Rural,Manchester
58500.85988296379,F,No,34.0,College,6.9514626487523525,-0.41314745382831697,4.0,Divorced,Rural,London
81203.95346432173,M,No,34.0,Graduate School,6.129369119689015,-0.25705036507465207,4.0,Single,Rural,Manchester
39492.048172135976,F,Yes,43.0,Graduate School,3.4863769861254257,0.6733608365632139,5.0,Divorced,Urban,New Castle
63119.444887099424,F,Yes,32.0,Graduate School,4.897823923510357,0.8924401333934018,,Married,Urban,London
50037.03492961292,F,Yes,53.0,College,5.064514117266412,0.5684017527050402,7.0,Divorced,Urban,New Castle
78570.27565192657,F,,21.0,College,7.52383700484775,-0.0835161296594441,5.0,Married,Rural,Manchester
71983.9673460232,F,Yes,31.0,High School,3.6378877500707105,,5.0,Divorced,Suburban,London
45485.24054593546,F,No,34.0,High School,6.295034133037419,-0.4822074651220044,2.0,Divorced,Suburban,Manchester
42482.43433222035,F,No,42.0,College,7.02435296709004,0.05275091236149443,1.0,Married,Rural,New Castle
56345.716327313414,M,Yes,37.0,Graduate School,4.32256308534909,0.5030071960678305,6.0,Single,Suburban,Manchester
37152.48838184359,M,No,43.0,High School,7.66063652024912,-0.40021180800861966,3.0,Married,Rural,London
49743.82785124245,M,Yes,22.0,College,2.9758947853724687,-0.2786738421097849,7.0,Divorced,Rural,London
41991.29831664902,M,Yes,32.0,Graduate School,6.559775827344367,0.47140314798113936,2.0,Single,Urban,New Castle
32485.160457420825,F,No,48.0,College,5.3115801125467135,0.4003854478590195,7.0,Married,Rural,London
43450.27729869608,F,Yes,44.0,College,6.828946536133431,-0.3923552322959172,5.0,Divorced,,London
,F,No,31.0,High School,5.870105157825437,0.8134928096305271,1.0,Married,Rural,New Castle
36369.05556905203,F,Yes,34.0,High School,5.618570625513357,0.4701334476515392,3.0,Single,Urban,Manchester
46742.230484050386,M,No,,Graduate School,7.098507911668447,-0.036630674183739276,4.0,Married,Rural,Manchester
44617.63909606962,M,Yes,39.0,High School,5.783253835760568,0.1363904412394883,5.0,Divorced,Urban,New Castle
60494.362350704694,M,No,40.0,College,6.4856845653223205,-0.27034356470308746,2.0,Divorced,Rural,Manchester
54616.335594227116,F,No,31.0,High School,7.476284485447622,0.005529590664277051,5.0,Single,Rural,New Castle
46069.512507285865,F,No,31.0,Graduate School,5.932690238837082,-0.18748822618163713,2.0,Single,Rural,New Castle
32504.747469183,F,No,21.0,College,7.078822628473439,0.5541970765829478,2.0,Single,Rural,New Castle
56770.909631860646,F,No,48.0,College,,0.3610666581520068,2.0,Married,Rural,Manchester
54509.19395600332,F,Yes,53.0,High School,2.4197600350913913,0.802638053087263,3.0,Divorced,Urban,New Castle
54758.91450695175,F,No,32.0,College,6.4186262295992265,0.6422468455331669,4.0,Married,Rural,New Castle
72724.8779589453,F,Yes,39.0,Graduate School,4.192173742283142,0.5267055099731056,6.0,Divorced,Urban,London
52709.30745783344,F,Yes,41.0,Graduate School,4.7806399306687695,0.3914568503585773,4.0,Single,Urban,London
52039.98636021551,F,No,50.0,College,7.001130042311719,0.5715980818723778,4.0,Divorced,Suburban,Manchester
33582.60357038297,M,,49.0,College,6.316777572336619,0.22588767945464272,4.0,Married,Rural,Manchester
48279.4138850864,F,No,42.0,College,7.322513416846817,-0.7861515216793213,3.0,Married,Urban,New Castle
74338.59928928385,M,Yes,35.0,High School,4.443114694203522,0.1851541161080723,6.0,Divorced,Suburban,New Castle
51004.883750737754,M,Yes,47.0,Graduate School,5.900233369684287,0.834761749285504,4.0,Single,Urban,London
50501.73667775519,M,Yes,30.0,Graduate School,3.6821226298209333,0.04239976690300752,6.0,Divorced,Urban,New Castle
59110.711608583144,F,No,35.0,High School,7.353748582369344,0.1031033068817648,5.0,Single,Rural,Manchester
58527.64114007209,M,No,34.0,College,7.12213324794096,-0.5754210951427287,4.0,Married,Suburban,London
59877.476499065146,M,Yes,38.0,Graduate School,3.8113406781776193,-0.07013852701204704,5.0,Single,,New Castle
45845.653928835,F,Yes,31.0,High School,1.9978920009478673,1.5000000000000002,7.0,Single,Suburban,London
68097.79057707646,M,No,34.0,Graduate School,5.598048516765138,-0.27330105231454344,3.0,Single,Rural,London
44257.781747717716,M,No,28.0,College,7.096559742991525,0.3613550621548221,3.0,Single,Rural,London
62924.214747473794,F,Yes,32.0,College,5.922562101518479,0.17301402132004523,5.0,Divorced,Suburban,Manchester
69192.29861899331,F,No,37.0,High School,5.753707759673367,0.24338568577592637,4.0,,Rural,New Castle
52304.42305997118,F,Yes,46.0,Graduate School,4.943518244606516,0.5752912754390103,5.0,Single,Urban,New Castle
70310.91346223801,F,No,26.0,College,5.996250377176188,-0.12175093767363732,4.0,Single,Rural,Manchester
40974.60852197016,M,Yes,36.0,College,6.8447051509407135,0.44176180762646455,2.0,Divorced,Urban,
69221.85315326767,F,No,40.0,Graduate School,7.143650476639371,-0.21151931852431366,3.0,Married,Rural,New Castle
67373.73612978871,M,Yes,36.0,Graduate School,7.068169170393215,-0.7054679763008028,3.0,Divorced,Urban,London
60208.43745876267,M,Yes,30.0,Graduate School,3.8947741804154945,0.03197438373495041,4.0,Single,Urban,Manchester
47543.02892155513,F,No,39.0,Graduate School,6.374235385352918,0.1374298125385809,5.0,Married,Rural,Manchester
46726.475738425346,F,Yes,48.0,College,5.657919066878915,0.09296699506120093,6.0,Divorced,Suburban,London
61994.79865204005,M,No,42.0,Graduate School,5.143673654438485,0.39945544803572997,2.0,Single,Rural,London
53040.08213337876,M,Yes,28.0,High School,3.175628987846828,0.5711295099823761,5.0,Divorced,Urban,New Castle
50991.07978649965,F,No,44.0,High School,6.7608506077062,-0.1452109939091116,1.0,Single,Urban,London
66744.03515422315,M,Yes,36.0,High School,6.025463994967477,-0.0260985995480085,2.0,Divorced,Suburban,New Castle
65996.97463269689,M,Yes,33.0,High School,4.853179272099705,0.6730020007869835,6.0,Single,Urban,London
,F,Yes,34.0,College,7.000665636949639,0.6490478181243561,3.0,Divorced,Urban,Manchester
45490.58934275818,M,No,48.0,College,6.1579592120468885,-0.002115921157039652,4.0,Married,Urban,London
54639.02369733356,M,No,32.0,High School,4.690959119567948,0.5778067799160933,4.0,Married,Rural,New Castle
55947.48299914037,M,Yes,23.0,High School,4.001611686808138,-0.1391005781341552,6.0,Divorced,Urban,London
49056.70529361591,M,No,40.0,Graduate School,6.14221150758911,0.07018830871905263,4.0,Single,Rural,London
32159.098622621994,M,No,37.0,College,7.233104425812124,0.18178156734453724,6.0,Divorced,Rural,New Castle
54516.21759524748,M,Yes,30.0,Graduate School,6.9809857908903235,-0.10190433320837361,3.0,Divorced,Urban,London
55388.85399788934,M,No,38.0,Graduate School,4.209434398692672,-0.26108672791681087,3.0,Single,Rural,London
89205.05180650273,M,Yes,43.0,Graduate School,7.092312621573592,-0.2237884318609284,3.0,Single,Urban,Manchester
39535.7496610434,M,No,36.0,High School,,-0.5045066185242361,3.0,Single,Rural,Manchester
67878.71007382902,M,Yes,41.0,Graduate School,4.704819865126107,0.3475679567333623,3.0,Divorced,Suburban,New Castle
46088.891574856665,M,Yes,,High School,4.967199667082187,-0.2308970791833843,5.0,,Urban,New Castle
68235.17033857039,F,Yes,39.0,High School,5.438605233878606,-0.12146811108101976,6.0,Divorced,Urban,New Castle
77526.85295160173,F,Yes,31.0,College,3.066662612644019,0.6342391569610332,4.0,Married,Urban,Manchester
74008.27546474528,M,Yes,38.0,High School,5.2924216478862025,0.6372190387560367,2.0,Married,Rural,London
43892.13436064602,F,,45.0,Graduate School,6.754494360294363,0.5490165851969153,4.0,Divorced,Urban,London
66502.49969730452,F,No,43.0,,5.569006014238403,0.3279435078577037,4.0,Married,Rural,New Castle
57410.056435674116,M,No,35.0,High School,5.0728022178792616,0.3189308191455657,1.0,Married,Rural,Manchester
53923.22096844881,F,No,33.0,College,5.474582587598559,0.555401010625256,5.0,Married,Urban,New Castle
47123.307999252276,M,Yes,37.0,High School,4.843676323274421,0.20344315912574373,6.0,Divorced,Urban,Manchester
67968.49213316878,M,No,40.0,College,7.800345141387163,-0.35894959512416597,5.0,Married,Rural,Manchester
64130.60268241959,M,Yes,32.0,Graduate School,5.630825809279886,0.4778863655819398,4.0,Divorced,Urban,Manchester
43499.32241353253,M,No,30.0,College,7.247353514204378,-0.07034088797427773,4.0,Married,Rural,New Castle
51069.08421981089,F,No,35.0,College,5.010621632629971,0.12062053238080106,4.0,Married,Rural,
73815.13911810753,F,No,51.0,College,6.534897714134358,-0.6146564610829168,4.0,Single,Suburban,New Castle
49055.38530359935,M,Yes,26.0,High School,6.837943829174058,-0.4005647039327226,4.0,Single,Suburban,Manchester
50156.28043856779,F,Yes,39.0,High School,4.317610924549545,0.4508503341874631,7.0,Divorced,Suburban,London
59702.848543078624,M,No,47.0,College,5.886731757104636,-0.6353442557745516,3.0,Single,Suburban,London
65627.50471090987,F,Yes,36.0,College,5.44618420443221,-0.16363261226051737,4.0,Single,Suburban,London
70446.70521165244,F,No,31.0,Graduate School,5.299237868717008,0.0787246365156693,6.0,Single,Rural,Manchester
37513.475052284164,M,Yes,26.0,Graduate School,6.275532257176101,-0.1713865233206385,2.0,,Urban,London
47795.8346093567,F,Yes,29.0,High School,4.242093280371476,0.9388881911698566,5.0,Married,Urban,Manchester
61935.29458126155,M,Yes,32.0,College,5.644232850701297,0.050402129371054746,4.0,Single,Suburban,London
69288.92223184221,F,Yes,34.0,College,5.773576544484694,-0.12835109039161127,4.0,Married,Suburban,Manchester
72809.36674645198,M,Yes,41.0,College,6.9941571436992644,-0.15040125084964157,3.0,,Urban,New Castle
28238.465962634968,M,No,39.0,High School,7.2576898698719425,-0.624515420600685,4.0,Married,Suburban,London
55161.80623932161,M,Yes,46.0,High School,4.516781125748473,0.20200754753954564,4.0,Divorced,Urban,London
46451.64021451403,M,No,30.0,Graduate School,8.622607928260416,-0.1620140022795454,4.0,Married,Rural,Manchester
43598.98297865635,M,No,21.0,College,5.721915333511575,0.16269846789606202,1.0,Single,Rural,New Castle
68533.46358446455,M,Yes,36.0,High School,5.141854454912426,0.793525863855974,5.0,Married,Suburban,New Castle
66646.70335104795,M,Yes,33.0,College,3.8405601350376113,0.12324625837477941,6.0,Divorced,Rural,London
38562.71786310947,F,Yes,41.0,College,7.43790320932636,-0.13814674408128802,4.0,Single,Urban,Manchester
72095.41273106102,F,Yes,43.0,High School,4.735993811858015,0.1725657658295628,4.0,Divorced,Urban,New Castle
55206.33418777325,M,Yes,38.0,College,4.748033679126262,0.5698653291505481,5.0,Divorced,Urban,Manchester
52894.7300376539,M,Yes,24.0,High School,5.215088743488008,0.6903103950574556,6.0,Single,Urban,Manchester
52485.85312426377,F,Yes,38.0,High School,2.9939141845342694,-0.26211872686572807,6.0,Single,Urban,London
43747.318546054936,M,Yes,23.0,College,5.807865434320564,0.12320681579243449,6.0,Divorced,Urban,New Castle
65579.90899255342,M,No,27.0,High School,5.635977076255052,-0.23634682364589538,6.0,Divorced,Rural,New Castle
57093.389101157314,F,No,34.0,High School,6.909078810206238,-0.0917683726036703,3.0,Married,Suburban,Manchester
72445.13968268037,M,Yes,25.0,High School,5.81481766855845,0.42914581685037595,1.0,Divorced,Urban,Manchester
32662.31944530675,F,No,45.0,College,7.144414270868363,-0.5227597161847429,5.0,Married,,
62635.484172694654,M,Yes,29.0,High School,4.398346535993168,-0.1330421678965124,4.0,Divorced,Urban,New Castle
70122.2928137581,F,No,43.0,College,5.001484626448619,0.9392693430363818,5.0,Divorced,Suburban,London
46806.86514697678,F,No,32.0,College,6.077814782593576,-0.2093938922808074,3.0,Married,,London
15000.0,M,Yes,32.0,High School,6.186642285056445,0.059974980964548764,3.0,Single,Urban,New Castle
71158.67825892463,M,Yes,44.0,Graduate School,3.451451618082005,-0.4526823815642028,4.0,Single,Urban,London
62233.63504102599,M,Yes,39.0,High School,6.01072997843853,0.43525312429125906,6.0,Single,Urban,Manchester
58086.917948865004,F,Yes,43.0,Graduate School,5.508096201530079,0.10581929992800079,3.0,Married,Rural,New Castle
37083.208087684834,M,No,33.0,High School,7.384038539414962,-0.34497110332649933,3.0,Married,Rural,New Castle
47110.87949027869,M,Yes,31.0,High School,4.451546876637031,0.7269336524842412,6.0,Single,Urban,New Castle
67176.51435254852,F,Yes,23.0,Graduate School,4.96835085088464,0.39614257084998694,6.0,Divorced,Urban,London
62521.49276387606,M,Yes,36.0,Graduate School,4.939139207142479,,3.0,Single,Urban,New Castle
46924.604243933856,M,No,50.0,High School,6.830048713363672,-0.6345629434543645,3.0,Single,Rural,London
47423.790901209155,F,Yes,37.0,College,5.72331920636394,0.02660288145166803,2.0,Divorced,Rural,Manchester
