City,Online Activity,Marital Status,Renew,Education Level,Months with Company,Location Code,Age,Monthly Income,Brand Loyalty,Gender
Udon,5.114728212381534,Single,No,College,64.0,Rural,41.0,4949.8672899172725,0.3358956503207614,Male
Khon Kaen,2.8112312467992977,Divorced,No,College,61.0,Rural,44.0,6243.749658788336,-0.6113322857269378,Female
Udon,4.75255965094622,Married,Yes,Graduate School,68.0,Suburban,57.0,6631.949257584188,-0.28813699306681356,Male
Udon,6.653548434871922,Single,Yes,Graduate School,89.0,Urban,47.0,5026.243243272316,0.14186135596373367,Female
Udon,6.2210956064134075,Single,Yes,Graduate School,71.0,Suburban,35.0,3812.2748342606023,0.8431606496510441,Female
Khon Kaen,5.038647171550605,Divorced,Yes,Graduate School,97.0,Urban,43.0,5624.6510758006,-0.4285032018164261,Male
Udon,5.594152887356732,Single,Yes,College,84.0,Suburban,,6173.197505042036,0.20872226494950485,Male
Mahasarakam,4.303933519910165,Single,No,Graduate School,47.0,Suburban,61.0,6901.989276740823,0.6671275205083065,Male
Khon Kaen,7.34888791592766,Single,Yes,Graduate School,58.0,Urban,49.0,4596.30451292906,0.6063646238787357,Female
Mahasarakam,5.119849027738008,Divorced,Yes,,63.0,Urban,37.0,5460.375585278301,-0.14702154469688772,Male
Udon,6.031275482003114,Married,No,High School,65.0,Rural,47.0,4256.20275446463,-0.2697417564208271,Female
Mahasarakam,5.484714902731727,Divorced,Yes,Graduate School,75.0,Urban,36.0,5857.43285592946,-0.4847336416456386,Female
Mahasarakam,6.134579063851025,Single,Yes,Graduate School,79.0,Urban,36.0,5662.817817311152,-0.5730051459915367,Female
Mahasarakam,6.155105022811124,Divorced,Yes,High School,67.0,Rural,35.0,5193.032486921298,0.44813612454977164,Female
Udon,2.7246033979826136,Married,No,College,67.0,Rural,42.0,6163.768265887726,-1.4220438217940083,Male
,3.4315827843404554,Married,No,College,51.0,Rural,47.0,5101.75409666433,0.3186107222960875,
,4.220354774454231,Single,No,Graduate School,45.0,Rural,58.0,4134.2244774245255,-0.07677556053337597,Female
Mahasarakam,4.928968799972616,Divorced,Yes,Graduate School,32.0,Rural,57.0,4786.178469820878,-0.8725608175021001,Female
Udon,4.77037281599511,Married,No,High School,34.0,Suburban,46.0,5809.72837248814,-0.09450010510153437,Male
Udon,4.721676224435854,Single,Yes,Graduate School,86.0,Suburban,44.0,4741.822826074859,0.3768359075961871,Male
Udon,5.739985765714822,Divorced,Yes,Graduate School,87.0,Suburban,54.0,4965.55093907005,-0.10262428981720786,Male
Udon,6.099971629041162,Married,No,High School,90.0,Suburban,42.0,7017.529886933792,-0.009032694741785557,Male
Udon,5.637516736769063,,Yes,College,69.0,Urban,48.0,5977.299690130914,0.36555518373379314,Male
Mahasarakam,7.532606607878544,Divorced,Yes,College,83.0,Urban,44.0,5922.995859898099,0.035499311437005535,Female
Khon Kaen,4.893205825758812,Divorced,No,College,66.0,Suburban,47.0,5722.654653205011,0.17631420400920808,Female
Udon,4.0842750837899615,Married,Yes,College,73.0,Urban,39.0,5576.907652237885,-0.09599073334597785,Female
Udon,4.633724421484384,Married,Yes,Graduate School,42.0,Urban,53.0,6022.720874703389,0.21466447243943426,Female
Udon,5.222010933598819,Divorced,No,College,108.0,Suburban,27.0,5108.923259078231,-0.13741604564676352,Female
Mahasarakam,4.727742441879948,Married,Yes,High School,84.0,Rural,50.0,3287.436350426405,0.27658937175001236,Female
Khon Kaen,5.090929925735482,Single,Yes,High School,61.0,Rural,54.0,5965.455007500881,0.060963022237094426,Male
Khon Kaen,6.3347764557697115,Divorced,Yes,Graduate School,32.0,Urban,50.0,,-0.33424190359610373,Male
Mahasarakam,,Divorced,Yes,Graduate School,55.0,Urban,49.0,4931.276101785609,-0.12187996898902617,Male
Mahasarakam,6.385200321883314,Divorced,Yes,College,54.0,Urban,44.0,5010.380356020182,-0.6079846257113392,Female
Mahasarakam,4.4396525178918615,Single,Yes,College,88.0,Suburban,55.0,4376.7197705414455,-0.054936525260705804,Female
Mahasarakam,6.064289769116148,Married,Yes,High School,52.0,Urban,55.0,3089.7868683519655,0.5401600186675323,Male
Khon Kaen,6.545184827540073,Divorced,Yes,College,85.0,Rural,51.0,4147.279150875786,0.025318756838730236,Female
Udon,2.3420070305795826,Single,Yes,Graduate School,48.0,Urban,42.0,5627.093369666259,0.38799840582130507,Female
Mahasarakam,5.230853900014932,Divorced,Yes,Graduate School,68.0,Urban,61.0,4759.985415213027,-0.7538540664675704,Female
Mahasarakam,7.930103865346165,Married,Yes,High School,57.0,Urban,44.0,3606.3364999978994,0.515324538544547,
Mahasarakam,5.957502455241803,Married,No,Graduate School,64.0,Rural,55.0,6129.520529615713,0.526603624572302,Male
Khon Kaen,3.7124122858094513,Married,No,High School,75.0,Suburban,46.0,4439.271764778929,-0.4398968374884368,Female
Udon,5.605387722839449,Married,No,Graduate School,66.0,Suburban,52.0,5156.397350244309,0.2787931105017883,Male
Khon Kaen,5.173849516237744,Married,No,High School,92.0,Rural,48.0,4775.883824308517,-0.5483370407323718,Female
Khon Kaen,5.708228328929458,Single,Yes,Graduate School,45.0,Rural,43.0,3941.6534659548715,0.016408233246752987,Male
Udon,6.2874234920061856,Divorced,Yes,Graduate School,55.0,Urban,47.0,6459.003250266911,-0.14864547525911959,Female
Khon Kaen,4.62309895836657,Single,No,College,61.0,Rural,,4695.494948375,-0.18876413374425233,Female
Khon Kaen,5.3899990651761245,Married,No,High School,33.0,Rural,36.0,6615.218352915736,-0.11204412628063737,Female
Mahasarakam,5.468152846128362,Divorced,Yes,Graduate School,99.0,Urban,62.0,4000.292159596802,0.6998336281143855,Female
Khon Kaen,8.667651985899354,Single,Yes,College,58.0,Urban,43.0,4981.279034983717,0.06852193274563839,Male
Khon Kaen,5.606011567195929,Divorced,,College,95.0,Suburban,39.0,5616.816224970638,-0.17091521360584555,Male
Udon,4.146410035710893,Divorced,Yes,Graduate School,39.0,Urban,45.0,3692.174888902613,-0.011389723230046056,Female
Udon,5.802551742939762,Divorced,Yes,High School,47.0,Urban,42.0,4392.095686192344,-0.13961546239717065,Male
Udon,6.101416152537132,Divorced,Yes,Graduate School,68.0,Rural,39.0,5942.145629357905,-0.06209433996832647,Female
Mahasarakam,4.211413772187282,Divorced,Yes,College,83.0,Urban,49.0,5578.53165742177,-0.40980282328980167,Male
Mahasarakam,2.7587885543598043,Married,No,Graduate School,59.0,Urban,41.0,5018.631769970445,-0.18269587709249774,Male
Mahasarakam,4.396767522113075,Married,No,Graduate School,66.0,Suburban,64.0,5908.219479990482,-0.09426339628690841,Female
Khon Kaen,5.887881717878516,Single,Yes,College,73.0,Urban,50.0,7561.544885471493,0.4733802230410338,Male
Mahasarakam,6.564358977651506,Married,No,College,53.0,Rural,37.0,4581.222966371264,-0.47839137168046886,
Khon Kaen,4.699236353464683,Married,No,Graduate School,42.0,Rural,67.0,6723.464118959957,-0.1333206772028579,Female
Mahasarakam,3.980644298939888,Single,Yes,College,49.0,Suburban,50.0,7717.210566995932,-0.3110668783108342,Female
Udon,5.342424096616442,Married,No,College,44.0,Rural,44.0,4453.566830003396,0.6726541531752922,Female
Khon Kaen,5.850728063800032,Divorced,Yes,College,45.0,Urban,37.0,4334.930874716755,0.06294878661733047,Male
Udon,4.9939091266697675,Single,Yes,High School,59.0,Urban,58.0,4078.9834215179426,0.029137057812761255,Female
Mahasarakam,5.537143507338614,Divorced,Yes,Graduate School,77.0,Suburban,41.0,3133.911460787339,-0.14538701468085075,Male
Khon Kaen,6.277250309383835,Single,Yes,College,93.0,Suburban,50.0,3513.0376320682763,-0.12130668508162448,Male
Udon,4.694472535403932,Divorced,Yes,College,44.0,Suburban,43.0,4533.389192022243,-0.486804340753177,Female
Mahasarakam,3.1564378105076694,Divorced,Yes,Graduate School,78.0,Urban,32.0,6623.092456594347,-0.45675044093757855,Male
Mahasarakam,3.1770509125268394,Divorced,Yes,High School,53.0,Urban,56.0,5699.665613285471,,Female
Khon Kaen,6.307154258326726,Divorced,Yes,High School,69.0,Suburban,60.0,4789.671257490199,-0.10298232688135928,Female
Khon Kaen,4.034187488721433,Divorced,No,High School,58.0,Rural,51.0,3198.726763557068,-0.4924226700816846,Female
Khon Kaen,5.5405876891890005,Divorced,Yes,Graduate School,77.0,Suburban,52.0,5506.1430828946795,0.08847356752708398,Female
Mahasarakam,4.587168884595082,Divorced,Yes,Graduate School,80.0,Rural,45.0,3614.4500628124597,-0.5065376212901204,Male
Udon,,Married,No,Graduate School,88.0,Rural,58.0,4670.36831729175,-0.48816341802757335,Female
Khon Kaen,6.673405017552021,Married,Yes,Graduate School,68.0,Urban,43.0,7513.824823551084,0.16807462212798266,Female
Mahasarakam,7.322780206568755,Divorced,Yes,High School,68.0,Suburban,47.0,4899.839173355185,0.41918937156372915,Female
Mahasarakam,5.551870028675267,Single,Yes,Graduate School,61.0,Urban,41.0,4695.130469619617,0.7096139493388018,Male
Khon Kaen,6.578684442599301,Divorced,Yes,High School,62.0,Suburban,44.0,7241.579016241663,-0.19653115610040944,Female
Udon,6.084400829583674,Divorced,Yes,High School,61.0,Suburban,52.0,3454.2679336128012,-0.5838270507602529,Male
Mahasarakam,5.366463420945338,Divorced,No,Graduate School,53.0,Rural,36.0,1934.1537850178634,-0.21906131108291688,Female
Khon Kaen,5.406854488431829,Married,No,College,69.0,Suburban,49.0,5962.6449939261165,-0.03293500120810691,Male
Khon Kaen,5.238800763148151,Divorced,No,High School,59.0,Suburban,35.0,5333.525944160018,-0.482746503734382,Female
Khon Kaen,5.670953830655412,Married,No,High School,71.0,Rural,39.0,5205.456330347392,-0.20710221219104907,
Mahasarakam,2.7779870270105214,Married,No,College,68.0,Rural,47.0,4437.892641448282,-0.5995137253536182,Female
Khon Kaen,3.3942987743667006,Married,No,College,67.0,Suburban,37.0,4183.196964176043,-0.58032784858818,Male
Mahasarakam,2.1567985329283075,Divorced,No,Graduate School,,Rural,55.0,5593.970332021321,-0.8045450381679148,Female
Khon Kaen,6.325384286804727,Divorced,Yes,Graduate School,73.0,Rural,54.0,5650.092931327391,-0.4706736756226627,Female
Khon Kaen,3.0285786527157947,Single,No,College,82.0,Suburban,59.0,4283.590747808992,-0.6410930448403689,
Khon Kaen,7.758121342957747,Divorced,Yes,College,51.0,Suburban,42.0,5859.262464941381,-0.43148692211816153,Female
Udon,6.5562728405674635,Married,Yes,College,70.0,Urban,47.0,4493.927208268795,-0.238400655075722,Male
Khon Kaen,7.418476686901679,Married,Yes,Graduate School,78.0,Urban,37.0,4410.887698653123,0.3234208727144678,Male
Udon,3.2015830376552,Married,No,Graduate School,35.0,Rural,63.0,5342.132371387078,-0.09744522836329272,Female
Mahasarakam,4.072213519023525,Married,No,College,52.0,Suburban,50.0,6759.488509257999,-0.3081383408235538,Female
Mahasarakam,5.452228884005147,Married,No,Graduate School,52.0,Suburban,64.0,3293.226986723459,-0.20279160234718752,Female
Udon,6.540394421457756,Single,No,College,51.0,Rural,56.0,3859.3499915710718,0.10871996512865789,Female
Udon,5.5356323856089515,Married,No,High School,42.0,Urban,39.0,3854.8923452566014,0.37866004586896024,Male
Mahasarakam,5.767558155969882,Divorced,Yes,College,62.0,Rural,47.0,3568.3573116930384,-0.8437990044999155,Male
Khon Kaen,4.340603807941932,Divorced,No,College,73.0,Rural,58.0,,-0.5369017515832947,Female
Khon Kaen,3.167627338880938,Married,No,College,83.0,Suburban,53.0,5798.039848032405,-0.7833830596082886,Male
Mahasarakam,6.08450905865552,Married,No,Graduate School,58.0,Rural,40.0,5601.596243204904,0.21039805506608464,Female
Khon Kaen,5.067034450444961,Married,No,High School,82.0,Rural,42.0,4734.251031476842,-0.018313228146532884,Female
Khon Kaen,3.6817921556913342,,No,Graduate School,81.0,Rural,57.0,6456.969974328357,-0.11625710322671329,Male
Khon Kaen,4.827273681607788,Married,No,,48.0,Suburban,61.0,5877.469914758738,0.15884373599254284,Female
Udon,2.8234568123322044,Married,No,Graduate School,77.0,Rural,38.0,5485.493148135886,-1.0269855971928747,Male
Mahasarakam,3.5736267586322894,Married,No,High School,71.0,Rural,56.0,4917.835446719182,-0.5751396494053898,Male
Khon Kaen,3.5245323113175777,Divorced,No,High School,26.0,,50.0,3749.27434536341,0.30558883317120794,Male
Mahasarakam,4.197400199035247,Married,No,,48.0,Suburban,55.0,4917.753885135651,-0.40758053827301033,Female
Khon Kaen,5.225954753764172,Married,Yes,High School,72.0,Urban,46.0,5591.287342574806,-0.5614440262213398,
Khon Kaen,3.9769989149485423,Married,,High School,48.0,Rural,52.0,5452.230177287185,-0.15778787221994006,Male
Khon Kaen,6.438212178138401,Single,Yes,Graduate School,53.0,Urban,47.0,5831.077974724254,-0.04243115753134838,Female
Mahasarakam,4.862352913910494,Married,No,High School,78.0,Suburban,55.0,5386.854076949365,0.4656063113411369,Female
Udon,5.700872058232781,Divorced,Yes,High School,63.0,Urban,54.0,2850.066257948415,-0.6133569983465595,Female
,4.936971544041791,Divorced,No,High School,36.0,Rural,47.0,4386.358402795759,-0.11021663691884992,Female
Khon Kaen,3.917709975443316,Married,No,High School,91.0,Urban,49.0,4544.579178381397,-0.06539778899522605,Male
Mahasarakam,6.094998395561973,Married,Yes,College,46.0,Rural,49.0,4789.659841116447,-0.4871916881021253,Female
Udon,4.7009782427882225,Divorced,Yes,College,75.0,Urban,48.0,5506.975737347632,0.1918489389854806,Female
Mahasarakam,4.635819172408291,Divorced,Yes,High School,37.0,Suburban,55.0,3572.2681506370864,-0.448667895227588,Male
Mahasarakam,5.591429782505817,Divorced,No,College,92.0,Suburban,44.0,2303.7158154592375,0.011923579954252778,Female
Mahasarakam,6.810952578382729,Divorced,Yes,College,70.0,Urban,54.0,3878.9081541985324,-0.6877835053899327,Male
Udon,6.061688622305436,Divorced,Yes,College,84.0,Urban,48.0,4909.735305058192,-0.2565714005971051,Male
Khon Kaen,3.8873129644444684,Divorced,Yes,Graduate School,68.0,Rural,44.0,7672.709085548204,-0.3092714618397234,Female
Udon,4.384445172987362,Single,Yes,College,74.0,Suburban,55.0,5078.731485855859,-0.3055485393776969,Male
Udon,4.656474027671417,Married,No,,64.0,Suburban,49.0,6509.25580727728,-0.10406910748244086,Female
Udon,3.497303907054837,Married,No,College,87.0,Urban,48.0,3590.693483942545,0.4243390643737995,Female
Khon Kaen,4.967608621697591,Divorced,Yes,Graduate School,79.0,Suburban,43.0,3770.375866436054,-0.7490119312533912,Female
Khon Kaen,4.651906569907537,Single,Yes,High School,57.0,Urban,54.0,3577.2535376474343,-0.47137785378899144,Male
Mahasarakam,3.786566358528918,Single,No,College,72.0,Rural,60.0,5097.450957973906,0.948614449531706,Female
Khon Kaen,3.058435786563355,Single,No,College,103.0,Rural,43.0,6994.676751611538,-0.5245484945624723,Male
Mahasarakam,5.099581334848319,Married,No,High School,67.0,Rural,57.0,5242.146726368974,0.3568183856999113,Male
Khon Kaen,6.785786381623863,Married,Yes,College,79.0,Suburban,61.0,5026.619289861969,0.8646814347723086,Male
Udon,3.6289436933914985,Single,Yes,College,85.0,Suburban,53.0,7056.4847827582325,-0.39502054067571135,Male
Udon,4.435590245810755,Single,Yes,Graduate School,30.0,Urban,47.0,4482.606120720962,0.18675012902202193,Male
Mahasarakam,5.2442358307665105,Single,Yes,College,42.0,Rural,57.0,4754.291371415282,-0.23847602118073086,Male
Mahasarakam,7.4485125813710304,Divorced,Yes,Graduate School,79.0,Urban,39.0,3350.018175834065,0.13172684360766704,Male
Khon Kaen,7.858420278715252,Single,Yes,Graduate School,62.0,Urban,68.0,5255.081228718236,0.7722972381148151,Male
Mahasarakam,5.018655430650407,Divorced,Yes,College,41.0,Urban,54.0,5999.445045929914,0.3463312301742031,Female
Khon Kaen,5.582867102501583,Single,Yes,Graduate School,65.0,Urban,56.0,5783.2535054493665,-0.5066415263799556,Female
Udon,4.808971007192924,Single,No,College,78.0,Rural,43.0,4447.752074784459,-0.6529733393964164,Male
Khon Kaen,4.053958704700158,Single,No,High School,51.0,Rural,53.0,6011.671527372752,0.33700600718683676,Male
Udon,3.162013014995585,Single,No,Graduate School,64.0,Rural,43.0,5085.439905171573,-0.446574014603341,Male
Khon Kaen,2.834385896305158,Divorced,No,Graduate School,72.0,Urban,56.0,4002.900459276073,0.303757979470511,Female
Mahasarakam,2.567648499702841,Married,No,College,84.0,Rural,36.0,3936.8948582820763,-0.0197620313562846,Female
Udon,5.401879023337302,Divorced,Yes,Graduate School,74.0,Urban,53.0,4318.650521292646,-0.21361590313571582,Female
Mahasarakam,4.477142117439505,Single,No,College,67.0,Rural,49.0,6584.025064889415,-0.16026130207033906,Male
Mahasarakam,4.657588083808613,Single,No,High School,82.0,Suburban,57.0,4399.450126423108,-0.6292089164334775,Male
Mahasarakam,5.1376168563053906,Divorced,Yes,High School,31.0,Urban,50.0,5200.024235050834,0.06946568165712294,Male
Udon,4.639959927907542,Single,Yes,Graduate School,100.0,Suburban,53.0,5081.163694967385,0.2757120057741118,Female
Khon Kaen,4.265638591374205,Married,No,Graduate School,30.0,,41.0,6031.345309835444,-0.8786001622033097,Female
Mahasarakam,4.8910118123955435,Married,Yes,Graduate School,70.0,Rural,62.0,4649.779642653506,-0.21674035529140584,Female
Khon Kaen,5.477303319403058,Married,Yes,College,49.0,Suburban,53.0,5871.234074411403,-0.1257012465979452,Female
Khon Kaen,5.0177319889079115,Divorced,Yes,College,22.0,Suburban,61.0,6660.271366339883,-0.14442836242971524,Female
Mahasarakam,4.123508493315748,Married,No,College,85.0,Suburban,48.0,5290.725894366041,0.18220267871867163,Female
Mahasarakam,5.589030734678125,Single,Yes,College,70.0,Suburban,37.0,2419.4595948175097,-0.10717960100708232,Female
Mahasarakam,2.421462800504538,Divorced,No,High School,60.0,Suburban,55.0,4247.393102396481,-0.0022071068603481264,Female
Udon,5.627975606875379,Married,Yes,Graduate School,42.0,Suburban,32.0,5377.027954578476,0.43599943497508253,Female
Udon,5.364019317187338,Divorced,Yes,Graduate School,50.0,Urban,58.0,4257.715052351375,0.3851117169491898,Male
Khon Kaen,6.457669938987447,Divorced,Yes,College,40.0,Suburban,53.0,3570.396210591998,-0.22357123445483795,Male
Udon,4.19529515799552,Divorced,No,High School,30.0,Urban,36.0,4108.490456137473,0.2789865103870237,Male
Udon,5.586629907149614,Single,Yes,Graduate School,39.0,Urban,40.0,5502.132347826197,-0.2109456384271407,Female
Udon,5.387920578006578,Divorced,No,College,68.0,Suburban,50.0,5390.152009388213,0.8133948395109019,Male
Mahasarakam,5.375228017069119,Single,No,College,72.0,Rural,32.0,5214.176477072764,-0.42074971269552364,Female
Mahasarakam,6.349429759250645,Divorced,Yes,College,70.0,Urban,43.0,4827.708712878634,0.26759193478138266,Female
Udon,3.8997603169362804,Married,No,Graduate School,52.0,Urban,54.0,6618.725873600412,0.39505115637790494,Male
Khon Kaen,6.097213529755861,Married,No,College,88.0,Rural,45.0,2959.937070159231,0.5683522896465263,Male
Khon Kaen,5.774111057637004,Single,No,College,70.0,Rural,48.0,3638.6618207812394,0.23187830412125632,Female
Khon Kaen,2.9669868110935482,Single,No,High School,57.0,Suburban,65.0,4312.838523885644,0.035944296890983995,Male
Khon Kaen,7.77215267954326,Married,Yes,Graduate School,53.0,Urban,52.0,4349.929141802794,0.8216095742468424,Female
