City,Renew,Monthly Income,Education Level,Months after becoming member,Active online hours,Sex,Marital Status,Location Code,Years after high school graduation,Brand Loyalty
Kyoto,Yes,4272.965517376126,College,74.0,3.1476367601102293,Male,Single,Suburban,32.0,0.39134323590707865
Kyoto,No,2963.172896398404,High School,76.0,3.904117695686323,Female,Married,Rural,15.0,0.2858250553853354
Tokyo,Yes,5181.229787094452,High School,39.0,6.898028695097741,,Divorced,Urban,17.0,0.1299255576231675
Osaka,Yes,5817.779901320639,Graduate School,71.0,6.987136549170944,Female,Single,Urban,44.0,0.3731766954829755
Tokyo,Yes,6226.921262053418,High School,61.0,6.732359197509871,Male,Single,Suburban,54.0,0.36989124671610263
Kyoto,Yes,3685.899288872805,High School,49.0,5.368272638433978,Female,Divorced,Urban,40.0,0.5447339626495368
Tokyo,Yes,5041.312624966006,Graduate School,61.0,7.386044242785955,Female,Married,Urban,14.0,-0.329700983983554
Osaka,No,3001.1177485286016,High School,59.0,5.300611321323736,Male,Married,Rural,25.0,0.6423477921304743
Osaka,No,4332.127975450109,Graduate School,,4.623761245088794,Female,Single,Rural,27.0,-0.5113190297989664
Tokyo,Yes,3539.722434328213,College,86.0,5.565269033441005,Male,Single,Urban,40.0,-0.31632543164110116
Tokyo,Yes,4447.232340837496,College,71.0,5.526574539488937,Male,Divorced,Urban,31.0,-0.7396947599886515
Osaka,No,5820.655027683231,College,62.0,7.030643960390639,Male,Single,Suburban,29.0,-0.9113064833812299
Tokyo,No,3321.2687346030475,High School,72.0,5.62263832472336,Female,Married,Suburban,20.0,-0.5089970420421189
Kyoto,No,4996.721540630034,Graduate School,88.0,4.344466813360335,Male,Divorced,Rural,23.0,0.3516270606754971
Kyoto,Yes,4868.3609825852345,College,91.0,6.411175605126015,Male,Divorced,Suburban,34.0,-0.3761256196863199
Kyoto,Yes,5162.764946229101,College,57.0,4.7269494802307985,Male,Divorced,Urban,34.0,0.3157187912358026
Tokyo,Yes,5210.937654965863,Graduate School,42.0,4.850367134846038,Female,Married,Suburban,40.0,-0.04172406209194557
Kyoto,Yes,5092.496449146583,College,78.0,,Male,Divorced,Urban,38.0,-0.29671452259900744
Tokyo,No,4122.192146705362,Graduate School,61.0,4.915571890031782,Female,Divorced,Rural,35.0,0.783448578292071
Tokyo,Yes,4011.7331881208593,Graduate School,80.0,4.928434265954331,Male,Divorced,Suburban,24.0,-0.5876822079166228
Osaka,No,7104.104980615704,College,58.0,7.803668880085027,Female,Married,Urban,18.0,0.06586747614681754
Tokyo,Yes,3780.427772739316,Graduate School,71.0,4.850547888537014,,Single,Urban,43.0,-0.520671456112073
Tokyo,Yes,4005.8785953322804,Graduate School,85.0,7.452902300788689,Female,Divorced,Urban,19.0,-0.5453103889767954
Tokyo,Yes,3967.626551718503,High School,79.0,3.409846043862772,Male,Married,Urban,32.0,-0.2699048456028978
Osaka,,4166.655185561125,College,95.0,3.8377303078771345,Female,Divorced,Urban,40.0,-0.4821600130579564
Osaka,Yes,4110.891938097048,High School,92.0,3.8276606982332853,Female,Single,Urban,34.0,-0.7969016472755044
Kyoto,Yes,3149.2586418483693,College,73.0,5.929574383444049,Female,Single,Suburban,27.0,-0.22134093003697972
Osaka,Yes,4548.067293965797,High School,54.0,5.354333714765007,Male,Divorced,Suburban,30.0,0.0028861776947933238
Kyoto,Yes,4360.944696852207,Graduate School,65.0,5.485152734722637,Female,Single,Urban,40.0,-0.044339794507240626
Kyoto,Yes,5397.603113437597,Graduate School,66.0,4.259752735203665,Female,Divorced,Urban,39.0,-0.21344921996340893
Osaka,No,4602.677750097149,High School,55.0,5.467096695483176,Female,Married,Suburban,23.0,0.6364205839260633
Kyoto,Yes,6208.114464005659,High School,77.0,,Male,Divorced,Urban,42.0,-0.32998226067562353
Kyoto,Yes,4412.110422788168,Graduate School,55.0,7.452906719326155,Female,Divorced,Suburban,43.0,0.6138083705415445
Tokyo,No,3036.831260296475,High School,63.0,5.178124009597605,Male,Married,Rural,18.0,-1.0179706889522087
Kyoto,Yes,6445.9850917510485,High School,81.0,5.811613604149603,Male,Divorced,Urban,30.0,-0.43170563555953834
Tokyo,No,3494.783353934692,College,47.0,1.8485286390489688,Female,Single,Rural,,-0.06508693660061837
Tokyo,Yes,5104.074067571057,College,48.0,5.810910537042252,Female,Divorced,Urban,35.0,0.2803451395357406
Kyoto,Yes,5042.975515202218,College,51.0,6.027161391037289,Male,Divorced,Suburban,19.0,-0.1787371777933058
Osaka,Yes,5298.400278054535,High School,87.0,6.840753420770093,Male,Divorced,Suburban,,-0.3003211621076085
Osaka,Yes,4943.495547211116,Graduate School,74.0,6.127548603497782,Female,Single,Urban,32.0,0.4128805194692786
,Yes,6015.223578625222,Graduate School,39.0,5.592671665256322,Male,Single,Urban,48.0,0.24334336602459283
Kyoto,Yes,4353.676435122074,Graduate School,59.0,6.0061918159255985,Female,Single,Suburban,33.0,-0.14001459888908377
Tokyo,Yes,4697.134308073001,Graduate School,59.0,3.0137824298975935,Male,Single,Urban,45.0,0.44924856620735876
Kyoto,No,5613.366923392803,High School,63.0,6.460372678397382,Female,Single,Rural,28.0,-0.4435699158132009
Osaka,Yes,4932.27842205641,College,38.0,6.163328210239994,Male,Married,Suburban,44.0,0.790943856155002
Tokyo,No,5543.362551899356,Graduate School,71.0,5.112427729104537,Female,Divorced,Rural,17.0,0.2679565306739502
Tokyo,No,4465.233187348913,High School,15.0,3.948943068170183,Male,Married,Suburban,39.0,0.8080860912019239
Tokyo,No,4218.896987227418,College,83.0,4.617994010365417,Male,Single,Rural,28.0,-0.22861948793983283
Osaka,Yes,3856.828905311814,College,75.0,4.1792776644786445,Female,Divorced,Rural,49.0,0.25883742863535486
Osaka,Yes,3169.999403117692,College,80.0,3.5064398146332434,Female,Divorced,Urban,52.0,
Kyoto,Yes,2400.816963102492,Graduate School,50.0,5.793467930477004,Female,Single,Rural,48.0,0.2489232569352059
Kyoto,Yes,3463.3513295078255,College,44.0,3.8577835178778477,Male,Married,,36.0,0.24112053782541398
Osaka,Yes,5029.163550784367,High School,77.0,6.023592427829019,Male,Single,Suburban,36.0,-0.3770460562751901
Kyoto,Yes,4818.653391826471,Graduate School,99.0,4.635950120268546,Female,Divorced,Suburban,22.0,-0.8899311835521783
Kyoto,Yes,4216.936462497249,Graduate School,52.0,6.232649837078568,Male,Divorced,Rural,43.0,0.7601375825938355
Tokyo,Yes,5419.290040214255,Graduate School,66.0,5.831195625380633,Female,Single,Urban,23.0,-0.360507401299235
Kyoto,Yes,5277.734728302733,High School,95.0,5.167733779948122,Female,Divorced,Urban,44.0,-0.49025620370698175
Tokyo,No,6565.389005794971,College,,3.550066715449043,,Married,Suburban,25.0,0.3904079979312872
Osaka,No,4013.1630995306336,College,67.0,6.722079490110691,Male,Married,Rural,29.0,0.37080126572798344
Tokyo,Yes,5454.373675036022,College,76.0,6.662802977010923,Female,Divorced,Suburban,36.0,-0.041877361501331256
,Yes,3510.4366073703973,College,69.0,7.2280099644750315,Female,Divorced,Urban,28.0,0.40960255272539514
Kyoto,No,5012.214489332705,College,53.0,6.663630197258682,Male,Single,Suburban,31.0,0.41986419526543817
Kyoto,No,5057.033817020739,College,98.0,5.95341127696423,Female,Married,Rural,28.0,-0.663137809753074
Osaka,No,4336.464902798895,College,71.0,5.654501804311922,Female,Single,Rural,14.0,-0.36335233826245544
Tokyo,Yes,4222.54684277031,High School,72.0,5.671464066525374,Male,Single,Suburban,47.0,-0.18491981233285798
Osaka,No,2891.27594612817,College,53.0,6.856925974944993,Female,Single,Suburban,14.0,-0.6454371705318174
Osaka,Yes,5030.442233860098,College,83.0,4.000243177384368,Male,Divorced,Rural,38.0,-0.06572599953359726
Osaka,Yes,6360.75492555805,College,89.0,6.005256153750096,Male,Married,Suburban,29.0,-0.24029706678448576
Osaka,No,3828.8535318892714,Graduate School,25.0,5.52587112362042,Female,Divorced,Rural,30.0,0.1451736539473255
Kyoto,No,4362.481295101905,Graduate School,68.0,6.355900916106498,Male,Married,Suburban,33.0,0.004705228760749303
Kyoto,Yes,3550.463040961096,College,70.0,4.221251917572104,Male,Divorced,Rural,32.0,-0.39553347882050116
Tokyo,Yes,6359.696640659619,College,76.0,7.671365070815692,Male,Single,Suburban,29.0,-0.4613526087931739
Kyoto,Yes,3359.442024946382,College,74.0,3.411267219464306,Female,Single,Suburban,42.0,0.5361532118332328
Tokyo,Yes,3906.6961288904463,College,66.0,9.035357250749273,Female,Divorced,Urban,49.0,0.19667987342457072
Tokyo,,5037.6196667334825,Graduate School,62.0,6.0391087934270935,Male,,Suburban,37.0,-0.32302316609381104
Osaka,Yes,4624.907180253287,College,26.0,7.678461058916245,Female,Single,Urban,42.0,0.7435206705186606
Kyoto,No,4362.785043277447,High School,57.0,6.3793262914970486,Male,Married,Rural,30.0,-0.04997350420565522
Kyoto,Yes,5266.611833815726,High School,64.0,,Female,Divorced,Suburban,40.0,0.07268162678999762
Kyoto,No,3190.5936721052676,College,52.0,3.87377144186358,Male,Married,Urban,40.0,0.015941547373098497
Kyoto,No,,College,73.0,6.435499828109379,Female,Divorced,Urban,26.0,-0.7536601118705539
Osaka,Yes,5769.454192719242,High School,73.0,6.257889346344158,Male,Single,Suburban,36.0,0.2698055069359373
Tokyo,Yes,3188.762832896061,High School,65.0,3.995195410267968,Female,Divorced,Urban,48.0,-0.5296315758098742
Osaka,Yes,4668.737834384738,College,91.0,5.553665766390164,Male,Single,Suburban,40.0,-0.8618584298096384
Kyoto,No,5107.520295027545,High School,104.0,4.3394597668464545,Female,Married,Rural,32.0,-0.4608671344020313
Osaka,Yes,4865.520232933717,High School,47.0,3.462539586722618,Male,Divorced,Urban,30.0,0.24132357301882557
Tokyo,No,4708.209921583399,High School,42.0,4.471659807405425,Female,Single,Rural,29.0,0.003175186224277815
Tokyo,Yes,5351.787853035332,Graduate School,60.0,6.24718341472844,Male,Divorced,Suburban,26.0,-0.61452344267709
Kyoto,Yes,3929.1226713465276,Graduate School,85.0,3.7561513267787356,Male,Divorced,Rural,33.0,-0.6038814845634549
Tokyo,Yes,4314.7853447274165,Graduate School,,3.1930617415165603,Female,Married,Urban,38.0,0.1760757520672116
Kyoto,No,2310.661623480047,High School,94.0,3.8471494782628324,Female,Single,Rural,33.0,-0.3130117907910433
Kyoto,Yes,5495.176065097744,College,34.0,3.106092617588458,Female,Divorced,Rural,48.0,0.6093706322121736
Kyoto,Yes,1457.5930802990874,College,48.0,4.8919429870886235,Female,Single,Suburban,40.0,0.6014896842680483
Tokyo,Yes,6217.6847311858655,High School,59.0,4.3114764931183815,Male,Divorced,Rural,34.0,0.11652558391546752
Tokyo,Yes,6762.9455550787,Graduate School,63.0,3.5966084738564965,Female,Married,Rural,45.0,-0.12210151196698998
Osaka,No,3736.6637239278743,High School,96.0,5.016091271149263,Female,Married,Rural,27.0,-0.798066635057129
Tokyo,Yes,6080.39423179308,High School,74.0,6.562602354159386,Male,Divorced,Suburban,33.0,-0.5197796765573891
Tokyo,No,4136.790064235045,High School,80.0,5.445459995159644,Male,Single,Rural,16.0,-0.22042282025594434
Kyoto,Yes,4168.866735598162,High School,58.0,3.1496610612579587,Male,Single,Urban,34.0,0.49945657219977846
Tokyo,No,6572.724372257595,College,104.0,4.670823361611016,Male,Married,Urban,28.0,-0.7209063861011206
Tokyo,Yes,5288.2248985194265,Graduate School,28.0,5.8241676771346675,Male,Divorced,Suburban,55.0,0.7433512499678423
Osaka,Yes,4949.075474451272,Graduate School,44.0,7.42965540023868,Male,Single,Urban,35.0,0.2778271927684507
Osaka,Yes,4369.009852045821,Graduate School,63.0,3.4190479246829844,Male,Divorced,Urban,38.0,-0.12710932098093136
Tokyo,No,4419.339458779645,College,80.0,4.6471022949449505,Female,Divorced,Suburban,26.0,-0.05204246709806787
Kyoto,Yes,4216.802549338219,Graduate School,72.0,5.085236520966383,Male,Single,Suburban,27.0,-0.053678855257836555
Kyoto,No,4311.966019015833,High School,118.0,4.643246554614096,Female,Divorced,Rural,24.0,-0.8937334879135787
Kyoto,Yes,6251.349033282374,High School,63.0,4.5385296018775705,Male,Married,Urban,27.0,0.07402716636974699
Kyoto,Yes,5430.9260467939375,College,50.0,3.5782383828823114,Female,Divorced,Urban,42.0,0.40587597174958623
Kyoto,Yes,4156.347325600132,College,96.0,7.175480624726397,Female,Single,Urban,,-0.7704460403354125
Osaka,No,7081.716512648887,Graduate School,91.0,3.3545808928606116,Male,Divorced,Rural,15.0,-0.8713234221665702
Osaka,Yes,5029.160407635154,Graduate School,92.0,6.194239521926021,,Divorced,Rural,31.0,-0.7767491044222998
Kyoto,Yes,4307.882552262892,High School,70.0,5.247900514446161,Male,Divorced,Rural,,-0.3043687843633006
Tokyo,Yes,4182.926904530593,College,71.0,6.461330886814166,Female,Single,Suburban,43.0,-0.32916722655701475
Tokyo,Yes,4722.436344722998,Graduate School,77.0,5.553277688227788,Male,Divorced,Suburban,33.0,0.23555136229263418
Kyoto,No,6275.072481748661,High School,79.0,5.881837202896698,Female,Divorced,Rural,9.0,-0.8690624784561132
Osaka,Yes,4957.013191459084,Graduate School,,4.561139208991891,Male,Divorced,Suburban,39.0,-0.5659071040968052
Kyoto,Yes,4349.884151671294,College,58.0,7.301637768984384,Female,Divorced,Rural,42.0,-0.8951856115114764
Osaka,Yes,2617.4378735749237,High School,61.0,4.660247491411471,Female,Single,Urban,26.0,0.6276865749254799
Kyoto,No,4349.687764718257,High School,70.0,5.36908036593608,Male,Married,Rural,28.0,-1.2493058792604552
Kyoto,Yes,5644.486865795631,College,65.0,6.5234999978142,Female,Married,Urban,50.0,0.15975052026236947
Kyoto,Yes,3509.0939032210326,Graduate School,65.0,3.4306596046016087,Male,Single,Urban,32.0,-0.02822221194661112
Osaka,Yes,6441.024352415352,High School,36.0,7.530086851643612,Male,Divorced,Suburban,41.0,0.2923320521618451
Osaka,No,6340.745976165292,High School,66.0,4.424981941709251,Female,Single,Rural,31.0,-0.015289810535304371
Tokyo,No,5064.3286356579965,Graduate School,38.0,7.228217918391677,Male,Single,Rural,32.0,0.22827023256561507
Tokyo,Yes,3170.4693271843594,High School,45.0,6.403930564620308,Female,Divorced,Urban,35.0,0.8125757134518241
Osaka,Yes,5584.958730365156,Graduate School,52.0,3.618171284539543,Male,Divorced,Suburban,33.0,0.22619509057430398
Tokyo,No,4519.179793330961,High School,85.0,,Male,Married,Rural,28.0,0.3555644646231112
Kyoto,Yes,4353.488426516353,High School,77.0,4.222254320348446,Male,Married,Urban,31.0,-0.5263744148526995
Kyoto,No,4303.7114622507215,Graduate School,86.0,6.612968970628218,Female,Married,Rural,33.0,-0.09937537589103307
Osaka,Yes,4981.967342900806,Graduate School,77.0,5.951526299390081,Male,Divorced,Suburban,44.0,0.2320753300248789
Tokyo,No,3983.1188815542655,High School,75.0,4.1930832338603246,Female,Married,Rural,24.0,-0.13484676084510527
Tokyo,No,4239.728952561299,Graduate School,10.0,5.137017412950196,Female,Single,,26.0,0.49060827206584523
Osaka,No,6694.132190934852,High School,48.0,3.1410625807044164,Female,,Suburban,30.0,0.37056858417227234
Tokyo,No,4335.904102701894,Graduate School,65.0,4.652131438550098,,Married,Rural,17.0,-0.567888850651822
Kyoto,No,4318.875401911536,High School,63.0,3.9349471852645856,,Married,Rural,27.0,0.28836662990233397
Tokyo,No,5881.125212062603,Graduate School,70.0,6.762485548805305,Female,Married,Rural,38.0,0.13577597954176146
Tokyo,Yes,3551.6821571440137,Graduate School,55.0,5.643728259870881,Female,Single,,52.0,1.076356616725894
Tokyo,Yes,2998.669821094863,College,87.0,4.236238203049561,Male,Single,Suburban,21.0,-0.6183200117568532
Osaka,No,5445.415381389175,College,65.0,6.328138674622948,Female,Divorced,Urban,44.0,0.702442612527326
Kyoto,Yes,7054.854960857721,Graduate School,65.0,5.227945632347552,Male,Divorced,Rural,30.0,-0.01550564667827481
Tokyo,Yes,4984.6418487104675,Graduate School,54.0,6.261750295190258,Female,Divorced,Urban,44.0,-0.6455512813067551
Osaka,No,,College,75.0,5.89916550451735,Male,Divorced,Rural,27.0,0.6616532242353639
Kyoto,Yes,4585.01748529972,College,49.0,4.826384412712584,Male,,Suburban,42.0,0.14013879669296847
Kyoto,Yes,6330.965393073956,High School,58.0,6.813912256236424,Female,Divorced,Rural,43.0,0.07436377954441153
Tokyo,Yes,6337.081315949561,High School,40.0,4.811387953125299,Female,Divorced,Suburban,42.0,0.41157918039768215
Tokyo,No,4986.961444540188,Graduate School,94.0,3.678208051355952,Male,Single,Suburban,10.0,-0.8268053712479801
Kyoto,No,5558.374445772154,Graduate School,78.0,4.227397406220398,Female,Single,Suburban,11.0,0.01416976175890533
Kyoto,No,4214.720676135519,College,92.0,6.613588633493041,Female,Married,Rural,18.0,-0.410375312526212
Osaka,Yes,2541.4925611643403,College,28.0,8.253872598760232,Male,Divorced,Urban,31.0,0.1783706235636816
Kyoto,Yes,6708.993940385557,Graduate School,45.0,6.143314146581304,Male,Married,Urban,49.0,0.7907026834071431
Tokyo,No,4249.787988597921,College,20.0,5.511018575738926,Female,Single,Suburban,34.0,0.3277239874006863
Tokyo,Yes,1982.7583198678976,College,53.0,5.716721076986087,Female,Divorced,Urban,33.0,0.40199297598110495
Tokyo,No,4241.770822142019,College,52.0,4.009089456256779,Male,Divorced,Suburban,36.0,1.0839976158958953
Osaka,No,6170.5511301837005,Graduate School,61.0,3.8597562497912024,Male,Married,Urban,32.0,-0.10001061077240136
Kyoto,No,4317.41316765627,High School,79.0,3.9859693011877213,Male,Married,Suburban,29.0,-0.05340675649010046
Tokyo,No,4751.961108536725,High School,53.0,3.5009905631581018,Female,Married,Suburban,19.0,0.3243818808578859
Kyoto,Yes,3703.5996066437006,High School,76.0,6.077083229806933,Male,Divorced,Suburban,31.0,-0.22696252472067324
Tokyo,Yes,4904.333120743991,High School,51.0,4.18749454626459,Male,Divorced,Urban,33.0,0.6247906278395201
Tokyo,Yes,4490.145456054902,High School,79.0,3.7122430296365345,Female,Divorced,Suburban,58.0,0.09389360682163744
Tokyo,Yes,4240.937301399153,Graduate School,49.0,6.510832079621905,Female,Divorced,Urban,30.0,0.2179524176214891
Kyoto,No,5932.685883800315,High School,77.0,4.417863018175058,Male,Divorced,Urban,20.0,0.06802152278754448
Osaka,Yes,5862.057489746749,High School,63.0,5.482428572608854,Female,Divorced,Urban,32.0,0.2084048828670556
Tokyo,Yes,4756.196467233061,High School,50.0,5.169794361066601,Female,Single,Urban,27.0,-0.2118842549967553
Kyoto,Yes,,College,72.0,8.744662523493442,Male,Married,Suburban,26.0,0.2938790479189872
Kyoto,No,6665.963325579027,Graduate School,73.0,6.057981990941326,Female,Married,Suburban,29.0,0.05529570778997417
Tokyo,Yes,6396.157145196983,Graduate School,76.0,5.974387194775983,Female,Single,Urban,25.0,0.3684475252361742
Kyoto,Yes,6715.765338519937,High School,79.0,4.735017197765522,Male,Divorced,Urban,42.0,0.1313269007938761
Tokyo,Yes,2944.1998566332113,College,74.0,5.7209651898811495,Male,Divorced,Urban,30.0,-0.28433573502625586
Kyoto,No,4412.581357892308,College,47.0,5.7879571519677295,Male,Married,Urban,22.0,-0.558553151443278
Kyoto,No,3480.114800077488,Graduate School,79.0,3.678650025676051,Female,Married,Rural,26.0,-0.3320992422348966
Tokyo,No,3210.782822238909,College,35.0,2.8118292032365355,Male,Married,Suburban,6.0,0.33949554986139263
Tokyo,No,5000.061451148966,Graduate School,80.0,4.71588752665111,Male,Married,Suburban,36.0,-0.3517449534930085
Kyoto,Yes,5534.488144530205,High School,69.0,3.313653508585927,Male,Single,Suburban,40.0,-0.6352987458552094
Kyoto,Yes,3715.043791222562,College,40.0,6.596731970790433,Male,Divorced,Rural,25.0,0.17834356767465198
