Location Code,Months with Company,Education Level,Marital Status,City,Sex,Brand Loyalty,Annual Income,Active online hours,Age,Renew
Rural,72.0,College,Married,Tokyo,Male,0.0716977598167983,56884.464906278445,6.127343876903269,40.0,No
Suburban,74.0,College,Married,Kyoto,Male,-0.36376429061723187,59682.97099568142,3.5640218278087006,48.0,Yes
Suburban,46.0,College,Divorced,Osaka,Female,-0.08107589339090321,69505.59308262145,6.2603812545080295,58.0,Yes
Rural,61.0,High School,Single,Osaka,Female,-0.47910355865346665,44869.00410966992,4.59560563655891,49.0,No
Urban,68.0,Graduate School,Divorced,Tokyo,Female,0.15061471766550633,43690.22404307469,7.044221446189747,55.0,Yes
Urban,53.0,,Married,Osaka,Male,0.03302399532503583,77036.82188586402,5.280882624901585,40.0,Yes
Urban,49.0,College,Married,Tokyo,Female,0.16267515596360665,63843.98446591392,5.833151069780197,48.0,No
Suburban,46.0,Graduate School,Divorced,Tokyo,Female,0.2977877961733435,33031.288373477306,3.737724216647582,30.0,Yes
Rural,65.0,High School,Married,Tokyo,Female,-0.8682732760590549,68503.95133615083,5.387850630461553,46.0,Yes
Suburban,39.0,College,Married,Tokyo,Male,0.061040564192613465,73456.54187078781,5.969537339981674,,No
Suburban,23.0,College,Single,Kyoto,Female,-1.1946792592505235,53067.01313166531,6.263022922312926,41.0,Yes
Urban,69.0,High School,Single,Osaka,Female,0.4315223093779224,53088.2995240421,3.1758273470904177,27.0,Yes
Suburban,53.0,High School,Married,Kyoto,Female,0.0742493704018307,63800.06937510384,5.677767419167237,44.0,No
Urban,59.0,College,Single,Kyoto,Male,-0.19092357203160532,60652.48144121618,5.932808951048896,40.0,Yes
Urban,85.0,High School,Single,Tokyo,Male,0.14229488194252415,40157.69545605587,2.1991794159397022,38.0,Yes
Suburban,87.0,College,Single,Tokyo,Female,0.1642899381541411,50823.6948591205,5.123885249059418,49.0,Yes
Rural,73.0,Graduate School,Divorced,Tokyo,Female,0.48752217272147547,59439.251394740066,2.149412243514543,48.0,No
Urban,63.0,Graduate School,Single,Kyoto,Female,-1.2830086550114033,58074.77543803171,4.370809037571031,59.0,Yes
,54.0,Graduate School,Married,Kyoto,Female,0.2489295890820032,53038.453830551596,5.636600821165837,49.0,
Urban,71.0,Graduate School,Divorced,Kyoto,Male,-0.2870520471541923,56422.70902304136,6.163565197508143,53.0,Yes
Rural,65.0,Graduate School,Divorced,Kyoto,Male,0.6725570931730257,68083.99489075119,6.219646638676193,35.0,No
Rural,65.0,High School,Married,Kyoto,Male,0.33566750667059847,60728.681307987616,3.9391909561803096,49.0,No
Urban,63.0,Graduate School,Single,Tokyo,Male,-0.1455214735107157,60771.74030573859,4.14704101223387,51.0,Yes
Urban,51.0,High School,Divorced,Kyoto,Female,-0.2318935832274433,80533.59706526711,6.2234543669912785,55.0,Yes
Urban,86.0,High School,Divorced,Kyoto,Female,-0.15364962038618574,41650.617398922346,5.407218313853203,30.0,Yes
Urban,29.0,Graduate School,Divorced,Tokyo,Female,-0.805297818079569,54644.733121032164,5.42931912903779,60.0,Yes
Suburban,79.0,Graduate School,Divorced,Tokyo,Male,0.9057705116986997,47863.24727120944,4.157456337756083,43.0,No
Suburban,58.0,College,,Osaka,Male,0.10870560233308292,61837.08560414307,6.647551421615435,42.0,No
Urban,69.0,College,Divorced,,Male,0.22528079790506417,44248.80849710488,3.296340986072299,46.0,Yes
Rural,91.0,College,Married,Kyoto,,0.3801949816132243,74232.43590286013,4.229243615215362,44.0,No
Suburban,54.0,High School,,Tokyo,Male,-0.23544619502325842,66078.54455321337,4.35417021931812,56.0,Yes
Suburban,87.0,College,Single,Osaka,Male,0.943835861756971,40532.50539569695,7.675504286571165,48.0,Yes
Suburban,,Graduate School,Single,Tokyo,Female,1.0514298671761064,54650.2887055746,4.897885821586801,39.0,Yes
Urban,47.0,High School,Divorced,Tokyo,Male,0.3955282353159844,68731.42839336883,7.42414504825023,55.0,Yes
Rural,82.0,High School,Married,Kyoto,Male,,70457.10867777023,3.59970081600369,44.0,No
Rural,61.0,College,Married,Tokyo,Female,-0.5976838103232451,67021.42720974225,4.950120220919084,38.0,Yes
Urban,59.0,College,Divorced,Tokyo,Female,0.02594086518533982,60694.006147057866,3.439991861389422,46.0,Yes
Rural,81.0,High School,Married,Tokyo,Male,0.7525564255136806,71991.00408037902,4.824828737064238,42.0,No
Rural,50.0,College,Married,Kyoto,Female,0.5008278023768542,57085.42268541547,4.334691199726541,50.0,No
Urban,44.0,College,Divorced,,Male,-0.12977137923785675,56997.6388555747,5.312791060553177,49.0,Yes
Rural,71.0,High School,Married,Kyoto,Male,,57402.91460656915,5.930706541646901,41.0,No
Suburban,54.0,High School,Single,Kyoto,Male,0.3977903334876091,52463.2241501091,8.419242453614107,42.0,Yes
Urban,66.0,Graduate School,Divorced,Kyoto,Female,-0.007806269715057254,50382.261952023604,5.161346582203235,39.0,Yes
,76.0,College,Married,Kyoto,Female,0.2841900602689618,71799.4063933568,5.825679747739114,43.0,No
Rural,53.0,High School,Married,Osaka,Female,0.1775003704422134,56256.91880217521,4.690602496720857,49.0,No
Suburban,41.0,High School,Married,Osaka,Male,-0.3974098730269592,45205.45423675429,4.944625188184986,47.0,
Rural,48.0,College,Divorced,Tokyo,Female,-0.02739939448523837,49868.18655508763,6.211124976085497,44.0,No
Rural,0.0,High School,Single,Kyoto,Female,0.14777540052089208,55288.312920926124,6.662948798164923,62.0,Yes
Urban,68.0,Graduate School,Divorced,Tokyo,Female,0.09908279568014748,40403.80703840109,4.632551525186287,57.0,Yes
Suburban,,Graduate School,Divorced,,Female,-0.22187836738688566,64389.711048961944,7.625007261624853,43.0,No
Urban,94.0,High School,Divorced,Osaka,Male,0.4665181418132127,59734.805141524266,6.100727299157256,43.0,Yes
Rural,66.0,High School,Divorced,Kyoto,Male,-0.8394774012777295,62568.0773081492,4.289413700219985,40.0,Yes
Rural,48.0,High School,Single,Kyoto,Female,-0.18211363944523273,79404.42139924839,3.76125372156988,53.0,No
Urban,61.0,College,Divorced,Kyoto,Male,-1.4391400209919762,69341.14755610866,4.253308779020802,60.0,Yes
Urban,78.0,College,Divorced,Osaka,Female,-0.874425723070697,72810.93936600696,5.454748018852703,58.0,Yes
Urban,51.0,High School,Divorced,Osaka,Male,-0.3714380481976503,60257.86224372192,6.9285046555766785,51.0,Yes
Urban,87.0,High School,Divorced,Tokyo,Female,-0.2611160644904401,91784.60707255796,5.50616452611166,50.0,Yes
Rural,39.0,College,Married,Kyoto,Female,0.7608129756714603,42526.76049699136,3.972504657624932,46.0,No
Suburban,55.0,High School,Married,Osaka,Female,,49497.71225144594,5.788334716889979,63.0,Yes
Rural,52.0,High School,Single,Kyoto,Male,0.9705134579776716,39741.59616144745,3.3570127892008292,46.0,No
Urban,45.0,High School,Single,Tokyo,Female,0.17849588013425302,65887.2270673656,8.269912641221445,44.0,Yes
Urban,80.0,Graduate School,Married,Kyoto,Male,0.4354514042631283,54341.2752656858,5.873638182878597,34.0,Yes
Urban,79.0,,Single,Osaka,Female,0.214087293383076,72169.51321752025,7.399222750519368,47.0,Yes
Suburban,62.0,High School,Single,,Male,0.12672503951949965,47198.26239396638,5.945545838181924,46.0,No
Urban,78.0,High School,Divorced,Osaka,,-0.029583471652337323,59515.76794046017,5.902276117496055,45.0,
Urban,72.0,High School,Divorced,Osaka,Female,0.36636029426199707,31783.91376786734,5.548345284006774,46.0,Yes
Urban,69.0,College,Divorced,Tokyo,Male,0.3418064970001903,53868.46872110587,6.922812065580126,54.0,Yes
Urban,66.0,College,Divorced,Osaka,Male,0.48674599421410664,67449.98937515086,5.45238644501745,44.0,No
Urban,73.0,Graduate School,Single,Tokyo,Female,0.20431114640078718,74604.03585395757,5.015564233237568,46.0,Yes
Rural,65.0,High School,Divorced,Osaka,Male,0.14596216444732854,63229.098746246884,5.044561792371748,51.0,No
Rural,40.0,Graduate School,Married,Tokyo,Male,-0.10945829978777885,49433.24249642907,4.733169892819607,52.0,No
Urban,40.0,High School,Divorced,Osaka,Male,-0.3710604397450454,37619.350312958006,5.851368850728045,58.0,Yes
Urban,75.0,Graduate School,Married,Osaka,Female,-0.07311009200344126,73111.76202499156,5.075295329612012,53.0,Yes
Suburban,25.0,College,Married,Tokyo,Male,-0.14427179141869834,88013.87182938446,4.9762255555168045,44.0,
Urban,33.0,High School,Divorced,Kyoto,Male,-0.2690118885998774,54742.44878102056,4.980106043616342,50.0,Yes
Suburban,55.0,College,Single,Osaka,Male,-0.7540685494176915,63170.520130020894,6.2896695413603885,51.0,Yes
Urban,40.0,College,Married,Osaka,Male,0.18555651558808156,59414.65660848723,5.441222027803967,,Yes
Urban,67.0,,Married,Tokyo,Male,0.26596010186665,53362.85823498679,4.638799534298643,45.0,Yes
Urban,51.0,College,Divorced,Osaka,Male,0.7970273939566171,,7.065621456265293,46.0,Yes
Suburban,48.0,College,Married,Kyoto,Female,-0.31045104209772817,51557.28851788463,5.475672157252784,43.0,Yes
Rural,70.0,College,Married,Osaka,Female,0.24946415777061912,60755.542837981695,5.357531570044854,42.0,No
Urban,62.0,College,Divorced,Tokyo,Female,0.508743305028767,36653.54771463355,3.139092591689917,54.0,Yes
Urban,68.0,College,Divorced,Osaka,Female,-0.21284838343242085,76505.08798770877,7.529778202136928,51.0,Yes
Urban,56.0,High School,Divorced,Kyoto,Male,0.12467792013263357,64164.60167465236,3.777247966759357,41.0,Yes
Suburban,62.0,High School,Married,Tokyo,Female,-0.7438126348216868,61538.529448242036,4.931079957622296,56.0,Yes
Urban,,College,Single,Tokyo,Female,0.4370740855021879,72132.35355523165,5.563721913762431,56.0,Yes
Urban,72.0,College,Single,Osaka,Male,0.31565113893370467,60815.71209988508,4.336053691248869,35.0,Yes
Urban,43.0,College,Divorced,Osaka,Male,-0.6395601526328485,56089.100590982045,6.548613154341289,52.0,Yes
Rural,58.0,Graduate School,,Kyoto,Female,0.1209717989490192,48419.79426884222,6.922195711137672,42.0,No
Urban,36.0,Graduate School,Single,Osaka,Male,-0.19479536645294032,70267.02113862931,4.415424285099706,48.0,Yes
Urban,63.0,Graduate School,Divorced,Osaka,Male,-0.34717413530197555,65674.35768044685,4.258197920422507,50.0,Yes
Suburban,74.0,College,Single,Kyoto,Male,-0.20518556849386305,50775.99159537096,5.232753749648332,38.0,Yes
Urban,84.0,College,Single,Tokyo,Male,0.22320509908911101,73650.53790953917,6.546736819058504,31.0,Yes
Urban,75.0,Graduate School,Divorced,Tokyo,Female,-0.08399648491906797,56240.132471269666,4.285759312494202,44.0,Yes
Suburban,62.0,Graduate School,Single,Tokyo,Male,,69527.01098512913,3.256002664722676,47.0,Yes
Urban,41.0,Graduate School,Single,Kyoto,Male,-0.13470947634052421,45852.8730723594,6.170041946966027,,Yes
Urban,43.0,Graduate School,Divorced,Kyoto,Female,-0.4235971565995884,53269.889687434355,6.311835915580118,61.0,Yes
Urban,52.0,College,Single,Kyoto,Female,0.10449214113321513,52467.97146784186,2.8184310992337673,44.0,Yes
Suburban,46.0,College,Divorced,Tokyo,Male,,59199.03913556226,7.937430413057338,66.0,Yes
Suburban,65.0,Graduate School,Married,Osaka,Female,0.878105389594755,56134.44104220128,2.9184963540521682,48.0,No
Urban,45.0,College,Divorced,Tokyo,Male,0.639418329661956,46186.81962693927,5.981855713839448,41.0,No
Urban,42.0,Graduate School,Divorced,Osaka,Male,-0.21176018745672925,51221.71918331385,7.054888052985785,64.0,Yes
Urban,48.0,Graduate School,Divorced,Kyoto,Female,-0.4904356096155299,69800.67459394992,5.032499622709064,68.0,Yes
Urban,58.0,Graduate School,Married,Osaka,Female,-1.0531230470377346,57178.45861896117,6.820381622872155,72.0,Yes
Suburban,64.0,High School,Married,Osaka,Male,0.579702080376489,45738.843354778925,3.125321470312886,44.0,No
Rural,47.0,Graduate School,Single,Kyoto,Male,0.8410631448437705,86484.10154317459,6.633618280920823,38.0,No
Urban,26.0,College,Divorced,Osaka,Female,,,6.057029765609598,56.0,Yes
Rural,86.0,High School,Married,Tokyo,Female,0.20631384396375618,44190.47667359424,5.419475479813571,48.0,No
Rural,44.0,College,Divorced,Kyoto,Male,0.6926980091219592,59679.315894549625,3.6712032738360203,50.0,No
Suburban,86.0,High School,Divorced,Kyoto,Male,0.4528829704775299,34018.086849098574,6.560733940086381,36.0,No
Suburban,81.0,High School,Married,Osaka,Male,0.4025384729983193,85611.64419591479,3.2366222277524743,43.0,No
Urban,45.0,High School,Married,Tokyo,Female,-0.5465234790703365,71489.53021835782,5.584879018818675,,Yes
Urban,57.0,College,Single,Tokyo,Female,-0.5761560835849246,70848.59468927451,7.381438809382889,57.0,Yes
Rural,62.0,College,Divorced,Tokyo,Male,0.004438523795834565,83093.39979009246,7.038893047310307,46.0,No
Urban,74.0,Graduate School,Divorced,Kyoto,Male,0.08001700062061905,66490.73691889456,5.430236096710377,46.0,Yes
Rural,60.0,High School,Single,Osaka,Male,0.2957510166062694,63052.01559984591,4.7085757395017245,46.0,No
Urban,44.0,Graduate School,Divorced,Osaka,Female,-1.00296293713287,53086.52748818407,4.905231050330707,60.0,Yes
Rural,42.0,Graduate School,Married,Tokyo,Male,-0.015269344203805019,88217.85530391487,5.888969461998024,50.0,No
Rural,56.0,High School,Married,Osaka,Male,0.14359704147097654,73954.37486145223,5.788627651834993,45.0,No
Urban,79.0,College,Divorced,Osaka,Male,0.38197304983990077,51528.533721222026,4.33988028666674,33.0,Yes
Urban,46.0,High School,Married,Tokyo,Male,0.04314290285380082,52044.39057970304,4.930804385726025,40.0,Yes
,67.0,Graduate School,Married,Kyoto,Male,0.16122517713343099,54228.68450250142,6.480233274596734,45.0,No
Urban,43.0,Graduate School,Married,Osaka,Female,0.485742197161623,67531.92510414745,3.4974147840669065,53.0,No
Suburban,40.0,College,Divorced,Osaka,Male,0.5337079562605279,50122.3075709228,6.730861953956171,47.0,Yes
,85.0,Graduate School,Divorced,Kyoto,Male,0.016587411922790493,57680.27314076625,3.9412697851891294,52.0,No
Suburban,72.0,College,Married,Tokyo,Male,-0.7352977412602254,64432.91454579422,4.343980304165678,45.0,Yes
Urban,49.0,Graduate School,Married,Osaka,Male,0.5394977713729044,73672.28658974724,4.523695831206245,34.0,Yes
Urban,62.0,Graduate School,Divorced,Kyoto,Female,,50712.206407148624,4.5874952745363,57.0,Yes
Suburban,38.0,High School,Married,Tokyo,Female,0.14630682205627,45712.896713676644,4.268483838674655,39.0,Yes
Suburban,63.0,High School,Married,Kyoto,Male,0.4950315511630807,62977.043141180904,4.839595387487445,47.0,No
Urban,57.0,College,,Osaka,Male,-0.3415147737165878,68677.63473953464,7.197554115486021,59.0,Yes
Rural,65.0,High School,Married,Osaka,Female,0.49587948432851253,57555.11743678145,5.8260231970842336,43.0,No
Suburban,54.0,Graduate School,Married,Kyoto,Female,0.5027563804235307,56586.16760283543,5.856827426370708,43.0,Yes
Rural,31.0,High School,Divorced,Tokyo,Female,0.2688855073770804,57118.30881654824,5.717161884299983,50.0,No
Urban,73.0,Graduate School,Married,Osaka,Male,0.7361302608520949,72522.8377027305,4.457569905795736,38.0,Yes
Suburban,74.0,Graduate School,Single,Tokyo,Male,0.20379066072054722,69830.90019408426,3.2751113660056177,54.0,No
Urban,52.0,Graduate School,Single,Kyoto,Male,0.047277556433831976,41364.20127900338,5.682547925235271,40.0,Yes
Urban,44.0,High School,Single,Osaka,Female,-0.9651053609981777,38531.18936340965,4.348922786088252,45.0,Yes
Rural,57.0,High School,Married,Osaka,Male,0.6510628047479571,67161.33881873704,6.035783904485918,46.0,No
Rural,74.0,Graduate School,Single,Tokyo,Male,-0.3744732297006193,49290.37428740497,5.149963093215408,31.0,Yes
Urban,54.0,Graduate School,Single,Kyoto,Male,0.574318375580321,,6.620470128878128,41.0,No
Suburban,30.0,Graduate School,Divorced,Kyoto,Male,-0.04049806877287446,59125.30257342478,4.773947055265587,50.0,No
Suburban,49.0,Graduate School,Single,Tokyo,Female,0.19676187458400418,51436.175843540055,5.852773968715569,48.0,No
Suburban,62.0,High School,Single,Tokyo,Male,0.41105861919063114,67802.55255453364,6.588276403214392,46.0,Yes
Suburban,53.0,High School,Single,,Male,0.548170259258658,81021.453532135,6.131900977221207,45.0,No
Suburban,55.0,Graduate School,Married,Osaka,Male,0.5111052877735038,44936.044283069394,5.374201899389159,43.0,No
Rural,87.0,Graduate School,Married,Osaka,Female,0.058329397638266084,49082.22873841245,5.142854766691059,44.0,No
Rural,47.0,College,Married,,Male,-0.2565664191816397,68898.21886973473,5.11603314221752,50.0,Yes
Rural,41.0,College,Single,Tokyo,Female,0.6013466507315888,56928.96360811241,4.073874242051917,48.0,No
Urban,69.0,College,Divorced,Osaka,Female,0.15949801223316704,54108.16997888125,4.965862917635213,39.0,Yes
Rural,65.0,High School,Single,Tokyo,Male,0.233619525671418,49898.057056365935,,51.0,No
Urban,67.0,College,Single,Tokyo,Female,0.16873548702444693,56909.05766189409,6.057964608500435,38.0,Yes
Suburban,38.0,Graduate School,Single,,Male,0.08346933118961167,54916.93892520659,5.838284572930965,57.0,Yes
Urban,61.0,High School,Divorced,Osaka,Female,-0.43091783211441304,72205.45410007112,3.591080911629629,41.0,Yes
Suburban,54.0,College,Divorced,Tokyo,Male,0.05474338550364107,67710.63251252027,4.825937633306056,53.0,Yes
Suburban,57.0,Graduate School,Married,Tokyo,Female,0.5502075376611956,81030.22243486528,5.237963138814321,46.0,No
Rural,63.0,High School,Married,Tokyo,Male,0.8328903729449351,46606.270567720865,6.067676125230299,38.0,No
Suburban,72.0,High School,Single,Kyoto,Male,0.2965040927614746,41897.66937527798,4.733405500494691,42.0,Yes
Urban,79.0,High School,Divorced,Kyoto,Female,0.3526351066418101,50986.93567265584,4.228052821800587,35.0,Yes
Rural,96.0,High School,Married,Kyoto,Female,0.016727335274357283,70527.7455402495,6.697176757773853,43.0,No
Urban,54.0,High School,Divorced,Osaka,Female,-0.0622649527880699,57652.6671665895,4.823305536619454,50.0,No
Rural,50.0,,Divorced,Osaka,Female,0.02964758353808268,49114.62078851638,6.835530758709462,46.0,No
Rural,46.0,Graduate School,Single,Osaka,Male,0.5565957717037352,56953.28949377217,3.4641571461994074,36.0,Yes
Urban,8.0,College,Single,Kyoto,Male,-0.5199678038354149,67640.70048144968,6.1879135104075145,45.0,Yes
Suburban,63.0,High School,Married,Kyoto,Male,0.2972518617079206,67250.49875377023,4.88100911919788,48.0,No
Rural,29.0,College,Married,Osaka,Female,0.42100112136779744,62934.75285011569,6.190095988814839,51.0,No
Urban,75.0,College,Single,Tokyo,Male,0.004675729856526464,79411.94911986843,6.105895825385673,42.0,No
Rural,49.0,High School,Married,Tokyo,Female,-0.040406699948204894,78153.9722871982,4.106306569005829,52.0,No
Urban,99.0,High School,Single,Tokyo,Female,0.5257432286142737,72794.26052201648,,37.0,Yes
Urban,72.0,College,Single,Kyoto,Male,-0.526530024314384,67715.56801849035,3.0923373210239395,49.0,Yes
Urban,78.0,High School,Divorced,Kyoto,Female,,59262.49286623014,5.986669167305707,49.0,Yes
Suburban,68.0,High School,,Osaka,Female,-0.11435791687292829,67250.67706392126,5.04034096385719,51.0,No
Suburban,90.0,High School,Divorced,Tokyo,Female,0.034869859958067836,60966.02724388154,5.980898688734198,50.0,Yes
Rural,47.0,Graduate School,Married,Kyoto,Female,0.2415598492189989,53233.95374448162,5.401165108815395,54.0,No
Suburban,55.0,Graduate School,Single,Tokyo,Male,-0.6335062036005156,63755.3158983611,5.141671983966275,55.0,Yes
Urban,49.0,Graduate School,Divorced,Osaka,Male,0.6680454356959706,46908.64990520973,6.248794853289505,56.0,Yes
