Annual Income,Hours Online,Sex,Months with Company,Renew,Age,City,Brand Loyalty,Location Code,Education Level,Marital Status
39489.479468400576,4.953522722446288,M,92.0,No,68.0,Udon,-0.09141661017418037,Rural,High School,Divorced
52078.89877153558,6.718282108177641,F,44.0,No,45.0,Mahasarakam,0.16701271452743635,Rural,Graduate School,Married
72314.8459716361,,F,63.0,Yes,43.0,Mahasarakam,-0.7276951717836624,Rural,Graduate School,Divorced
41430.46428013322,3.6201039230819934,M,66.0,No,53.0,Khon Kaen,0.5580262453648479,Suburban,Graduate School,Married
55352.24244075607,5.779488699117569,F,49.0,No,49.0,Udon,0.20501794868241158,Suburban,Graduate School,Married
80430.89276580844,4.467291756839802,F,34.0,Yes,42.0,Khon Kaen,0.07490666818051109,Urban,College,Single
74829.94356572014,3.538295531062988,F,43.0,,57.0,Mahasarakam,-0.343107128083608,Suburban,College,Single
22740.53732559416,3.2709188828690436,M,45.0,No,54.0,Udon,0.2873348046773081,Rural,Graduate School,Married
62571.79714833812,2.531230675680552,M,57.0,Yes,63.0,Udon,0.13409163572356628,Rural,,Divorced
85452.06737489773,7.062014849028937,F,50.0,No,38.0,Khon Kaen,0.3241317722595146,Rural,High School,Married
56333.60502532534,4.975093281533932,F,38.0,No,36.0,Mahasarakam,-0.5237334854495492,Suburban,High School,Single
23503.703264882854,2.7990074648923935,M,64.0,No,63.0,Khon Kaen,0.12459190759533217,Suburban,High School,Married
67506.70623400949,6.900358878724117,F,82.0,No,45.0,Udon,-0.7793492816228335,Suburban,High School,Married
74652.97681010737,4.189419417904522,M,33.0,Yes,61.0,Khon Kaen,0.22055268129372924,Urban,Graduate School,Divorced
55389.53989631975,5.5075779183761355,M,37.0,No,36.0,Udon,1.0043262429947024,Rural,High School,Single
55407.28324076311,4.722420279190519,M,60.0,Yes,61.0,Khon Kaen,0.24599261942774675,Suburban,College,Married
54288.104556199105,5.5458595909106565,F,51.0,No,59.0,Khon Kaen,-0.7862610551999468,Suburban,Graduate School,Married
35271.43570308655,4.394820922392016,F,99.0,No,70.0,Udon,0.4752501538128252,Suburban,College,Married
51001.15681681602,7.057334241959893,F,50.0,No,42.0,Mahasarakam,0.5111256522571391,Suburban,College,Divorced
47426.09872323593,3.038180820225386,M,66.0,Yes,64.0,Mahasarakam,-0.4655760494432223,Urban,Graduate School,Single
49934.15426381224,4.906789586437532,F,43.0,No,37.0,Mahasarakam,0.721926591073259,Rural,College,Single
55506.63361735091,5.511120402925421,M,81.0,No,58.0,Khon Kaen,0.6528938361104273,Rural,High School,Single
53219.05297981676,1.7371255828116205,F,38.0,Yes,57.0,Udon,-0.8053512994968283,Suburban,College,Divorced
52516.361764805384,3.668666454604031,M,49.0,Yes,58.0,Mahasarakam,0.6063867542985114,Suburban,College,Divorced
41863.73174405412,2.750945022078336,F,58.0,No,54.0,Mahasarakam,-0.10422943739817317,Rural,Graduate School,Married
65970.85808729712,1.4149317908092107,M,43.0,Yes,59.0,Khon Kaen,0.732975367040806,Urban,Graduate School,Divorced
69252.24438527391,3.3839452295907333,F,52.0,Yes,52.0,Udon,-0.3165450121559099,Suburban,High School,Single
39057.24015107076,4.263142676864805,F,82.0,No,63.0,Mahasarakam,0.6376431251997539,Suburban,Graduate School,Married
53509.27815507728,5.851138924583264,F,55.0,No,,Khon Kaen,0.928343983951682,Rural,College,Married
62958.02371114896,6.389860188888419,F,62.0,No,39.0,Mahasarakam,0.08683513922955516,Suburban,High School,Single
65064.91197044404,5.499776871864232,M,38.0,Yes,48.0,Udon,0.14985068046401193,Urban,High School,Single
78616.3341446156,2.6625300992479586,M,41.0,Yes,51.0,Mahasarakam,-0.135306473422598,Suburban,High School,Single
48455.50657787174,4.335138395754839,F,38.0,No,24.0,Udon,0.4168192915775081,Rural,College,Single
39999.012762067505,4.32930286730984,M,52.0,No,52.0,Mahasarakam,1.0341481741886465,Rural,Graduate School,
66321.20197262919,3.538241734325071,F,50.0,Yes,42.0,Mahasarakam,0.06983047308280865,Rural,Graduate School,
77156.8405711704,5.9266173326203635,F,42.0,Yes,35.0,Khon Kaen,-0.866253892561419,Urban,High School,Divorced
66501.52454933489,4.334903461413558,F,46.0,Yes,46.0,Udon,-0.9889368116997963,Rural,High School,Divorced
77501.51366517098,5.480642336678552,F,33.0,Yes,41.0,Mahasarakam,-0.5542956352915146,Urban,Graduate School,
63228.18493609042,4.595795267786825,M,,Yes,39.0,Mahasarakam,,Urban,College,Married
63394.91299131889,3.37395416462937,M,50.0,Yes,64.0,Udon,0.3905844890463871,Urban,High School,Divorced
71120.51003678015,2.9996451734168583,,60.0,Yes,53.0,Udon,-0.04606485022095291,Rural,College,Divorced
56281.21326714122,5.5125164874965735,F,74.0,No,47.0,Mahasarakam,-0.719692868782872,Rural,College,Married
68157.01202716085,3.495879792150657,M,51.0,Yes,51.0,Udon,-0.2792517319395069,Urban,College,Divorced
83170.00703394384,6.06779416192029,F,28.0,Yes,33.0,Khon Kaen,-0.5253324162219422,Suburban,High School,Divorced
41051.256058924104,6.075559392763579,M,38.0,No,37.0,Mahasarakam,-0.5722426778239056,Rural,Graduate School,Married
75136.09443118915,3.527347388911179,F,50.0,Yes,60.0,Khon Kaen,-1.2768986512334188,Urban,Graduate School,Single
68931.28976236116,4.029222760399069,F,50.0,Yes,45.0,Udon,-0.18542369627770156,Rural,Graduate School,Single
59622.875551445344,3.3903774483716114,M,50.0,Yes,58.0,Udon,-0.6196375794287536,Urban,Graduate School,Single
76054.19913533996,4.908763647625731,M,53.0,Yes,38.0,Khon Kaen,-0.9692843880060381,Urban,High School,Single
61606.07885116142,5.797706402315259,F,41.0,No,39.0,Khon Kaen,-0.10359667134202782,Rural,College,Married
52478.87548238132,6.827956308805786,F,42.0,No,43.0,Udon,0.3627639561099184,Rural,High School,Single
70572.4245321519,6.989305183615932,F,50.0,Yes,44.0,Udon,0.6784364970392023,Urban,High School,Married
45795.10617648396,5.284501725321681,M,62.0,No,52.0,Khon Kaen,-0.6782129164502649,Rural,High School,Married
73901.46335651862,3.3210640312558795,F,41.0,No,47.0,Mahasarakam,0.3923478725050649,Suburban,Graduate School,Married
53488.151998520276,5.1635319917504985,M,56.0,No,40.0,Udon,-0.2264990533705576,Urban,College,Married
,6.094937556919092,M,22.0,Yes,23.0,Udon,-0.8040385814943767,Urban,Graduate School,Single
63341.05626461338,3.1798626182316134,F,43.0,Yes,58.0,Khon Kaen,0.5043987331710057,Urban,College,Divorced
74864.86338863579,5.2346597986644365,F,45.0,Yes,41.0,Khon Kaen,-0.2054922995332962,Urban,High School,Single
43000.0481976688,4.798208536564591,M,70.0,No,58.0,Khon Kaen,0.13838965979063506,Rural,College,Married
53391.950665844204,5.32996815209485,F,57.0,Yes,57.0,Khon Kaen,-0.3901389325820783,Rural,Graduate School,Single
58683.83847796498,4.923136132782171,F,48.0,Yes,49.0,Mahasarakam,-0.19115191136741116,Urban,Graduate School,Single
73960.08981142021,3.477191574262391,M,32.0,Yes,52.0,Udon,0.42091813474169537,Urban,Graduate School,Divorced
73063.70736347475,4.241421154447001,F,47.0,Yes,51.0,Udon,-0.2300311656387795,Urban,Graduate School,Single
79521.48863952847,5.690947807092349,M,31.0,Yes,35.0,Mahasarakam,-0.25436021961411315,Suburban,Graduate School,Single
38933.65714567666,4.4525472646451965,F,64.0,No,69.0,Khon Kaen,-0.7541157376022442,Rural,College,Single
62999.87703368156,5.218982398699006,F,41.0,Yes,47.0,Mahasarakam,-0.9400139672570269,Rural,College,Single
68787.09902769956,6.354560879525732,M,22.0,Yes,36.0,Mahasarakam,0.01322964498602247,Suburban,Graduate School,Single
63833.22601412748,5.10977820883145,F,,,38.0,Mahasarakam,-0.8943192057103413,Urban,Graduate School,Single
54687.8313483022,4.62107959176831,M,59.0,Yes,60.0,Khon Kaen,-0.8797255225469739,Suburban,College,Divorced
44034.23757613845,4.2328685427637165,M,74.0,No,47.0,Mahasarakam,0.07419297258646615,,High School,Married
63730.79141499416,6.553606475663838,F,57.0,No,49.0,Udon,-0.14084499696130198,Rural,College,Single
83098.9819541213,10.0,F,33.0,No,25.0,Mahasarakam,-0.33349998697701244,Rural,Graduate School,Married
74202.73585075405,4.318158737315479,F,53.0,Yes,59.0,Mahasarakam,-0.07270372316994539,Urban,College,Married
93121.43350600032,5.33778186478391,M,23.0,Yes,48.0,Udon,-0.8922698526419992,Urban,College,Divorced
70172.90168310977,7.309664109453483,F,70.0,No,42.0,Udon,0.976860527954331,,Graduate School,Single
69910.91152820343,6.387823183761491,F,49.0,No,41.0,,-0.056413052535832675,Rural,College,Single
71876.05561892742,8.226817656610253,F,33.0,No,39.0,Udon,0.5393879526884208,Rural,Graduate School,Married
31035.058743581714,5.291972941394644,M,87.0,No,60.0,Udon,0.608064591782004,Rural,College,Married
57680.43340444526,3.7679597608083317,F,55.0,Yes,65.0,Mahasarakam,0.10691011792336266,Urban,High School,Divorced
61439.420034647905,2.9953694149621715,F,57.0,Yes,58.0,Udon,-0.7916393716120894,Suburban,High School,Single
61635.02421630556,5.549673561975035,M,79.0,No,66.0,Khon Kaen,0.20287568448072463,Rural,High School,Married
47935.93962458716,5.749687775797116,F,61.0,No,45.0,Khon Kaen,0.5293407499102879,Rural,College,Married
71305.45145616759,6.221780034038458,F,65.0,Yes,38.0,Mahasarakam,-0.08067504896283392,Suburban,High School,Divorced
66411.47003943808,3.7234163442909805,M,49.0,Yes,45.0,Mahasarakam,-0.744235737947047,Urban,High School,Married
60256.634779938184,7.159553543576947,M,81.0,No,52.0,Khon Kaen,-0.18036896792469823,Suburban,High School,Divorced
64955.58503947622,5.863255541766467,F,47.0,Yes,40.0,Mahasarakam,0.911007925282678,Rural,Graduate School,Divorced
64544.60761684338,7.381675222299831,M,54.0,No,45.0,Mahasarakam,0.08072422459137982,Suburban,College,Married
65608.63729553326,2.8857852245209124,F,45.0,Yes,40.0,Mahasarakam,0.2747012125533676,Urban,High School,Divorced
71035.56400311118,4.900632405044433,,48.0,Yes,38.0,Udon,0.16835780750615043,Suburban,High School,Divorced
63058.86577556765,5.9036933885103835,M,52.0,Yes,47.0,Khon Kaen,0.6914713468832757,Suburban,High School,Married
80424.96161587269,5.036952395564056,F,22.0,Yes,40.0,Udon,-0.9858188102592256,Rural,Graduate School,Single
34398.14840761697,3.669282767147547,M,73.0,No,59.0,Udon,0.3215790728718736,Rural,College,Single
,4.960837481582024,M,82.0,No,57.0,Mahasarakam,0.42749779023802115,Urban,College,Married
52533.51970431294,1.6345669697425471,M,44.0,Yes,59.0,Khon Kaen,-1.1680909903135839,Urban,High School,Divorced
65601.12175462936,3.962151207881117,M,42.0,Yes,39.0,Udon,0.2681877329355622,Rural,High School,Single
57376.32526251145,1.484175761646028,M,62.0,Yes,66.0,Mahasarakam,0.3975724065515279,Rural,,Married
71154.71932171183,2.3193997113412306,F,34.0,Yes,45.0,Khon Kaen,0.1796643590462601,Urban,Graduate School,Single
50579.08555229941,2.3874030407320643,F,53.0,Yes,59.0,Mahasarakam,-0.05383772073822874,Suburban,College,Divorced
51589.34658044725,5.08857734487843,F,53.0,No,49.0,Mahasarakam,-0.9372997412859997,Rural,Graduate School,Married
67292.48614049632,5.195380794140454,F,29.0,Yes,46.0,Mahasarakam,-0.5850523822899906,Suburban,High School,Divorced
55667.49163781314,4.914347895728511,F,52.0,No,36.0,Mahasarakam,0.34914725447548367,Urban,Graduate School,Married
72398.33742769553,4.540056909040681,M,38.0,Yes,46.0,Udon,0.366612493387106,Urban,High School,Divorced
76882.65582633644,5.543182719635849,M,44.0,Yes,46.0,Mahasarakam,0.5287797966952722,Rural,College,Single
62078.91655171864,3.371839498491221,F,59.0,Yes,56.0,Mahasarakam,0.010427562283366845,Urban,College,Divorced
73474.95610696252,6.907145342621709,F,46.0,Yes,31.0,,0.7792485340269762,Rural,Graduate School,Divorced
39383.7080202208,4.0735838374498075,F,56.0,No,53.0,Mahasarakam,0.5548361875084419,Rural,College,Single
66705.75880754825,6.933619275070077,F,41.0,Yes,36.0,Udon,0.2446912062642453,Suburban,High School,Married
78737.31741333097,3.9908563923464904,F,29.0,Yes,58.0,Mahasarakam,0.25368076974685894,Urban,High School,Married
,3.9529076589931704,M,65.0,No,46.0,Mahasarakam,0.4496407994448285,Rural,College,Married
75108.0661241119,6.755650098220299,F,40.0,Yes,39.0,Udon,-1.049175551492561,Urban,High School,Single
64376.449702473634,6.206294267737958,F,60.0,Yes,49.0,Mahasarakam,-0.4555951527532983,Urban,College,Divorced
77698.0701045113,5.446943084130978,F,35.0,Yes,44.0,Khon Kaen,-0.048666063811219545,Urban,College,Married
75062.14601149914,4.043481983966021,M,20.0,Yes,43.0,Khon Kaen,0.20945195940170086,Urban,Graduate School,Single
60505.43609266197,2.640145721509799,M,65.0,,54.0,Mahasarakam,0.12222301107665595,Suburban,High School,Divorced
71320.811065377,4.177248607064435,F,45.0,Yes,42.0,Mahasarakam,0.27074976773834863,Urban,College,Divorced
90815.6645727671,3.790249879265658,M,20.0,Yes,45.0,Mahasarakam,-0.7497056948578509,Urban,College,Single
81094.78058124673,5.378615946341513,M,26.0,Yes,34.0,Udon,-0.17695564770601854,Urban,Graduate School,Single
81363.32367626343,2.565555783206455,F,24.0,Yes,51.0,Khon Kaen,-0.05438652177081951,Urban,High School,Single
56880.77688506304,5.680294336969291,,,No,29.0,Mahasarakam,-0.1645262266180787,Rural,College,Single
77275.01580630991,8.842829141874446,F,53.0,No,47.0,Udon,-0.45121716832586994,Suburban,High School,Married
69852.94060767956,5.20941396850592,F,34.0,Yes,40.0,Mahasarakam,-0.035233651493986606,Suburban,High School,Divorced
80613.24937666688,2.786290257570714,F,51.0,Yes,54.0,Udon,-0.3774992614042357,Suburban,College,Single
42031.627843448725,3.6367070815600124,M,55.0,No,57.0,Mahasarakam,-0.4138414792338271,Rural,Graduate School,Married
66865.56569178222,3.888587030140032,F,30.0,,48.0,Mahasarakam,-1.0062592579617684,Urban,High School,Divorced
85042.00622203274,5.924530631133691,F,28.0,Yes,37.0,Udon,0.10546693684157074,Suburban,High School,Single
40700.98232147948,4.135981968039316,M,43.0,No,40.0,Mahasarakam,0.6905267750669317,Rural,Graduate School,Single
,4.019459439770698,F,35.0,Yes,49.0,Udon,-0.09157400132530168,Urban,Graduate School,Divorced
73569.569211289,6.220188727490656,F,50.0,Yes,50.0,Khon Kaen,0.22813623219870677,,Graduate School,Divorced
79012.09921313965,4.607996237890244,F,25.0,Yes,39.0,Udon,-0.10845402854538966,Urban,College,Single
64003.48039084034,2.4900697568876597,F,41.0,Yes,51.0,Mahasarakam,0.22933110934951062,Rural,College,Divorced
76531.55887109673,5.982569844398437,F,31.0,No,30.0,Mahasarakam,,Suburban,Graduate School,Married
58543.073717348765,6.849319991148665,M,52.0,No,50.0,Mahasarakam,-1.4140298635527138,Suburban,College,Married
46434.31753395819,4.4206172181699595,M,75.0,No,52.0,Udon,-0.7414657712344902,Rural,College,Married
69611.37786710302,3.61631922639366,F,53.0,Yes,51.0,Khon Kaen,-0.11955071576561829,Urban,College,Divorced
67078.8774053622,4.755529460175162,F,40.0,Yes,45.0,Mahasarakam,0.7137226966974212,Rural,Graduate School,Single
61828.54141735873,6.026701510885062,M,54.0,No,36.0,Mahasarakam,0.5323268781014536,Rural,,Married
73076.4102371196,6.9343019277371996,M,80.0,No,42.0,Khon Kaen,-0.00785069815575988,Suburban,Graduate School,Married
69995.32433431901,3.473203204967356,M,54.0,Yes,60.0,Khon Kaen,0.3478867232410728,Urban,Graduate School,Single
33392.114209342966,4.251533144691433,M,67.0,No,60.0,Mahasarakam,-0.2644084035783987,Rural,Graduate School,Married
46475.28172066223,5.678256298005026,F,87.0,No,65.0,Khon Kaen,-0.9093015753068802,Suburban,High School,Single
70139.20053307262,7.021957257917283,F,44.0,Yes,,Khon Kaen,0.05626672217742515,Suburban,College,Married
52622.613530919996,3.78847233911283,F,52.0,Yes,48.0,Mahasarakam,-0.07191112423193198,Urban,College,Divorced
76563.09231814323,7.14270791303864,F,34.0,Yes,45.0,Mahasarakam,-0.1717227780719573,Suburban,College,Married
57342.45470532245,7.39269776490287,M,38.0,No,38.0,Khon Kaen,-0.7259006548951503,Suburban,High School,Married
37763.59853928263,5.750786285442841,F,82.0,No,55.0,Udon,0.22805104933656312,Suburban,College,Married
91736.78573907213,4.543843157076122,M,31.0,Yes,32.0,Udon,-0.4192232360922512,Suburban,College,Divorced
56508.41948123947,5.367789951937646,M,59.0,Yes,47.0,Khon Kaen,0.17151414928533434,Suburban,Graduate School,Single
51619.40242882175,6.530565897320217,M,70.0,No,42.0,Khon Kaen,-0.06912199780140676,Rural,College,Married
39301.81911208971,3.426079109869196,M,64.0,No,52.0,Udon,-0.0582414308564649,Suburban,High School,Divorced
52108.2640755787,5.882804380605984,F,68.0,No,58.0,Mahasarakam,-0.14377773531705546,Suburban,High School,Married
65348.327411200036,2.7638877450490043,M,47.0,Yes,56.0,Mahasarakam,-0.42784441482836866,Rural,College,Single
59983.376782595464,3.068926440170784,F,50.0,Yes,57.0,Mahasarakam,0.09568458811982883,Suburban,High School,Single
60053.223992227824,6.4832096544338444,F,38.0,No,39.0,Khon Kaen,0.48633744123465295,Rural,Graduate School,Single
50710.773833960986,5.447732180925482,F,65.0,No,48.0,Udon,-0.3315939318559911,Rural,Graduate School,Married
51553.012491313784,4.760402691075867,M,47.0,No,44.0,Udon,-0.333249061227904,Urban,Graduate School,Divorced
64042.980564305675,3.381170002235346,M,43.0,,58.0,Khon Kaen,0.33158724487533836,Urban,Graduate School,Married
23818.116451806032,2.498421904856929,F,91.0,No,70.0,Khon Kaen,-0.273037239171949,Rural,College,Single
80686.25440520557,4.093286172429762,F,42.0,Yes,38.0,Udon,0.09262092679055461,Urban,Graduate School,Divorced
,3.733144521313818,F,46.0,Yes,61.0,Khon Kaen,-0.8142678260121692,Urban,College,Divorced
68015.63809128718,3.622504890801628,M,49.0,Yes,49.0,Mahasarakam,-0.07855806755815797,Urban,Graduate School,Single
71790.60949906876,3.6939187210260043,M,37.0,Yes,51.0,Khon Kaen,0.3757972030661947,Suburban,College,Divorced
61073.51109947547,3.5735415335956793,F,47.0,Yes,53.0,Khon Kaen,-0.6686559960357,Suburban,College,Divorced
28757.759538795053,4.059538359538103,M,50.0,No,60.0,Mahasarakam,-0.27576935353018833,Rural,High School,Married
76698.38188950675,5.667987413315209,F,25.0,Yes,37.0,Khon Kaen,-0.10672712555748554,Urban,Graduate School,Single
75456.10825438445,6.133424000068461,F,45.0,Yes,43.0,Mahasarakam,0.012304824221538557,Suburban,High School,Married
79337.1334641242,3.1104193714825636,F,29.0,Yes,46.0,Khon Kaen,-0.8573471805728506,Suburban,College,Divorced
69206.73574474403,3.7360835029449975,F,44.0,Yes,49.0,Khon Kaen,-0.2612595960514734,Urban,College,Married
77440.46043906364,3.119515820938362,F,37.0,Yes,43.0,Udon,0.18642212800612246,Suburban,High School,Divorced
66458.82356691084,7.102354384889935,F,63.0,No,48.0,Khon Kaen,-0.3036071851210258,Suburban,Graduate School,Divorced
72676.22285235078,6.040977628286993,M,37.0,Yes,51.0,Khon Kaen,-0.5695651026764609,Urban,Graduate School,Single
50941.14041342542,5.180597115449094,M,69.0,No,51.0,Mahasarakam,-0.34681020160123815,Rural,High School,Married
31433.097025399828,4.534017006072632,M,74.0,No,,Mahasarakam,0.022975819049052187,Rural,High School,Single
52465.79752716904,6.406918734490357,M,107.0,No,68.0,Udon,-0.5118673742334219,Rural,Graduate School,Married
55015.949703085564,6.404052074199614,F,58.0,Yes,51.0,Udon,-0.524170850642225,Urban,High School,Divorced
33080.78241756005,3.6527396124004787,F,49.0,No,55.0,Mahasarakam,-0.19632756273778892,Rural,High School,Single
75855.11704892077,5.918610755835866,F,39.0,Yes,44.0,Khon Kaen,-0.4613570489692668,Urban,College,Divorced
47497.642849920325,4.329590201753145,F,102.0,No,59.0,Khon Kaen,-0.22124972445551247,Urban,Graduate School,Single
