Marital Status,Location Code,Monthly Income,City,Brand Loyalty,Months with Company,Online Activity,Renew,Gender,Education Level,Years after high school graduation
Married,Urban,6795.708341422309,Tokyo,0.16995245471346593,71.0,6.4652178886252285,Yes,Female,High School,51.0
Single,Rural,5400.854924257422,Tokyo,-0.052111265281752084,46.0,5.80489207166523,Yes,Female,College,30.0
,Suburban,4631.721697438393,Osaka,-0.3033844587256753,63.0,4.615909171364602,No,Female,High School,33.0
Married,Urban,4303.728772051722,Tokyo,-0.008509430673215301,57.0,6.731429420724437,Yes,Female,College,23.0
Divorced,Urban,5223.169326407472,Kyoto,0.2698161192746078,65.0,4.434246738487236,Yes,Male,College,28.0
Single,Urban,4807.276072356909,Kyoto,-0.03543853183145551,58.0,5.948093397383182,Yes,Male,,31.0
Married,Suburban,5048.578262751495,Kyoto,-0.0598537865134548,62.0,7.480769496578897,Yes,Male,College,29.0
Married,Urban,3968.785665589925,Tokyo,-0.09847460424541368,43.0,4.671293417931886,No,Female,,34.0
Married,Rural,5865.602385492301,Tokyo,-0.10198729725463437,23.0,3.2462719468092187,No,Male,High School,32.0
Single,Urban,3999.5664897149645,Tokyo,-0.012387717855963931,54.0,3.3356219410300465,Yes,Male,College,14.0
Divorced,Rural,4618.9661373408635,Tokyo,,98.0,5.338704342631712,Yes,Female,College,23.0
Married,Urban,3661.6094168295795,Tokyo,-0.1194547376949433,41.0,5.102306466173268,No,Male,High School,29.0
Divorced,Rural,4357.670721273302,Kyoto,0.7488636818676602,70.0,4.592121444025837,No,Female,High School,41.0
Divorced,Urban,3640.145431700905,Tokyo,0.2089191106776216,54.0,5.042066329485184,Yes,Female,High School,15.0
Single,Rural,6179.586270597092,,0.7074300062025622,63.0,7.239461199410631,Yes,Male,High School,28.0
Married,Urban,3530.024107945501,Kyoto,0.0787705472638906,67.0,5.544160365000382,No,Female,College,31.0
Married,Rural,4716.169187315148,Kyoto,-0.194624603995882,54.0,5.8480859339501094,No,Female,College,22.0
Married,Suburban,5912.945787133679,Osaka,-0.5562562257254513,54.0,,Yes,Female,College,33.0
Divorced,Suburban,5793.807065686496,Tokyo,-0.7211310336098009,64.0,4.245375870228465,Yes,Female,High School,34.0
Married,Rural,5197.134440598409,Tokyo,-0.8437147204600649,60.0,5.332444330992875,No,Female,Graduate School,17.0
Married,Rural,,Kyoto,-0.0031733205236366135,53.0,4.759134542039266,No,Female,Graduate School,29.0
Divorced,Urban,5586.368713233811,Osaka,0.5024417146712631,67.0,3.8955535365130913,Yes,Male,College,34.0
Married,Suburban,3012.5694622277606,Tokyo,0.2755137526610586,72.0,5.867432313707541,No,Male,College,31.0
Single,Urban,2724.6842896537432,Osaka,-0.5835712383972926,54.0,3.2696080240630945,Yes,Female,High School,
Divorced,Rural,5352.593334725489,Tokyo,-0.21513514960309635,54.0,4.947787308905713,No,Female,High School,25.0
Single,Urban,6781.4695246429765,Tokyo,0.6997016704471744,55.0,3.3599935339896274,No,Female,High School,39.0
Single,Suburban,5101.845643127398,Osaka,,71.0,4.696463477316991,No,Female,Graduate School,32.0
Married,Suburban,4950.2686468722,Osaka,-0.28320676577095566,46.0,5.324341697017493,No,Male,Graduate School,20.0
Single,Urban,5220.859491091294,Osaka,0.19910734649736805,70.0,4.845142929496657,Yes,Male,College,33.0
Single,Urban,2946.3715419510872,Osaka,0.1844851371746783,48.0,7.781158613986839,,Female,Graduate School,13.0
Divorced,Urban,6662.993250746066,Tokyo,0.10186062765330245,52.0,6.377390472805316,Yes,Female,College,
Divorced,Suburban,5545.239686413703,Osaka,0.3968598474185159,76.0,6.77780194284679,Yes,Male,College,31.0
Divorced,Suburban,5337.208029880129,Osaka,0.10421133722168907,54.0,7.022151098410377,Yes,Female,High School,29.0
Single,Urban,5975.868915242047,Tokyo,-0.05814503408764787,70.0,4.859447539321964,Yes,Female,High School,35.0
Divorced,Urban,3781.825213033917,Osaka,0.46041892200268275,64.0,6.0327946522915425,Yes,Male,Graduate School,19.0
Single,Urban,4896.912685570718,Tokyo,-0.2779464788188348,61.0,4.600569670497934,Yes,Female,College,24.0
Single,Rural,4805.825666270906,Kyoto,-0.15832742178042328,74.0,3.834905189911587,Yes,Female,High School,31.0
Married,Rural,4704.565440747177,Kyoto,-0.709774420215252,62.0,4.682567280314061,No,Male,Graduate School,25.0
Divorced,Urban,5681.835054918819,Tokyo,0.5291002804939546,84.0,5.870093684288071,Yes,Female,Graduate School,39.0
Married,Rural,5147.880596058025,Tokyo,-0.33963208862256283,58.0,2.425839033519856,Yes,Male,College,32.0
Married,,6317.438081063103,Kyoto,0.41878144570299525,99.0,3.4649817638775295,No,Female,High School,37.0
Divorced,Urban,4381.883880853773,Osaka,-0.06436636748224389,55.0,4.793239066748863,Yes,Male,College,32.0
Divorced,Suburban,5479.524917246014,Tokyo,0.4682370028908718,59.0,7.040009713957791,Yes,Male,College,30.0
Divorced,Urban,3500.9012890582344,Osaka,,59.0,5.840737747212174,Yes,Female,College,25.0
Divorced,Urban,7039.652572818503,Tokyo,-0.4670046298423526,72.0,3.412790837651774,Yes,Male,High School,42.0
Single,Rural,3671.149023951122,Kyoto,0.08657913853070831,59.0,5.729592150718457,Yes,Male,High School,9.0
Married,Rural,5422.58011622046,Tokyo,-0.6066501588194524,59.0,4.615258736493977,No,Female,High School,24.0
Single,Rural,2536.0984667001458,Osaka,-0.021439112494229584,71.0,6.139172276559583,No,Male,Graduate School,28.0
Divorced,Suburban,4916.231005561127,Osaka,0.45774071888758117,61.0,6.906111514550711,Yes,Female,College,32.0
Divorced,Urban,5434.475524097743,Tokyo,,113.0,4.615532661362985,Yes,Male,Graduate School,35.0
Single,Suburban,5119.55290242094,Tokyo,-0.24304756313570475,79.0,4.101791383479674,No,Female,College,29.0
Married,Rural,5148.320433798774,Osaka,0.5292004205129441,77.0,4.567921672318618,No,Female,High School,38.0
Divorced,Urban,3992.0445344944496,Kyoto,-0.5488176379637528,81.0,6.218708579601909,No,Female,Graduate School,
Single,Suburban,3665.308170995636,Tokyo,-0.8976363967262193,73.0,5.446769799541968,Yes,Female,College,35.0
Married,Rural,4530.008303996156,Osaka,0.24862296991045463,49.0,5.4644107042830194,No,Male,College,32.0
Married,Rural,4133.970671805217,Kyoto,-0.1958704129145201,99.0,5.183318777056091,No,Male,College,30.0
Married,Rural,5076.483808812571,Tokyo,0.0830732474212631,65.0,5.511312305485825,No,Female,College,28.0
Married,Suburban,6759.779119261491,Tokyo,0.15513731307543993,50.0,2.6374367399062963,No,Male,College,39.0
Married,Urban,5443.087546791433,Kyoto,-0.33544132722213077,59.0,4.5294336538636975,Yes,Female,Graduate School,35.0
Divorced,Rural,6102.3771967098355,Kyoto,0.07628576708371948,45.0,3.0575912539227517,No,Female,Graduate School,39.0
Single,Suburban,6479.81572869607,Kyoto,-0.46707175045989957,53.0,4.896817928098121,Yes,Female,High School,43.0
Married,Suburban,4238.0122906544375,Tokyo,0.06477054670727345,93.0,6.40262127547901,Yes,Female,,
Single,Urban,5081.005175823834,Osaka,0.10402205132544057,90.0,4.876831322445129,No,Female,High School,26.0
Married,,5066.158330136571,Osaka,0.3671727636463149,49.0,3.6230694547718816,No,Female,College,36.0
Married,Suburban,3533.703213062782,Tokyo,-0.24650162783492977,35.0,5.472232680542934,No,,High School,27.0
Divorced,Suburban,5100.07293126606,Tokyo,-0.23333050708954187,74.0,3.4723295756257153,No,Male,,34.0
Divorced,Urban,3821.3254441787067,Osaka,0.3145891553890917,53.0,9.002825846957506,Yes,Male,High School,22.0
Single,Rural,3551.195125174044,Kyoto,0.47143221607323715,65.0,4.62740660977951,Yes,Male,Graduate School,17.0
Divorced,Suburban,4267.576245072396,Osaka,0.024459212717510448,79.0,4.369657948984946,Yes,Female,Graduate School,29.0
Married,Rural,4069.4963959970255,Kyoto,-0.26275097929903674,81.0,,No,Male,College,
Married,Urban,5924.785752239268,Kyoto,-0.5588549959369277,71.0,6.265844629153118,Yes,Female,High School,45.0
Married,Suburban,3352.0485304918802,Osaka,0.2937711097315998,69.0,4.67844402987335,No,Male,College,36.0
Single,,4267.532538728934,Osaka,0.09121245569293368,86.0,4.693264157483122,No,Male,College,32.0
Divorced,Rural,3725.9204459059774,Osaka,-0.32871752167624513,46.0,5.709364080861814,,Male,High School,25.0
Single,Suburban,5266.548147458908,Osaka,-0.2321714800569198,74.0,4.116813714565368,Yes,Female,Graduate School,24.0
Divorced,Urban,3567.3942541543265,Osaka,-0.9309476646927055,62.0,2.53748664466513,Yes,Female,College,27.0
Divorced,Urban,6135.804788243756,Osaka,0.20305464865441913,72.0,3.8550805557621093,,Male,College,37.0
Divorced,Suburban,4501.916884190324,Tokyo,-0.25130270540783056,45.0,4.059742096551279,Yes,Female,High School,30.0
Married,Urban,,Tokyo,0.08275308020490701,55.0,5.1258087924695594,No,Male,College,34.0
Divorced,Suburban,5219.736463726916,Kyoto,-0.46023951852307643,73.0,4.873719145674471,No,Male,Graduate School,24.0
Married,Urban,5874.563417525404,Osaka,0.3601383329162321,48.0,4.885617102222596,Yes,Male,Graduate School,38.0
Married,Rural,5240.342947534086,Kyoto,-0.055410514085828255,76.0,4.887621319295985,No,Female,College,31.0
Married,Suburban,5904.330153327591,Kyoto,0.5935944615757884,71.0,4.338294154834472,No,Female,High School,39.0
Divorced,Suburban,5305.698669721257,Kyoto,-0.03762383129358399,79.0,6.447051913887707,Yes,Male,Graduate School,18.0
Married,Rural,5648.83651851509,Osaka,-0.2928929148277137,69.0,5.100698645505221,No,Male,College,26.0
Married,Suburban,4083.8510130922828,Kyoto,-0.4057156495825111,58.0,5.81496528690022,No,Male,High School,26.0
Divorced,Suburban,4359.876015869311,Kyoto,-0.48260838010863494,61.0,4.620751582865063,Yes,Female,High School,26.0
Divorced,Urban,2508.354965562145,Tokyo,-0.3717860307841652,47.0,3.4086105729024867,Yes,Male,High School,11.0
Divorced,Urban,6152.035924259563,Osaka,-0.65817059166017,52.0,5.768007058160871,Yes,Female,College,42.0
Single,Suburban,5302.714848605787,Kyoto,0.7436864655364721,57.0,5.57827566633125,Yes,Female,High School,40.0
Single,Suburban,5361.904959025371,Tokyo,0.2366440022759314,72.0,3.948028773768508,No,Female,Graduate School,37.0
Divorced,Suburban,3167.7407823433014,Kyoto,-0.535503085966494,64.0,3.535083775557519,Yes,Male,College,21.0
Divorced,Rural,4755.199946477502,Tokyo,0.8393783635021852,51.0,5.513774295200599,Yes,Male,High School,24.0
Married,Suburban,4592.038344201134,Kyoto,-0.132753584504937,32.0,5.482556011542975,Yes,Male,,29.0
Divorced,Urban,5123.044016109168,Kyoto,0.29681785876176403,67.0,6.240183276929085,Yes,Male,Graduate School,33.0
Divorced,Suburban,4868.758401343953,Tokyo,-0.15099255041520582,78.0,,Yes,Male,Graduate School,33.0
Divorced,Urban,6018.841042760904,Tokyo,-0.10603453155071599,60.0,5.617353761144048,Yes,Female,High School,37.0
Married,Rural,7124.961897935589,Osaka,-0.28826637446145376,64.0,3.609659386661825,No,Male,College,32.0
Divorced,Urban,4499.383275343055,Osaka,0.5109854830998224,28.0,1.4387436495367352,Yes,Female,High School,14.0
Married,Rural,6445.104258553036,Tokyo,-0.01925580058039872,46.0,3.905846813342323,No,Male,Graduate School,34.0
Divorced,Urban,3628.0903058253616,Tokyo,0.18693622866993587,54.0,4.788349414305442,Yes,Male,High School,30.0
Divorced,Rural,2606.8402754974995,Osaka,-0.2776324683207412,74.0,4.348437202877509,Yes,Female,Graduate School,16.0
Divorced,Suburban,3648.910718439586,Tokyo,0.32635958889489936,65.0,5.988115929790516,Yes,Female,College,23.0
Married,Urban,5126.038398799622,Tokyo,0.13210069266692182,70.0,6.774421630868369,Yes,Female,Graduate School,27.0
Single,Urban,6171.211853114896,Osaka,0.33154660492754384,86.0,8.00882715470705,Yes,Male,High School,38.0
Married,Rural,4391.182543745248,Tokyo,0.5889434503407969,48.0,7.677360511360868,Yes,Male,Graduate School,37.0
Single,Rural,4525.571155019301,Osaka,-0.048886484159479826,92.0,5.9382750562423094,No,Male,College,28.0
Married,Rural,,Kyoto,0.09265790893575615,68.0,4.162257049000591,No,Male,High School,26.0
Married,Rural,6113.541587108587,Osaka,-0.19137807150793842,78.0,,No,Male,High School,26.0
Single,Urban,4958.099674366314,Osaka,-0.41101375083144337,50.0,3.3324489904841865,Yes,Male,High School,32.0
Divorced,Rural,4415.3349458890025,Osaka,0.31498182101751127,89.0,4.5434970750163455,No,Male,Graduate School,40.0
Married,Urban,4581.176414257253,Osaka,0.03717552927296919,63.0,3.0370360660740303,Yes,Female,College,24.0
Divorced,Urban,3723.1547636322193,Osaka,0.9131221896301682,57.0,4.52756104109348,Yes,Male,Graduate School,28.0
Married,Urban,6160.264684354409,Kyoto,-0.4319179535406906,47.0,5.039494041106591,Yes,Female,High School,27.0
Married,Rural,4622.990560011347,Osaka,0.0014777938780259348,72.0,4.1331577620557,No,Female,Graduate School,30.0
Single,Suburban,5439.353715762457,Osaka,-0.2553918391594418,53.0,5.059678518639677,Yes,Female,High School,26.0
Single,,5482.201573527813,Kyoto,-0.03904505270873315,47.0,5.069533952917359,No,Male,High School,23.0
Married,Rural,5522.300145604319,Osaka,-1.0385134395679065,55.0,4.623967485732592,Yes,Female,College,47.0
Divorced,Urban,5381.133471049218,Tokyo,-0.3654561218711806,72.0,2.886138566504414,Yes,Male,High School,24.0
Divorced,Suburban,5119.620728877529,Tokyo,-0.08909528566766614,43.0,3.836596536055419,No,Male,High School,30.0
Single,,3249.7536798939973,Kyoto,0.8821511579801735,62.0,5.325018714463674,No,Female,Graduate School,38.0
Divorced,Suburban,3931.3263696803856,Osaka,0.310283450826891,46.0,6.400632128843901,Yes,Female,College,14.0
Divorced,Urban,6771.779071008027,Kyoto,0.46562660423310076,67.0,5.373048585141046,Yes,Female,College,40.0
Single,Suburban,3779.670747221193,Kyoto,-1.0512804845788934,41.0,4.009508718922115,Yes,Female,High School,21.0
Single,Suburban,5160.495460713963,Kyoto,-0.8530841152435569,58.0,5.3567182183706,Yes,Male,College,24.0
Single,Rural,4146.983757290893,Osaka,-0.2404662975401488,74.0,6.321810704310282,No,Male,College,23.0
Divorced,Urban,4567.37874375538,Kyoto,-0.48799036715855426,82.0,5.37646198018229,Yes,Male,High School,37.0
Divorced,Urban,3102.444072216627,Kyoto,-0.25351343238316826,64.0,4.195523548934863,Yes,Female,College,7.0
Single,Rural,6273.546447091659,Osaka,-0.4012000456127374,76.0,3.8181679419072534,No,Female,Graduate School,30.0
Divorced,Rural,4799.62581702652,Kyoto,0.27554423395327776,77.0,4.6901182395111505,Yes,Female,College,38.0
Married,Rural,6406.1143544617435,Kyoto,-0.017290568348512392,113.0,5.588873791010744,No,Female,High School,21.0
Married,Urban,8333.333333333334,Kyoto,1.2338878087777765,83.0,3.9674389361681257,Yes,Female,Graduate School,48.0
Divorced,Urban,3102.445936784403,Osaka,-0.4469190755324973,39.0,5.377951676076086,Yes,Female,College,19.0
Married,Rural,7330.046400330373,Kyoto,-0.0799609961541499,20.0,3.925087885023043,No,Female,College,28.0
,Urban,5057.055047768298,Osaka,0.06183216078918213,55.0,6.188081366951462,Yes,Male,High School,27.0
Divorced,Rural,4043.5542192275243,Tokyo,0.6084729198247195,73.0,4.226501271303921,Yes,Female,High School,10.0
Single,Rural,3645.8548210467643,Osaka,0.7894185967744911,64.0,4.693035552326324,No,Male,Graduate School,42.0
Divorced,Urban,5604.392861886224,Osaka,-0.24866568947195408,55.0,3.004295121442193,Yes,Male,High School,24.0
Divorced,Suburban,,Tokyo,,78.0,3.579185945690728,Yes,Female,High School,32.0
Married,Rural,4288.200637004293,Tokyo,-0.25892386217997587,79.0,5.186219291615874,No,Male,College,25.0
Single,Urban,5301.094027668182,Osaka,0.43566114688602076,85.0,4.9127872103043195,Yes,Male,High School,40.0
Married,Rural,5129.504613757757,Tokyo,0.022167017178202353,51.0,3.521039631452362,No,Female,High School,38.0
Single,Urban,5623.5156899585745,Tokyo,-0.7742221985242461,74.0,4.295527213842442,Yes,Female,College,48.0
Single,Suburban,4184.530980518482,Osaka,-1.2787323880179584,82.0,4.474058448743552,Yes,Male,High School,27.0
Divorced,Rural,4498.056761774177,Osaka,-0.16901927500878225,58.0,6.134947085963632,Yes,Female,High School,22.0
Single,Urban,4375.946452681471,Tokyo,0.5858668679807641,51.0,5.03782443077667,Yes,Female,Graduate School,26.0
Married,,5582.039222200759,Osaka,0.18755108617636018,79.0,4.808471689652957,No,Male,Graduate School,35.0
Married,Urban,3983.7710505302434,Tokyo,0.4125455064295087,75.0,,Yes,Female,College,
Single,Urban,5575.730929141515,Kyoto,-0.8810503351437828,88.0,2.1229992462592753,Yes,Female,College,32.0
Single,Urban,3368.5873710478463,Kyoto,-0.7723820949096659,,3.2928512982457283,Yes,Female,Graduate School,22.0
Single,Rural,5375.891151463932,Tokyo,-0.20501455051540524,39.0,4.549484049202242,No,Male,Graduate School,30.0
Married,Urban,7210.700985477049,Tokyo,1.0267517416265863,60.0,4.300021866570223,Yes,Female,College,34.0
Divorced,Suburban,5229.844701762549,,0.3837019631594676,65.0,3.2237363830164276,No,Female,High School,40.0
,Suburban,4892.629965204382,Kyoto,0.07403934656866357,89.0,4.609506791590485,No,Male,High School,35.0
Married,Rural,2587.502176719904,Kyoto,-0.25240886370873616,40.0,7.235339342503563,No,Male,College,28.0
Single,Rural,3321.4509972671453,Osaka,-0.5114050873179703,51.0,6.747725568172805,Yes,Female,College,10.0
Married,Suburban,5818.14156249949,Tokyo,0.7274524677777758,66.0,4.542332582980026,Yes,Female,Graduate School,33.0
Married,Rural,3838.1319121252645,Osaka,-0.853617161048947,73.0,5.957059714743852,No,Female,High School,18.0
Married,Suburban,5724.115189429729,Kyoto,0.16422620406469712,81.0,4.6376717603580415,Yes,Female,College,25.0
Single,Urban,6638.242373930423,,0.5444654264135423,52.0,3.394969148963958,Yes,Female,Graduate School,30.0
Married,Rural,4781.607272610128,Osaka,0.03296165709286736,32.0,5.347992834632684,No,Female,College,30.0
Divorced,Suburban,6246.840631474033,Osaka,0.6643955433145016,41.0,5.1538634970299935,Yes,Male,High School,44.0
Divorced,Rural,4727.585796431912,Kyoto,-0.47376564659994735,48.0,6.098987969851827,No,Male,Graduate School,21.0
Married,Urban,4714.244286093546,Osaka,0.11780203717996057,60.0,7.236681946606719,Yes,Female,College,30.0
,Rural,4100.185735753046,Kyoto,-0.11117052437594366,85.0,5.292671875434924,No,Male,Graduate School,31.0
Divorced,Urban,4022.267288489534,Kyoto,0.1187994475313689,75.0,5.995939643420215,Yes,Male,Graduate School,26.0
Single,Urban,6884.621809105228,Kyoto,-0.028737693231162764,85.0,4.684703493230179,Yes,Female,Graduate School,47.0
Divorced,Suburban,4315.473259443786,Kyoto,-0.4219640230256986,37.0,6.528842363710757,,Female,High School,18.0
Married,Urban,3576.046446140649,Osaka,0.38706935054810343,39.0,6.079160349954579,Yes,Male,High School,8.0
Married,Rural,5626.848996890018,Osaka,0.5274425782295253,64.0,3.895645487872172,No,Female,College,24.0
Divorced,Suburban,3293.0007939746447,Osaka,-0.42832762235775457,93.0,5.8271122826593915,Yes,Male,Graduate School,15.0
Single,Urban,5652.743336930046,Tokyo,-0.7697673750975061,50.0,3.208652891090674,Yes,Male,High School,47.0
Married,Suburban,4157.608093189479,Kyoto,-0.45480891296602544,57.0,5.674452162669891,No,Male,High School,22.0
Divorced,Urban,5804.553812475957,Kyoto,0.22195896743979304,,5.778349211111839,Yes,Male,College,35.0
Single,Suburban,4328.495056612177,Kyoto,-0.39550898961051595,52.0,5.870916234664783,Yes,Female,High School,32.0
Married,Suburban,4898.179257824659,Osaka,-0.10138960924176399,28.0,,No,Female,College,19.0
Divorced,Urban,5917.432057768303,Tokyo,-0.21212317847898915,51.0,4.594791241620851,Yes,Female,Graduate School,39.0
