Active online hours,Months after becoming member,Gender,Marital Status,Years after high school graduation,Education Level,Brand Loyalty,Monthly Income,Location Code,Renew,City
5.097827488323321,75.0,M,Married,34.0,Graduate School,0.9768202912011162,5113.944891070914,Rural,No,Kyoto
,43.0,F,Single,29.0,High School,0.14229101606493172,6299.494928084669,Rural,Yes,Osaka
7.659905971635576,82.0,M,Single,25.0,College,0.1495910229044467,3781.375506560413,Suburban,No,Tokyo
5.903554894541132,81.0,F,Married,28.0,High School,0.04251497336998737,3112.260388353212,Urban,No,Tokyo
5.271799799287715,58.0,F,Married,45.0,High School,0.12444812758749754,5518.405615755703,Rural,No,Tokyo
5.548421501765529,63.0,F,Married,27.0,High School,0.2548537668763917,3330.361353596184,Rural,No,Tokyo
6.692817442554093,61.0,F,Single,13.0,College,-0.4992641323725485,5733.398881178424,Suburban,Yes,Tokyo
5.014463998685984,69.0,M,Married,28.0,Graduate School,0.21608654872532743,3599.910269381991,Suburban,No,Osaka
9.004536334667092,30.0,M,Single,26.0,High School,-1.253526545254672,5167.209628625978,Urban,No,Tokyo
6.331530281006611,72.0,M,Married,40.0,High School,0.27476008616923386,5185.404173275167,Rural,No,Kyoto
5.356316452798615,84.0,M,Single,30.0,College,0.7335095504176236,3168.458030254662,Rural,No,Kyoto
6.122403726789829,42.0,M,Divorced,26.0,High School,0.41508044563706537,5993.224144643145,Suburban,Yes,Kyoto
3.203214932597748,48.0,M,Single,12.0,Graduate School,-1.0170686761695222,5745.1276485530525,Rural,Yes,Osaka
4.000094267222463,74.0,F,Married,29.0,High School,-0.4822655990860023,5958.077692990445,Urban,Yes,Osaka
6.064592156216625,68.0,F,Married,45.0,High School,-0.024068336058534825,5925.088378554783,Rural,No,Osaka
3.3460574151611806,36.0,F,Divorced,14.0,High School,-0.7624884541069327,6181.247815738795,Rural,Yes,Tokyo
6.861968571258879,65.0,F,Divorced,24.0,College,0.20638370692290317,5119.993517111119,Urban,Yes,Osaka
3.788861450553468,57.0,F,Divorced,31.0,College,-0.012128270742425229,6745.678548640168,Suburban,Yes,Osaka
4.784045234377735,51.0,F,Single,,College,0.23896423770468408,4297.752483020111,Urban,Yes,Tokyo
3.975657405788332,59.0,M,Single,24.0,College,-0.22434008980352338,6889.511074186257,Suburban,Yes,Kyoto
7.898696521673163,60.0,M,Divorced,18.0,College,-0.1283249133831205,6462.0495682401615,Urban,Yes,Tokyo
5.197991482080158,65.0,F,Single,27.0,High School,0.270274939855024,4827.53890161414,Urban,Yes,Tokyo
7.915991793099412,74.0,F,Divorced,38.0,College,0.025271506997161047,5678.727711742531,Rural,No,Kyoto
3.9348030337381337,42.0,F,Married,19.0,College,-0.3336027411595954,6022.820055544147,Urban,Yes,Osaka
6.578880626047132,89.0,F,Divorced,21.0,High School,0.010992915130378866,4833.368972673537,Urban,Yes,Kyoto
7.478912795134216,70.0,M,Divorced,35.0,Graduate School,0.6003272537833689,4846.453591754814,Urban,Yes,Kyoto
7.213778564754918,32.0,M,Married,27.0,College,-0.0017339304079726989,4558.838831288914,Suburban,No,Kyoto
6.486449426733639,79.0,F,Divorced,29.0,College,-0.34325456234602897,6660.954969430793,Urban,Yes,Osaka
6.3282824719665305,60.0,M,Single,24.0,Graduate School,-0.0006417883922007761,6245.265956671075,Suburban,Yes,Osaka
6.72115463758084,25.0,M,Divorced,17.0,College,-0.25391210553404914,5040.269089480061,Rural,No,Osaka
5.7594459529864475,69.0,F,Divorced,15.0,College,-0.34776959632342863,5404.689178070517,Urban,Yes,Osaka
7.617391946241064,83.0,F,Single,27.0,College,0.4780930452055827,2462.5335235344282,Suburban,No,Osaka
3.617786508220187,64.0,F,Divorced,17.0,High School,-0.8729835149467208,6377.1965765231425,Urban,Yes,Osaka
6.52604282535575,77.0,F,Married,21.0,High School,0.4982902254162985,3293.933213796153,Suburban,No,Osaka
3.8755674674286302,69.0,M,Single,18.0,Graduate School,-1.0445464788420762,6651.526429786051,Rural,Yes,Tokyo
4.62680222145468,60.0,F,Married,17.0,Graduate School,0.4611707675569638,2731.771308292356,Rural,No,Tokyo
7.502627791139661,43.0,F,Single,13.0,College,0.08029668405279108,5721.137639789467,Urban,Yes,Osaka
3.082100980948336,43.0,M,Single,21.0,College,-0.7890171959654548,7107.999348605359,Suburban,Yes,Kyoto
6.985218735827796,79.0,M,Divorced,20.0,,0.03787594298071982,3851.2239783171744,Urban,No,Kyoto
3.3188043584043325,26.0,M,Single,12.0,High School,-0.4075023704511512,5080.7755077426855,Urban,Yes,Kyoto
5.55776519172124,19.0,F,Divorced,12.0,College,0.3287434671744703,4950.946310919619,Urban,Yes,Kyoto
5.399080580199959,69.0,F,Divorced,31.0,Graduate School,-0.017061740684319024,5844.216783822923,Suburban,Yes,Osaka
6.34430000772379,52.0,M,Married,26.0,Graduate School,0.06737032643774575,4522.222248449753,Rural,No,Kyoto
4.640711827158371,47.0,F,Divorced,17.0,High School,-0.40743753579481135,6624.006191578311,Urban,Yes,Kyoto
7.419758530815614,69.0,M,Married,38.0,Graduate School,-0.008082164795637212,6188.434500696264,Urban,No,Tokyo
4.964586785801888,,M,Divorced,16.0,College,-0.7599030039657308,5306.216605430299,Suburban,Yes,Kyoto
6.249545462574228,60.0,F,Divorced,24.0,Graduate School,-0.041191357770720693,5260.178792567634,Suburban,Yes,Tokyo
6.159806140099816,66.0,M,Divorced,28.0,Graduate School,0.11237028419261694,4036.406738431352,Urban,Yes,Tokyo
,35.0,F,Single,19.0,College,0.259896397323788,5410.184765984463,Suburban,Yes,Tokyo
3.5461419196882917,40.0,F,Single,15.0,College,-0.6444336826896951,6537.557201010665,Urban,Yes,Kyoto
6.384908899237022,84.0,F,Married,37.0,College,0.24020441441244467,5425.88032470192,Urban,No,Kyoto
4.332772600201047,66.0,M,Single,19.0,College,-0.7118634151618511,4836.913779097293,Urban,Yes,Kyoto
6.247320306044712,,M,Married,37.0,Graduate School,0.24146819608750908,4549.299401724229,Rural,No,Tokyo
5.255699675378298,72.0,F,Single,26.0,Graduate School,-0.4375912271885134,5465.998496512856,Suburban,Yes,Kyoto
5.669206743175109,84.0,M,Married,34.0,High School,0.7747437835990023,3103.5842452261872,Suburban,No,Tokyo
4.389893247743064,90.0,F,Divorced,29.0,College,-0.7997723618227676,5765.691909202656,Suburban,Yes,Tokyo
7.1635129607047325,60.0,M,Single,26.0,College,0.5487257996165813,5273.663614993232,Suburban,Yes,Osaka
3.8247492067583853,41.0,M,Divorced,20.0,Graduate School,-0.5247224399900882,6395.485168428761,Urban,Yes,Kyoto
7.030248357841596,67.0,M,Married,46.0,Graduate School,-0.11433938543348485,5750.940673562043,Suburban,No,Kyoto
5.596658536253509,64.0,M,Married,27.0,High School,0.009072095284290364,5752.485196317449,Suburban,Yes,Kyoto
6.421524519390625,39.0,M,Married,38.0,Graduate School,-0.42604332218379365,5748.420763582979,Rural,No,Kyoto
6.606561791411856,50.0,M,Divorced,27.0,High School,0.45483532537129917,5585.629099291373,Urban,Yes,Tokyo
8.177280954238817,68.0,F,Single,28.0,College,-0.43725653026700956,3467.704578303613,Suburban,No,Osaka
7.382267980201334,50.0,M,Married,25.0,College,-0.2662773551710093,4223.754756092711,Rural,No,Osaka
3.284966271749251,73.0,M,Divorced,23.0,High School,-0.7730401543511134,6412.392929383557,Urban,Yes,Kyoto
5.877962394658806,63.0,M,Single,23.0,Graduate School,0.3670697607025504,5058.56275671945,Suburban,Yes,Osaka
3.8416098941417958,47.0,M,Divorced,23.0,College,-0.28533928308643686,6225.913351714842,,Yes,Osaka
5.3377726246497215,45.0,M,Married,21.0,High School,,7788.2767524259025,Urban,Yes,Tokyo
5.588396480767054,76.0,F,Divorced,34.0,Graduate School,0.499849628746328,4740.473785157914,Suburban,No,Kyoto
6.082920880648002,,M,Single,39.0,Graduate School,0.2962598773293892,5353.9674790823265,Rural,No,Tokyo
4.626909780893256,43.0,M,Married,31.0,Graduate School,0.29244284817599014,6441.506864087467,Urban,Yes,Osaka
7.525765894800113,36.0,M,Married,21.0,High School,-0.3873513449573013,4692.8499617238895,Rural,No,Osaka
5.432985746589675,86.0,M,Married,40.0,College,0.8247074677863444,4697.34230873981,Rural,No,Osaka
5.081456747120661,90.0,F,Single,26.0,High School,0.0031034065741587236,3743.3148728132496,Urban,Yes,Kyoto
3.169046521242172,66.0,M,Single,22.0,Graduate School,-1.0566255425069995,5823.514744244228,Urban,Yes,Kyoto
,71.0,F,Single,36.0,Graduate School,-0.11257999805280222,6274.84530603404,Rural,No,Kyoto
5.33962554584735,93.0,F,Single,48.0,Graduate School,0.42722392061737935,4691.291116887684,Rural,No,Osaka
7.879251592818172,44.0,F,Married,17.0,High School,-0.12492328758288979,4533.227561309648,Suburban,No,Kyoto
5.0628926573889235,109.0,M,Married,36.0,Graduate School,0.2728807605465916,4055.0953036098335,Suburban,No,Kyoto
7.583010740484308,33.0,F,Single,39.0,Graduate School,-0.6204613228623757,5273.696688818908,Suburban,No,Tokyo
4.243841958684865,71.0,,Single,22.0,Graduate School,-0.20385656036421262,4596.182453302309,Urban,Yes,Kyoto
5.749115441165984,65.0,F,Married,23.0,College,0.036372932151251924,3079.4128842572363,Suburban,No,Tokyo
3.5930414337420133,58.0,F,Single,29.0,College,-0.41104411969574256,7191.597982256457,Suburban,Yes,Kyoto
5.76917504009101,59.0,F,Single,29.0,High School,0.009485573958780885,5903.641525554641,Urban,Yes,Kyoto
7.337586440295889,69.0,F,Single,12.0,College,0.1926347501692761,2875.9920157514243,Rural,No,Kyoto
7.053727857018933,71.0,F,Married,25.0,Graduate School,0.06885505653393852,4494.006138960381,Rural,No,Tokyo
7.53221718495366,84.0,F,Single,24.0,College,0.5439440263545803,3588.006631656718,Suburban,No,Tokyo
5.5195750421423915,110.0,F,Married,45.0,College,0.8925184816969323,5037.273819015474,Suburban,No,Kyoto
2.4837509080552187,72.0,M,Single,,High School,-1.0267382141577142,5933.498026774774,Urban,Yes,Tokyo
7.2302734152365415,66.0,F,Divorced,2.0,College,0.21782010135935828,1727.6114892568125,Suburban,No,Osaka
7.128577318145737,65.0,F,Divorced,29.0,Graduate School,-0.012006189690271354,4593.888965669105,Rural,No,Osaka
3.295771850832948,58.0,M,Divorced,21.0,Graduate School,-0.7515543421152499,6697.106830499152,Suburban,Yes,Kyoto
,60.0,M,Married,16.0,Graduate School,0.15617834490793364,3628.3300877686534,Urban,No,Kyoto
5.80120916908741,48.0,M,Single,24.0,High School,0.23632821104019977,6153.166104840887,Urban,Yes,Kyoto
7.751108438905956,67.0,F,Divorced,19.0,College,-0.08494393555791283,2355.844810509268,Rural,No,Osaka
5.883199608370865,55.0,F,Single,23.0,,0.037404149169728354,5629.788782584958,Suburban,Yes,Kyoto
1.3379204856838989,84.0,M,Married,53.0,High School,0.938919682611405,5484.3162521287395,Rural,No,
3.8734663328081815,77.0,M,Married,28.0,High School,-0.37081488982698885,5890.21791688227,Suburban,Yes,Osaka
4.7455420277051665,85.0,F,Married,25.0,High School,-0.29280864131915424,4620.121524426113,Urban,Yes,Osaka
5.480570883680463,49.0,F,Single,26.0,Graduate School,-0.09646597883129743,7015.678099880096,Urban,Yes,Osaka
3.854903553966299,37.0,M,Married,26.0,Graduate School,-0.11643326321368283,6057.832648923647,Suburban,Yes,Tokyo
5.17595480405042,34.0,F,Married,18.0,Graduate School,0.03451234202623548,6042.604193810925,Suburban,No,Tokyo
4.8032591489659735,59.0,M,Single,23.0,Graduate School,-0.11099011337098755,5102.814560866333,Suburban,Yes,Tokyo
4.716971290564113,52.0,M,Married,25.0,Graduate School,-0.19606349810855964,6394.535096472748,Urban,Yes,Kyoto
4.630342507151029,44.0,M,Single,17.0,High School,0.40650571304376837,4398.014944682263,Rural,No,Kyoto
7.360040017479497,64.0,M,Divorced,18.0,College,0.051433841788045255,6049.808937147061,Suburban,Yes,Osaka
5.951292335668063,55.0,M,Married,41.0,College,0.08066066712228853,5214.628666886863,Rural,No,Osaka
7.636379879017467,41.0,F,Divorced,24.0,College,0.632014611732888,,Suburban,Yes,Kyoto
8.30057184467135,68.0,F,Married,19.0,College,0.2512605480949648,5194.160669502321,Rural,No,Osaka
4.494726785557951,79.0,M,Divorced,21.0,Graduate School,-0.6024682881802182,5866.284402596982,Suburban,Yes,Tokyo
5.509066901411327,86.0,M,Single,44.0,Graduate School,0.3582416040810787,5765.673245515127,Rural,No,Tokyo
6.351049430683803,71.0,F,Divorced,23.0,College,0.7246323225198997,4551.214211658746,Urban,Yes,Kyoto
8.552925746221943,54.0,F,Single,23.0,High School,-0.14283142759102416,4040.5959449950387,Suburban,No,Tokyo
6.945963372010686,77.0,F,,31.0,College,0.36552615112823716,3531.6300756476567,Suburban,No,
6.633850977855221,,F,Married,42.0,High School,-0.44843827530904,6862.466574543131,Rural,No,Kyoto
7.107651279482002,47.0,F,Single,19.0,Graduate School,0.21462234621749401,5183.6309751109175,Suburban,Yes,Kyoto
5.065809177420771,29.0,M,Single,30.0,College,0.06678037599378285,6580.665866271391,Suburban,Yes,Osaka
,56.0,F,Single,27.0,High School,0.4062067958102862,6119.479383190188,Urban,Yes,Osaka
5.69608857087029,60.0,F,Married,41.0,High School,0.121604551872795,5624.474132585582,Suburban,No,Tokyo
3.634775804118289,71.0,M,Divorced,23.0,College,-0.5772968874229261,5697.255255045255,Urban,Yes,Kyoto
5.637387148288795,85.0,F,Divorced,24.0,Graduate School,-0.6673548056215863,5534.687344726659,Urban,Yes,Kyoto
6.794478267074068,66.0,F,Divorced,24.0,High School,0.04991783239779336,4150.657299149914,Suburban,No,Tokyo
3.182602791710893,60.0,F,Single,30.0,High School,0.24303956530103588,4851.387151083,Urban,Yes,Tokyo
,94.0,F,Single,49.0,Graduate School,0.769264508355833,4715.264286342136,Rural,No,Kyoto
5.243446869077013,48.0,M,Married,27.0,High School,0.13098067495953375,4345.250250108709,Rural,No,Osaka
6.413607761530685,67.0,M,Married,36.0,Graduate School,0.04707311654598354,3956.177014074926,Suburban,No,Osaka
7.1976478179554775,119.0,M,Single,43.0,College,0.4902210375119271,5375.810980597141,Rural,No,Tokyo
4.218778755710486,77.0,F,Married,26.0,College,0.052656867290346646,5660.715476394215,Urban,Yes,Tokyo
6.237595879167127,75.0,F,Married,30.0,College,0.22724555280626474,3351.0423050644567,Suburban,No,Osaka
8.618192075180973,49.0,F,Married,17.0,College,0.18761546419995598,5638.689507700063,Suburban,Yes,Tokyo
,82.0,F,Married,43.0,Graduate School,0.7005973559594937,5748.600453329087,Suburban,No,Osaka
8.437244212540948,60.0,F,Single,14.0,College,-0.1693799024462236,6215.073076654224,Urban,Yes,Tokyo
4.308455735680743,34.0,M,Divorced,23.0,High School,-0.05649296413827391,5003.083995273786,Urban,Yes,Kyoto
5.74884208872972,64.0,M,Single,24.0,High School,-0.43165111882744645,6382.304984750115,Suburban,Yes,Tokyo
6.056611901241806,54.0,F,Single,21.0,College,-0.5201329682073629,6910.353854540854,Urban,Yes,Kyoto
6.8662608361474495,63.0,F,Married,30.0,College,0.17892627668915864,4325.838881076494,Suburban,No,Tokyo
4.615292672257756,48.0,F,Married,16.0,Graduate School,-0.05906631121513703,5892.7405781059,Suburban,Yes,Kyoto
,72.0,F,Married,29.0,High School,0.12590809249044557,3192.956730348509,Suburban,No,Osaka
,67.0,M,Divorced,23.0,Graduate School,-0.14960744001262416,5280.0032917771,Urban,Yes,Kyoto
5.576794549950799,74.0,M,Married,41.0,College,,5848.0970398920235,Rural,No,Osaka
7.432353605766291,76.0,M,Married,21.0,High School,-0.017426145241631635,3776.5315111135174,Rural,No,Osaka
7.127298552930806,51.0,F,Single,21.0,Graduate School,0.6462651347471997,4645.087354103628,Urban,Yes,Kyoto
4.59406105434164,82.0,F,Divorced,38.0,High School,1.0022079740234635,5090.5844400789465,Rural,No,Kyoto
8.187124873184784,70.0,F,Single,34.0,College,0.17886757085838217,4836.264507849114,Rural,No,Osaka
5.597951380072475,82.0,F,Married,37.0,College,0.5323555822639712,4730.368498638954,Suburban,,Kyoto
7.6451074454045,62.0,M,Married,31.0,High School,-0.28531629835506633,4502.730081262629,Rural,No,Tokyo
5.4563892134019625,70.0,M,Married,37.0,College,0.2500658824337585,4145.231338274616,Rural,No,Kyoto
4.755351051638254,50.0,M,Divorced,22.0,High School,-0.126218834910642,6264.952323167127,Urban,Yes,Osaka
8.06896385264776,40.0,M,Single,22.0,College,-0.5490206335408401,3530.3916741807216,Rural,No,Tokyo
6.391684080650946,76.0,F,Divorced,47.0,Graduate School,0.09000415800022514,5889.427397924694,Rural,No,Tokyo
5.72505204872787,43.0,M,Divorced,18.0,College,-0.12184475761968197,6112.048455216172,Urban,Yes,Osaka
5.656264643948947,57.0,F,Single,29.0,College,0.03866979810857755,6911.9530512634465,Urban,Yes,Osaka
7.244936390908541,58.0,M,Single,21.0,,-0.2240092025462846,1646.1182069206197,Rural,No,Tokyo
3.876744772624064,53.0,M,Married,21.0,High School,-0.41294200718722235,6310.278838122992,Urban,Yes,Kyoto
6.707019006580725,62.0,F,Single,26.0,High School,0.1662004655548051,5025.946940858606,Rural,No,Tokyo
2.961095327619428,74.0,F,Divorced,40.0,Graduate School,0.9068287631558504,3901.191715005455,Suburban,No,Kyoto
6.245903766061801,60.0,M,Divorced,30.0,Graduate School,0.404946377354815,5635.834104797275,Rural,No,Osaka
6.687829191468916,86.0,M,Married,37.0,College,0.4999795717901146,3637.3162336485975,Suburban,No,Tokyo
5.1054381846753785,39.0,F,Divorced,16.0,High School,0.250834319197686,5934.958927847888,Urban,Yes,
6.690275408400754,67.0,M,Single,23.0,College,0.030125983497148543,4310.108612513674,Suburban,No,Osaka
5.4873701119638385,62.0,M,Divorced,18.0,Graduate School,-0.3863415523346098,5429.070521741099,Suburban,Yes,Tokyo
5.650726731601849,62.0,M,Divorced,15.0,High School,-0.5337610400345382,5189.23741340338,Urban,Yes,Tokyo
5.754854278251555,42.0,F,Single,35.0,High School,0.7881162330401857,5394.5598947415065,Urban,Yes,Tokyo
5.578427521019574,66.0,F,Divorced,28.0,College,-0.24408414503169323,6221.500016182096,Rural,Yes,
7.753429261835279,81.0,M,Divorced,29.0,College,-0.1719090361624877,4193.216468517405,Suburban,No,Tokyo
5.7351945677022504,58.0,M,Married,20.0,High School,0.9575112780413517,4205.916112999635,Suburban,No,Tokyo
7.081407186222778,65.0,F,Married,26.0,High School,0.2684698558048238,5529.333574276224,Urban,Yes,Tokyo
6.03902457619456,76.0,F,Divorced,21.0,High School,-0.3267365507269469,5316.95157536285,Suburban,Yes,Tokyo
5.795863986784046,44.0,M,Single,16.0,College,-0.04288610755558542,5301.813264064855,Suburban,Yes,Kyoto
4.320817726416079,63.0,F,Divorced,25.0,College,-0.26204758506478676,5733.56545955529,Urban,Yes,Tokyo
7.419965557968094,62.0,F,Married,18.0,College,-0.029192647926505597,,Rural,,Kyoto
7.576567337761983,50.0,M,Single,26.0,Graduate School,0.13667865147119132,4585.416885027922,Rural,No,Tokyo
3.6747474773505058,,M,Married,24.0,Graduate School,,6142.256932929336,Suburban,Yes,Osaka
5.7583512257137786,53.0,F,Single,22.0,Graduate School,,5299.615868240003,Rural,Yes,Osaka
5.522245512767987,72.0,M,Married,22.0,High School,0.14757929726272578,4348.977915094196,Suburban,Yes,Tokyo
7.211072613344912,46.0,F,Married,33.0,High School,0.10300889200929556,5009.101650632644,Urban,No,Kyoto
5.393785618084294,42.0,M,Divorced,22.0,College,0.16255397305147676,6043.095859404729,,Yes,Osaka
3.5835399103791015,83.0,M,Single,32.0,Graduate School,-0.7621366939859578,6101.717869640844,Suburban,Yes,Tokyo
5.442080109721724,33.0,M,Single,21.0,High School,0.46016261248884294,5592.544893882478,Urban,Yes,Kyoto
4.326269253869406,47.0,F,Divorced,23.0,College,,6334.457544453692,Suburban,Yes,Kyoto
6.212404343238872,97.0,F,Divorced,33.0,High School,0.2878598865402113,,Rural,No,Kyoto
6.499504581105263,49.0,M,Divorced,24.0,Graduate School,0.5854133021050265,5317.104183647458,Rural,Yes,Tokyo
4.940514891340673,49.0,,Single,30.0,College,0.11940758379741773,5634.672692410646,Suburban,Yes,Kyoto
7.3497506265871415,59.0,M,Married,19.0,Graduate School,-0.03853370145048374,4720.184804189474,Suburban,No,Osaka
4.393714603561954,61.0,M,Married,25.0,High School,-0.19320108654765847,6116.061987758178,Suburban,Yes,Osaka
6.110378952171777,76.0,M,Married,,,0.1463410948682271,5551.6668913817275,Urban,Yes,Osaka
6.530805984309508,58.0,M,Single,,College,0.5174491443520739,5966.063799549884,Rural,Yes,Tokyo
6.682534536578497,36.0,M,Divorced,17.0,Graduate School,0.2516955234038626,6047.822586804049,Suburban,Yes,Kyoto
